,class_cat,att28_num,att62_num,att29_num,att23_num,att10_num,att30_num,att51_num,att36_num,att32_num,att56_num,att1_num,att27_num,att35_num,att50_num,att9_num,att60_num,att13_num,att61_num,att53_num,att55_num,att17_num,att63_num,att54_num,att58_num,att12_num,att14_num,att46_num,att16_num,att2_num,att25_num,att19_num
975,5,3.89488459,-0.38055551,1.26232004,2.21325827,-5.54174519,1.86397231,-2.07670665,5.50833416,0.327034,1.44869041,-11.39002132,-1.32760453,-2.73894525,-0.90083361,2.93785572,-1.97643709,0.99642849,-0.69063687,0.37334657,1.47414768,2.75672746,0.48274124,0.03897715,-0.17976151,2.03650522,3.63972902,1.12735033,-0.31865382,-2.2088654,0.02715504,-2.02164817
976,5,4.79268742,-1.22713149,-1.68835783,-1.44982827,-3.17830682,0.2463305,1.87350821,1.44789875,-1.04657507,0.78168273,-5.78037024,-1.0737505,-1.68022823,0.58148372,9.43650246,-0.66023028,-0.99936724,0.01921244,0.97875249,-0.11452609,-2.29334092,0.00168002,0.42594093,-0.88818628,2.35835004,3.01459742,0.28202152,0.02281737,0.92765427,1.14450443,-5.21868992
977,5,1.99634862,0.21686596,2.30656624,-1.45448983,-5.03412724,-1.78517985,-0.10826133,1.60012567,-0.28881907,1.82682276,-6.87036419,-2.5581212,-3.3453877,0.89524424,7.64848709,-0.81169003,-2.44943333,-1.89672387,-0.84010029,1.22322714,1.74455428,0.56553006,-0.64774871,1.16066039,2.08205056,4.09109735,0.99074459,1.84046173,-0.3092227,-0.2504783,-2.70782924
978,5,0.61764669,-0.17497079,2.46124268,-1.3300631,-2.36748815,2.77090597,-1.73423445,2.23373008,-1.25880349,-1.38242579,-9.82027912,0.02189079,2.05427456,0.58130896,2.24788737,2.6791296,4.43310261,0.06845947,0.36488008,0.53914708,-3.48336482,-0.70842886,0.55937231,0.9055478,0.04446816,-4.31282234,1.9303267,0.94519544,5.81471634,-0.91108304,0.36453092
979,5,1.57447863,0.38611418,0.29911327,0.77178729,-1.88997996,0.78306234,-0.4997229,-1.07726955,-3.59840798,1.06973076,-4.95251274,0.35123473,0.04395199,-0.97188842,3.80158424,-0.29718477,3.8520987,0.3564989,1.12438917,-0.80016023,-3.34411573,1.93354237,0.22405946,0.08418264,1.56032157,-2.4088347,1.56341326,4.11822414,4.32317877,1.56713164,-1.01213408
980,5,1.71166563,0.55117959,-3.01685858,-0.79922855,-7.7398243,3.9958353,0.69356674,-0.70575309,-3.33324265,0.8306644,-10.05605793,3.3530426,0.50992906,0.27719498,3.00283146,-1.14903176,0.96513772,0.00630836,1.05750906,-0.56505972,-0.39537156,0.18953168,1.05711555,-2.39836121,5.34297562,0.61071748,-0.41583878,-5.25477791,-3.86436224,-0.85025692,-4.27607346
981,5,2.3210938,-0.34493047,-0.65186691,-6.07064342,-2.58167076,0.70116937,0.64314491,1.54661524,-0.28437352,2.21949863,-7.81942272,2.7114234,2.60613728,2.55653572,8.97583008,1.09713542,2.90308261,-0.59601253,1.76857138,-0.68201858,-4.16819906,1.01035941,-2.63165903,-0.29451919,7.85689449,2.31621051,1.46774888,2.29611516,6.41514969,0.00822133,1.94805789
982,5,1.57682538,-0.85598373,-0.22064209,-0.74667323,-5.84576273,3.00565338,0.51234794,0.51203471,-2.08323789,0.72090912,-8.63425636,1.43898451,0.94057387,-2.75593615,-0.2898674,-0.59784168,0.25143856,2.2658813,1.43574452,-0.65712243,-1.8530432,1.40949285,-1.36191702,-0.45835114,2.67032433,-3.43091011,0.72826427,-2.59976816,2.87344837,1.27173436,-0.73623854
983,5,1.67243981,-0.12659711,-0.99152756,-3.47722483,-2.25487828,-1.48557413,0.6116401,-4.03680182,-1.70611358,-0.83299637,-4.20972395,-0.68688315,2.23092294,0.89171219,4.26617622,-0.24853057,6.00704384,1.68058014,0.75494611,-0.00667077,-3.62198639,1.54851615,-0.0793556,-0.34976208,4.05854225,-4.83210993,1.19167304,5.84428787,6.1095686,3.61350822,-1.556198
984,5,2.66222143,0.80992895,-3.45070934,-7.70079088,-0.13696259,0.20233619,0.6541329,-1.48631227,-1.41375864,2.2855165,-5.18579435,2.75613451,0.8410449,0.88964415,10.29007053,-1.18440711,4.31252432,0.45238924,-0.30861545,-0.37909311,-4.11260939,0.11021781,-0.59894073,-1.0688026,7.12910557,1.02409649,1.43984926,3.24057555,4.6846776,-0.23800659,-0.82271004
985,5,-0.90977854,-1.77814317,1.43797803,-3.76563787,-2.13818216,-2.57099199,-0.20016633,2.04442358,1.26978374,0.6781404,-12.63812828,2.84812164,1.5808115,2.2721777,7.51588345,1.12312186,3.25679874,0.37448275,1.55121136,0.64906633,-1.69703603,0.60384357,-2.20397282,0.93518597,5.57197571,1.14134669,1.73608768,2.56976509,3.64788628,1.35190845,3.01444268
986,5,-0.22603387,0.28637052,-2.10408688,-7.98169851,0.3585059,-2.36438584,-0.07035638,1.85244882,2.50458908,1.81331062,-7.68546772,2.33136559,3.27283216,1.43500078,8.48911858,-0.27050859,1.22585738,0.38974124,-0.14202547,-0.01241827,-3.62203908,1.33801329,-2.66901207,-1.16178524,6.62579632,2.23761487,0.6114195,2.68923974,7.55282784,1.28601694,2.97493887
987,5,-0.67222548,1.15871859,-0.58550358,-0.62796009,-2.71028972,3.56932926,0.07523468,-0.55246508,-0.27675438,0.99493873,-9.01917362,0.34361058,-1.00550926,0.33110517,1.53402495,-1.0587188,2.05925202,-0.98432374,1.81078327,0.12274921,-1.99332285,0.23640418,0.84976101,2.61854029,7.21460485,-1.93034852,1.3722837,-3.54853868,-0.82032871,1.39800918,0.15407616
988,5,-0.96427077,0.16221488,1.74306607,-1.42445409,-5.35244656,2.71934128,-0.58538979,0.62043881,-2.13684678,0.36742091,-10.96301937,-0.50922465,0.57686913,-0.57060981,-1.2283411,0.89649081,2.9057858,0.89490026,2.3684752,-1.21516061,-1.1852529,1.89606822,-2.41417956,1.47652817,6.31877422,-2.48081803,0.45175952,-1.74178171,1.47223711,0.2816152,0.61948442
989,5,1.41105342,-0.6586622,1.65912819,-1.82133234,-2.50410175,1.24134839,-0.60594219,0.94552511,0.53196597,-1.82494032,-6.37978029,-0.74173367,2.09953165,-0.23312655,4.36539745,1.35730159,4.66507244,-1.15665221,-0.01756477,0.10402322,-4.09592104,0.80040324,-0.27526641,0.09484231,-0.00426126,-1.82362163,1.71519864,3.01329184,8.8878088,-0.56677413,-1.25814211
990,5,0.8847394,-0.04204616,-0.4838028,-1.08662057,-4.76176834,3.90903664,0.88560581,4.17238617,-1.59836996,2.05366898,-11.06628609,1.97094333,-2.07856321,-1.89130533,2.23130226,-0.00753391,0.41809553,1.11282551,0.551929,-0.75745469,-2.76397896,0.96565139,0.56215692,-0.70959198,3.9849956,0.81767535,0.32609367,-0.45670223,2.24436855,-1.94835031,-0.49581361
991,5,1.67360449,-0.30758482,1.23808813,-1.65513313,-0.92372429,1.44869673,-1.14860797,-0.26264694,-0.46274376,-1.06643784,-5.95028067,1.48163939,1.9944706,0.62792349,5.11977911,1.50892651,3.64963722,-0.46479416,-0.31737113,0.88599557,-4.30313778,1.21234357,-0.32423759,-0.0628268,1.62352204,-2.34366393,1.83583069,2.76213121,10.48680592,1.04956353,-0.61195552
992,5,1.11176682,0.17904425,-1.90620232,-0.65679479,-6.57633018,3.26750565,0.91076106,3.36503148,-1.68825674,1.93038392,-12.44157505,1.34500825,-0.35317826,-0.03553808,1.72925401,-0.78617251,3.09606004,1.69282866,0.60459375,-0.16636294,-0.45527196,1.99789488,-0.84717989,-1.49488664,6.12518978,-0.58556753,-0.80111456,-2.06489515,1.41785097,-1.35513616,-0.90811807
993,5,0.75834322,0.7129274,-1.00273848,-0.13900593,-8.23345852,2.84597731,-0.47079182,2.22637343,-2.24873281,1.78393817,-10.15926456,2.85036325,-0.24187231,-0.20629331,2.54905272,0.09563267,3.80706096,-0.01710059,-0.10660815,1.07336485,1.11646605,0.83161497,0.63366985,-1.36622369,4.98095226,-0.94381994,-0.11349118,-4.37821293,1.74294901,-1.7043705,-0.67505419
994,5,3.93153906,0.18140811,-1.89970255,-1.33154631,-3.09538507,3.16548061,-2.04019046,3.41330457,-2.7850616,1.74686003,-9.09044456,-0.09282652,1.20819521,1.77606308,6.35875607,0.66683662,2.77592945,-1.85644197,0.87667906,0.96077514,-5.26509237,0.99681985,0.20642638,-0.750503,5.00362396,-0.09910587,0.88513923,2.01660585,9.84406567,1.76020682,0.2974779
995,5,1.07362771,-1.95695829,-0.10984373,-2.83938169,-3.82917166,1.82449543,-0.55965948,-0.14220563,0.0171895,1.55763268,-7.93750954,-0.07409212,3.90587759,0.36037958,6.47796822,1.10901773,2.63144112,-0.02622782,0.63061357,0.91735131,-4.6665206,2.1864357,-1.1186657,0.22307031,5.36555243,-0.69974315,1.08939183,1.27241719,8.64230442,0.37573254,2.84752226
996,5,0.6988945,-0.04825252,-1.12838316,-7.60298252,-1.66327655,-0.63784498,0.501041,-0.66709399,0.3280499,-0.80328637,-8.05386353,1.74099934,2.40402937,0.57228076,8.42295265,0.13735974,4.63799477,0.73113304,-0.43476415,0.21159583,-4.2283783,-0.09602344,-2.86595726,-1.60533261,6.74015522,-0.16986516,0.25471205,4.1337862,7.95060444,0.87151396,2.74125671
997,5,2.02653289,0.26946616,1.16558194,-0.79504895,-5.91783714,1.00511754,-1.41633129,3.96768737,1.4624486,1.93076205,-5.11012745,-2.80454397,0.45569003,0.8908844,1.14725089,2.33353996,-2.84930086,0.88283473,0.0615468,0.43435821,2.75693154,1.44892514,-0.52631938,0.66473848,1.75661945,2.59144664,-0.53437632,-0.1918025,0.83130455,-2.06754541,-3.14435291
998,5,1.27874398,1.00363374,1.67118692,-0.10078129,-5.83353901,3.27398491,-1.02236581,0.46977669,-2.96473074,1.20559251,-9.19434738,-1.57138264,1.17159009,0.05571967,0.3958807,1.70594776,1.87550664,2.59336948,2.24929476,-0.34922391,-2.10510969,-0.3426674,-0.37379205,1.62422144,2.09405565,-5.70951033,1.01243782,1.24652052,4.6367178,0.79359281,-0.65479124
999,5,1.91861367,-0.00092989,0.16183758,-0.11041555,-7.49790239,0.67016888,0.41044396,2.8807044,0.47007537,0.85813475,-11.66367722,-0.14693791,-2.51557922,-0.70742083,3.92202711,-1.49884653,0.42428118,0.55166268,1.13023865,0.34083134,4.35658169,1.4861232,-0.25517642,-1.38496101,3.06392002,1.15044057,2.24026322,-3.1524272,-2.8136375,-1.35493279,-3.54388213
1000,6,1.48374248,-0.2266802,0.60794044,3.58671498,-1.33383989,2.11171389,-0.82562292,-1.45587468,2.71309471,1.10045874,-7.91958857,0.94264197,0.78184307,-0.45433903,0.19360828,0.82988429,-0.82910657,0.5841096,1.6927743,-0.81388098,-3.70612335,-0.51623368,0.39092278,-0.78076363,4.45177746,-3.18144178,-0.66002631,-2.58542395,-1.74716747,-5.46700048,-4.18314934
1001,6,-0.12008107,0.36849225,0.16617322,0.21389496,0.39898121,-1.45471215,-1.32733071,-1.45131409,2.56781816,0.88577068,5.55026484,-0.20846197,1.1916126,0.670573,-6.54756308,1.24759376,0.91845697,-2.56028128,0.18747163,-1.15668893,4.05645657,-0.738406,0.25120664,-0.43495697,4.35062742,-9.81347656,0.04773581,2.71375537,2.47309542,-0.8464644,1.70333219
1002,6,0.44659913,-0.2160493,0.55742073,1.37875473,-0.55249649,0.77032936,1.12057376,3.46970916,1.48651695,0.41633689,-0.90631413,0.99803007,-1.73581982,-1.96502614,-4.801126,-0.50770795,0.64486623,0.03809583,2.02155471,1.09481418,0.47813845,-0.64186788,-0.29928005,0.58216631,8.38365364,2.18626285,-1.36982822,2.27842784,-6.36253309,-0.30149838,0.50562084
1003,6,-1.87875533,0.7666077,-2.86275673,3.80218863,-2.37645602,-0.48270038,-0.30448318,3.55509973,-0.68697596,-0.26219189,-6.35530329,2.56441164,-2.34841609,0.17903841,-0.76029778,-0.58980137,0.82078171,0.52897179,-1.02340651,0.92160404,2.81895232,0.66724086,-0.51701725,0.45367497,4.46667576,1.18999374,-1.99390256,-2.09039259,-2.22848606,-2.12901044,0.37103927
1004,6,1.41782737,-0.944242,-0.49767542,5.84238243,-0.37103751,-1.7216568,-1.08973229,0.21345402,1.34805632,2.05691361,0.51652539,1.43569446,-0.5655607,0.77242494,-3.9807086,0.23174989,0.98303694,-1.69375753,0.31770802,-0.00423986,1.68338823,-0.42454594,1.83779681,-0.72945082,5.12237644,-4.58158159,0.19543695,-4.84547901,-4.99009514,-6.32995749,0.15524572
1005,6,-1.74629223,0.30833536,0.61346006,6.05196619,-1.14335322,1.64191735,-0.15853177,-0.46060529,1.28665471,0.52328002,-8.71167278,0.15908444,3.1763041,-0.46902546,-6.64677572,-1.22023571,-0.73900127,0.42096055,0.99613523,-0.42311066,-0.50523663,0.6086272,1.21772587,-1.13082039,5.25384331,3.59883356,-0.11383025,-2.7770915,-1.71501839,-4.05182171,-4.18238163
1006,6,0.47372901,2.78701091,0.0014596,1.196697,-2.10733557,1.33841479,-0.11344676,-2.21907115,-0.41117215,-1.31646395,3.83846283,1.42381811,0.79446352,-0.31681457,-5.99788713,-1.03377473,4.49621964,0.68423826,0.97780454,-1.13447571,0.73745322,0.86064053,1.01816821,-0.3318699,1.6715579,4.65965319,-0.90709108,-1.91591048,-3.69180942,-2.37837029,-1.79758692
1007,6,1.63797212,0.46391886,2.08045435,1.16038418,-0.60284412,2.38669825,0.26505885,1.06122804,2.44895744,0.13977957,9.33732128,-1.05384481,-2.05423999,-0.77470982,-4.48519182,-0.96850425,4.13781357,-0.41153955,2.09432077,0.4970569,-0.62936628,-1.40006971,1.65534616,0.13449815,8.05407524,-0.14687672,-1.45418441,1.29311645,-3.75310135,-2.60088062,-5.13805008
1008,6,0.67357874,1.65951848,0.74437904,0.19767894,0.98069596,1.61554587,-0.74533814,-1.11819923,0.11246514,0.25198746,6.31890917,0.39445168,-1.66588259,-1.13568246,-9.91705132,0.0073235,3.14979744,0.93457395,1.99604154,-0.73997623,-0.92355061,-0.36118245,-1.46648216,0.88939691,1.19166589,2.43717527,-1.88296127,-0.61829329,-2.81072378,-1.47720909,-4.20207119
1009,6,-0.10200506,0.64825147,1.86138988,8.80112553,2.1285708,2.17842245,1.15153873,-0.84766185,2.16834974,0.58667445,-10.12519455,1.10792553,1.95823383,0.35930634,-3.44894361,-0.19162148,0.39840329,-0.68664008,0.94893372,1.24169064,-0.24454081,0.00519037,1.46866381,-0.86956352,7.23299694,3.66643882,-1.72312963,0.16802311,-3.7028141,-4.62667799,-5.38116264
1010,6,0.50728047,0.27663714,0.4884429,2.03324175,3.62056923,1.99611723,1.48561001,-0.94103885,1.86017561,-0.32144082,2.90834665,-0.11617589,2.01584959,-2.40221047,-4.97042799,-1.30247951,6.8205781,0.95126253,0.74076307,-2.05978775,2.49436641,0.27811027,-0.05000782,-0.46964294,6.41845703,2.50089192,-0.49063957,-4.18632746,-4.51918793,-4.37729692,-4.82062054
1011,6,-0.07470167,-0.18660688,0.23040509,2.35452604,-3.38204885,-2.17794681,-1.35405338,-0.92148244,-1.16716349,1.24677205,-3.05289555,-1.68585825,-3.56691051,0.04002398,-5.62827444,-0.71301055,-1.94072151,-1.83137965,0.19797993,-0.60200244,1.04983115,-1.28639483,-2.24891019,-0.35817009,2.35694218,2.46069384,-0.13776121,4.25589466,-4.31544161,-1.23909497,2.32175612
1012,6,0.73946357,-0.77001405,-0.63030148,5.39303493,-3.59760857,0.37050176,0.0169913,1.35723972,1.92191076,0.37525988,-2.5433476,2.38737392,-2.57866383,-2.17351341,-4.76603079,-0.10572296,-0.62744856,-1.50253499,-0.45836234,0.04559261,1.63283849,-0.22506905,0.5286094,-0.93097055,3.89204121,-3.43790913,0.56510401,-2.05590677,-4.50570488,-4.14933205,-1.61216128
1013,6,0.20441532,1.16960645,2.93803215,5.39821053,-1.96517789,0.65985513,-0.72220939,1.40759301,1.80383158,-0.41150054,-3.06586218,1.62122023,-1.42525935,-0.92027944,-7.53527021,-0.0703249,-0.62204194,0.45732409,1.06659901,-0.66154557,-2.28257489,-0.54829162,0.74367821,0.36417079,6.98314095,-1.70614088,-0.83627248,0.77945912,-6.3969202,-5.68258953,-4.0253706
1014,6,2.91387868,0.61117715,0.91667414,5.86116266,-5.02977562,1.40930068,-1.1243645,0.72471833,4.56782293,-0.28163058,-5.12057638,2.92504978,2.83247423,0.1124146,-6.8359313,-0.38357115,2.66392708,-1.31427574,0.6402874,0.10362232,0.67384624,-0.32315689,-0.01486814,-1.15277231,4.1136384,-6.10085201,-0.66840386,-1.92451692,-2.29001331,-4.93848562,-4.59985924
1015,6,2.98877001,2.22295499,2.38868737,-1.15957594,-0.19132137,1.20609343,-1.6741153,0.44058466,0.07230377,-0.208462,6.71379232,-2.56102467,-0.78953028,0.27467924,-6.34993219,-0.09362495,2.38527107,-1.36247098,-0.09527755,-1.45779133,-1.25282621,-0.86285233,1.73744416,-1.22260201,10.60834122,1.63168192,-1.95954108,0.41812694,-6.65777493,-1.20098686,-3.00687695
1016,6,0.84513247,1.1004436,-0.61227179,2.85670209,-2.57393241,-1.05544221,-1.41086042,-0.34336486,-0.42650843,0.67418706,-4.40621471,0.21695262,-1.47844267,-1.07947564,-4.82331324,0.19784737,0.41880554,-1.32793069,-0.66858578,0.09436387,0.04000998,-0.44321126,-2.11400366,-1.25113416,3.34567261,4.1323905,-1.60169125,0.88853073,-5.20520401,-3.54145813,-0.52725023
1017,6,0.78833938,0.44584131,0.94402266,6.66922855,-0.55187273,2.3635416,1.56567872,-0.22768059,0.4576571,1.42838073,-9.56872749,0.40630496,1.51673365,-0.52342337,-3.65807867,-0.33365631,1.73266268,-0.70018375,1.29318571,-0.91727716,1.00329065,0.47745025,1.04339242,-0.00154664,6.41640139,0.92721474,0.81638092,-2.11684227,-4.72415686,-6.78114128,-6.70788765
1018,6,-2.79138684,1.71960926,-1.04874802,1.31623936,-1.40793324,-1.08549476,-0.25980878,-0.83721209,2.00324488,1.91579986,-8.05544186,4.6701498,0.27454108,-0.04153317,-4.30710936,-2.07515097,-0.86930919,0.18584754,0.71379399,-0.43354934,-2.478158,-1.16414499,0.91529971,1.06624317,8.54301071,-0.22525623,0.26059288,-6.29977703,-1.67312098,-0.55886006,-3.96655774
1019,6,-1.90665174,-1.24865937,1.94278097,4.39357424,4.22904921,0.57439744,0.06477512,0.06544909,2.66777134,-0.92902505,6.9490304,0.1057272,1.73035574,0.5590986,-7.95843172,-0.55749995,2.98885584,0.61250883,1.64338827,-0.7458424,0.73781753,-0.81881899,2.60845184,-0.43203723,5.22567654,2.33586693,-0.06322759,-0.87621808,-1.91454887,-1.61237955,-6.4713707
1020,6,0.86530733,-0.92004454,0.53636193,2.12746286,-6.34292698,0.4549644,0.6484229,-1.05705798,2.31766558,0.76871133,-7.22581005,3.3074708,-0.71529233,-0.25253183,-7.73843718,-0.75728852,-1.2230494,0.77413219,0.69691908,0.53230357,2.7657721,2.03045082,-0.77942538,-0.9043529,-0.87947679,0.81186128,0.1372624,0.32792413,-2.98123598,-2.14814973,-1.01135969
1021,6,-1.96515214,0.11894572,-1.5508008,5.01016855,-4.48175764,1.05489171,-0.35627586,-1.0994277,0.42875648,-0.5583083,-4.46036005,1.24113536,-2.52367663,0.23421133,-6.81628752,-1.48947144,0.55326045,2.10516095,0.43897605,-1.48380113,1.33136988,0.58303893,0.1501044,-0.99889231,2.54845786,0.18826777,-0.69692278,1.07580018,-2.03553224,-1.81885815,-2.58030796
1022,6,1.17539287,0.68180686,-0.53812504,1.48708808,1.0237633,0.97976172,-1.12683177,-1.49037921,2.1744523,-0.50272995,5.91648912,-0.82980645,0.25809753,-0.88761699,-4.23886156,-1.78356111,6.3155117,-0.15927567,-0.08076859,-0.93503648,0.53143382,-0.11422563,1.04562283,-1.04934955,6.34518623,2.26599407,-2.13614893,-0.23909092,-5.78699064,-3.44063568,-5.7241745
1023,6,-1.22673583,-0.3842636,-1.27913427,1.33717859,-7.19352722,-1.64267075,-0.32046676,0.85478556,-0.08473468,0.00121832,-2.15552044,-1.51412153,-1.291085,1.35001266,-6.83619261,1.06252706,-1.15743589,-1.00518966,-0.78695774,-1.07571435,-0.1980083,-0.51679254,-1.64873409,-0.89000648,1.52425289,2.7092216,0.2081303,6.39243937,-1.8603071,1.61615789,1.07491505
1024,6,1.99945402,2.29936957,0.5494709,-0.65607941,1.02828336,2.47035456,-1.37697315,-1.98156321,0.29128051,0.61821592,7.84576178,0.60615695,-1.70951867,-1.84012532,-7.30257654,-1.41091204,3.3691144,0.79493481,1.21983027,-2.24764276,2.64947152,-0.81696647,0.78154618,1.08213603,5.43573856,2.79432654,-1.17211854,1.83751988,-3.08875513,-1.92125249,-3.48338962
1025,6,-0.57876432,-0.75847572,-1.73371029,2.46311522,-2.4814415,-1.2873956,-1.79742646,-0.02335632,-2.7827363,-0.26141801,-3.28678393,-0.54777437,-1.7819407,0.33332121,-5.675488,-0.37687737,0.66638029,-0.51450568,-1.00465131,-0.56427032,3.09450746,-0.39519578,-1.76184249,-1.05028319,2.09586143,2.23456407,0.51089072,3.00932574,-2.96036601,-3.98443222,0.67899859
1026,6,-1.15201974,0.17378706,1.07468724,4.04295254,-7.12942839,2.34624052,0.1423288,-1.92955244,0.18888259,-0.19337964,-7.84468699,1.55170405,-1.31705379,1.89411438,-4.37011385,-1.3289957,-2.07547092,-0.01374875,-1.19895005,-0.09864324,2.64134717,2.14902496,-0.91720152,-1.31473482,2.88083839,3.46939588,-0.14135575,1.62260842,-4.02997875,-3.96951532,-3.41307974
1027,6,-2.58343053,0.14087129,-3.00442457,2.60007811,-3.33041191,1.50385845,-0.30060571,3.03675914,0.64776063,-0.38258463,-7.27142763,3.24227571,1.14888561,-1.80312979,0.25444174,0.28943241,-1.8468318,1.82034087,1.02357745,-0.0373404,-0.20380187,2.42425251,0.99788988,0.83580792,7.73059034,1.26508701,-0.13295315,-6.13404465,2.5626564,-2.03370237,-0.89887822
1028,6,3.15173864,1.32636428,0.87557435,-0.0591639,0.41788715,3.75753307,-1.52577746,2.78345275,2.03570557,0.64077544,6.74279737,0.59026372,-1.34522557,-1.09796,-4.07723379,1.16848481,0.22083759,1.824651,1.51036406,-1.88601351,1.35126567,-1.59608817,-0.22772694,-0.11494814,7.23742199,1.90574551,-1.17676783,3.59166384,0.93994045,-2.86254406,-6.04015541
1029,6,-1.09646416,2.13932753,0.2903676,-1.90918458,1.29985869,0.20689201,-0.19022383,-0.57195711,-0.18934083,0.80604064,5.14648628,-0.83714223,-3.10620093,0.46003473,-6.0672307,-0.52858114,2.62586451,1.7109288,0.88817382,-0.559982,4.48483467,-0.06040299,-1.90421963,1.28109038,2.55647087,0.60436583,-1.74374151,2.60281205,-2.99880528,-1.01726699,1.04171503
1030,6,0.47459865,-0.57384193,-0.76269913,3.25948548,-1.69858038,-2.21045685,-0.81961644,0.25757948,1.72480869,-0.74577796,2.25805902,0.68984663,-1.23104167,1.33409464,-8.60919952,-1.81774402,0.29209542,-0.8158204,-1.30958819,1.33207786,1.68377399,0.2667172,0.24117267,-0.38473475,3.26566076,-3.07100868,1.49772286,-1.17139578,-3.87980962,-4.5940237,0.67518651
1031,6,1.5407331,-0.31266987,4.51275015,4.87998152,-0.35399637,0.22828722,-2.52304149,-0.32008973,4.06022787,-0.50738209,-0.06319773,-0.67831731,3.90011144,0.35530293,-7.26237345,0.17876279,0.29273039,-1.03620386,2.33383465,-1.0229907,-1.73777759,0.09269828,-0.3661567,1.26411998,7.3881321,-4.02192926,-0.24721959,3.63397598,-2.98115206,-3.69965887,0.61575598
1032,6,1.89282036,-0.56007826,1.78657222,1.45628238,0.40046912,1.08003569,-1.11246204,0.76237804,3.81295919,-2.20959234,8.74915409,0.0259034,0.56200027,-0.96292055,-0.36002779,0.33173871,-0.48525,-0.1405459,0.16414928,-0.77498752,2.95450377,0.58185601,0.38752973,-0.75439376,9.45005608,-2.14185143,-2.28823686,3.67557907,-1.32352984,-0.50773472,-8.11826324
1033,6,-0.36715251,1.19754767,-1.28782463,2.35447693,-2.15185308,-0.45133966,0.1297702,1.03781545,1.8662672,-0.16121769,-5.11213875,1.03970873,-1.58407927,-0.76580805,-5.93286085,-1.78060222,-1.97396326,1.38601732,0.48610055,2.03584909,0.65245962,0.00929582,0.52125633,0.78292322,5.63455105,0.57260597,-2.70773482,-3.52613258,-3.18691945,-1.18079197,-2.04201579
1034,6,0.29087198,0.04221681,1.06093693,6.17811203,-1.25562513,1.31033051,-1.84604454,1.07165408,1.48804569,0.05561543,-5.28699636,-0.04112357,1.92441869,-0.63859922,-10.93927193,0.02819228,-1.46630073,0.58108377,-0.02437019,-0.57223743,-0.13207555,-0.86402881,-1.19460726,0.46114594,5.07054186,-1.01650596,0.39331383,-0.41654801,0.45432663,-2.88289881,-2.60283732
1035,6,0.58067524,1.43966556,0.74008417,2.68251801,-0.02282196,0.81815672,-1.30173349,1.45324779,1.65198565,0.86939514,1.14546144,0.77084363,-2.89305115,-1.10636139,-7.32693815,-1.77871692,0.26803744,2.04943419,1.19824493,0.15655541,1.64176917,-0.04377931,-1.08464336,1.71775889,7.26714993,-0.76148897,-0.92142171,-0.58383036,-4.27530861,-2.23194313,-0.07033283
1036,6,-1.2178266,-0.07267645,-0.03743982,4.11260462,1.06547642,-0.12241775,0.36941874,-1.12364757,2.83206511,-2.29383802,-8.09722042,3.3065958,2.88252354,-3.49030113,-1.32506466,-1.42941618,-2.3661437,1.52738523,2.27917671,-1.45512438,-4.26592922,2.06686497,-0.05847383,1.10592425,8.33045292,0.23985669,0.72291821,-3.87142086,-2.3559165,-2.94484091,-3.56697631
1037,6,-3.33314037,0.42756355,0.5198555,3.57129192,-8.57734394,-0.9336195,0.28844315,-1.19122636,0.71666574,-0.5527035,-6.7333293,0.52810991,-0.17578709,1.21141315,-5.48186731,-1.66895366,0.09966445,0.10180824,0.22669458,-0.1537177,0.77498221,1.62380397,-1.59587717,-1.75854552,1.86707401,4.76633883,-1.20059252,3.54149294,-1.4680779,-0.60820222,-2.57822609
1038,6,-3.31384897,-0.32885107,1.26791906,5.73243666,2.02950406,-0.2091186,1.26617432,1.27902949,1.70898008,-1.99913764,-7.60122585,1.10814416,1.77788258,-0.89205217,-7.71043921,-1.77438962,-0.4911437,0.03952815,1.50142026,-1.2158339,-3.21172571,-0.14653677,0.35310435,0.34039313,5.41097116,1.46248496,0.35203063,-3.03268003,-2.11305046,-0.72707069,-3.72077632
1039,6,2.19953871,2.069134,-1.61416912,-0.50646627,-2.40716648,-0.89747858,-1.03483987,1.91527462,1.13060474,0.84346569,-4.65552759,1.60803568,0.06601059,-1.58234441,-4.24712801,-0.99681842,-2.59634995,0.52491623,0.52249122,0.6438787,1.9289248,-0.66384524,0.57662988,0.79080963,6.87395191,-1.7341404,-1.33034313,-0.52101731,-2.14785719,-2.56681585,0.13729084
1040,6,0.20770609,0.33391255,-0.1495266,8.14163494,-2.11858654,2.38813686,-0.15551303,-0.61735785,2.12210226,0.53326607,-9.13967133,2.91531563,2.17128944,0.56378448,-5.73443556,-1.15339804,1.94795251,-0.29761198,-0.35032678,-0.47041911,1.71163011,0.14056307,0.27423918,-0.54116762,7.13048458,0.85090619,0.0428683,1.37709367,-2.00016403,-5.17371702,-4.56184101
1041,6,3.28106308,1.02085257,0.35638165,4.7009635,-2.2435236,0.07205653,-1.29592979,-0.07074109,2.48189545,-0.26224059,-4.72712183,1.57649457,0.77793407,0.38148236,-4.53458548,0.21939373,0.86526012,-0.31388107,0.06554604,-0.15042394,2.02270865,0.23249257,-1.45714116,-1.10389864,4.52640581,-0.42445692,-1.29696488,-2.90223789,-6.7174387,-5.91974974,-3.01982784
