,att29_num,att27_num,att54_num,att50_num,att71_num,att23_num,att76_num,att1_num,att70_num,att53_num,att52_num,att65_num,att13_num,att36_num,att57_num,att68_num,att30_num,att58_num,att21_num,att10_num,att41_num,att35_num,att18_num,att44_num,att11_num,class_cat,att45_num,att56_num,att28_num,att14_num,att32_num,att25_num,att9_num,att73_num,att17_num,att64_num,att55_num,att8_num
1077,0.14308708,0.10231881,0.09874252,0.09714677,0.11366212,0.12242156,0.03858886,0.10583431,0.17086211,0.14387663,0.05710141,0.07463098,0.1950115,0.08887657,0.10378842,0.08944156,0.16979026,0.13246274,0.18326386,0.17243926,0.07343501,0.09726929,0.10846742,0.0535311,0.29407778,6,0.15708008,0.1085782,0.11096722,0.41196924,0.13838481,0.02980832,0.14779186,0.22864324,0.13598224,0.04160999,0.09942482,0.06930573
1078,0.00639913,0.04181534,0.05869969,0.06666677,0.02103523,0.16718659,0.05889987,0.23400952,0.11096676,0.13145461,0.0477901,0.08741954,0.29886003,0.13702758,0.10397199,0.05005717,0.10064927,0.05880984,0.04085145,0.06472322,0.15320012,0.13969764,0.15077579,0.06923072,0.1209961,6,0.11955122,0.04243928,0.05479959,0.39292202,0.08556399,0.11617198,0.33149682,0.10289586,0.09487431,0.05648129,0.03533909,0.1541733
1079,0.14315041,0.10800809,0.21299127,0.14717974,0.06928953,0.09611763,0.11237398,0.10016663,0.10204113,0.12160946,0.10001471,0.20342327,0.14854733,0.11675735,0.1771765,0.03599957,0.09598407,0.145471,0.10948994,0.28038582,0.1074357,0.06742666,0.20291251,0.07426068,0.15736226,6,0.07550074,0.10359469,0.17505671,0.40329559,0.12783253,0.04893628,0.51192283,0.27564595,0.25831063,0.02391705,0.14547613,0.10828691
1080,0.15547994,0.14727831,0.06472323,0.0590375,0.08807215,0.15008638,0.02509173,0.19653959,0.12630097,0.05743178,0.10447972,0.13978625,0.25667428,0.13792644,0.1140412,0.07354673,0.07358039,0.12188653,0.10718207,0.28115754,0.08522838,0.1866269,0.20536025,0.13447795,0.18561824,6,0.08326232,0.10199816,0.20820754,0.49425166,0.08318083,0.09670213,0.4337746,0.20667252,0.29832364,0.10314707,0.12678874,0.18769782
1081,0.04484725,0.09814798,0.06390086,0.05054248,0.17450629,0.11206231,0.27940018,0.20813948,0.08255961,0.0373272,0.07178522,0.09441531,0.35764481,0.02844081,0.08850348,0.12425033,0.07038544,0.08408182,0.06081802,0.13073013,0.01735299,0.05636775,0.24932812,0.13532151,0.11692331,6,0.10769055,0.06936127,0.06939302,0.32089126,0.1216418,0.11512561,0.31856519,0.18157654,0.09346236,0.12173687,0.06761355,0.19736146
1082,0.1066121,0.14592753,0.15607241,0.04356602,0.05966248,0.16848448,0.16129541,0.20827965,0.16916252,0.09437826,0.02377156,0.27150295,0.14998709,0.17098443,0.24285158,0.08517903,0.20297014,0.05442148,0.06615498,0.39398848,0.07169121,0.08558289,0.177991,0.02976659,0.12849305,6,0.07799516,0.07799938,0.11657936,0.29260795,0.18399248,0.13168057,0.3740945,0.20613959,0.2202688,0.06385453,0.02874663,0.23675032
1083,0.26120169,0.18793482,0.07969518,0.09852469,0.13621689,0.06730284,0.02704719,0.09433009,0.17147033,0.13843127,0.05504593,0.02094105,0.12422545,0.06874395,0.07961571,0.1361216,0.02639783,0.08634019,0.14103809,0.20405919,0.03806765,0.07608563,0.32208248,0.18824966,0.30060189,6,0.04192775,0.05717413,0.18910009,0.32555257,0.07259604,0.06096498,0.44844476,0.23767949,0.18937253,0.16392933,0.01738534,0.20131163
1084,0.05641282,0.15618792,0.06551655,0.0381461,0.10000419,0.16418088,0.13081042,0.20989574,0.07392312,0.10922388,0.07459002,0.12969581,0.27479013,0.12298479,0.13401819,0.06929323,0.1338484,0.12860849,0.08086901,0.05265526,0.04664577,0.04763072,0.11047332,0.10186831,0.07903835,6,0.03207203,0.06499685,0.09291896,0.35564158,0.09530971,0.11967009,0.32914844,0.16455324,0.13985977,0.08127819,0.10405143,0.17937536
1085,0.05839318,0.1616601,0.01115981,0.10298119,0.01872095,0.07870922,0.15851878,0.23920188,0.13171303,0.18145972,0.00945963,0.15933794,0.22242657,0.1268711,0.11709872,0.04322539,0.13810388,0.10821459,0.22993645,0.17108938,0.15471869,0.2066264,0.1702406,0.0142861,0.08591594,6,0.1404949,0.04671017,0.14594491,0.4700658,0.06223669,0.14190704,0.27165833,0.19030882,0.15397551,0.04264608,0.07708761,0.21126806
1086,0.19338872,0.11173911,0.06432338,0.07303412,0.17477513,0.31883923,0.08195551,0.08615654,0.12324394,0.09188314,0.10734433,0.1272572,0.31044688,0.05732533,0.1076288,0.09512307,0.07071071,0.08262438,0.07782887,0.15782876,0.06933316,0.0706617,0.14519626,0.11354776,0.23199317,6,0.11377433,0.1544182,0.1881611,0.45119796,0.07826823,0.06263837,0.51025938,0.32491696,0.26928351,0.19474821,0.1420995,0.04203422
1087,0.04172406,0.08384248,0.07584768,0.09302493,0.0727761,0.14696072,0.0835977,0.07124592,0.06180387,0.1044691,0.08267286,0.14493932,0.15124203,0.14596254,0.13458709,0.01176742,0.21030463,0.0761694,0.15417856,0.25207274,0.11776908,0.22483652,0.18272662,0.08089983,0.27612599,6,0.11946452,0.07125231,0.12223232,0.18577915,0.08096954,0.24542203,0.61440193,0.25159097,0.11005917,0.0264235,0.08355609,0.2104432
1088,0.18018684,0.20114784,0.03078459,0.0748431,0.11120578,0.03902611,0.02695286,0.21095572,0.08165655,0.04799577,0.03009417,0.16356376,0.18410269,0.12372518,0.09447249,0.12301227,0.0632328,0.09524807,0.10318581,0.22535566,0.06965491,0.04377986,0.11132125,0.08046823,0.05444835,6,0.03973776,0.02726853,0.06829585,0.36394487,0.03596422,0.07815158,0.49080537,0.16278534,0.13596514,0.10949081,0.0447545,0.2441075
1089,0.14574223,0.01607465,0.08478392,0.08208348,0.01738168,0.09369485,0.07900955,0.15274443,0.14134303,0.14200602,0.04915614,0.17351641,0.11338787,0.09055874,0.13502617,0.14398056,0.13318465,0.10286772,0.12702939,0.01440104,0.04651878,0.10505546,0.07489303,0.02314473,0.06867131,6,0.12217753,0.04282879,0.03983495,0.06597209,0.06261774,0.13100076,0.55601891,0.0945877,0.13875855,0.04773792,0.03626659,0.10957097
1090,0.10259998,0.18067425,0.13792428,0.15506404,0.16997404,0.15997677,0.09110654,0.14516977,0.1892193,0.21871263,0.07588167,0.1046225,0.20699582,0.18832232,0.16019984,0.11936898,0.17102065,0.04013512,0.14958425,0.22172068,0.07858023,0.14837515,0.20210919,0.04875043,0.30456099,6,0.12864089,0.02918789,0.05355672,0.29457127,0.06936324,0.16764423,0.58985823,0.29511134,0.05677076,0.12755151,0.04462256,0.20399406
1091,0.21575391,0.1216314,0.12720169,0.05354568,0.12244783,0.08881157,0.14557063,0.15113054,0.18340665,0.07004496,0.06878314,0.12779785,0.04548345,0.15416792,0.09874749,0.12093391,0.15554329,0.19783137,0.1210257,0.30613717,0.10946693,0.0603829,0.11024023,0.06708849,0.17996876,6,0.08701817,0.15340944,0.0438771,0.37340879,0.14675752,0.15160822,0.54736615,0.22870201,0.32452751,0.08336003,0.12791433,0.11610725
1092,0.1571548,0.09694417,0.08481395,0.1900969,0.11990473,0.13408063,0.1014557,0.19830176,0.23745365,0.20688015,0.18221224,0.24523522,0.08296368,0.1822902,0.09931164,0.09090477,0.04262015,0.13460344,0.19061875,0.25273047,0.05489397,0.05972952,0.21464261,0.06434273,0.21989439,6,0.05575599,0.12168139,0.13643326,0.38952948,0.11515278,0.09341992,0.60187445,0.30458767,0.16869744,0.14367654,0.07239559,0.16484953
1093,0.18184111,0.05986545,0.06487772,0.13046036,0.17013047,0.14092725,0.15643293,0.31598006,0.14276267,0.08281501,0.04677505,0.06782994,0.30254991,0.15041792,0.1227754,0.08509851,0.15916794,0.01683214,0.0624808,0.14876918,0.09448988,0.08605591,0.17949996,0.02567877,0.09143525,6,0.10955589,0.01393196,0.07911194,0.30030391,0.09254948,0.13269419,0.4306301,0.14005123,0.13050118,0.08247177,0.1085897,0.27861645
1094,0.29404019,0.11359728,0.1510417,0.09079054,0.1109311,0.15277362,0.08794678,0.11649986,0.1465068,0.00835028,0.11731632,0.16576761,0.21870448,0.13214892,0.09871766,0.0417101,0.1020052,0.11414501,0.22462194,0.28356181,0.16022413,0.06716503,0.20126845,0.17617719,0.23174852,6,0.1196505,0.08821259,0.13742503,0.42991218,0.2892843,0.11342718,0.49625379,0.24611402,0.24023802,0.10369861,0.14338635,0.13585886
1095,0.09586951,0.11332361,0.08231611,0.08526444,0.11222184,0.18821016,0.27913599,0.08015192,0.17813881,0.11412246,0.03214409,0.13020167,0.12534526,0.19747336,0.16131015,0.13859087,0.13688482,0.0711725,0.1798509,0.14628676,0.11264566,0.13603689,0.01903888,0.1223518,0.16398709,6,0.10735938,0.03246939,0.19703423,0.38047749,0.07876062,0.17902129,0.1227138,0.0852833,0.07430498,0.0639422,0.08395615,0.0738458
1096,0.10961881,0.16629957,0.08470095,0.12090303,0.03715243,0.23805647,0.07208227,0.14518051,0.14618465,0.03615916,0.08667348,0.15958213,0.37892641,0.15497173,0.17631872,0.02527384,0.07131449,0.13518973,0.14525197,0.22144576,0.12643476,0.06190354,0.08368748,0.2054488,0.19718705,6,0.05575308,0.08655873,0.12540283,0.37715843,0.16895765,0.07125452,0.38703918,0.21588854,0.16532962,0.06564119,0.0895456,0.14900176
1097,0.11846576,0.13666616,0.06850967,0.11307702,0.04250316,0.08450684,0.12696424,0.14573716,0.27225052,0.09492764,0.03726032,0.17302025,0.06981589,0.12725255,0.12203374,0.11029426,0.03602647,0.02574716,0.06470814,0.20470769,0.04273056,0.07506768,0.16055185,0.05406618,0.19495326,6,0.05175473,0.13481219,0.05763826,0.1087932,0.11477341,0.09094243,0.55954658,0.28263467,0.04961245,0.14848673,0.05931003,0.12819072
1098,0.06064981,0.04100039,0.06482413,0.14650421,0.15795145,0.18209538,0.08087441,0.18551853,0.22160986,0.13816461,0.17830919,0.10890013,0.11401027,0.05939254,0.20052887,0.12051936,0.07378008,0.15924539,0.05875409,0.23072354,0.03007306,0.06434552,0.19935923,0.07521323,0.22876443,6,0.10126777,0.06963281,0.0920552,0.3977367,0.08451747,0.11836671,0.56877122,0.2044802,0.16038933,0.09780824,0.10043536,0.18583692
1099,0.06761317,0.05149523,0.10063048,0.09420198,0.15788886,0.09303937,0.08262564,0.17942956,0.16894906,0.11254599,0.05171792,0.15208978,0.26184161,0.06357797,0.11728559,0.17514228,0.09262553,0.05433365,0.12761945,0.12864344,0.08930317,0.06987343,0.18751205,0.0512189,0.12317352,6,0.06806287,0.03382864,0.08270485,0.51420859,0.09069838,0.1284139,0.3214363,0.16937804,0.20727046,0.1241593,0.08015846,0.1997827
1100,0.06491274,0.12088265,0.03939955,0.07175218,0.0761876,0.05242732,0.13669159,0.02728039,0.10464706,0.10184896,0.01285971,0.10329401,0.32485194,0.15426126,0.16275403,0.03723974,0.16911679,0.07568834,0.15676525,0.11014381,0.13078049,0.19365793,0.15931219,0.05858253,0.1296449,6,0.12416435,0.04634158,0.0288332,0.17377216,0.03669649,0.14223957,0.45254832,0.17382373,0.01979655,0.04432036,0.05614659,0.0796383
1101,0.0332504,0.10170006,0.07806715,0.09935061,0.18164276,0.10532928,0.16322377,0.07014624,0.05122685,0.05650898,0.10595645,0.06449689,0.15707643,0.17607414,0.08019464,0.14599426,0.14098258,0.07040357,0.06869076,0.17101339,0.16044994,0.12644899,0.01742543,0.03266373,0.25595833,6,0.06942332,0.0703311,0.08596516,0.15994124,0.07228574,0.11121637,0.20431948,0.22843504,0.06236303,0.09491252,0.10196994,0.28517826
1102,0.0900861,0.03549334,0.09061564,0.0963998,0.12502214,0.10394378,0.06864651,0.0601249,0.04068741,0.13538524,0.07402716,0.23160705,0.19670895,0.11681875,0.00701686,0.0562728,0.15930349,0.08229472,0.16703727,0.0630845,0.05389041,0.07210766,0.18929417,0.0775861,0.2872001,6,0.0191856,0.07152124,0.08457363,0.16037769,0.11435204,0.0739347,0.40896421,0.1607128,0.12944186,0.07760327,0.04649969,0.17123359
1103,0.26385339,0.096387,0.076126,0.10381985,0.07505327,0.18405302,0.07076991,0.07669357,0.15904746,0.11600196,0.04672759,0.11101706,0.24366073,0.1282412,0.13256925,0.07224843,0.09711187,0.08959015,0.19654136,0.09701571,0.1091259,0.14009087,0.06313181,0.13126797,0.26524343,6,0.05207061,0.10189694,0.06928737,0.18763725,0.17625921,0.1581857,0.19953359,0.19190078,0.32690495,0.13087811,0.0619847,0.1230147
1104,0.07392265,0.07020555,0.11510283,0.04002996,0.06943848,0.24117603,0.02714621,0.05233772,0.179922,0.15634692,0.06762597,0.12089586,0.1713965,0.05302175,0.12302961,0.092355,0.14481777,0.06044823,0.23240623,0.1730194,0.1512897,0.08464205,0.20227654,0.09495722,0.32751168,6,0.1475417,0.09544703,0.13502736,0.35449243,0.1797114,0.05528191,0.17897261,0.16584349,0.10661145,0.10539902,0.11476965,0.09900188
1105,0.10448195,0.08275832,0.07694776,0.06784337,0.22724278,0.08271731,0.13386596,0.14535767,0.15821706,0.07739811,0.06121074,0.08845467,0.18533741,0.05831132,0.06698564,0.1807636,0.03147982,0.05770438,0.07651485,0.08620373,0.07869334,0.06389106,0.26959278,0.05192062,0.20731196,6,0.06140022,0.01271686,0.0628887,0.36292196,0.04163096,0.10598504,0.37085185,0.29968846,0.23395519,0.08078136,0.03429445,0.26098222
1106,0.03877242,0.15123833,0.07474752,0.10404422,0.16777659,0.10065958,0.08651128,0.06280888,0.18744314,0.05898141,0.05044172,0.14740936,0.16122504,0.1280806,0.17012251,0.16137743,0.05707871,0.11614714,0.10187893,0.14556837,0.12252651,0.14562714,0.14048394,0.04984112,0.2892943,6,0.09632344,0.05591824,0.08606648,0.44157116,0.03255501,0.11770053,0.22118133,0.26729533,0.15953271,0.03148097,0.10484485,0.28345326
1107,0.11831192,0.24170829,0.14933905,0.03331017,0.14395661,0.03484143,0.09367653,0.15999131,0.18837864,0.13064873,0.08930461,0.05245777,0.13095598,0.15755354,0.0882695,0.10344041,0.08261508,0.10544596,0.14096872,0.17453477,0.0840049,0.10690143,0.28150116,0.08062087,0.33399138,6,0.12429293,0.11843874,0.13770231,0.37548867,0.06234186,0.09579297,0.44888367,0.218391,0.08051173,0.10906261,0.14320094,0.2336561
1108,0.12608909,0.12466196,0.1380939,0.09068706,0.11077033,0.12022665,0.11198985,0.31488029,0.1703103,0.08160517,0.07700858,0.19911335,0.34723054,0.084192,0.10219568,0.05913246,0.10096369,0.09564056,0.09948967,0.0845702,0.07736114,0.06927149,0.1641609,0.09862415,0.10178169,6,0.09245568,0.06040208,0.07506653,0.15067368,0.05182432,0.06011985,0.33217163,0.07484553,0.04467886,0.13727044,0.11038151,0.22056687
1109,0.17327021,0.11768741,0.07111892,0.09060887,0.11961798,0.16228228,0.05698862,0.06401676,0.19370978,0.10011637,0.08832854,0.1561748,0.28084278,0.10291275,0.12786749,0.13472776,0.15504027,0.13206447,0.1808407,0.06736136,0.11116578,0.19979999,0.11188635,0.09634464,0.24656116,6,0.09730291,0.13075656,0.0706361,0.33137995,0.15965917,0.12124432,0.24064994,0.27982303,0.25875899,0.12327064,0.15592339,0.11385561
1110,0.05428162,0.05883381,0.04410384,0.13091439,0.22008836,0.14811276,0.18285468,0.26581417,0.26527849,0.17623269,0.02986222,0.12736281,0.22878376,0.16531372,0.05335969,0.22053629,0.05301319,0.08054015,0.18404079,0.21812934,0.07132159,0.03691905,0.17845176,0.09314012,0.11624368,6,0.05212428,0.11896528,0.17612388,0.38963652,0.10903428,0.14142833,0.53674005,0.29639745,0.15854576,0.20215775,0.03323566,0.14323176
1111,0.02895377,0.11632292,0.06214743,0.0343964,0.104708,0.2003747,0.17932647,0.15234194,0.17940985,0.06280753,0.12433027,0.20471943,0.39256465,0.14744147,0.06434592,0.01462246,0.08537623,0.1265025,0.12947834,0.19365147,0.07596289,0.14505262,0.1073867,0.10438816,0.12167076,6,0.06412898,0.122999,0.14542354,0.26503486,0.0928653,0.05461463,0.40446822,0.30474526,0.17495442,0.05106503,0.14034331,0.20134922
1112,0.03291176,0.17964835,0.07645265,0.09345573,0.19536947,0.25783939,0.1061515,0.08625707,0.10053879,0.07520957,0.08996536,0.23160472,0.22149611,0.17095566,0.14605195,0.05917027,0.05503268,0.15534375,0.18089723,0.32829631,0.02707231,0.1411937,0.06702659,0.08120202,0.18544519,6,0.02104142,0.1200108,0.11527121,0.37256795,0.18566965,0.22235351,0.38855951,0.29281037,0.11228181,0.16079365,0.05384925,0.0894409
1113,0.15928055,0.15154441,0.06674675,0.019967,0.14942727,0.16459893,0.0668781,0.21111468,0.10901629,0.10371444,0.11725657,0.1044687,0.13368685,0.16129264,0.02337421,0.08910123,0.02901405,0.14493727,0.09031995,0.13235371,0.14515852,0.05433321,0.09956607,0.09941561,0.13163487,6,0.14043286,0.13084416,0.0940231,0.46530934,0.04532563,0.07544883,0.35358344,0.20783486,0.15324139,0.08368984,0.06766583,0.26888204
1114,0.1891418,0.08115989,0.13249015,0.12562905,0.08590408,0.09095007,0.12065814,0.10002981,0.19506643,0.17049818,0.10770644,0.09977368,0.01594793,0.13320922,0.03872642,0.0556457,0.09012377,0.19390759,0.13820897,0.35790936,0.12925938,0.08931971,0.16491601,0.09699085,0.16513395,6,0.02122692,0.07398164,0.08225914,0.16418139,0.12232538,0.15132572,0.5484974,0.18399559,0.16955717,0.04953905,0.18071117,0.11401085
1115,0.15273807,0.24965989,0.039637,0.05539139,0.13819637,0.08275206,0.07014676,0.11211096,0.12019046,0.0606134,0.08286918,0.08607662,0.05542509,0.16638961,0.1060992,0.12856636,0.03462138,0.13152334,0.10048284,0.2172043,0.07804479,0.13795655,0.32486559,0.16798633,0.33418247,6,0.0764316,0.09069897,0.1747929,0.43494515,0.05860086,0.16922482,0.53464371,0.20708675,0.20523212,0.06989709,0.04962831,0.13850099
1116,0.10704416,0.0358195,0.16279215,0.16179719,0.05677321,0.30654767,0.12034986,0.13060708,0.12023461,0.06988004,0.10860075,0.20398224,0.29232016,0.09985684,0.12927899,0.0640626,0.09427549,0.15355925,0.11713731,0.15239483,0.09806214,0.07755167,0.21749693,0.16798591,0.22989577,6,0.07012313,0.12546482,0.17655091,0.30550575,0.16899359,0.07257318,0.36874003,0.19799583,0.21099608,0.08038338,0.15373334,0.10896091
1117,0.15575694,0.12989573,0.03640527,0.09626367,0.13017612,0.0872651,0.07379574,0.125991,0.12670605,0.11905957,0.04148334,0.05826387,0.24660653,0.08515738,0.12747642,0.07218519,0.06236598,0.05210158,0.11122886,0.2312281,0.13899961,0.14591485,0.16413388,0.07451139,0.22505943,6,0.06350372,0.01969853,0.15021421,0.44710543,0.08358016,0.17690616,0.40250687,0.21400908,0.25048749,0.14057319,0.02824292,0.23813822
1118,0.13865407,0.14311103,0.14334034,0.07353298,0.11855428,0.20656482,0.04047432,0.2083699,0.07628282,0.1597152,0.06371025,0.15290951,0.28185175,0.08951661,0.0811221,0.07299819,0.11169374,0.12916122,0.10618284,0.37858747,0.14037319,0.1347868,0.20971865,0.19371531,0.15545155,6,0.10274166,0.09114118,0.11220694,0.26512451,0.10141172,0.22057124,0.46872685,0.21414729,0.19227809,0.11415056,0.06932896,0.22472023
1119,0.08587236,0.11043546,0.03349167,0.08685529,0.10571721,0.09435928,0.04974375,0.17485534,0.1699596,0.13956093,0.07080779,0.12123264,0.08900074,0.18529244,0.05661736,0.1162433,0.17191072,0.15534405,0.12422052,0.3212217,0.14508112,0.13234969,0.1488736,0.106915,0.15716174,6,0.19765159,0.13863546,0.0868394,0.3528733,0.10602039,0.08987115,0.48464589,0.21718191,0.33333851,0.09223132,0.01053929,0.21572053
1120,0.10408748,0.05433001,0.16389416,0.03510013,0.23019645,0.12173111,0.33004865,0.23421787,0.11928888,0.09315217,0.13932694,0.03790726,0.31906225,0.0564521,0.11650787,0.15389576,0.04038977,0.08135515,0.15219216,0.08035416,0.08611111,0.10474781,0.13126553,0.02516045,0.11015248,6,0.06591068,0.15107442,0.05043115,0.20589036,0.12049079,0.13966698,0.2455295,0.17661521,0.06188413,0.21277048,0.04374193,0.27878496
1121,0.08451902,0.08186438,0.07185661,0.10314189,0.22442187,0.07190039,0.11769869,0.26624789,0.16971251,0.10947341,0.04131272,0.03146001,0.16047485,0.07673019,0.1295988,0.14025574,0.0953168,0.08828264,0.09258046,0.07104191,0.07770662,0.11745251,0.03517551,0.10048436,0.13888042,6,0.06618539,0.06223878,0.14824131,0.52402322,0.08060746,0.0557374,0.27087689,0.24888159,0.1361236,0.08908191,0.10486503,0.28967684
1122,0.04439074,0.06704922,0.11571727,0.05768626,0.17539545,0.19487158,0.04055833,0.25160002,0.14193604,0.0923085,0.09727667,0.08789178,0.13306486,0.09200819,0.1416672,0.12038297,0.05939083,0.10059389,0.06319815,0.19402177,0.15975633,0.02688413,0.21224692,0.05353292,0.16207341,6,0.0844373,0.0730804,0.09174697,0.47705747,0.16453025,0.14854598,0.35544177,0.19226874,0.24860956,0.09812864,0.12076398,0.29726924
1123,0.09791844,0.06231791,0.15526397,0.11861723,0.14120759,0.13086586,0.02806944,0.09234703,0.20558115,0.15671677,0.0443747,0.08829912,0.33680175,0.06976728,0.07670591,0.16070399,0.16123063,0.00404485,0.22551735,0.0706328,0.1338056,0.05536853,0.11153769,0.11401175,0.20162701,6,0.06825649,0.03418702,0.02584789,0.30838138,0.17773945,0.11575086,0.2758566,0.25677404,0.23911187,0.12035203,0.06395973,0.04199814
1124,0.07348391,0.08134196,0.0777377,0.10660191,0.13272675,0.16676406,0.0528902,0.14086092,0.17350717,0.0949475,0.01116745,0.13438173,0.09272662,0.07419407,0.07565176,0.13923194,0.09929455,0.03260786,0.11937965,0.17554476,0.06272676,0.06227998,0.22469752,0.01443831,0.16285328,6,0.08318252,0.11214547,0.03438796,0.47124661,0.09710833,0.12029232,0.45384952,0.22414241,0.23937983,0.12872946,0.01823545,0.18611765
1125,0.12299277,0.10296647,0.10246213,0.1384059,0.21459947,0.114502,0.12243399,0.14531215,0.16296448,0.13597504,0.10926412,0.02638307,0.2093062,0.12541166,0.15304285,0.11242552,0.10949864,0.12309677,0.21067833,0.20831595,0.07386845,0.16651274,0.22405525,0.11730728,0.26885178,6,0.0365168,0.03418181,0.25228798,0.54216769,0.09797966,0.07973912,0.46008099,0.23991373,0.24641707,0.10732687,0.10358896,0.11573856
1126,0.08334942,0.02187601,0.15665599,0.08587498,0.07499589,0.07692621,0.03062932,0.09483458,0.26975467,0.16632375,0.03760434,0.1134677,0.27666039,0.03263714,0.07000331,0.16303732,0.21211382,0.03901902,0.18705348,0.11119101,0.10064598,0.07613582,0.11235507,0.02401318,0.28369767,6,0.19800726,0.18855776,0.12257746,0.4390481,0.09207745,0.06365022,0.23140404,0.24100577,0.0394661,0.12806231,0.09533811,0.26859098
1127,0.12946603,0.06130798,0.15748339,0.01283324,0.03818794,0.05001162,0.24079262,0.15890769,0.30523214,0.05539858,0.06121294,0.09632626,0.17516115,0.15064372,0.10572457,0.03779,0.14667257,0.04189068,0.05007354,0.24285051,0.04448579,0.09582611,0.2168763,0.03870578,0.20861632,6,0.03999447,0.17496539,0.15120311,0.3646874,0.07780733,0.07456667,0.24796968,0.28851072,0.1572739,0.18297585,0.0997758,0.32227168
1128,0.05672385,0.04237848,0.02284887,0.02963723,0.17488743,0.09197594,0.11078757,0.20971872,0.15137732,0.10110007,0.04411498,0.09517291,0.18831853,0.04054166,0.07926979,0.14294334,0.05954587,0.0279408,0.05993553,0.22253512,0.05107164,0.12457905,0.2304301,0.10645743,0.09215848,6,0.10398829,0.09449128,0.10180491,0.3732039,0.06345656,0.05634659,0.38613177,0.25031892,0.29341199,0.16023607,0.06166698,0.24918789
1129,0.06542039,0.0429831,0.09223054,0.05846333,0.12675625,0.15607474,0.0664337,0.1062784,0.25604898,0.04992936,0.10297442,0.23289617,0.05920016,0.03270291,0.03100277,0.08352013,0.13414147,0.16516445,0.13288839,0.27525671,0.02215966,0.14056499,0.10045161,0.0727397,0.16267466,6,0.14919009,0.1133173,0.04087919,0.02813764,0.07149181,0.0745609,0.53050873,0.24740477,0.03007251,0.09802705,0.15557648,0.17116714
1130,0.09546061,0.05900075,0.05200283,0.0540699,0.25953999,0.14200671,0.06550606,0.07339946,0.17635971,0.06157113,0.06308483,0.09341262,0.27159483,0.09636841,0.05137797,0.12089269,0.07121592,0.04244517,0.03611301,0.03898154,0.03072305,0.0802742,0.06282126,0.04255782,0.18289908,6,0.08339276,0.13367115,0.05983215,0.19831998,0.0736243,0.1093148,0.41329888,0.06094929,0.07477808,0.1833086,0.07572555,0.13569338
1131,0.2718395,0.11410781,0.04085384,0.08464626,0.15274956,0.04829084,0.04919791,0.12812972,0.21355117,0.14780751,0.03287172,0.19657161,0.38658213,0.10722537,0.09193275,0.14305424,0.0436473,0.10553449,0.06384794,0.0467479,0.12562779,0.03120218,0.21693133,0.15318776,0.13598653,6,0.07030658,0.11870232,0.08496061,0.1738636,0.08085994,0.12796366,0.22484673,0.22935347,0.46271826,0.07464247,0.09988352,0.10145496
1132,0.05029353,0.15766404,0.11126307,0.07418167,0.11378898,0.11776371,0.10976778,0.19662646,0.1335254,0.02060553,0.08794013,0.0997819,0.04761656,0.12028909,0.09587669,0.09848882,0.10555698,0.08608342,0.13211183,0.01563349,0.14911262,0.12709931,0.08906398,0.06976101,0.15606751,6,0.09858576,0.07158309,0.09459989,0.29697483,0.16338547,0.15587782,0.5487237,0.16709065,0.03917548,0.04918835,0.12403308,0.23500074
1133,0.12494579,0.10880942,0.16447454,0.11201336,0.18938402,0.06591581,0.15716664,0.23222462,0.24185084,0.16847293,0.13689021,0.0667585,0.27411501,0.12607123,0.107332,0.19664233,0.10844818,0.16502766,0.10443828,0.16987146,0.06005423,0.08866674,0.13050554,0.04995424,0.24458395,6,0.1102961,0.02222644,0.0529602,0.37391131,0.05930245,0.09136726,0.29070831,0.15330496,0.10837322,0.09911774,0.08269433,0.31668431
1134,0.1683232,0.05901358,0.12283297,0.08147711,0.11526149,0.13883445,0.06296836,0.05348813,0.20162301,0.13850407,0.03814574,0.05613685,0.15472714,0.12877909,0.04518322,0.20066629,0.1116075,0.11734113,0.14785632,0.16613358,0.11636303,0.13620214,0.05948232,0.0481753,0.25593612,6,0.08450805,0.09634797,0.07754124,0.349372,0.12007741,0.06562059,0.06604545,0.20488731,0.2157471,0.03561822,0.10794527,0.14537848
1135,0.04175376,0.16203021,0.03058955,0.06731608,0.08659606,0.10447066,0.10526073,0.10997477,0.11984776,0.10007559,0.01451862,0.14623984,0.22261973,0.1168673,0.17711692,0.06382207,0.13027198,0.09812939,0.07393665,0.18254353,0.15966778,0.16973478,0.25812363,0.06376897,0.2966885,6,0.12297583,0.07519366,0.06852813,0.3566856,0.09124762,0.13990269,0.39210555,0.11963015,0.17390553,0.04931568,0.05325853,0.22841395
1136,0.18981957,0.23311283,0.09063672,0.13894734,0.22888206,0.13121729,0.11988373,0.11009687,0.18438707,0.17396163,0.05284779,0.17722965,0.40098783,0.17923489,0.18905274,0.10106475,0.1330766,0.09341601,0.06579757,0.051187,0.17036215,0.02070894,0.25394371,0.11762658,0.12202701,6,0.10605356,0.06676491,0.18322478,0.13207651,0.07205692,0.21609532,0.25691782,0.32370307,0.4201498,0.15219344,0.05856657,0.06019774
