,att31_num,att43_num,att26_num,att74_num,att58_num,att59_num,att61_num,att51_num,att36_num,att57_num,att10_num,att53_num,att34_num,att2_num,att71_num,att27_num,att46_num,att15_num,att45_num,att19_num,att76_num,att70_num,att63_num,att75_num,att62_num,att35_num,att38_num,att55_num,att33_num,att67_num,att40_num,att21_num,att68_num,att3_num,att44_num,att56_num,att39_num,att47_num
1248,0.15151983,0.0947679,0.14504423,0.22914867,0.17877608,0.15273583,0.17588622,0.0512408,0.06718514,0.06918977,0.05515212,0.11756735,0.13177912,0.19477277,0.21229116,0.14928768,0.08558321,0.16962196,0.14837639,0.04241669,0.09010339,0.28964879,0.07512993,0.0396116,0.13939402,0.15537974,0.0940041,0.15192623,0.05205668,0.22519108,0.06009979,0.14028795,0.20612655,0.29561074,0.09235387,0.16363192,0.09505208,0.07539419
1249,0.20258027,0.10179567,0.14628519,0.18264347,0.17982715,0.09881928,0.18975071,0.0244393,0.06791269,0.06051068,0.03935501,0.06333727,0.13299286,0.28752825,0.14095842,0.18480435,0.1133331,0.17194263,0.18543034,0.12175693,0.18698882,0.27357202,0.11104707,0.06938597,0.09908338,0.20797734,0.07552515,0.15374222,0.07198827,0.18482436,0.06602248,0.10929799,0.1244467,0.41085592,0.09897431,0.09608032,0.09495263,0.02258874
1250,0.09254819,0.093951,0.00521796,0.189759,0.19475777,0.01383296,0.26356289,0.20410142,0.08377927,0.23343672,0.17541716,0.1515133,0.09862475,0.29764764,0.19361335,0.10088705,0.22551891,0.26772168,0.10853804,0.1870442,0.08801874,0.14343041,0.12118302,0.11669894,0.13069712,0.05904477,0.05063632,0.11755572,0.05568308,0.1307405,0.12616497,0.12786093,0.18095591,0.45900938,0.04975247,0.06014991,0.01417316,0.12182373
1251,0.04939318,0.13857187,0.10451616,0.09211406,0.13263368,0.04791248,0.17400457,0.00943927,0.04724086,0.07695238,0.08396335,0.14990578,0.05484597,0.33267501,0.25675577,0.08455042,0.07645232,0.15836968,0.09806697,0.08289461,0.26403707,0.21483383,0.12013063,0.211562,0.16527917,0.06746841,0.05757812,0.0789774,0.15919526,0.09460236,0.16649934,0.12865854,0.10380111,0.40412365,0.0730589,0.13976855,0.1275658,0.09868068
1252,0.17339697,0.09093774,0.0591853,0.10589823,0.11307853,0.13083555,0.14537292,0.17330287,0.13110973,0.14806906,0.10083711,0.12478316,0.04029729,0.26662913,0.07873872,0.14118074,0.07561885,0.16134,0.11692534,0.19726424,0.15795212,0.21884439,0.29841903,0.03118997,0.11024226,0.16537405,0.05125331,0.09151126,0.04353057,0.18693359,0.19798578,0.15069311,0.10956387,0.30936992,0.12682534,0.1211337,0.07654795,0.10153136
1253,0.15870963,0.05249911,0.04133936,0.15134901,0.1792646,0.09682061,0.20423529,0.14628175,0.07755109,0.12910755,0.11260232,0.04121723,0.06954233,0.32789237,0.13758693,0.19816755,0.08195189,0.22263777,0.13784816,0.16373733,0.16289016,0.21831151,0.21174892,0.09097755,0.12104986,0.15685762,0.08887741,0.17406364,0.15775972,0.16857641,0.11041138,0.11252263,0.11521394,0.40114684,0.07769407,0.07635283,0.1219988,0.05129271
1254,0.02072063,0.07713422,0.15483424,0.23603905,0.02021204,0.16862738,0.13537576,0.03980218,0.087119,0.22450644,0.21600699,0.08881657,0.13329737,0.28905078,0.2614999,0.09385113,0.01239224,0.22069957,0.13337746,0.09270092,0.10915154,0.10245906,0.02244066,0.14150968,0.05836549,0.13823318,0.13524764,0.12429815,0.1873271,0.14260148,0.08095363,0.0676994,0.23738798,0.37784948,0.16142685,0.18456927,0.13501248,0.1020376
1255,0.15889764,0.07807076,0.05129139,0.1495318,0.18790422,0.0906436,0.19688768,0.13142372,0.11065544,0.10020741,0.12759892,0.04402933,0.05634577,0.29248883,0.15867217,0.1934349,0.09382826,0.22221006,0.08464258,0.10613582,0.17181379,0.21283466,0.22747786,0.00250616,0.11737128,0.12597803,0.05974482,0.15914696,0.164049,0.19160526,0.12372653,0.12054975,0.15581871,0.30874103,0.05646991,0.04108038,0.06923384,0.04889137
1256,0.11883237,0.11047733,0.06142138,0.23117078,0.09560527,0.054592,0.09066992,0.09657794,0.14804709,0.1617182,0.18314802,0.12787005,0.03805243,0.24837035,0.21970254,0.07484291,0.04405162,0.11890913,0.09320375,0.12415314,0.0285454,0.2780992,0.10778361,0.06923138,0.08881988,0.13131101,0.06424961,0.12779113,0.01994601,0.19887506,0.16454327,0.13955719,0.23151466,0.29387687,0.05064185,0.01112062,0.12264314,0.02694118
1257,0.06886298,0.13308403,0.17946058,0.11959022,0.20021035,0.17576518,0.09815605,0.12435374,0.08797743,0.11598782,0.10842805,0.11970345,0.05251475,0.28082097,0.31763979,0.11466958,0.04177403,0.21540959,0.07110382,0.06333661,0.27414149,0.19168125,0.10693265,0.23373568,0.17665421,0.06751155,0.11001723,0.01150581,0.17068113,0.13058593,0.10995269,0.15636568,0.10955795,0.43345582,0.08625112,0.10682521,0.08874913,0.07007914
1258,0.13176047,0.02621945,0.07544425,0.1184837,0.08790338,0.17839309,0.14181817,0.20375464,0.15686694,0.17779971,0.10773739,0.06221499,0.04354867,0.27382609,0.13025078,0.13017426,0.06793893,0.19551605,0.04389688,0.17381324,0.06282965,0.16639677,0.24954023,0.07341282,0.15993753,0.09925254,0.03147303,0.05621674,0.06750852,0.10722179,0.14697551,0.13132669,0.16374428,0.38867082,0.14812928,0.17074079,0.06090352,0.14303674
1259,0.12752251,0.0636116,0.08979828,0.21140112,0.15652352,0.14176647,0.15142386,0.04660395,0.06091629,0.06138838,0.04215001,0.11487473,0.06778026,0.24309521,0.23772512,0.16398927,0.03323915,0.16772358,0.12603441,0.14244793,0.10634205,0.25791981,0.09692193,0.03168378,0.12185755,0.12552258,0.02625167,0.14780831,0.11235633,0.22575952,0.03928573,0.14509669,0.2474489,0.27685366,0.04725199,0.15003406,0.06535632,0.07570024
1260,0.12997572,0.09909977,0.1107719,0.30436673,0.11848959,0.06969174,0.09149463,0.04828475,0.174274,0.17093812,0.16358726,0.10296928,0.03706792,0.06951132,0.23373853,0.12130909,0.01753927,0.04285281,0.14117927,0.08498464,0.13997897,0.21767177,0.14464677,0.08142271,0.09681141,0.14449624,0.04732004,0.08818723,0.12904056,0.0693243,0.13715554,0.02390813,0.14771549,0.16995691,0.14507549,0.06489566,0.05436245,0.14063805
1261,0.00963972,0.16019164,0.05643714,0.20936894,0.23623082,0.10075133,0.26570412,0.1275757,0.05522084,0.13903814,0.09119409,0.07061118,0.1122411,0.27673572,0.16712901,0.05410214,0.21406467,0.23293829,0.07812128,0.1618258,0.14234155,0.21796463,0.12726115,0.08020957,0.08705344,0.0616271,0.07660369,0.18025532,0.04566087,0.14506519,0.05744232,0.06069991,0.12312201,0.37511262,0.00356954,0.08405049,0.11625693,0.09442138
1262,0.13771809,0.0727411,0.07045322,0.12900979,0.02275153,0.16072325,0.10078751,0.11611891,0.18686778,0.13563614,0.10777637,0.13478931,0.08510993,0.27586012,0.06173515,0.1876114,0.14950822,0.19762093,0.02106915,0.21829221,0.06126141,0.19881347,0.27777128,0.02061944,0.16691414,0.07279363,0.07882273,0.07096239,0.14962051,0.18960595,0.18966145,0.19747727,0.03440706,0.35912845,0.02043304,0.18046783,0.08678987,0.07354178
1263,0.13229851,0.10040133,0.05997908,0.19157274,0.15750162,0.15219059,0.15576975,0.02497883,0.02923081,0.02510056,0.02582211,0.09647491,0.13048763,0.28173991,0.16365087,0.15567061,0.04478608,0.16619103,0.1149556,0.18349352,0.12678415,0.2563034,0.19458206,0.0236111,0.13920537,0.10614027,0.05788615,0.17401768,0.1447139,0.23692985,0.01316471,0.14870761,0.17185605,0.35104292,0.11691984,0.16117741,0.09872782,0.06498895
1264,0.08513007,0.07060008,0.07378601,0.25279765,0.10104661,0.13126398,0.0785654,0.10459193,0.07596807,0.2591136,0.03663596,0.19172054,0.12128447,0.13839191,0.09538638,0.18178017,0.15718099,0.18796899,0.10027482,0.02580863,0.11048039,0.24265882,0.09760513,0.11724019,0.02987163,0.13158655,0.09992992,0.0626891,0.13748536,0.06757905,0.24708438,0.12790042,0.12759909,0.41589583,0.13145562,0.01083643,0.04109596,0.0909927
1265,0.09062829,0.06620118,0.06260188,0.12600215,0.09569974,0.08802095,0.16118834,0.10744144,0.15855962,0.1419359,0.1109638,0.1426824,0.05205778,0.30106365,0.09537116,0.13544754,0.15366913,0.18086434,0.01654185,0.23336155,0.07425269,0.24836554,0.24251834,0.07788269,0.08975711,0.07385013,0.11026205,0.03220206,0.09219136,0.23551529,0.20148312,0.16508593,0.11204376,0.29568444,0.09240227,0.09214871,0.07303087,0.12859236
1266,0.1908481,0.0649725,0.08670112,0.19063359,0.17364795,0.11340822,0.1997282,0.06118603,0.05737277,0.03510277,0.03036555,0.10285654,0.00843329,0.29687382,0.19954933,0.17976925,0.0268764,0.19682832,0.14654409,0.18781832,0.16432082,0.26844954,0.14510227,0.04442515,0.10281093,0.18036376,0.00833428,0.14755474,0.08784458,0.19760975,0.06333216,0.12579146,0.14856888,0.37223355,0.03740852,0.11473534,0.09116647,0.0368492
1267,0.17090073,0.05171398,0.0542036,0.15917146,0.17139518,0.07353474,0.18880343,0.11477362,0.07818962,0.088371,0.08187767,0.09858449,0.07797823,0.30292816,0.13900186,0.19627967,0.03446347,0.18669845,0.14695295,0.1502405,0.1585768,0.24996339,0.22321284,0.07647519,0.09264744,0.15985429,0.05773629,0.17562024,0.12050382,0.20222447,0.10999764,0.13767057,0.10832355,0.3729468,0.02874373,0.0822196,0.07731664,0.04218029
1268,0.08834413,0.09289392,0.15965458,0.12228038,0.19859836,0.07576296,0.18631096,0.08583613,0.08252243,0.02250334,0.07699108,0.00632208,0.08725269,0.26026371,0.19653213,0.06688484,0.01832393,0.15465681,0.08895538,0.10072518,0.13303452,0.21065276,0.20124053,0.10866311,0.12738965,0.10225084,0.05146604,0.16984084,0.10011488,0.14471961,0.11258175,0.08879101,0.20659035,0.32959153,0.04754793,0.01974591,0.11351403,0.09268649
1269,0.09221688,0.05777638,0.14323626,0.26074825,0.07192807,0.05428317,0.0600495,0.05152433,0.1488907,0.20482747,0.24294428,0.07247903,0.04953434,0.11832899,0.21412768,0.09160866,0.08316927,0.06004707,0.1207333,0.1200886,0.07931285,0.20537085,0.13143372,0.09172234,0.13636147,0.11971883,0.01464269,0.06676338,0.02031899,0.10697368,0.18169077,0.04527956,0.10420764,0.18740758,0.01383206,0.01465938,0.09891746,0.09920048
1270,0.07919267,0.05516843,0.09257297,0.21926449,0.10578954,0.13662261,0.11835045,0.11716536,0.08898423,0.12903095,0.1148624,0.1684733,0.0754878,0.19317558,0.20640912,0.03615979,0.04907665,0.1063756,0.12896392,0.14809177,0.08180914,0.27057898,0.08497945,0.07389589,0.13327439,0.1115281,0.08875039,0.09641821,0.04476499,0.22940144,0.07398867,0.1055984,0.19659468,0.22055997,0.05110985,0.12353397,0.06603804,0.14772397
1271,0.0433822,0.09221475,0.17162005,0.28136384,0.03629439,0.09728621,0.02434944,0.10021541,0.11805202,0.13841164,0.08694749,0.05301012,0.06220187,0.19419671,0.24805604,0.02991858,0.15659908,0.04122484,0.0359497,0.08255952,0.08427041,0.29322209,0.02005552,0.01995672,0.12371167,0.04974786,0.08500011,0.06634183,0.0970781,0.20231293,0.12626614,0.05937337,0.28490491,0.30388092,0.0667471,0.0784585,0.11151621,0.07116255
1272,0.09062829,0.06620118,0.06260188,0.12600215,0.09569974,0.08802095,0.16118834,0.10744144,0.15855962,0.1419359,0.1109638,0.1426824,0.05205778,0.30106365,0.09537116,0.13544754,0.15366913,0.18086434,0.01654185,0.23336155,0.07425269,0.24836554,0.24251834,0.07788269,0.08975711,0.07385013,0.11026205,0.03220206,0.09219136,0.23551529,0.20148312,0.16508593,0.11204376,0.29568444,0.09240227,0.09214871,0.07303087,0.12859236
1273,0.02604579,0.08273143,0.13684807,0.21718812,0.09183,0.20662149,0.09602265,0.13108754,0.08407579,0.07289162,0.10215525,0.04846234,0.03178615,0.21036276,0.20147863,0.06303974,0.06512692,0.12002496,0.02338681,0.22625276,0.17826315,0.24626783,0.13223012,0.08218459,0.22441245,0.01783643,0.06124102,0.07631698,0.10253551,0.24479579,0.09397952,0.03653492,0.13578007,0.31634186,0.06697962,0.20577704,0.12409416,0.06039115
1274,0.05011776,0.06285244,0.17939187,0.27312075,0.05401427,0.04693018,0.00914913,0.1035472,0.16545133,0.164701,0.12168554,0.05397075,0.02379911,0.19935775,0.26546612,0.01426059,0.13753421,0.0537814,0.04629032,0.10718977,0.11925668,0.25090525,0.03569199,0.04005823,0.08061038,0.06237368,0.07556905,0.10423358,0.07056811,0.18832315,0.16977111,0.05238599,0.21256907,0.26587293,0.05104284,0.05565511,0.07688103,0.062139
1275,0.13203873,0.10668674,0.11684079,0.2730182,0.1496555,0.16289323,0.15512306,0.08215024,0.06830422,0.06625794,0.04618134,0.09607645,0.10048376,0.20789411,0.2483049,0.11848545,0.10328769,0.13573376,0.12787393,0.11812315,0.10048844,0.28654362,0.06595052,0.01571746,0.13962507,0.13605088,0.09621087,0.13041467,0.03143508,0.23885456,0.0576896,0.10760992,0.22780903,0.30876386,0.13440779,0.19403903,0.11368473,0.05863473
1276,0.06485057,0.0880144,0.15241968,0.20863947,0.07185282,0.10470879,0.06945531,0.10217182,0.13614659,0.12766504,0.09971036,0.03696188,0.05930837,0.22905666,0.19550491,0.07086548,0.13622077,0.05535637,0.03198868,0.06242208,0.15376278,0.29537883,0.08935528,0.05908543,0.09151319,0.04915363,0.0405201,0.09082119,0.05679017,0.26157374,0.14955096,0.03896268,0.20112065,0.33107218,0.06846336,0.11310132,0.05227652,0.01499658
1277,0.15398994,0.06252735,0.04753533,0.15724681,0.14293843,0.10510583,0.18030827,0.17935394,0.24946782,0.18727261,0.11581491,0.05272399,0.07352041,0.26792774,0.15415722,0.23880804,0.0559732,0.23189966,0.03224183,0.0973112,0.17367443,0.15827929,0.2086966,0.04206941,0.15397674,0.0333955,0.14036047,0.13157329,0.11988982,0.13975454,0.20377198,0.19193081,0.12756072,0.3305527,0.0396701,0.06495657,0.04683943,0.12613941
1278,0.14637643,0.06509894,0.0250278,0.11975226,0.06240654,0.12493963,0.07499674,0.15489363,0.17130038,0.17549295,0.21236599,0.06233588,0.08957248,0.32562282,0.18242495,0.16444469,0.05884338,0.09768657,0.04999655,0.09317199,0.04887452,0.16907583,0.14076906,0.11121965,0.19348551,0.02977408,0.10680347,0.0529502,0.10459731,0.0997416,0.12243016,0.05254129,0.18406825,0.37451089,0.01722953,0.09999163,0.0079379,0.1485006
1279,0.02995674,0.02807245,0.07630431,0.22996365,0.06572303,0.11096518,0.07327684,0.16509608,0.08054599,0.18384978,0.15532396,0.13325292,0.10704285,0.15401379,0.1521565,0.06260949,0.08229775,0.05850116,0.07446462,0.07160924,0.0221958,0.31866033,0.13467337,0.10547174,0.12576151,0.05601911,0.07316921,0.06490443,0.03218738,0.26336155,0.08651463,0.04446656,0.16241421,0.26612009,0.10659395,0.10160017,0.05232088,0.14037118
1280,0.07528456,0.13439028,0.04098231,0.21412846,0.18361372,0.14700913,0.19965302,0.0448886,0.04746164,0.05230836,0.0344198,0.1512879,0.19304929,0.25354602,0.17959802,0.1574953,0.08241179,0.23606461,0.11198393,0.21376527,0.11928667,0.21668391,0.0989977,0.07630493,0.14466944,0.10053102,0.04758283,0.137576,0.16404902,0.19126027,0.09320436,0.18342059,0.13177135,0.33266373,0.03971471,0.12354491,0.18824923,0.14263513
1281,0.18689283,0.15146976,0.20635512,0.20293445,0.10470992,0.07570557,0.10949348,0.05729536,0.04543684,0.14839215,0.20305498,0.1389345,0.06045755,0.32515881,0.20816276,0.0363137,0.14643271,0.23671316,0.07894234,0.12229716,0.00482189,0.13465719,0.05820824,0.18782415,0.10263587,0.13725251,0.1420877,0.08768464,0.04428204,0.09862418,0.08458991,0.08166934,0.21888221,0.45378719,0.17478691,0.13261053,0.05139318,0.02935354
1282,0.05177711,0.05552769,0.10719083,0.21307686,0.02627208,0.08982578,0.05635667,0.10018642,0.06237662,0.12198687,0.02313189,0.04823731,0.19067222,0.24575121,0.23053867,0.07897182,0.0900187,0.09891019,0.03132533,0.16813506,0.1568735,0.24869981,0.14045499,0.06403472,0.10717207,0.0174881,0.10646481,0.01336109,0.03098092,0.28340656,0.07358173,0.12287539,0.21392804,0.19718531,0.06624135,0.07579368,0.02494902,0.05592013
1283,0.1220723,0.05337411,0.12972026,0.14198633,0.05352451,0.05713571,0.07510461,0.1037304,0.04762636,0.13426796,0.03894276,0.10633538,0.11443875,0.30506363,0.15389918,0.08591269,0.10771343,0.11605504,0.15160619,0.17582717,0.1671452,0.27394978,0.21601628,0.01364505,0.05599836,0.14313088,0.12071104,0.06491059,0.02826728,0.28303747,0.03318115,0.10645541,0.1253458,0.2967094,0.133906,0.04473037,0.00829756,0.11200128
1284,0.09438942,0.07588647,0.19909497,0.2345468,0.13944936,0.14989433,0.16259222,0.10921032,0.06734927,0.12176641,0.12541917,0.05785111,0.04906575,0.22624567,0.18534274,0.06976756,0.0426287,0.10955427,0.07136591,0.17322496,0.1415847,0.25081052,0.06347385,0.20516673,0.07619131,0.10581837,0.12470994,0.03051955,0.10505267,0.08740612,0.11306512,0.07449042,0.23049966,0.43006702,0.08742206,0.06472661,0.11193193,0.0806393
1285,0.06412742,0.05270472,0.12518961,0.11774959,0.07259849,0.18658633,0.1100852,0.20849332,0.09709731,0.23423467,0.14650006,0.11453424,0.06001968,0.33161334,0.09215042,0.056532,0.03259745,0.20888905,0.13907674,0.1891939,0.04250289,0.17581474,0.23680608,0.09907204,0.16121216,0.09094864,0.06540049,0.07125312,0.06473397,0.16736181,0.09602816,0.06975588,0.08986243,0.39518294,0.05222558,0.15942412,0.11220744,0.19961236
1286,0.14480628,0.10677473,0.20724327,0.26888639,0.22298386,0.14572689,0.09544675,0.09303668,0.03872441,0.05746899,0.21772338,0.14656309,0.13031531,0.29599636,0.28573542,0.10465927,0.17252943,0.17080014,0.048222,0.12742939,0.07879189,0.16170044,0.10255087,0.1886877,0.18779722,0.07936445,0.07013288,0.14847006,0.04615086,0.19663741,0.1065877,0.10487636,0.18837089,0.3960063,0.10116527,0.12666337,0.10603595,0.07710626
1287,0.02053543,0.05055844,0.03231346,0.27907582,0.1188885,0.11398373,0.07136879,0.09232462,0.05051418,0.12858493,0.08350396,0.09912913,0.04500275,0.25202693,0.11228894,0.09412384,0.09836543,0.15906934,0.05628319,0.05348006,0.16763233,0.05894926,0.03890555,0.13959306,0.174176,0.0546619,0.08548665,0.16501694,0.04661013,0.11840121,0.04862331,0.13645444,0.0663384,0.17723856,0.10438275,0.0260552,0.03898064,0.06694625
1288,0.01345462,0.03123476,0.11256169,0.11092088,0.17393463,0.10728695,0.19263057,0.15643101,0.11043706,0.11442032,0.04822052,0.05738389,0.0467044,0.33211851,0.1140705,0.04827577,0.0265274,0.19611651,0.08896361,0.1655023,0.10572023,0.24502786,0.2656299,0.06179067,0.10810799,0.04892012,0.04990458,0.14322201,0.01957337,0.1941935,0.06865161,0.03680859,0.16328416,0.27868145,0.0242821,0.09988314,0.04585799,0.16314434
1289,0.02208341,0.08191539,0.0465858,0.21422284,0.16278366,0.18337142,0.19576103,0.14489423,0.06199003,0.1137839,0.0866174,0.11592517,0.18529373,0.29025102,0.16840404,0.0714284,0.05621872,0.2179757,0.08624906,0.21757669,0.16075695,0.23027098,0.06311892,0.10992476,0.19254616,0.04542971,0.09520662,0.14033189,0.07719775,0.12229336,0.03696422,0.13221151,0.11862853,0.39871351,0.03261565,0.14569097,0.10609885,0.13973896
1290,0.12248079,0.07732714,0.20533895,0.30407068,0.18764592,0.11682742,0.08668265,0.0814619,0.06275707,0.1196081,0.13645386,0.2439719,0.0710598,0.24835508,0.29674708,0.07052603,0.13600626,0.23488927,0.09835389,0.21578447,0.0793633,0.17695922,0.01693216,0.20738122,0.19520556,0.151935,0.05915377,0.09214454,0.06722107,0.13303715,0.18424151,0.14122505,0.13384173,0.44850402,0.04655422,0.05863592,0.04142586,0.04071307
1291,0.108775,0.05949597,0.08200222,0.19349459,0.15535972,0.01901921,0.21133618,0.172136,0.13028647,0.22095477,0.10768074,0.04756925,0.01085496,0.24231633,0.15671786,0.20022117,0.14563913,0.26256394,0.14466965,0.16749694,0.14280585,0.16570984,0.12413921,0.08671115,0.0574778,0.08183047,0.14458592,0.0811775,0.18202559,0.0888501,0.09489252,0.12762928,0.17499989,0.35168258,0.05160857,0.07560111,0.07288713,0.04184145
1292,0.15260114,0.01842581,0.02572097,0.18240004,0.20269393,0.07163078,0.22708828,0.11179742,0.11179098,0.07844663,0.00751934,0.16669737,0.0667701,0.20241501,0.14909068,0.12766072,0.1442754,0.23527462,0.11055821,0.21638062,0.08867113,0.24716709,0.24447887,0.05090272,0.0463581,0.14091172,0.06056585,0.13395974,0.01714708,0.21384288,0.17743331,0.17916416,0.11649876,0.27505619,0.12254271,0.10813191,0.07427392,0.05400531
1293,0.11323117,0.05209404,0.04593258,0.13113009,0.06438759,0.13444329,0.05416745,0.03299103,0.0510911,0.09721089,0.1305574,0.12782949,0.06633868,0.35616155,0.09886927,0.09673012,0.04764189,0.03433033,0.11357546,0.11435804,0.12261983,0.27880084,0.16446299,0.10403437,0.12246687,0.10804991,0.06769462,0.07800611,0.06483387,0.23349657,0.04823238,0.13928484,0.08320672,0.39067487,0.0177087,0.15113266,0.06405495,0.09718475
1294,0.11755748,0.01041335,0.10014597,0.16923723,0.21731749,0.10066264,0.22255099,0.0931492,0.12803665,0.05393056,0.04725705,0.05823767,0.08705298,0.25653952,0.16529542,0.12714953,0.06063322,0.20972616,0.05612873,0.1394373,0.098675,0.26134477,0.20552326,0.03401269,0.08655858,0.07780002,0.10334902,0.20959909,0.0530792,0.23914313,0.10565661,0.10946688,0.15742692,0.37377748,0.11099614,0.10038115,0.07468567,0.04420821
1295,0.04748491,0.04742315,0.03461524,0.19555009,0.10752163,0.09697778,0.16426574,0.10517238,0.00716233,0.19653939,0.1847425,0.1321761,0.06009443,0.24034081,0.17335592,0.11206746,0.17997233,0.17450203,0.12217546,0.1144579,0.19525691,0.16757906,0.03602361,0.15624203,0.18902472,0.05686873,0.01704119,0.03079859,0.08110539,0.04613937,0.05994654,0.01356476,0.10084024,0.35793003,0.05598281,0.06617467,0.01460019,0.07434812
1296,0.11177218,0.05923383,0.05806058,0.1724233,0.08448779,0.0280368,0.19891681,0.12302161,0.15299673,0.13741524,0.079815,0.06340754,0.07850573,0.27368018,0.23002515,0.05793458,0.10980865,0.0685263,0.07798443,0.06085787,0.19370884,0.28919745,0.14543672,0.14451102,0.12882761,0.10790433,0.04900785,0.18344456,0.03932468,0.09078093,0.04118701,0.08829128,0.14743427,0.48886175,0.02732596,0.13836356,0.09522457,0.05891408
1297,0.0344592,0.04827858,0.0665646,0.13017702,0.16821732,0.0748996,0.16359995,0.12998735,0.07365211,0.1767708,0.07254111,0.12422755,0.08347684,0.30929628,0.24773366,0.12710133,0.02364491,0.13473549,0.08587973,0.03201801,0.14744132,0.2772542,0.09460126,0.14165757,0.08550949,0.14151959,0.11166297,0.11902631,0.10212424,0.16674873,0.17422304,0.14729404,0.13745271,0.45054317,0.05500936,0.09188038,0.10356872,0.06360237
1298,0.0876993,0.04564559,0.05386001,0.1533978,0.17495535,0.06479443,0.21512204,0.17097474,0.13057744,0.18220035,0.13703929,0.04621807,0.087788,0.35145886,0.19133831,0.14931959,0.13060355,0.22846827,0.09119351,0.10504939,0.16279864,0.16760669,0.17588594,0.09035739,0.11638934,0.06588908,0.13947088,0.143905,0.09240072,0.15359848,0.10202411,0.09995968,0.14289624,0.38070167,0.13272464,0.08680101,0.10825687,0.10508905
1299,0.14454503,0.09040539,0.07050943,0.28296562,0.04042544,0.07193293,0.13467749,0.08933474,0.13047211,0.11448983,0.12930241,0.1310191,0.0358062,0.16165699,0.0364659,0.03967112,0.03533887,0.14178233,0.06666649,0.0692669,0.1601511,0.12247791,0.05303462,0.21103743,0.07428396,0.12214087,0.07422774,0.04519059,0.03138011,0.04135285,0.10161847,0.07140509,0.11111763,0.38248117,0.09799428,0.03779939,0.02255739,0.05754944
1300,0.17043247,0.06918784,0.24961321,0.30495382,0.15247412,0.16268633,0.06474262,0.13472687,0.18929617,0.1056286,0.26763307,0.20092253,0.04326208,0.3445025,0.25666576,0.05493167,0.05535328,0.25348057,0.19021423,0.10895477,0.11895703,0.17555781,0.13046641,0.12857905,0.19272554,0.13406681,0.08283862,0.09741314,0.06797165,0.10613141,0.09948612,0.24241472,0.15786719,0.2860204,0.00527831,0.08502887,0.04485956,0.12162458
1301,0.13670497,0.03347011,0.02060582,0.17853266,0.08424317,0.05802052,0.16117803,0.07519257,0.17199135,0.19074708,0.19672622,0.06022282,0.04321542,0.33630689,0.22211587,0.20745975,0.08819987,0.21732321,0.07559834,0.08468264,0.10753979,0.11504349,0.05026651,0.12951892,0.07002554,0.03277398,0.13031396,0.06490125,0.17055699,0.07708918,0.09461607,0.09664465,0.26592787,0.34595915,0.0239447,0.11722936,0.07308475,0.05652833
1302,0.07546357,0.10647607,0.15620248,0.27037414,0.16544205,0.18568726,0.18210438,0.10541216,0.14534011,0.10851368,0.15901193,0.0440547,0.01771635,0.14015211,0.12932453,0.08318175,0.02240573,0.06072236,0.07901229,0.10190552,0.057553,0.2060598,0.04421803,0.25565245,0.10514099,0.11970519,0.09170876,0.03397748,0.08456648,0.14704616,0.05830391,0.03719256,0.14748518,0.49040901,0.12126823,0.0713014,0.11742527,0.07403766
1303,0.1694667,0.05539883,0.11562684,0.24248969,0.16207961,0.12993547,0.17883972,0.06541556,0.01788349,0.05522908,0.02321187,0.08690194,0.12291903,0.20992844,0.1798475,0.16285085,0.09741006,0.19743966,0.1048286,0.16448618,0.1407902,0.26195754,0.14070329,0.03934576,0.10465485,0.1339477,0.08100968,0.13418885,0.05074347,0.24651071,0.01603093,0.15203984,0.18685248,0.29563997,0.14646893,0.15179133,0.05554056,0.03885578
1304,0.15717266,0.09367048,0.11737904,0.23182201,0.10923026,0.11252172,0.19606045,0.11319297,0.05589216,0.05225235,0.11147625,0.12667355,0.0245168,0.14784497,0.14200251,0.11336446,0.09053938,0.00742947,0.15347569,0.09242291,0.11561031,0.24272609,0.13117833,0.2297945,0.09951321,0.11336731,0.11187661,0.1285258,0.04168097,0.14380259,0.14131545,0.12590792,0.200879,0.46837877,0.11789346,0.05121341,0.0442144,0.04854694
1305,0.07044765,0.04912514,0.20760482,0.26461437,0.16128299,0.13418268,0.1766767,0.03872406,0.10263214,0.11879985,0.14827467,0.0523524,0.07055589,0.1193227,0.1063739,0.09828201,0.0541373,0.14151488,0.1064137,0.15877015,0.10598239,0.20933214,0.03713436,0.22682861,0.03308498,0.14319026,0.04783784,0.02026871,0.11413688,0.12938914,0.13454255,0.08733625,0.15060805,0.41472792,0.03888929,0.09220949,0.0778606,0.12225771
1306,0.14934231,0.06423288,0.06603225,0.2271629,0.09317118,0.01401975,0.0881958,0.04753806,0.16209183,0.1468003,0.19246906,0.14615569,0.04471195,0.25369322,0.21068209,0.07643308,0.01369447,0.15087664,0.12662501,0.05896503,0.03611539,0.27272215,0.04871942,0.0637931,0.05680027,0.17580963,0.08081255,0.11303871,0.11669772,0.17705527,0.17632598,0.1334593,0.24258254,0.32585715,0.05215287,0.02534071,0.03078343,0.06996554
