,capital_run_length_average_num,word_freq_lab_num,word_freq_85_num,word_freq_project_num,word_freq_000_num,word_freq_table_num,word_freq_650_num,class_cat,word_freq_labs_num,word_freq_make_num,char_freq_%24_num,word_freq_meeting_num,word_freq_order_num,word_freq_mail_num,word_freq_people_num,word_freq_george_num,char_freq_%23_num,word_freq_technology_num,word_freq_conference_num,word_freq_business_num,capital_run_length_longest_num,word_freq_857_num,char_freq_%5B_num,word_freq_will_num,char_freq_%21_num,word_freq_cs_num,word_freq_free_num,word_freq_address_num,word_freq_hp_num
1751,1.55,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,4.906,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.525,0.0,0.225,0.0,0.0,0.0,0.0
1753,239.571,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,1.998,0.0,0.0,0.0,9989,0.0,0.003,0.0,1.542,0.0,0.02,0.0,0.0
1754,3.186,0.0,0.1,0.0,0.0,0.0,0.0,1,0.0,0.1,0.396,0.0,1.42,0.81,0.0,0.0,0.033,0.0,0.0,0.0,56,0.0,0.264,0.5,0.975,0.0,0.1,0.1,0.0
1755,31.388,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.258,0.0,0.54,1.09,0.0,0.0,0.086,0.0,0.0,0.0,392,0.0,0.0,2.18,1.466,0.0,0.0,0.0,0.0
1756,6.652,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.207,0.0,0.0,0.0,0.4,0.0,0.138,0.0,0.0,0.4,69,0.0,0.0,0.8,0.552,0.0,0.8,1.2,0.0
1757,1.946,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.22,0.067,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.66,0.067,0.0,1.11,0.44,0.0
1758,3.211,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.07,0.183,0.0,0.23,0.0,0.15,0.0,0.0,0.0,0.0,0.15,84,0.0,0.0,1.31,0.0,0.0,1.39,0.0,0.0
1759,10.372,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.267,0.0,2.5,0.0,0.0,0.0,0.089,0.0,0.0,0.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1760,11.242,0.0,0.0,0.0,3.62,0.0,0.0,1,0.0,0.19,0.303,0.0,0.95,0.38,0.0,0.0,0.0,0.0,0.0,0.0,132,0.0,0.303,0.57,0.212,0.0,0.19,0.76,0.0
1761,2.021,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.223,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,1.49,0.223,0.0,0.37,0.37,0.0
1762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,6.142,0.0,0.0,0.0,0.95,0.0,0.0,1,0.0,0.17,0.242,0.0,0.69,0.52,0.17,0.0,0.013,0.0,0.0,0.08,583,0.0,0.0,1.3,0.256,0.0,0.69,0.26,0.0
1764,9.56,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.96,0.467,0.0,0.48,0.0,0.0,0.0,0.116,0.0,0.0,0.48,259,0.0,0.0,0.0,0.175,0.0,0.48,0.0,0.0
1765,2.162,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0
1766,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.09,1.309,0.0,0.09,0.39,0.19,0.0,0.0,0.0,0.0,0.09,54,0.0,0.0,1.58,5.831,0.0,0.0,0.49,0.0
1767,2.111,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.309,0.0,0.0,0.0,0.0
1768,2.166,0.0,0.0,0.0,0.0,0.37,0.0,1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,18,0.0,0.0,0.37,0.241,0.0,0.74,0.0,0.0
1769,6.544,0.0,0.0,0.0,0.9,0.0,0.0,1,0.0,0.16,0.228,0.0,0.65,0.49,0.16,0.0,0.012,0.0,0.0,0.08,683,0.0,0.0,1.23,0.241,0.0,0.9,0.24,0.0
1770,5.21,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,2.152,0.0,3.26,0.0,0.0
1771,25.964,0.0,0.48,0.0,4.32,0.0,0.0,1,0.0,0.0,0.43,0.0,0.48,1.92,0.48,0.0,0.0,0.0,0.0,0.0,305,0.0,0.0,0.96,0.43,0.0,0.0,0.96,0.0
1772,8.445,0.0,0.0,0.0,0.55,0.0,0.0,1,0.0,0.0,0.134,0.0,0.83,0.27,0.27,0.0,0.013,0.0,0.0,0.0,696,0.0,0.0,0.64,0.43,0.0,0.09,0.18,0.0
1773,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.124,0.0,0.4,0.0,0.0
1774,1.304,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,6,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
1775,1.333,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,6,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
1776,8.08,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.128,0.0,0.87,0.65,0.0,0.0,0.128,0.0,0.0,0.0,70,0.0,0.0,0.87,0.96,0.0,0.43,0.21,0.0
1777,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,2.354,0.0,0.64,0.0,0.0
1778,4.685,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,0.979,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.5,0.445,0.0,0.5,0.5,0.0
1779,3.621,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.27,0.093,0.0,0.27,0.82,0.0,0.0,0.0,0.0,0.0,1.37,63,0.0,0.0,0.55,1.029,0.0,0.0,0.27,0.0
1780,3.697,0.0,0.0,0.02,0.34,0.04,0.0,1,0.0,0.87,0.165,0.0,0.29,0.42,0.87,0.0,0.182,0.0,0.0,0.54,117,0.0,0.0,1.37,0.639,0.0,0.32,0.17,0.0
1781,1.348,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,1.56,1.363,0.0,0.0,0.78,0.0
1782,8.086,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.71,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,1.43,0.0,0.0,0.35,0.35,0.0
1783,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.33,0.104,0.0,0.33,0.0,0.16,0.0,0.026,0.0,0.0,0.0,525,0.0,0.0,0.84,0.156,0.0,0.67,0.84,0.0
1784,53.433,0.0,0.0,0.0,0.21,0.0,0.0,1,0.0,0.42,0.075,0.0,0.0,0.21,0.21,0.0,0.639,0.0,0.0,1.92,494,0.0,0.075,0.85,0.263,0.0,0.0,0.0,0.0
1785,4.09,0.0,0.0,0.0,1.51,0.0,0.0,1,0.0,0.0,0.536,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,1.51,1.431,0.0,0.5,0.0,0.0
1786,2.409,0.0,0.0,0.0,0.86,0.0,0.0,1,0.0,0.86,0.154,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,3.44,7,0.0,0.0,0.0,0.928,0.0,0.86,0.0,0.0
1787,2.531,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.25,0.015,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.86,0.094,0.0,0.08,0.17,0.0
1788,3.621,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.27,0.093,0.0,0.27,0.82,0.0,0.0,0.0,0.0,0.0,1.37,63,0.0,0.0,0.55,1.023,0.0,0.0,0.27,0.0
1789,21.428,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0
1791,8.55,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.1,0.157,0.0,0.8,0.1,0.3,0.0,0.015,0.0,0.0,0.0,669,0.0,0.0,0.7,0.488,0.0,0.1,0.2,0.0
1792,2.717,0.0,0.0,0.0,0.52,0.0,0.0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24,0.0,0.0,0.72,0.095,0.0,0.1,0.0,0.0
1793,3.0,0.0,0.0,0.0,1.47,0.0,0.0,1,0.0,0.0,0.928,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,33,0.0,0.0,0.36,0.433,0.0,0.36,0.0,0.0
1794,6.268,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,196,0.0,0.0,0.62,0.123,0.0,0.31,0.15,0.0
1795,8.312,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.93,0.164,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,2.8,2.306,0.0,0.0,0.0,0.0
1796,7.166,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.133,0.0,0.9,0.68,0.0,0.0,0.033,0.0,0.0,0.0,54,0.0,0.0,0.9,1.103,0.0,0.68,0.22,0.0
1797,44.72,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.141,0.0,0.0,0.27,0.0,0.0,1.41,0.0,0.0,0.0,252,0.0,0.0,0.54,0.329,0.0,1.35,0.0,0.0
1798,2.256,0.0,0.12,0.0,0.0,0.0,0.0,1,0.0,0.76,0.088,0.0,0.12,0.0,0.38,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.25,0.661,0.0,0.38,0.0,0.0
1799,3.761,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0
1800,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0
1801,3.761,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0
1802,2.516,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,3.588,0.0,1.35,0.0,0.0
1803,1.447,0.0,0.51,0.0,0.0,0.0,0.0,1,0.0,0.0,0.429,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.03,0.6,0.0,0.51,1.03,0.0
1804,2.47,0.0,0.0,0.0,0.29,0.0,0.0,1,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0
1805,2.232,0.0,0.0,0.0,0.68,0.0,0.0,1,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.68,0.238,0.0,0.0,0.0,0.0
1806,8.55,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.1,0.157,0.0,0.8,0.1,0.3,0.0,0.015,0.0,0.0,0.0,669,0.0,0.0,0.7,0.488,0.0,0.1,0.2,0.0
1807,5.279,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.23,0.0,1.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.66,0.057,0.0,0.33,0.0,0.0
1808,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.46,42,0.0,0.0,0.46,0.0,0.0,0.46,0.0,0.0
1809,2.74,0.0,0.0,0.0,1.18,0.0,0.0,1,0.0,0.39,0.192,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.39,13,0.0,0.0,0.79,0.64,0.0,0.0,0.0,0.0
1810,3.685,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.77,62,0.0,0.255,0.38,0.51,0.0,0.77,0.0,0.0
1811,4.391,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,1.07,0.082,0.0,0.0,0.0,0.0
1812,3.446,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.032,0.0,0.21,0.52,0.63,0.0,0.049,0.0,0.0,0.31,318,0.0,0.0,0.52,0.887,0.0,0.21,0.31,0.0
1813,3.482,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,5,0.0,0.019,0.0,0.022,0.0,0.0,0.0,0.0
1814,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0
1815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.262,0.0,0.0,0.0,5.12
1817,4.411,0.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.011,0.0,0.0,0.0,28,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0
1818,2.5,2.04,2.04,0.0,0.0,0.0,2.04,0,2.04,0.0,0.0,4.08,0.0,0.0,0.0,2.04,0.0,2.04,0.0,0.0,11,2.04,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1819,3.571,0.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.136,0.0,0.0,0.0,28,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0
1820,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.393,0.0,0.0,0.0,0.0
1822,2.285,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.729,0.0,0.0,0.0,0.0
1823,10.012,0.0,0.24,0.49,0.0,0.0,0.0,0,0.73,0.0,0.0,0.73,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,251,0.0,0.0,0.24,0.149,0.0,0.0,0.0,9.33
1824,2.766,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.9
1825,2.0,1.85,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0
1826,2.324,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08,0.032,0.0,0.0,0.0,0.08,0.0,0.0,0.41,0.16,0.08,18,0.0,0.0,1.48,0.0,0.0,0.0,0.0,3.3
1827,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,5.88,0.546,0.0,0.0,0.0,0.0
1830,3.388,0.0,0.8,1.6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,28,0.0,0.0,0.8,0.115,0.0,0.0,0.0,0.8
1831,1.75,0.0,0.0,1.51,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
1832,1.444,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.375,2.32,2.32,0.0,0.0
1833,2.215,0.0,0.0,0.0,0.0,0.0,1.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,22,0.63,0.0,1.27,0.0,0.0,0.0,0.63,0.0
1834,1.932,0.58,0.58,0.0,0.0,0.0,1.74,0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.58,0.0,1.16,11,0.58,0.0,0.0,0.282,0.0,0.0,0.0,1.16
1835,1.873,0.0,0.42,0.0,0.06,0.0,0.18,0,0.12,0.18,0.026,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.12,29,0.0,0.0,0.6,0.044,0.0,0.24,0.06,1.93
1836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,1,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0
1837,2.647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0
1838,1.142,0.0,0.0,1.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
1839,1.909,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0
1840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.315,0.0,0.0,0.0,0.0
1841,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.86,0.0,0.0,0.0,0.0,3.47
1842,1.689,0.0,1.44,0.0,0.0,0.0,1.44,0,1.44,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,1.44,0.0,0.0,10,0.0,0.0,0.0,0.313,0.0,0.0,0.0,2.89
1843,1.538,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.047,0.27,0.0,0.54,0.0,0.0,0.0
1845,1.437,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1846,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,12,0.0,0.0,0.39,0.0,0.39,0.0,0.0,0.0
1847,2.747,0.0,0.0,0.16,0.0,0.0,0.0,0,0.0,0.08,0.0,0.08,0.04,0.49,0.12,0.0,0.016,0.69,0.89,0.0,86,0.0,0.0,0.32,0.033,0.0,0.08,0.16,0.0
1848,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66
1849,2.848,0.0,0.0,0.13,0.0,0.0,0.0,0,0.0,0.0,0.071,0.0,0.39,0.0,0.26,0.0,0.0,0.13,0.0,0.0,26,0.0,0.0,0.52,0.0,0.0,0.0,0.0,4.22
1850,1.538,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.58,0.0,0.0,0.0,0.0,1.58
1851,2.813,0.0,0.21,0.0,0.0,0.0,0.21,0,0.0,0.0,0.0,2.12,0.21,0.0,0.0,0.0,0.182,0.0,0.0,0.21,121,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.21
1852,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,3.57,0.684,0.0,0.0,0.0,0.0
1853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.0
1854,3.195,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,1.41,0.068,0.0,0.0,0.0,0.47
1855,1.952,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,1.28,0.0,0.0,0.0,1.28,5.12
1856,2.847,0.0,0.0,0.58,0.0,0.0,0.0,0,0.0,0.29,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.58,0.0,0.29,60,0.0,0.0,0.0,0.072,0.0,0.0,0.0,2.63
1857,1.837,0.0,0.26,0.0,0.0,0.0,0.0,0,0.26,0.26,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,3.76,0.045,0.0,0.0,0.0,3.76
1858,1.942,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,8,0.0,0.0,0.91,0.301,0.0,0.0,0.0,1.83
1859,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0
1860,1.571,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3.22,0.0,3.22,0.0,0.0,0.0
1861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.613,0.0,0.0,0.0,0.0
1862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.048,0.0,0.0,0.0,0.0
1863,2.195,0.0,1.02,0.0,0.0,0.0,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,1.235,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0
1865,1.187,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,4,0.0,0.0,0.78,0.725,0.0,0.0,0.0,0.0
1866,3.407,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11,0.031,0.0,1.03,0.0,0.0,0.11,0.0,0.0,0.0,0.0,41,0.0,0.031,0.34,0.0,0.0,0.0,0.0,0.57
1867,2.326,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.67,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.33,0.0,22,0.0,0.0,0.67,0.048,0.0,0.0,0.0,0.33
1868,2.838,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.006,0.02,0.22,0.0,0.0,0.02,0.0,0.0,0.0,0.0,52,0.0,0.044,0.08,0.0,0.0,0.0,0.0,0.44
1869,1.885,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.08,0.51,0.08,0.51,0.0,0.0,0.0
