,class_cat,att1_num,att2_num,att3_num,att4_num,att5_num,att6_num
797,4,0.0,3.0,1.0,169.8888614,1.78729207,8188.01344505
798,4,0.0,3.0,1.0,180.8288614,1.86017539,9153.84466241
799,4,0.0,3.0,1.0,170.0948614,1.78326949,8538.21315242
800,5,0.0,3.0,1.0,161.7328614,1.75088834,8265.00357382
801,5,0.0,3.0,1.0,155.9528614,1.78858971,7817.27599614
802,5,0.0,3.0,1.0,175.4278614,1.94855998,9886.84837963
803,5,0.0,4.0,2.0,154.3568614,1.74592593,7682.99167606
804,5,0.0,3.0,1.0,159.6248614,1.87622258,7075.75141436
805,5,0.0,2.0,0.0,145.9378614,1.71534628,5492.61195697
806,5,0.0,3.0,1.0,170.1368614,1.94324951,8860.47527332
807,5,0.0,3.0,1.0,167.2988614,1.82190947,9237.22029982
808,5,0.0,3.0,1.0,154.5368614,1.68042689,7140.10054526
809,5,0.0,3.0,1.0,153.3308614,1.72464344,7442.69212261
810,5,0.0,4.0,1.0,154.9928614,1.77318878,7537.86346495
811,5,0.0,3.0,1.0,153.5288614,1.76663919,7098.60031932
812,5,0.0,4.0,2.0,155.6288614,1.79829973,7490.57478418
813,5,0.0,3.0,1.0,169.7128614,1.86212613,9081.4112201
814,5,0.0,4.0,2.0,160.0548614,1.86834689,9065.88240283
815,5,0.0,3.0,1.0,170.2508614,1.82045424,9238.21504904
816,5,0.0,3.0,1.0,146.3508614,1.69251243,7045.28570481
817,5,0.0,4.0,2.0,139.3708614,1.52574871,4872.0284069
818,5,0.0,3.0,1.0,152.8668614,1.79523171,6631.01559274
819,5,1.0,3.0,3.0,146.8638614,1.54937659,4952.08536698
820,5,0.0,2.0,0.0,162.6268614,1.7229165,7025.18058338
821,5,0.0,3.0,1.0,166.1568614,1.82035707,8595.742624
822,5,0.0,2.0,0.0,145.8128614,1.62975073,5873.68801386
823,5,0.0,6.0,2.0,118.1248614,1.57786176,4756.59084591
824,5,0.0,3.0,1.0,162.1628614,1.83865879,9115.76782412
825,5,0.0,3.0,1.0,163.3368614,1.8564742,8800.60121098
826,5,0.0,3.0,1.0,174.3468614,1.82784733,9602.3226631
827,5,0.0,2.0,0.0,156.9948614,1.71353222,6757.23655226
828,5,0.0,3.0,1.0,162.4948614,1.72639489,8058.97657998
829,5,0.0,3.0,1.0,156.7788614,1.69228,7357.32408241
830,5,0.0,3.0,1.0,152.1648614,1.77776833,8090.03082449
831,5,0.0,3.0,1.0,160.6008614,1.85731025,7466.42023029
832,5,0.0,3.0,1.0,149.9148614,1.6902564,6906.86910031
833,5,0.0,2.0,0.0,152.2648614,1.69390587,5996.5288181
834,5,0.0,2.0,0.0,152.1228614,1.77121183,6661.76228821
835,5,0.0,2.0,0.0,157.7468614,1.7191683,7312.45456065
836,5,0.0,2.0,0.0,168.2008614,1.8076472,8384.33337408
837,5,0.0,3.0,1.0,138.0968614,1.53035213,5602.35019121
838,5,0.0,3.0,1.0,164.1228614,1.72543221,8533.38108543
839,5,0.0,4.0,2.0,165.0588614,1.89302446,6946.70657449
840,5,0.0,3.0,1.0,158.9128614,1.74099431,7359.52750606
841,5,0.0,4.0,2.0,161.8168614,1.77280953,8095.26066754
842,5,0.0,3.0,1.0,156.9028614,1.75370369,7847.20144767
843,5,0.0,3.0,1.0,154.7868614,1.77229012,6892.6432378
844,5,0.0,3.0,1.0,151.8828614,1.6989292,6699.96983825
845,5,0.0,3.0,1.0,157.1768614,1.75953057,7474.7980218
846,5,0.0,3.0,1.0,162.3458614,1.74093775,8835.0790058
847,5,0.0,3.0,1.0,173.5928614,1.83650506,8935.83116468
848,5,0.0,2.0,0.0,158.4168614,1.74746143,7458.45900212
849,5,0.0,2.0,0.0,157.2508614,1.66011814,6977.89773411
850,5,0.0,3.0,1.0,155.2488614,1.75039605,6838.1535739
851,5,0.0,2.0,0.0,146.2688614,1.59407792,5163.62160963
852,5,0.0,3.0,1.0,162.7248614,1.82740285,9359.88244691
853,5,0.0,3.0,1.0,163.6848614,1.75402979,7703.2111002
854,5,0.0,2.0,0.0,155.1928614,1.74836876,6225.59989478
855,5,0.0,3.0,1.0,157.1668614,1.77060741,6909.18411373
856,5,0.0,3.0,1.0,141.1488614,1.56780697,6003.00526087
857,5,0.0,2.0,0.0,152.6548614,1.72390533,5971.70651707
858,5,0.0,3.0,1.0,149.7408614,1.71169645,6359.7405547
859,5,0.0,3.0,1.0,154.9348614,1.68852235,7329.97313433
860,5,0.0,3.0,1.0,159.2268614,1.85868151,8155.17575303
861,5,0.0,4.0,2.0,168.1268614,1.88359507,9468.03359224
862,5,0.0,2.0,0.0,154.9188614,1.77673099,6394.65838259
863,5,0.0,2.0,0.0,155.7868614,1.65278434,6634.18562276
864,5,0.0,3.0,1.0,162.4768614,1.83189013,7243.71582159
865,5,0.0,2.0,0.0,149.1208614,1.63371655,5774.54873649
866,5,0.0,3.0,1.0,167.6128614,1.96161757,8222.61415622
867,5,0.0,5.0,1.0,99.5088614,1.5499579,3579.87140209
868,5,0.0,3.0,1.0,167.6128614,1.87047531,9006.57685569
869,5,0.0,2.0,0.0,162.5688614,1.74966161,7734.96519969
870,5,0.0,3.0,1.0,165.6028614,1.90875195,9296.39712504
871,5,0.0,3.0,1.0,161.3448614,1.7202881,7030.03744137
872,5,0.0,4.0,2.0,156.0188614,1.67067678,7963.75628134
873,5,0.0,3.0,1.0,171.2528614,1.90366257,8865.65128378
874,5,0.0,2.0,0.0,133.7888614,1.33020044,3193.35524586
875,5,0.0,3.0,1.0,172.4668614,1.73757155,8243.74340778
876,5,0.0,3.0,1.0,152.1888614,1.7570769,7573.70828693
877,5,0.0,4.0,2.0,160.1628614,1.79295762,8453.77217665
878,5,0.0,3.0,1.0,162.1628614,1.70364395,8031.62324464
879,5,0.0,3.0,1.0,165.6788614,1.74909365,6871.44036713
880,5,0.0,2.0,0.0,153.9588614,1.68799348,6349.39756779
881,5,0.0,2.0,0.0,144.0848614,1.65934922,5879.52134197
882,5,0.0,4.0,2.0,167.8528614,1.76833376,8463.83579573
883,5,0.0,3.0,0.0,147.0608614,1.40728573,4731.5133327
884,5,0.0,3.0,1.0,156.5648614,1.59370801,7486.87665627
885,5,0.0,3.0,1.0,154.7028614,1.68473716,7370.12120835
886,5,0.0,3.0,1.0,159.4588614,1.69654766,7908.00339705
887,5,0.0,3.0,1.0,158.1768614,1.76794319,8837.69004848
888,5,0.0,3.0,1.0,158.7068614,1.67902039,8574.68295226
889,5,0.0,3.0,1.0,152.4208614,1.62051535,6407.95092597
890,5,0.0,4.0,2.0,168.4068614,1.90178998,9563.35209864
891,5,0.0,3.0,1.0,147.8888614,1.60219616,6286.78862989
892,5,0.0,2.0,0.0,155.7208614,1.75291979,6811.65807908
893,5,0.0,4.0,2.0,155.9608614,1.77263915,7675.37395462
894,5,0.0,2.0,0.0,163.2968614,1.88060367,7781.64015149
895,5,0.0,3.0,1.0,164.2888614,1.73441924,8314.07354031
896,5,0.0,2.0,0.0,152.9588614,1.75425217,7027.38511048
897,5,0.0,3.0,1.0,162.6848614,1.81264683,8306.16044722
898,5,0.0,4.0,2.0,168.4148614,1.86488962,9126.64509546
899,5,0.0,4.0,2.0,169.6068614,1.98666431,9267.35803588
900,5,0.0,2.0,0.0,152.6048614,1.82732984,7040.54179101
901,5,0.0,3.0,1.0,168.8948614,1.90121697,9983.23234315
902,5,0.0,3.0,1.0,179.2408614,1.9592731,10298.70077143
903,5,0.0,3.0,1.0,165.1728614,1.93472732,9146.97915479
904,5,0.0,2.0,0.0,136.3928614,1.36803896,3387.76163148
905,5,0.0,2.0,0.0,157.2268614,1.8167647,7665.67098528
906,5,0.0,3.0,1.0,177.9088614,1.96247338,9006.60706368
907,5,0.0,3.0,1.0,152.2388614,1.67293046,6403.84205464
908,5,0.0,3.0,1.0,177.3718614,1.95207773,10193.53626548
909,5,0.0,3.0,1.0,165.8928614,1.74283043,8894.77132927
910,5,0.0,3.0,1.0,153.9508614,1.76855486,7029.15084607
911,5,0.0,3.0,1.0,158.1288614,1.80906604,7696.02357646
912,5,0.0,3.0,1.0,152.7768614,1.69303193,7281.13993918
913,5,0.0,3.0,1.0,152.0068614,1.72211605,7239.5984851
914,5,0.0,3.0,1.0,164.8928614,1.80924005,7835.67050126
915,5,0.0,3.0,1.0,158.1028614,1.78257426,6902.26456977
916,5,0.0,3.0,1.0,152.2468614,1.73749199,7674.50611607
917,5,0.0,3.0,1.0,152.9508614,1.64137559,5971.3712661
918,5,0.0,3.0,1.0,153.6028614,1.768963,7176.36622421
919,5,0.0,3.0,1.0,166.0168614,1.78807285,8751.43383554
920,5,0.0,3.0,1.0,152.8508614,1.78731651,7950.14029821
921,5,0.0,2.0,0.0,155.7048614,1.73758801,6036.6542811
922,5,0.0,3.0,1.0,163.0148614,1.89319898,8200.81666235
923,5,0.0,3.0,1.0,157.0528614,1.7116049,6720.01525585
924,5,0.0,3.0,1.0,152.8088614,1.70794504,6332.25928752
925,5,0.0,2.0,0.0,163.2228614,1.90045243,7578.8508965
926,5,0.0,2.0,0.0,144.9028614,1.55388539,5890.61383193
927,5,0.0,2.0,0.0,153.7688614,1.54134861,6642.73158437
928,5,0.0,4.0,1.0,157.6728614,1.76647456,6775.26588918
929,5,0.0,2.0,0.0,145.4488614,1.55080208,5775.93993999
930,5,0.0,4.0,2.0,145.6068614,1.699693,6961.11032834
931,5,0.0,3.0,1.0,179.8048614,1.87859315,9914.70621562
932,5,0.0,2.0,0.0,158.6488614,1.7137199,7364.01490889
933,5,0.0,3.0,1.0,162.3708614,1.77486795,8280.35446911
934,5,0.0,2.0,0.0,149.1288614,1.67207177,6858.85243118
935,5,0.0,3.0,1.0,168.5308614,1.64524762,7900.77406805
936,5,0.0,2.0,0.0,162.3948614,1.75033858,7507.13000038
937,5,0.0,3.0,1.0,167.4388614,1.83302037,7691.58358712
938,5,0.0,3.0,1.0,155.9348614,1.68071084,7086.93940095
939,5,0.0,3.0,1.0,131.8788614,1.48453498,3621.13195294
940,5,0.0,3.0,1.0,149.6758614,1.73242169,5827.96989315
941,5,0.0,3.0,1.0,159.8808614,1.69144059,7813.04669002
942,5,0.0,4.0,2.0,155.3728614,1.69582878,7497.890571
943,5,0.0,3.0,1.0,163.6208614,1.73835785,8313.90784365
944,5,0.0,3.0,1.0,145.4818614,1.65757688,5967.15809076
945,5,0.0,3.0,1.0,151.1968614,1.6755228,6378.67511286
946,5,0.0,3.0,1.0,163.0648614,1.73738651,8403.62396801
947,5,0.0,3.0,1.0,157.5488614,1.68342568,6946.21902093
948,5,0.0,3.0,1.0,155.7948614,1.69410633,6382.72416538
949,5,0.0,4.0,2.0,158.0948614,1.67964795,7023.2511188
950,5,0.0,3.0,1.0,154.9768614,1.82476097,6841.24582786
951,5,0.0,2.0,0.0,153.2808614,1.70653613,7560.467361
952,5,0.0,2.0,0.0,164.4048614,1.80116276,7544.11989085
953,5,0.0,2.0,0.0,161.2628614,1.74966974,6405.39042419
954,5,0.0,3.0,1.0,157.0268614,1.66711926,7316.13978168
955,5,0.0,2.0,0.0,148.0788614,1.62230075,6558.87674424
956,5,0.0,3.0,1.0,164.2388614,1.8256943,8714.93168067
957,5,0.0,3.0,1.0,154.1508614,1.80718137,7312.85540398
958,5,0.0,2.0,0.0,161.1868614,1.72477443,6760.36460757
959,5,0.0,3.0,1.0,179.9028614,1.82415887,9869.9873149
960,5,0.0,2.0,0.0,150.6608614,1.7647432,6041.30494492
961,5,0.0,3.0,1.0,174.6508614,1.84123528,9831.74303453
962,5,0.0,3.0,1.0,155.4308614,1.64090416,7442.47043847
963,5,0.0,3.0,1.0,159.7568614,1.70701839,7929.07169683
964,5,0.0,3.0,1.0,152.3708614,1.67820523,6924.09582833
965,5,0.0,3.0,1.0,165.1728614,1.79608228,8123.28509046
966,5,0.0,3.0,1.0,156.6048614,1.79458484,7836.86748431
967,5,0.0,3.0,1.0,148.6908614,1.70954721,6028.28150127
968,5,0.0,3.0,1.0,157.6648614,1.69811823,7705.12099673
969,5,0.0,3.0,1.0,150.0888614,1.72276112,6256.09689413
970,5,0.0,3.0,1.0,168.9608614,1.8331915,9456.09771976
971,5,0.0,2.0,0.0,146.4008614,1.58842002,5818.68168787
972,5,0.0,2.0,0.0,168.7708614,1.7817363,8563.05054549
973,5,0.0,2.0,0.0,153.5288614,1.68838759,5951.87584722
974,5,0.0,6.0,2.0,114.7188614,1.46045826,4695.09525811
975,5,0.0,3.0,1.0,164.2888614,1.82201122,7826.24935643
976,5,0.0,3.0,1.0,159.1528614,1.80745268,9255.02741174
977,5,0.0,4.0,2.0,154.4388614,1.76976396,8250.63891543
978,5,0.0,3.0,1.0,161.2048614,1.79896525,6392.07571344
979,5,0.0,4.0,2.0,164.2148614,1.82401191,7819.85176305
980,5,0.0,3.0,1.0,176.3948614,1.88344649,9628.85020876
981,5,0.0,3.0,1.0,171.7898614,1.93226761,8982.25641523
982,5,0.0,2.0,0.0,148.1288614,1.62776627,6230.0109315
983,5,0.0,4.0,2.0,175.3468614,1.95831579,9890.35018353
984,5,0.0,3.0,1.0,168.4568614,1.79740185,8899.88312117
985,5,0.0,3.0,1.0,176.6688614,2.01951197,8371.92057641
986,5,0.0,3.0,1.0,174.2788614,1.98406363,9116.31395407
987,5,0.0,2.0,0.0,150.9068614,1.73502529,6092.58605556
988,5,0.0,2.0,0.0,159.0448614,1.70800904,6636.69754428
989,5,0.0,2.0,0.0,160.7248614,1.80924885,6880.07858987
990,5,0.0,3.0,1.0,155.9528614,1.64872574,7043.90973115
991,5,0.0,3.0,1.0,157.1768614,1.70913414,5932.05290181
992,5,0.0,3.0,1.0,143.6048614,1.57447299,5483.12744176
993,5,0.0,3.0,1.0,146.0448614,1.66535045,6194.82269664
994,5,0.0,3.0,1.0,153.0568614,1.6261227,6476.26917055
995,5,0.0,2.0,0.0,151.8998614,1.71127054,5926.19298461
996,5,0.0,2.0,0.0,176.4128614,1.8959012,8599.26665274
997,5,0.0,3.0,1.0,140.3128614,1.52236644,5668.7560066
998,5,0.0,3.0,1.0,167.8028614,1.85811283,8587.88046053
999,5,0.0,3.0,1.0,161.5668614,1.8230868,8481.51096463
1000,6,0.0,2.0,0.0,209.6908614,2.09925077,14252.11793566
1001,6,0.0,3.0,1.0,164.5528614,1.66851466,6735.73773822
1002,6,0.0,2.0,0.0,209.7988614,2.05551632,13672.51993
1003,6,0.0,3.0,1.0,217.6228614,2.08492307,15740.51937416
1004,6,0.0,2.0,0.0,180.6798614,2.06876172,9746.83640521
1005,6,0.0,3.0,1.0,201.7348614,2.00950383,13699.03216397
1006,6,0.0,2.0,0.0,186.8088614,1.94511154,12189.99516565
1007,6,0.0,2.0,0.0,196.0468614,1.98913938,12145.22011469
1008,6,0.0,2.0,0.0,179.4488614,1.85712599,11172.93900744
1009,6,0.0,3.0,1.0,216.7618614,2.08753755,14591.28072843
1010,6,0.0,2.0,0.0,186.1888614,2.11965206,11926.49860138
1011,6,0.0,3.0,1.0,191.7708614,1.88229489,11819.86541611
1012,6,0.0,2.0,0.0,187.3788614,2.08778921,10873.17902565
1013,6,0.0,3.0,1.0,207.9708614,2.05000824,13458.90125865
1014,6,0.0,3.0,1.0,206.0108614,2.1450487,13672.78480308
1015,6,0.0,2.0,0.0,190.4308614,1.85239842,11344.8203844
1016,6,0.0,2.0,0.0,202.9268614,1.965788,13519.38881995
1017,6,0.0,3.0,1.0,224.4038614,2.27245103,16731.34824914
1018,6,0.0,3.0,1.0,221.4098614,2.25524821,16320.75440096
1019,6,0.0,2.0,0.0,195.1858614,2.01592333,12302.18837724
1020,6,0.0,2.0,0.0,180.0928614,2.03702507,9605.4689837
1021,6,0.0,3.0,1.0,201.0828614,2.07822224,13518.53665584
1022,6,0.0,3.0,1.0,201.7368614,2.12382195,13774.17085242
1023,6,0.0,2.0,0.0,194.8228614,1.93223847,11839.82989873
1024,6,0.0,2.0,0.0,184.9148614,1.93596978,11989.4115913
1025,6,0.0,3.0,1.0,189.9348614,1.85642433,11787.07654748
1026,6,0.0,2.0,0.0,190.3548614,1.99018455,10787.27553586
1027,6,0.0,3.0,1.0,169.8558614,1.95288811,9872.10531024
1028,6,0.0,2.0,0.0,188.7858614,1.83639684,12341.95965937
1029,6,0.0,2.0,0.0,179.4888614,1.77359218,10886.3583669
1030,6,0.0,2.0,0.0,178.9268614,2.07448242,9820.5662027
1031,6,0.0,3.0,1.0,210.4688614,2.02575229,15197.64923595
1032,6,0.0,2.0,0.0,166.4908614,1.63317496,6421.12134914
1033,6,0.0,2.0,0.0,197.5088614,2.02103976,12127.81383523
1034,6,0.0,3.0,1.0,192.2328614,1.95805559,12567.19435663
1035,6,0.0,3.0,1.0,186.6668614,1.91514383,11283.44456674
1036,6,0.0,3.0,1.0,218.9628614,2.30517184,16695.46779172
1037,6,0.0,2.0,0.0,199.9988614,1.97022427,11900.51624394
1038,6,0.0,3.0,1.0,196.1948614,2.06691739,12622.7634606
1039,6,0.0,2.0,0.0,201.5038614,2.03531269,12698.62604121
1040,6,0.0,3.0,1.0,215.3148614,2.16100379,15196.92998964
1041,6,0.0,3.0,1.0,209.5508614,2.24877236,14877.19003563
1042,6,0.0,2.0,0.0,176.8588614,1.88033644,9021.52496132
1043,6,0.0,2.0,0.0,213.3968614,2.17789238,14333.80085669
1044,6,0.0,2.0,0.0,186.2788614,1.76340537,10085.42642577
1045,6,0.0,3.0,1.0,211.0478614,2.1885686,15227.63658881
1046,6,0.0,2.0,0.0,191.9028614,2.23819842,11197.45948873
1047,6,0.0,3.0,1.0,194.4748614,2.00188244,12748.97861102
1048,6,0.0,2.0,0.0,189.9508614,2.15372878,11182.27663238
1049,6,0.0,3.0,1.0,189.8018614,1.7633157,11438.77821374
1050,6,0.0,2.0,0.0,192.5568614,1.92167826,11324.82093234
1051,6,0.0,3.0,1.0,183.8308614,1.85918964,10150.08381264
1052,6,0.0,2.0,0.0,188.1148614,1.83314224,11088.03713939
1053,6,0.0,2.0,0.0,174.2208614,2.02850543,9504.13924413
1054,6,0.0,3.0,1.0,192.0848614,2.13357714,11188.26743756
1055,6,0.0,3.0,1.0,215.2328614,2.10748553,14951.70855557
1056,6,0.0,2.0,0.0,175.8748614,1.9941302,9390.63390828
1057,6,0.0,3.0,1.0,183.8148614,1.83100068,11323.38392327
1058,6,0.0,2.0,0.0,216.8868614,2.15373142,15639.27044716
1059,6,0.0,3.0,1.0,178.7278614,1.93629926,9894.85772753
1060,6,0.0,2.0,0.0,191.1748614,2.06809934,11354.1599055
1061,6,0.0,2.0,0.0,180.2258614,1.94679396,11082.96232739
1062,6,0.0,2.0,0.0,157.4748614,1.85417344,8127.9897228
1063,6,0.0,2.0,0.0,178.8108614,2.05074318,9694.05978355
1064,6,0.0,2.0,0.0,203.4808614,1.96999349,13239.52595029
1065,6,0.0,3.0,1.0,212.0648614,1.9765875,14630.50074475
1066,6,0.0,3.0,1.0,193.6648614,1.90434653,13225.58060665
1067,6,0.0,3.0,1.0,205.4408614,2.00078727,14158.11916279
1068,6,0.0,3.0,1.0,198.5108614,2.00894863,12215.26643467
1069,6,0.0,3.0,1.0,187.7848614,1.85556786,12254.04003149
1070,6,0.0,3.0,1.0,210.6608614,2.1875135,15847.07312158
1071,6,0.0,3.0,1.0,205.3328614,2.13653424,14118.85041117
1072,6,0.0,3.0,1.0,179.6368614,1.81794197,10675.40951168
1073,6,0.0,2.0,0.0,186.4688614,2.01423065,10513.02171566
1074,6,0.0,3.0,1.0,191.1428614,2.03945705,13029.40532406
1075,6,0.0,3.0,1.0,206.9208614,2.38897816,13600.93711971
1076,6,0.0,3.0,1.0,190.8108614,2.15999308,12616.40893775
1077,6,0.0,2.0,0.0,195.0208614,1.94020721,12147.48413541
1078,6,0.0,2.0,0.0,189.4708614,2.1623047,10536.85473618
1079,6,0.0,3.0,1.0,190.4728614,1.93508918,11436.20231617
1080,6,0.0,2.0,0.0,204.0348614,1.9800269,13630.70528952
1081,6,0.0,2.0,0.0,184.3608614,1.91441292,9131.48776434
1082,6,0.0,3.0,1.0,219.3928614,2.21458342,14739.10779581
1083,6,0.0,3.0,1.0,212.2048614,2.18293838,15406.87537833
1084,6,0.0,2.0,0.0,191.6708614,2.08422034,10765.33570354
1085,6,0.0,2.0,0.0,194.5088614,1.99957165,11990.3379004
1086,6,0.0,2.0,0.0,193.6068614,2.09595004,13252.18439739
1087,6,0.0,2.0,0.0,152.5058614,1.66703412,6263.50538562
1088,6,0.0,3.0,1.0,192.2828614,1.98328371,12149.88239172
1089,6,0.0,2.0,0.0,177.7188614,1.82454725,9479.15525737
1090,6,0.0,3.0,1.0,185.6088614,1.83519227,11030.0495166
1091,6,0.0,3.0,1.0,206.3668614,1.99441361,13477.73288702
1092,6,0.0,3.0,1.0,196.4018614,2.01903189,12940.92032898
1093,6,0.0,3.0,1.0,169.8298614,1.71319085,9155.17560206
1094,6,0.0,3.0,1.0,208.0698614,2.10298181,14814.88333754
1095,6,0.0,3.0,1.0,199.3958614,1.94307337,13363.32699725
1096,6,0.0,3.0,1.0,210.5188614,2.07639239,15091.80552571
1097,6,0.0,3.0,1.0,195.9798614,2.27604324,12642.13338071
1098,6,0.0,2.0,0.0,197.0628614,1.87822579,11408.92296336
1099,6,0.0,3.0,1.0,197.8328614,2.00986233,12181.28685272
1100,6,0.0,2.0,0.0,173.7908614,2.00145753,9241.17846025
1101,6,0.0,2.0,0.0,170.0198614,1.68520297,8105.9909604
1102,6,0.0,3.0,1.0,200.6288614,2.00852955,13305.85370984
1103,6,0.0,3.0,1.0,198.9088614,2.01168233,13538.297111
1104,6,0.0,2.0,0.0,192.6888614,1.89359925,11999.5175401
1105,6,0.0,3.0,1.0,200.6528614,1.98150579,13896.45950601
1106,6,0.0,3.0,1.0,205.5408614,2.12287209,14013.70409297
1107,6,0.0,2.0,0.0,201.2068614,2.11971892,12258.61997845
1108,6,0.0,3.0,1.0,173.6828614,1.66395848,8841.96861598
1109,6,0.0,2.0,0.0,197.2128614,2.10422276,12509.4601955
1110,6,0.0,3.0,1.0,186.0388614,1.80967565,10115.29872417
1111,6,0.0,3.0,1.0,190.1088614,1.95693977,12037.73784665
1112,6,0.0,3.0,1.0,227.0688614,2.30538785,17080.82421909
1113,6,0.0,2.0,0.0,205.3248614,2.06860979,12950.39248214
1114,6,0.0,3.0,1.0,217.2908614,2.13149233,17242.28532849
1115,6,0.0,2.0,0.0,211.3208614,2.09845989,13706.80340082
1116,6,0.0,2.0,0.0,193.2688614,2.01926442,13516.47781569
1117,6,0.0,3.0,1.0,214.7368614,2.12449834,15319.35065207
1118,6,0.0,3.0,1.0,201.0168614,2.10454999,13094.210522
1119,6,0.0,3.0,1.0,226.4628614,2.32190325,17572.19994308
1120,6,0.0,2.0,0.0,159.6338614,1.78143368,6340.38078721
1121,6,0.0,3.0,1.0,201.9348614,1.94022786,12500.56686749
1122,6,0.0,3.0,1.0,211.8008614,2.09803323,13733.63684657
1123,6,0.0,3.0,1.0,189.8028614,1.91467227,12044.22461186
1124,6,0.0,3.0,1.0,198.6008614,2.01115404,13512.77788
1125,6,0.0,3.0,1.0,211.2548614,2.07731263,13534.03370702
1126,6,0.0,3.0,1.0,204.4168614,2.03368535,14748.10814068
1127,6,0.0,3.0,1.0,222.6188614,2.25147551,14513.15930173
1128,6,0.0,3.0,1.0,206.9548614,2.06666105,13778.03770377
1129,6,0.0,3.0,1.0,175.7348614,1.90247126,9847.82473627
1130,6,0.0,2.0,0.0,178.5388614,1.86408795,10124.72744022
1131,6,0.0,3.0,1.0,213.6448614,2.19338083,15399.36053877
1132,6,0.0,3.0,1.0,203.3488614,2.00936118,13495.20252804
1133,6,0.0,3.0,1.0,199.9668614,2.03949376,13436.64656485
1134,6,0.0,3.0,1.0,202.5388614,2.11322015,14753.5439041
1135,6,0.0,3.0,1.0,193.1698614,1.9194063,13072.87019201
1136,6,0.0,3.0,1.0,199.3888614,2.2250795,14037.38861021
1137,6,0.0,3.0,1.0,214.8848614,2.14854451,14945.87190352
1138,6,0.0,3.0,1.0,195.4668614,1.94585482,12046.50496769
1139,6,0.0,2.0,0.0,180.1428614,1.68550554,10686.68939944
1140,6,0.0,2.0,0.0,177.3308614,1.83892295,9223.0486764
1141,6,0.0,2.0,0.0,185.4128614,1.93984808,11749.992101
1142,6,0.0,2.0,0.0,187.3868614,2.11952729,10299.71187568
1143,6,0.0,2.0,0.0,202.7608614,2.0235121,12496.36718376
1144,6,0.0,3.0,1.0,187.7688614,1.9591151,11744.77643167
1145,6,0.0,3.0,1.0,179.4308614,1.9213765,11732.82508825
1146,6,0.0,3.0,1.0,208.3848614,2.05283625,14716.93108522
1147,6,0.0,2.0,0.0,199.5948614,2.0108811,13193.4546318
1148,6,0.0,3.0,1.0,214.3558614,2.0826517,15228.18159088
1149,6,0.0,3.0,1.0,209.7328614,2.1252533,15496.20724306
1150,6,0.0,2.0,0.0,201.6128614,2.01838054,13667.14342639
1151,6,0.0,3.0,1.0,187.7768614,1.80419515,10927.11757301
1152,6,0.0,3.0,1.0,207.6488614,2.20926066,12900.52136111
1153,6,0.0,3.0,1.0,195.9548614,2.07600308,12586.8028215
1154,6,0.0,2.0,0.0,191.9288614,2.00664092,12731.33107864
1155,6,0.0,3.0,1.0,192.1088614,1.94918347,11871.42647036
1156,6,0.0,3.0,1.0,197.6108614,2.24785515,13660.70338627
1157,6,0.0,3.0,1.0,171.0128614,1.94846947,9400.38384329
1158,6,0.0,2.0,0.0,210.8088614,2.19202258,13242.9376969
1159,6,0.0,3.0,1.0,205.1838614,2.3571087,12791.59489034
1160,6,0.0,3.0,1.0,190.0748614,1.93860368,11141.5373544
1161,6,0.0,2.0,0.0,188.1328614,1.96023321,12290.77514409
1162,6,0.0,3.0,1.0,213.3708614,2.19932428,14820.6446072
1163,6,0.0,3.0,1.0,203.6208614,1.9725109,12767.03297007
1164,6,0.0,2.0,0.0,170.6648614,1.86974515,7974.71243016
1165,6,0.0,3.0,1.0,185.0628614,2.0213961,10928.32630144
1166,6,0.0,3.0,1.0,198.0228614,1.94014029,12364.96594523
1167,6,0.0,2.0,0.0,193.4168614,1.99364804,12062.67046259
1168,6,0.0,3.0,1.0,197.7748614,2.15862859,12291.34913971
1169,6,0.0,3.0,1.0,209.1128614,2.03171144,14793.9348873
1170,6,0.0,3.0,1.0,186.2468614,1.96211498,11315.08863606
1171,6,0.0,3.0,1.0,213.0988614,2.3002013,15243.97553053
1172,6,0.0,3.0,1.0,214.3558614,2.0826517,15228.18159088
1173,6,0.0,3.0,1.0,212.4708614,2.19004752,14876.74509775
1174,6,0.0,2.0,0.0,181.1428614,1.95669937,10845.71837331
1175,6,0.0,3.0,1.0,165.7858614,1.81492431,9300.10913063
1176,6,0.0,2.0,0.0,208.3688614,2.16518068,14598.33255063
1177,6,0.0,3.0,1.0,191.1598614,1.98636032,12188.13366522
1178,6,0.0,2.0,0.0,181.0848614,1.84691324,9637.59388761
1179,6,0.0,3.0,1.0,180.5488614,1.81437358,10620.25549976
1180,6,0.0,3.0,1.0,207.2608614,2.00658944,14217.7881521
1181,6,0.0,3.0,1.0,206.0208614,2.29729242,13819.73446599
1182,6,0.0,3.0,1.0,216.5968614,2.14554091,15700.48819764
1183,6,0.0,2.0,0.0,182.1348614,1.88365638,9684.05376584
1184,6,0.0,3.0,1.0,181.5588614,1.99059782,11738.8928881
1185,6,0.0,3.0,1.0,193.8208614,1.9093637,11318.9490085
1186,6,0.0,3.0,1.0,179.4808614,1.86626927,10479.96941384
1187,6,0.0,3.0,1.0,187.6688614,2.00959042,10700.89391571
1188,6,0.0,2.0,0.0,190.6698614,1.83199163,10589.77472553
1189,6,0.0,3.0,1.0,217.9868614,2.12550758,15088.9268678
