,MOSTYPE_num,MAANTHUI_num,MGEMOMV_num,MGEMLEEF_num,MOSHOOFD_num,MGODRK_num,MGODPR_num,MGODOV_num,MGODGE_num,MRELGE_num,MRELSA_num,MRELOV_num,MFALLEEN_num,MFGEKIND_num,MFWEKIND_num,MOPLHOOG_num,MOPLMIDD_num,MOPLLAAG_num,MBERHOOG_num,MBERZELF_num,MBERBOER_num,MBERMIDD_num,MBERARBG_num,MBERARBO_num,MSKA_num,MSKB1_num,MSKB2_num,MSKC_num,MSKD_num,MHHUUR_num,MHKOOP_num,MAUT1_num,MAUT2_num,MAUT0_num,MZFONDS_num,MZPART_num,MINKM30_num,MINK3045_num,MINK4575_num,MINK7512_num,MINK123M_num,MINKGEM_num,MKOOPKLA_num,PWAPART_num,PWABEDR_num,PWALAND_num,PPERSAUT_num,PBESAUT_num,PMOTSCO_num,PVRAAUT_num,PAANHANG_num,PTRACTOR_num,PWERKT_num,PBROM_num,PLEVEN_num,PPERSONG_num,PGEZONG_num,PWAOREG_num,PBRAND_num,PZEILPL_num,PPLEZIER_num,PFIETS_num,PINBOED_num,PBYSTAND_num,AWAPART_num,AWABEDR_num,AWALAND_num,APERSAUT_num,ABESAUT_num,AMOTSCO_num,AVRAAUT_num,AAANHANG_num,ATRACTOR_num,AWERKT_num,ABROM_num,ALEVEN_num,APERSONG_num,AGEZONG_num,AWAOREG_num,ABRAND_num,AZEILPL_num,APLEZIER_num,AFIETS_num,AINBOED_num,ABYSTAND_num,CARAVAN_num
3726,30.0,1.0,2.0,4.0,7.0,2.0,6.0,2.0,2.0,2.0,0.0,7.0,4.0,3.0,2.0,0.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,7.0,1.0,1.0,8.0,5.0,0.0,4.0,9.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727,11.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,5.0,3.0,2.0,0.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3728,23.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,7.0,2.0,6.0,1.0,3.0,8.0,1.0,2.0,5.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,38.0,1.0,3.0,3.0,9.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,2.0,1.0,2.0,5.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,2.0,3.0,3.0,2.0,1.0,5.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3731,31.0,1.0,2.0,2.0,7.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,7.0,1.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,7.0,1.0,2.0,8.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3732,28.0,7.0,2.0,6.0,6.0,0.0,6.0,2.0,2.0,9.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,6.0,5.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,4.0,4.0,5.0,6.0,3.0,0.0,0.0,9.0,7.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,38.0,1.0,4.0,2.0,9.0,1.0,4.0,1.0,4.0,6.0,0.0,3.0,0.0,1.0,8.0,0.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,4.0,3.0,0.0,9.0,6.0,1.0,2.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,41.0,1.0,3.0,2.0,10.0,1.0,5.0,1.0,3.0,6.0,1.0,3.0,0.0,4.0,5.0,0.0,3.0,6.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,4.0,3.0,0.0,3.0,6.0,6.0,1.0,2.0,6.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,4.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,7.0,0.0,2.0,1.0,6.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,7.0,7.0,0.0,2.0,5.0,4.0,1.0,1.0,8.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,7.0,2.0,2.0,5.0,0.0,0.0,4.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,24.0,1.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,3.0,6.0,1.0,9.0,0.0,3.0,0.0,6.0,8.0,1.0,7.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,24.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,7.0,2.0,8.0,1.0,6.0,1.0,3.0,8.0,1.0,5.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,41.0,1.0,3.0,2.0,10.0,0.0,7.0,0.0,2.0,8.0,0.0,1.0,1.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,6.0,2.0,1.0,0.0,9.0,8.0,1.0,1.0,2.0,7.0,1.0,0.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,36.0,1.0,3.0,2.0,8.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,6.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,12.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,2.0,7.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,8.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3742,39.0,2.0,3.0,3.0,9.0,2.0,6.0,0.0,3.0,6.0,1.0,3.0,1.0,0.0,8.0,1.0,3.0,6.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,7.0,5.0,2.0,2.0,5.0,4.0,1.0,4.0,2.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,4.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,7.0,0.0,2.0,1.0,6.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,7.0,7.0,0.0,2.0,5.0,4.0,1.0,1.0,8.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,23.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,8.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,5.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,6.0,3.0,3.0,5.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,34.0,2.0,3.0,2.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,8.0,1.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,7.0,0.0,2.0,0.0,1.0,8.0,0.0,7.0,2.0,5.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,7.0,6.0,3.0,0.0,2.0,7.0,2.0,3.0,3.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,24.0,1.0,3.0,3.0,5.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,6.0,2.0,6.0,3.0,5.0,0.0,4.0,7.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,8.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,6.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,5.0,6.0,2.0,2.0,5.0,4.0,1.0,3.0,4.0,3.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,36.0,1.0,2.0,4.0,8.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3750,32.0,1.0,2.0,3.0,7.0,0.0,2.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,1.0,8.0,1.0,9.0,0.0,7.0,0.0,2.0,7.0,2.0,5.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,2.0,1.0,3.0,4.0,1.0,1.0,4.0,0.0,5.0,6.0,0.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,3.0,6.0,6.0,2.0,1.0,3.0,6.0,3.0,1.0,4.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,6.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3753,20.0,1.0,3.0,3.0,5.0,1.0,7.0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,6.0,1.0,3.0,5.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,6.0,1.0,6.0,3.0,7.0,2.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3754,39.0,1.0,4.0,3.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,2.0,0.0,7.0,0.0,7.0,2.0,7.0,2.0,0.0,9.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3755,10.0,1.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,3.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,8.0,9.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,35.0,1.0,3.0,3.0,8.0,0.0,6.0,1.0,3.0,7.0,0.0,2.0,1.0,4.0,5.0,1.0,2.0,6.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,7.0,7.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,5.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,2.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,20.0,1.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,6.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,6.0,2.0,9.0,0.0,7.0,2.0,2.0,8.0,1.0,3.0,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,38.0,1.0,3.0,3.0,9.0,1.0,1.0,2.0,6.0,5.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0,4.0,1.0,5.0,8.0,1.0,5.0,4.0,1.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,38.0,1.0,2.0,3.0,9.0,0.0,6.0,0.0,3.0,7.0,0.0,2.0,0.0,6.0,3.0,2.0,6.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,6.0,3.0,7.0,2.0,0.0,4.0,5.0,0.0,1.0,6.0,2.0,0.0,5.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,39.0,1.0,2.0,3.0,9.0,0.0,7.0,2.0,0.0,5.0,2.0,2.0,4.0,1.0,4.0,0.0,4.0,5.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,3.0,6.0,5.0,4.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,2.0,1.0,3.0,4.0,1.0,1.0,4.0,0.0,5.0,6.0,0.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,3.0,6.0,6.0,2.0,1.0,3.0,6.0,3.0,1.0,4.0,1.0,2.0,6.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3763,36.0,1.0,2.0,4.0,8.0,2.0,4.0,2.0,2.0,7.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,0.0,2.0,7.0,5.0,3.0,2.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
