,att51_num,att55_num,att46_num,att2_num,att47_num,att53_num,att21_num,att26_num,att44_num,att40_num,att36_num,att39_num,att63_num,att35_num,att27_num,att58_num,att50_num,att3_num,att31_num,att24_num,att10_num,att57_num,att19_num,att33_num,att61_num,att17_num,att56_num,att54_num,att49_num,att34_num,att41_num,att52_num
1050,-0.9581598,0.10398901,-2.31120968,-5.20039892,-0.0188916,0.05260539,0.52632272,-1.00150406,0.94409871,-1.25444221,1.16063702,-1.69875371,0.49639034,-1.67069674,-0.43716645,0.73925549,0.45957196,-0.96439058,0.85374033,-0.85528088,-4.31260777,-0.56236529,1.76379418,-0.3832764,0.14124326,1.39550352,1.85639119,-1.62522888,1.72522259,-2.62214351,0.39374733,0.33968183
1051,0.43996412,-0.76046509,-0.36015069,-2.30386353,0.32502806,0.12919593,-0.22983877,-3.25111365,-2.3265245,0.74785912,-0.83263719,-0.23880625,2.60448217,-2.3354311,2.2899456,-0.71234369,2.2185235,-0.73609167,-0.49388778,-1.17632401,-6.21931601,0.26428962,-0.04337135,1.93307018,1.10462022,1.73715091,-0.41728994,-1.29289174,3.06899786,-1.98506379,-0.6856342,-0.31297296
1052,-0.68910748,0.28544122,0.83896726,-3.44998741,1.41266942,-1.26767302,0.95533097,-1.80277324,-0.85422158,1.60810399,0.19606176,-2.31003571,-0.96907258,-4.1663723,-1.41005635,0.81436312,-0.11171484,-2.758986,-1.66541541,0.32590771,-7.21456575,-1.18059778,0.0370875,1.06217372,-0.37008661,0.30054545,-0.48284149,0.47182816,-2.19748569,-1.01390028,0.64963889,0.87122881
1053,-0.59342861,0.97636616,-0.02116467,-0.83400154,-0.36777198,0.02252817,4.05032349,0.96779066,-0.76095343,-1.01059747,1.2848407,-0.87025726,-1.83527446,-3.05857635,-1.05947566,0.25186139,0.41960144,-2.49823499,0.26564825,-3.63857293,-2.03926945,1.08944774,-0.04274637,0.88959336,0.24387746,4.91133976,3.5817728,-0.79532337,-0.40785074,-0.5987938,0.65144408,0.52401417
1054,-1.13672936,0.50417244,-1.44601893,-1.89047742,-0.9558531,-0.03790617,0.66199487,0.31037363,-0.92303509,-2.25295067,-1.67491972,-1.87268388,-0.52547711,-2.48190331,-2.64777184,-0.32768518,2.24098778,0.88289571,-2.00731897,-4.14370346,-1.91878867,-0.44203353,-1.48353088,2.36342502,-0.29554877,0.49688029,-1.03725708,-2.40374994,-0.02080104,4.18556261,2.44799519,1.64320695
1055,-0.38917673,-0.05405515,-0.5888477,-3.86785793,1.28822339,0.1663456,1.00196338,-3.41064167,-0.53576815,-1.12819004,0.62800455,1.11674595,0.49475861,0.30699873,2.7671299,0.10930873,0.59552348,3.4730835,-1.50368869,1.2339325,-3.35537863,-0.70543218,-1.73423266,-1.04499507,-0.5701676,-0.25877273,-0.16958547,0.85883874,4.13500929,0.14201206,1.06547284,0.24015361
1056,-2.04484701,0.39521754,-1.19330585,-1.46823883,1.29229558,0.25532055,5.41748142,0.5450201,-0.14422503,1.30925977,-0.06267014,-0.75173581,-0.36198029,-1.54457712,-2.23757505,-1.42203009,0.21216547,-5.10690641,-1.69879901,-3.52092028,-4.16268349,0.10032105,-1.5223062,0.50046539,0.02893634,4.81053257,2.25635433,-0.33102512,-0.30990809,0.78950274,-1.23067796,0.79324228
1057,-0.99782658,-0.24085051,-2.91351938,-2.71095443,0.4819169,0.54215205,1.17989635,-2.3311553,0.70737344,0.43656451,-0.19773653,-0.26293623,0.84066212,2.47070503,-0.93037486,-0.02881789,0.28535187,-2.02804422,-2.85603619,0.96950817,3.99518538,0.70005035,-1.87848473,-2.18332076,0.80130321,0.58287668,1.680058,-0.19880569,0.92855114,2.61506581,-0.50871748,-1.6084621
1058,-0.50592041,-2.9513998,0.48366725,-2.86137342,-0.57438797,2.25101614,-2.38076591,-1.36653376,-0.83384883,-1.43634605,0.78837276,2.97210169,-0.19346941,-1.50580311,3.68934441,0.45382506,-1.34874976,6.65338659,-1.03494418,-1.33729744,-1.26330006,-1.07206798,-4.21608067,-0.48231435,0.02654596,-2.76974082,-0.318174,0.598162,0.77112603,0.52994084,-1.43597031,0.16007423
1059,2.50122976,-0.06284237,0.20035845,-6.96129131,1.63646805,1.61413908,0.52905768,-2.50783896,-1.88691604,-0.31173295,-1.28059471,-1.24979222,-0.08577681,2.22997236,1.10922837,0.57088464,-1.06184113,-1.24125743,-4.17232656,-0.37255597,3.71878195,-0.54158545,-4.73169518,-1.41192591,-1.34230781,2.65702987,-1.4654572,0.33477008,0.67892629,-1.17155981,-0.96398461,-1.80503631
1060,-1.44806361,-1.10830069,1.09102571,-1.79199481,-1.15832257,1.17428041,0.93728495,-3.01789784,0.12998325,-0.75687611,3.55091453,3.32286549,-1.64584494,1.48812258,3.11489201,1.32104552,-0.37518835,4.17733479,-1.08141863,0.27726603,0.0641405,-0.28637409,-2.40218186,-1.86508179,0.83021444,-0.25754201,0.93379176,-0.50297344,0.09827381,-0.05589551,0.05253053,-1.21323335
1061,-1.43523705,-2.84883976,-0.22786319,-0.20035219,1.31030476,0.9057225,0.09547382,-0.61282468,-1.66036654,-0.21467239,2.11746383,0.97097087,-0.4192597,-1.96627784,-0.69816405,1.30275857,-0.7073164,3.00794339,0.52431571,-1.58027101,0.21429616,0.94333196,-2.74767661,0.61934823,-0.60177231,4.20680904,0.60161948,-0.55320096,1.65792465,-2.63809681,0.70928717,-0.6219722
1062,-0.00574252,-0.32202822,-0.89920205,5.12440395,-0.6495108,-1.97242665,0.84625471,1.85292816,2.38533354,-2.30857134,-1.42289233,2.1614089,-0.33947796,2.49543834,-0.10488087,-2.02722692,1.62682164,3.28328514,-0.52453578,0.40399361,-0.02912974,1.6008122,2.93467236,1.77752221,0.53021163,-2.34229088,1.33635974,-0.33244824,-0.45336509,1.62793016,0.78393257,1.92465281
1063,-1.46373737,1.21972549,-0.81512529,-3.59008789,-0.11532839,-1.20513535,1.98372841,1.74440169,1.81013346,-0.35292614,-2.39939237,-1.3282131,-0.69472504,-2.83741117,-0.61122525,-0.19468273,1.44438398,-6.94047976,-0.27409017,-2.92570114,-5.07786322,-0.44349217,2.00743413,1.00774395,0.13815151,4.41640377,0.96440661,0.46037078,0.10504606,0.31452751,-0.37530589,2.1733861
1064,0.41325143,-1.92732096,1.42205036,1.39695787,1.58768308,0.78092766,0.12252504,-3.83092475,1.48210168,-0.87054169,-0.76252723,0.48906469,1.15860009,2.31972837,1.50594473,0.57924712,-1.19549072,2.85426903,-2.79481077,0.02649975,-1.54159713,1.38207269,-2.8261559,-0.51677072,0.274804,-0.4166044,1.57316732,1.80495465,2.91416717,2.57219076,0.8979919,-0.7790302
1065,-0.0966716,-0.84567863,-2.16187644,-3.5304985,0.82219589,0.44134641,-1.6103518,-4.21906948,-1.10206211,-0.49730456,1.19004023,-0.53687656,0.33035636,-1.12210202,-0.01339796,0.53357077,0.35018444,-2.66161013,0.64527893,2.49577475,-0.83408105,-1.27152014,1.06246519,-2.07245564,-0.55360574,-0.24478984,-0.27113926,1.10615909,0.95625728,-1.26409173,-1.84567881,-1.80913091
1066,-2.21556592,-1.7803936,-1.49087119,-1.88879633,2.18160343,0.60677493,-0.49546635,-1.85790193,1.39262605,-1.49361193,1.05586219,-1.69969785,-0.48892251,0.34398264,0.08512259,-1.10876012,-1.21322286,1.59613681,-1.82322824,-1.42035067,0.42083317,-0.58753371,-4.08160639,-0.49629956,-0.74874985,3.03017592,2.1806519,0.24588621,2.1886034,1.49157572,-0.38521957,-1.16456902
1067,-2.36299658,-0.49353117,-1.3923049,-4.0517416,1.01071584,-0.57993245,1.25017667,-4.46761417,-1.0253135,-2.08051968,0.0804069,-0.36395752,0.23756385,-0.73001587,-0.86116624,-0.86232364,-1.09268343,0.17216206,-0.82549369,0.58983088,-2.05789781,-0.66986823,-3.26190209,-1.39080119,1.01501477,-0.56443238,0.50838614,-2.00311518,-0.05370292,0.6323415,2.01888442,-0.05285162
1068,0.49689507,-0.4263801,1.65274715,1.9187398,0.63412398,-0.51270485,0.85041952,-6.10822916,-0.5512625,0.24649876,-0.59600627,0.87242466,0.9898026,-0.99694002,2.68030167,-0.24061285,0.58548748,1.76612735,-0.13639557,0.48784804,-9.71753788,0.58424354,-2.88333845,-0.1752106,-0.69485086,3.14669299,0.50411975,-0.0241245,0.05138314,-1.52535653,-1.21610928,-1.15582252
1069,2.46942258,0.37328762,1.09573996,-1.67938089,0.10356237,0.29618382,2.41099906,-4.31727505,-1.32060909,-0.32014179,1.27849412,-1.50613463,-0.591061,-1.6723237,0.99477029,0.95373267,-2.58081532,-4.09914875,0.19868994,-1.95841479,2.06148624,0.90275037,-1.07831931,0.2499917,0.70173413,0.6303277,-0.52978408,-0.70222712,5.01124573,-2.69014311,-1.12686217,-1.66137362
1070,-0.0901186,-0.78999561,-2.07112217,-5.11037159,1.39294386,1.66956699,-0.65163314,-3.96529531,1.45005941,1.21160388,0.3448469,-0.13061488,0.0690335,-2.46475983,-1.39102364,0.19566947,0.6545018,-0.95407659,-2.19479084,0.05167317,1.84725595,-0.8820622,-5.00583458,-3.58246636,-1.27268779,1.7660737,0.57736504,-0.46865928,1.079072,4.38496256,0.41594195,-1.74366188
1071,1.707708,1.03383589,-0.29950792,-4.77508879,0.4502089,1.49030459,0.73804444,-1.76646233,0.88444668,-1.81552339,-1.41996205,-0.18464398,0.1731649,4.41273975,0.88661122,0.66066152,-1.90916193,2.28031707,-3.97750568,1.97815847,4.41455173,0.28853154,-5.1521225,-1.959764,1.57368541,0.85132027,-0.1133467,1.36666608,1.35589337,1.48889446,-1.39765573,0.01280981
1072,-0.24953775,0.80032253,0.04658078,3.14726162,3.7629838,-1.14331985,1.52442646,-4.05997562,-0.93405026,0.94388378,-1.8689934,-1.92633903,0.28189623,-1.4549489,-3.44158983,-0.00430228,0.30529618,-3.79950809,-0.68382585,-1.4554857,-0.41002706,-1.21921372,-0.22137523,-0.79090202,-1.09310102,1.2936604,-1.07228756,1.4827925,2.10103774,0.62348628,-1.75032258,-0.8300482
1073,0.23817933,-0.00468343,-0.26619869,-4.10704279,-0.37111616,-0.89431453,-0.11605339,-0.65537363,0.54380214,0.61773002,0.20478214,-0.10463667,-0.64963537,-3.61674094,2.10808897,-1.68248725,-1.06515908,0.56427604,-1.41182292,-2.49985075,-6.13124847,-0.41133618,-1.79771364,1.3773365,-0.79290539,2.15685201,-1.37970185,0.97867668,-0.78322631,-2.65637016,-1.34588099,0.97886133
1074,-0.31504571,-1.42900777,1.16465271,-2.67281413,-0.86668742,1.46526623,-1.31129694,-2.88894868,-1.7684077,0.43478864,0.33002642,-1.53768194,-0.4364441,-3.56825757,0.68257296,-0.73699945,0.27853853,0.4831571,-0.97519004,-1.79024816,-1.44471037,0.87549043,-1.53436923,1.06479347,0.51100844,4.25638962,1.22103965,-0.01024044,1.11397243,-2.77392554,1.3328166,-0.83485341
1075,-0.27505308,-2.04844332,-1.57754207,-3.94594049,0.50244987,0.56763351,0.68913174,-1.35764241,0.08687757,-1.89346051,-1.97573125,-0.47630203,0.16725665,-0.63710618,0.40174872,-1.53358197,-0.14599884,0.38060975,-0.41762674,-1.80200791,-1.5667696,-0.13983798,-4.89349556,0.50557733,-1.51242828,1.73814011,-2.27196121,2.00637293,1.99300337,-0.7100516,-2.39776564,-0.30811262
1076,1.5925914,2.03008986,0.56585991,-0.47302938,1.52914584,0.49819863,-1.22396076,-3.17077804,-0.11896159,-0.62219894,0.51839101,0.47547781,2.16254759,-0.36404085,3.97916746,-0.02578078,-0.01618844,1.83795023,-2.36158752,3.36206245,-4.60832882,-1.91432619,0.2348268,1.14795005,0.35008156,1.1957159,-1.46099234,1.74241221,0.5820449,-1.69128895,1.42905307,1.10872591
1077,0.50153565,-0.58416897,-2.36834621,-5.04715824,0.95498282,1.99895382,-0.68709552,-1.76797056,0.84033442,0.84204459,-2.04199052,2.2594862,0.9599117,0.34244823,-0.22642073,-0.27331483,0.57498705,-0.60619193,-1.67442024,-2.25833464,3.05286169,-0.90144205,-5.19351959,-2.21124125,0.0107048,-2.35059142,-0.89204657,1.63442516,2.77894402,3.83045554,0.16630936,-0.69856346
1078,-0.44913739,0.29506445,-1.50442636,-4.55288887,0.65691561,0.94916368,-1.64097214,-1.5061816,0.33386523,0.63595927,-2.91122746,-0.438151,1.6600858,0.00174266,-0.02974063,1.05609298,-1.39644969,-1.15619516,-1.56971872,-0.78553009,-4.31159401,-0.12140727,1.67118049,1.40132606,0.45789886,2.214463,-0.63767755,1.38632894,-0.00844942,0.38295823,-2.30706263,-0.77814126
1079,-0.62594157,2.85997987,-1.15791106,-1.64152312,-0.48705167,-0.5923667,1.56242192,-0.44001177,0.08951561,-1.84252906,-0.56150365,-2.10164499,-0.52738929,-1.2982738,-0.6793533,-1.99754512,1.00553596,-3.84613085,-1.29226649,-1.07044828,-0.8877821,0.72170949,2.66516638,-0.52982008,0.36604273,5.48405552,2.28590393,-0.02475309,0.8202607,-1.16994953,0.32515788,1.75255358
1080,-1.44329202,0.2715134,-1.59887528,-5.21108389,-0.28589725,-0.72941947,1.8542881,-4.18015957,-0.36526549,-0.78727376,-0.34173957,1.2172693,-0.0106377,-1.68696833,0.10236037,-1.42493105,-1.03771639,2.00269723,-1.53713596,-0.18716764,-2.72680402,0.24279833,-0.60726845,0.15133004,-1.24676347,0.1273905,0.55729496,-2.10587764,1.03727984,1.07764828,1.65226841,-0.31399083
1081,0.4038831,0.83942175,1.02640557,-0.82803321,-0.75649083,-0.28386211,4.67381811,-2.18948746,-1.22391081,0.1711849,1.56381845,0.73344177,-1.09158289,-1.56713891,0.46161354,-0.20622645,0.86515176,-2.1805377,-1.44653451,-1.73687577,-5.5263176,-0.91432333,-3.47932315,2.56694102,0.03949012,-0.43620586,-0.05837125,2.24849701,-0.03640009,-0.15270799,0.43331611,0.03312522
1082,-1.5031575,0.32956827,-1.16463625,-2.08624649,-1.88942921,-0.4215517,-0.07355984,-3.81977415,0.10702784,-0.42701191,1.13609207,1.96613073,0.75604451,0.50753903,3.69863415,-1.33288229,0.49252582,4.91311979,-0.31167948,0.44709396,-6.16448879,0.73656607,-0.49280497,-2.24962854,0.28270662,2.17661476,1.11129069,1.14313376,2.00390244,1.6390357,2.90983939,-0.37558079
1083,0.21699393,1.38868785,-1.38237786,-3.68643427,-0.38694793,-0.3474071,-0.6553911,-5.80607462,-0.87954998,0.24949354,0.56573665,-0.07069874,-0.86348969,-3.0366118,0.83477819,0.12172244,-0.02572435,-0.71027488,-0.28319681,4.16424322,-4.71737242,-0.42687154,-0.76586282,-2.78562021,-0.33100539,1.68957281,0.88801777,-0.04045618,-0.22371437,-1.20136595,0.66098607,-1.38031125
1084,-0.15881829,-0.78683442,1.08656359,-2.13975954,0.04322965,1.38208258,2.49718928,-4.3696785,-1.9579885,-0.82719308,-1.22924924,-1.5835067,1.32076895,-1.40066814,-0.13053787,0.48349345,1.38446367,-0.54807442,-2.25174999,-2.713902,-5.04317284,-1.22263503,-3.09028602,0.8282088,0.62276435,2.03835607,0.29658699,1.27048719,1.94706011,0.63648677,-0.43809295,-1.1519177
1085,0.84818101,-0.31567699,-0.07807004,-4.99738789,0.71719998,0.51275563,2.44385576,-2.04714966,-0.21772912,0.03719527,1.65547585,0.58362961,-0.70418942,-1.32464981,-0.20610103,-0.58776665,-2.28490496,1.01815617,-3.78837013,-4.26171494,-2.94865584,1.50849175,-1.68550754,-0.23878576,-1.34975719,2.69473767,1.1837306,-0.19377983,0.2602953,-1.22774673,1.9508605,0.57282269
1086,-2.08007169,-1.66818929,-0.10457905,-6.8409729,-0.49189329,0.07836747,0.40143567,-3.23907542,-1.54573643,-0.61472338,0.33233216,0.40218246,0.17945671,-1.66139531,0.35173929,0.10497437,0.0735001,-0.93751746,0.13713801,0.34319735,1.68152142,-0.50530171,-1.45631635,-0.87941062,1.06917548,3.15058255,1.48077917,1.03233969,0.81081933,2.1620574,1.0223093,0.10128862
1087,0.40752536,-0.22661227,-1.32378459,6.4879427,0.00255691,0.27351427,-0.40265852,2.00012469,1.76058197,-1.91362286,0.52890855,0.01422763,1.55107939,2.69969845,0.0802294,0.13221821,0.81542861,1.83648705,1.05513668,-1.98569763,-3.22355413,0.53509951,-1.27490211,-0.37544149,-0.93902522,-1.41407502,-0.5177269,-0.87785697,-0.55549407,-0.17795056,0.88063669,0.7247594
1088,0.00548939,0.42579365,0.84685713,1.42645168,1.24415672,0.18884301,-3.21334815,-1.95415771,0.70670551,-0.66851896,-0.04202834,0.66615939,1.17117059,-1.09121919,1.41787589,-0.83158034,-0.16025394,0.93954372,-1.50130069,1.57672834,-4.20707846,2.3183651,-1.49796772,0.85642219,-1.54189038,-1.45054209,-1.1361866,-0.05057752,1.41867566,-2.12512374,1.37817168,0.0572685
1089,0.32945544,1.39021015,1.7804718,2.05720043,-0.10186927,-0.44687724,0.00738116,-2.99385619,-0.64219368,-0.14016643,-1.73531878,-0.78709543,-0.28248602,-1.91259003,-2.05796909,0.46191841,0.59831214,-2.92953324,0.26669407,-0.24999189,-7.79407024,1.50007999,-0.02907056,-0.49289262,0.43185139,3.30920815,0.99947536,0.35932577,1.38390589,-0.37436444,0.7535063,0.76901114
1090,-0.98156536,-1.09232664,1.42742932,-4.09351826,1.94912469,0.46496272,1.81103301,-2.87090898,-1.13011789,0.21222955,-1.00774729,0.94017267,-1.11056662,0.23689979,0.33670616,-0.81548899,-1.63644004,-0.36132473,-1.37354457,-0.81210971,-1.80691743,1.24263477,-2.44339609,-0.95472282,0.54478955,-0.47672665,-0.2811324,-1.32789969,0.16456398,-0.87988287,-0.63252717,0.56701654
1091,-1.26230717,-0.53615123,-0.3556422,-1.0294292,0.72814208,0.93259895,-0.6687206,-0.37622792,0.1713613,-2.29780626,0.57937169,2.13644743,-1.51672244,0.65647429,1.29627752,-0.44355446,-1.3063525,2.47041082,-2.40572023,-2.31419134,-4.60994959,0.95509565,0.0257248,-0.10336916,-0.16740885,0.52637744,-0.13614666,0.60168827,1.04951501,0.82503504,-1.76483345,1.68793547
1092,1.78680515,1.44206524,0.23958075,-3.57219601,2.15172982,0.46418095,-0.67481196,-0.34226963,-0.78082049,-0.10626855,0.88678336,0.48708904,-0.18578976,2.93831754,0.32925725,-0.00221051,-1.99782121,0.96746314,-2.6962781,1.08480334,3.26168728,0.29235721,-5.00291348,-1.17198098,1.31619203,2.48503947,-0.91271281,0.39723217,1.76309919,1.50899923,0.40841162,-1.74899864
1093,-1.93437028,-2.27191401,-0.8310979,1.2252841,0.51569802,-0.68020201,1.38427186,-2.3225913,1.23167038,-0.27019829,-0.2310032,-1.89799011,0.37741983,-1.75727391,0.25318885,0.16434947,1.15354359,-1.49724627,-0.99467933,-1.1556232,-4.14241838,0.08734465,-1.93374598,0.75332654,0.16159801,1.69099879,-1.01677322,-0.87140298,1.92750764,0.33035934,0.01638889,-0.28960633
1094,-0.38353181,-1.33321095,-0.90620345,-6.82210255,2.46573424,1.20230591,1.83706784,-4.32284307,-0.87517524,1.01355529,-1.18058825,-0.95721662,-0.13587081,0.28151113,0.99080586,-0.49266922,0.75570273,2.00967503,-1.40785754,1.62092733,0.33249354,-1.21473074,-3.87399864,-1.495327,-0.12533599,-0.98565108,-0.29909039,0.90275002,0.79994172,3.49798203,-1.86094475,-1.01504242
1095,-1.0350045,-0.98630399,-2.27300978,-2.94895339,1.47592604,0.5254854,-0.46519202,-3.89366937,0.73683101,2.07257438,-0.01971778,0.99054056,0.45464551,-1.97177577,-0.87834203,-1.54176807,0.46898401,2.35547853,-3.74543953,-2.6998117,-3.03974509,-0.02047777,-2.63873458,1.23636293,-0.5324685,4.03223324,-0.2468195,-0.60442281,0.76124471,1.80335605,0.52845275,0.24146464
1096,-0.08474939,-0.31292802,-1.27887988,-6.89886904,2.63573122,0.49572301,4.25837803,-3.01093864,-0.77724564,-2.27534127,-0.48200914,2.60065937,0.48797119,-0.68396902,-0.21792588,-0.7827906,0.08286321,-0.80490547,-2.79311228,-0.41855168,-2.15509272,-1.49230337,-1.84051669,0.61196703,-1.30788016,0.6942668,0.76378441,1.15203989,2.74025226,1.76088274,-0.65491176,-0.60380375
1097,-1.30182624,0.77745205,-1.66190267,3.50134754,0.433846,1.09905243,2.40982914,-2.25739813,1.71878588,-1.55069554,-0.64202929,1.47963345,0.03641093,2.96912265,-3.77032995,-1.14481699,-0.27021331,0.48323935,-1.7769047,-1.10220206,-0.7788744,0.11728263,-2.26183629,-0.6550684,-0.14384258,0.43379831,-0.1899035,0.26347792,-1.1330117,1.63645566,-2.30210114,2.13139248
1098,-1.54721892,-2.27423477,0.29632622,-1.87490749,0.47775608,-0.14370084,2.23610854,-2.07591176,-0.91173166,-1.2939136,-0.51572609,-0.25180137,-0.92735952,-0.45390522,1.04149473,-0.54646456,-1.34292519,4.31114721,-1.16159809,-2.05805826,-2.7821722,1.53396773,-2.39611816,1.16059744,-1.40180016,-1.12541509,0.75288653,-2.2452805,0.55895269,-0.45487839,-0.10648715,-0.68339038
1099,-0.50197417,1.14836299,-0.68778861,-4.02567339,-0.2529937,-1.13418102,4.60931063,-3.05738473,0.47520036,-1.82342684,0.12409973,0.18650818,-0.24429524,-1.4019711,-0.3348763,-0.90317094,0.8614459,-3.08961654,-1.36099446,-0.88497448,-4.34797525,0.99109304,3.2333467,1.72081423,-1.55770457,3.7526257,-0.23824137,0.3401283,0.80772394,-1.88195968,0.94048429,1.5432179
1100,0.01984455,0.08810776,-0.83289313,0.31393504,-1.14955139,-1.00807619,4.11271143,-1.98910642,-1.08331978,0.72698617,1.81848133,-0.04293013,-0.29374295,-1.61224437,1.02025235,-0.08829954,-0.0581373,-0.07067591,-0.31003416,-4.42483616,-1.05100572,-0.22707605,0.37791216,1.24105704,0.36020845,1.62161183,0.32908463,0.54643863,-0.42358786,1.00624859,0.41836894,0.85791993
1101,-1.1152494,-1.31580377,-0.98742539,5.8182106,0.86069787,0.55984843,1.43047535,-2.57967043,-2.05296278,0.19289863,-0.49077383,-1.01996624,0.77329326,-0.02940559,-0.31178206,-0.68927085,0.22527772,-0.99506193,-0.56022322,3.05158472,-4.22704935,-0.86604929,-0.91954821,-0.48820019,-0.12498885,1.08069062,-1.29224181,-1.9029839,2.53012252,-2.01915526,0.04256499,-0.27703589
1102,-0.24218698,-2.12649012,-0.60306937,-2.10716677,-1.01883578,1.46216679,-1.42313623,3.60364795,-3.27854323,0.0185433,-0.72684371,0.40098405,0.01190197,-2.38424683,1.69144046,0.14139062,-0.07222039,-1.09329748,-0.93492329,-2.69787455,-4.00263214,1.1145736,2.30462646,2.59372735,1.05822325,-1.66261744,0.10205323,-0.42543519,2.14408493,-3.12149143,1.37932897,-1.67174911
1103,-1.51092815,-1.38726997,-3.03536034,-4.28802395,1.02753055,1.70434141,-0.98526847,-1.9777149,1.05773473,-0.64974511,1.10953462,1.60526025,-0.93401915,-0.71720541,-0.31593341,0.1575236,-0.13692439,2.3728931,-2.45716095,-1.65244937,-0.12368089,-2.25319386,-5.18345165,-2.53613234,0.04541944,0.26508689,1.43642402,0.77257347,-0.0476113,3.76940131,1.03803778,1.64109302
1104,-0.90900612,-1.01900268,-2.15956783,-3.75155902,3.1923213,0.62585604,0.04503988,-1.90942323,1.22883487,1.89627194,1.10627925,1.99657059,-1.2579385,-0.42639148,-1.29699063,0.13615134,-0.53976119,3.43791509,-2.4814024,-3.59772754,0.75383031,-1.39066744,-5.48416328,-1.00403297,-0.06935515,-0.80172384,-1.41328001,0.52369171,0.89060754,2.57347918,-0.21754152,1.78564858
1105,0.91350901,1.48119712,0.95449424,-5.72758198,2.181494,1.59936726,0.40667006,-5.17268753,-2.13379836,3.47955561,-0.22314939,0.05242407,-0.15886641,-2.12399268,-1.53711772,0.18323699,-1.37816846,-2.35410905,-1.65141451,-0.44448733,-2.3161664,0.9007076,1.67690611,0.53948551,0.6162132,-0.33095443,0.43452227,-1.55574965,1.30641627,-1.22414207,0.07344723,0.75767249
1106,1.28609324,0.20943886,1.07708299,-8.63736916,1.91005599,1.41552806,1.36160254,-2.53005242,-2.82653618,0.72587001,-0.95935476,-0.30984199,-0.75412095,-3.0522964,-0.748905,-0.08597025,-0.1079042,-1.46687198,-2.88273907,-0.27150226,2.45501781,-0.07616138,-1.25122094,-0.32075483,-1.31471145,-3.0167501,-1.12372661,0.74001914,3.94755626,-0.34511441,-0.47248727,-1.8488965
1107,-1.3444308,-0.93062717,-0.02481993,-3.49213576,-0.03160636,0.29488921,-0.55472028,-2.25793719,0.95795745,-2.16702652,0.77263761,1.70545161,-0.31944531,2.37716556,1.28346837,-1.11127102,-1.01834261,5.4558816,-1.34051502,-2.35102892,0.2963177,-0.33130598,-3.85676861,-0.08728497,-1.11369908,-0.87489057,-0.13411808,0.08459413,2.01309896,1.21248019,0.67195511,-0.41118121
1108,1.07032609,-1.26363015,0.5892489,-2.31053352,-1.40708995,1.25437915,2.34094357,-1.66239011,-1.56380033,0.45722264,2.36952949,-0.44940674,-0.0241034,-2.56245828,1.38562381,1.53349137,-1.57704365,-4.14546967,-0.85911477,-0.99056911,-3.51741695,-1.38832474,-1.63095355,1.86944294,-0.63945478,-1.81074464,-0.44493008,1.51547742,1.3496058,-1.82829762,-0.48128134,-1.58915663
1109,-2.34634352,-2.40483141,-1.52159286,-5.21879435,1.16174853,1.39001358,-0.6823281,-3.07146263,-0.10474312,2.27756214,0.00712952,-0.04881239,-0.31860465,-0.59206784,-0.92897147,0.28486514,-0.78276157,3.43708038,-3.72834206,-0.0132432,2.24372625,0.93328679,-6.91650486,-0.30550402,-0.96700346,0.35829258,0.67896998,0.41837484,-0.40992761,3.05824494,-0.97862703,0.16098934
1110,-1.96114087,-0.8820706,0.36016941,-0.11285543,0.79853737,1.09160829,-1.79282141,-1.0898,-0.09161622,-2.85546565,2.52977896,0.19928968,-0.23064733,2.64432883,-0.91375911,1.14687014,-0.02444327,1.75071645,0.49563217,-1.37269783,1.16396189,-0.03640676,-3.19872332,-1.30929744,1.55176497,0.95137,-0.02556509,-1.29331779,-1.65080929,-0.60434252,1.49683118,1.31740427
1111,0.53167784,-0.74041563,-1.47337377,-5.36951256,1.3246671,2.65894198,1.05031419,-3.95295405,-0.19950134,0.62258446,0.49841008,0.00911319,-0.55156112,1.94621778,-0.68741697,0.16751626,-1.26288784,-2.24234962,-4.3876071,-5.1452651,2.07607412,0.43828249,-1.82057619,-2.24783754,0.1740614,3.66572499,0.06457937,0.95899892,1.19875169,2.4463048,1.32011294,-1.59557271
1112,-0.55591732,-0.02904636,-0.91652924,-6.95537138,0.91676199,1.10522723,2.56741667,-0.17419106,0.06727769,-0.63686889,0.15543094,1.71565199,-0.80613756,1.61790109,-1.06478548,1.52419555,-1.06439602,3.49098015,-4.22358751,1.31107759,0.18021417,0.63892293,-3.02470398,-2.11800098,0.6691435,-0.01408005,1.43037581,1.92307234,3.79769683,3.38856149,0.07211018,-1.41619563
1113,-0.17935477,0.63598001,-2.01134801,-3.24465036,-1.32398319,1.01965117,-2.01684976,-0.14555544,-0.12052863,-2.29370642,1.48018253,1.59798801,1.30772316,-0.7221626,1.16447139,-0.55453366,-0.01698983,5.07966518,-2.16541672,-3.09048176,-0.95156491,-0.03864431,-3.60227513,0.54715884,0.95097357,-1.29874229,0.75574708,0.39555526,0.68996876,1.23045123,0.08039498,0.6546014
1114,-0.90771651,0.04401606,0.21277136,4.22222471,2.41362691,-1.76896882,-2.04931283,-3.73739457,0.13346456,-0.99913263,-2.56347322,-0.37069452,0.77150619,4.60284328,1.56268895,-0.89302623,-0.14169914,4.24157667,-3.20261288,2.36559629,-6.95406151,0.55643868,-2.76008058,-0.64635581,-2.35556936,2.211447,-1.39198267,-0.17024374,2.77726436,2.12570286,-0.32063645,0.84450066
