,att6_num,att2_num,att1_num,class_cat
1446,3804.18077618,2.0,0.0,8
1447,4802.08117139,2.0,0.0,8
1448,5238.07418614,3.0,0.0,8
1449,8213.62670226,2.0,0.0,8
1450,5139.93730818,2.0,0.0,8
1451,5191.93908855,2.0,0.0,8
1452,6067.46984586,2.0,0.0,8
1453,5307.03396266,2.0,0.0,8
1454,4761.69675551,2.0,0.0,8
1455,5428.16787263,2.0,0.0,8
1456,4618.57560839,2.0,0.0,8
1457,7822.51754013,2.0,0.0,8
1458,5702.68275949,2.0,0.0,8
1459,5682.88196043,2.0,0.0,8
1460,8111.68689276,2.0,0.0,8
1461,5280.83295423,2.0,0.0,8
1462,5783.67131227,2.0,0.0,8
1463,5366.17405215,2.0,0.0,8
1464,4621.76782471,2.0,0.0,8
1465,7206.80015446,2.0,0.0,8
1466,5907.46622328,2.0,0.0,8
1467,7289.73660448,2.0,0.0,8
1468,5025.3571055,2.0,0.0,8
1469,6707.97601861,2.0,0.0,8
1470,5487.84608059,2.0,0.0,8
1471,4603.18227782,2.0,0.0,8
1472,5287.99594588,2.0,0.0,8
1473,5022.42993875,2.0,0.0,8
1474,6011.44364421,2.0,0.0,8
1475,5379.30824137,2.0,0.0,8
1476,7399.49732324,2.0,0.0,8
1477,4450.29272272,2.0,0.0,8
1478,6490.3229593,2.0,0.0,8
1479,5107.93270985,2.0,0.0,8
1480,6341.38431625,2.0,0.0,8
1481,4699.55363577,2.0,0.0,8
1482,5399.07769898,2.0,0.0,8
1483,5102.27993552,2.0,0.0,8
1484,7440.40255099,2.0,0.0,8
1485,6475.96817217,2.0,0.0,8
1486,6451.14900954,2.0,0.0,8
1487,7679.00123093,2.0,0.0,8
1488,5305.9176856,2.0,0.0,8
1489,5599.42970638,2.0,0.0,8
1490,7149.2169923,2.0,0.0,8
1491,7385.29799887,2.0,0.0,8
1492,5119.47723122,2.0,0.0,8
1493,7304.59473814,3.0,0.0,8
1494,5378.15310402,2.0,0.0,8
1495,5429.36520797,2.0,0.0,8
1496,5858.31368262,2.0,0.0,8
1497,5837.60299833,2.0,0.0,8
1498,7636.31545129,2.0,0.0,8
1499,5600.1391907,3.0,0.0,8
1500,5074.98102426,2.0,0.0,8
1501,7388.36240775,3.0,0.0,8
1502,7854.61924499,2.0,0.0,8
1503,6808.95811513,3.0,0.0,8
1504,5592.53360954,2.0,0.0,8
1505,5272.36144744,2.0,0.0,8
1506,5290.63243246,2.0,0.0,8
1507,5417.69733049,2.0,0.0,8
1508,5741.90454188,3.0,0.0,8
1509,6848.91242806,2.0,0.0,8
1510,5583.4413345,3.0,0.0,8
1511,4934.95243949,2.0,0.0,8
1512,5284.6019276,2.0,0.0,8
1513,6097.38482501,2.0,0.0,8
1514,5590.62405912,2.0,0.0,8
1515,5467.9453964,2.0,0.0,8
1516,7185.35235851,2.0,0.0,8
1517,6496.40396237,2.0,0.0,8
1518,6549.033872,2.0,0.0,8
1519,7108.82610412,2.0,0.0,8
1520,6450.00121073,2.0,0.0,8
1521,5238.07418614,3.0,0.0,8
1522,6611.49408866,3.0,0.0,8
1523,5034.63377957,2.0,0.0,8
1524,7834.89766318,2.0,0.0,8
1525,5188.51629721,2.0,0.0,8
1526,7222.24527227,2.0,0.0,8
1527,7773.638677,2.0,0.0,8
1528,6661.61223594,2.0,0.0,8
1529,5758.67875555,3.0,0.0,8
1530,5314.0597764,2.0,0.0,8
1531,7663.13651124,2.0,0.0,8
1532,5859.66736356,2.0,0.0,8
1533,7881.51558022,2.0,0.0,8
1534,8019.09208795,2.0,0.0,8
1535,5125.74435269,2.0,0.0,8
1536,5576.29404347,2.0,0.0,8
1537,6406.44585568,2.0,0.0,8
1538,4827.52590111,2.0,0.0,8
1539,5040.41472044,2.0,0.0,8
1540,7978.35044657,3.0,0.0,8
1541,7325.33290193,2.0,0.0,8
1542,5459.90931905,2.0,0.0,8
1543,5534.86980228,2.0,0.0,8
1544,4890.22305277,2.0,0.0,8
1545,7541.67163544,2.0,0.0,8
1546,7074.89138869,2.0,0.0,8
1547,4794.74798996,2.0,0.0,8
1548,5248.51332994,2.0,0.0,8
1549,8268.12000624,3.0,0.0,8
1550,5618.88305862,2.0,0.0,8
1551,5613.87072879,2.0,0.0,8
1552,5275.07276487,2.0,0.0,8
1553,6822.50492163,3.0,0.0,8
1554,5654.59073461,2.0,0.0,8
1555,5120.63827273,2.0,0.0,8
1556,5077.80881589,2.0,0.0,8
1557,7624.82776308,2.0,0.0,8
1558,7366.93996723,2.0,0.0,8
1559,7290.58156474,3.0,0.0,8
1560,4844.88390185,2.0,0.0,8
1561,5242.93256633,2.0,0.0,8
1562,7143.92903823,2.0,0.0,8
1563,5360.5586641,2.0,0.0,8
1564,6493.59174077,2.0,0.0,8
1565,6765.264567,2.0,0.0,8
1566,5632.26044499,2.0,0.0,8
1567,5346.72056442,2.0,0.0,8
1568,4878.17346963,2.0,0.0,8
1569,7774.27467227,2.0,0.0,8
1570,6686.46814814,2.0,0.0,8
1571,5658.90103015,2.0,0.0,8
1572,6313.47886248,2.0,0.0,8
1573,7395.69591111,3.0,0.0,8
1574,5307.17066737,2.0,0.0,8
1575,5011.89949289,2.0,0.0,8
1576,8540.49536604,3.0,0.0,8
1577,7756.24258824,2.0,0.0,8
1578,8722.85451167,2.0,0.0,8
1579,5008.42068471,2.0,0.0,8
1580,8516.52647854,2.0,0.0,8
1581,5019.13466141,2.0,0.0,8
1582,5522.52423308,2.0,0.0,8
1583,7635.35465866,2.0,0.0,8
1584,5416.05702518,2.0,0.0,8
1585,5132.45829637,2.0,0.0,8
1586,5638.37972091,2.0,0.0,8
1587,5914.95564534,2.0,0.0,8
1588,5262.35114476,2.0,0.0,8
1589,6573.33819904,3.0,0.0,8
1590,6479.27448906,3.0,0.0,8
1591,5670.60897325,3.0,0.0,8
1592,5473.07107788,2.0,0.0,8
1593,6081.52855737,3.0,0.0,8
1594,5879.71566398,2.0,0.0,8
1595,6483.96978381,2.0,0.0,8
1596,4736.96285255,2.0,0.0,8
1597,5667.70023437,2.0,0.0,8
1598,7905.1116963,2.0,0.0,8
1599,5111.11826856,3.0,0.0,8
1600,1841.43406159,0.0,2.0,9
1601,1721.7582912,1.0,1.0,9
1602,2444.59832716,0.0,2.0,9
1603,2618.79392265,0.0,2.0,9
1604,2055.06725028,0.0,2.0,9
1605,2217.58209484,0.0,2.0,9
1606,2121.95896282,0.0,2.0,9
1607,1997.32991094,0.0,2.0,9
1608,1997.84021217,0.0,2.0,9
1609,1917.77165915,0.0,2.0,9
1610,1846.36340664,0.0,2.0,9
1611,1992.68770232,0.0,2.0,9
1612,2131.00323717,1.0,1.0,9
1613,1619.73095073,0.0,2.0,9
1614,1957.84935221,0.0,2.0,9
1615,2050.49621914,0.0,2.0,9
1616,8075.11609646,1.0,1.0,9
1617,1872.54627652,0.0,2.0,9
1618,2188.28156225,0.0,2.0,9
1619,1879.32113089,0.0,2.0,9
1620,1843.30938368,0.0,2.0,9
1621,2081.76974584,0.0,2.0,9
1622,2172.98423133,0.0,2.0,9
1623,2127.84117027,0.0,2.0,9
1624,1909.90591661,0.0,2.0,9
1625,2691.37208846,0.0,2.0,9
1626,2498.09638003,0.0,2.0,9
1627,1817.13175867,0.0,2.0,9
1628,1898.09920975,0.0,2.0,9
1629,2133.62480656,0.0,2.0,9
1630,1864.70187093,0.0,2.0,9
1631,1777.64521977,0.0,2.0,9
1632,1763.87038367,0.0,2.0,9
1633,2153.69858155,0.0,2.0,9
1634,2043.12618877,0.0,2.0,9
1635,2055.45008602,0.0,2.0,9
1636,1913.77602427,0.0,2.0,9
1637,2300.60504637,0.0,2.0,9
1638,2044.1676158,0.0,2.0,9
1639,2415.06380234,0.0,2.0,9
1640,2099.97335539,0.0,2.0,9
1641,1671.22864523,0.0,2.0,9
1642,8102.43447635,1.0,1.0,9
1643,2283.56162025,0.0,2.0,9
1644,2222.22334356,0.0,2.0,9
1645,1923.82535347,0.0,2.0,9
1646,1885.38738276,0.0,2.0,9
1647,1958.66597124,0.0,2.0,9
1648,1932.02421939,0.0,2.0,9
1649,2066.56468888,0.0,2.0,9
1650,2076.59607864,0.0,2.0,9
1651,2327.40731923,0.0,2.0,9
1652,1992.5270729,0.0,2.0,9
1653,2055.99693076,0.0,2.0,9
1654,1747.68578079,0.0,2.0,9
1655,1951.21832727,0.0,2.0,9
1656,2362.85865913,0.0,2.0,9
1657,1922.10831967,0.0,2.0,9
1658,1816.48439431,0.0,2.0,9
1659,1830.49452992,0.0,2.0,9
1660,2256.3019163,0.0,2.0,9
1661,2162.95627742,0.0,2.0,9
1662,2524.03089128,0.0,2.0,9
1663,2234.11462261,0.0,2.0,9
1664,1749.44054597,0.0,2.0,9
1665,2188.46252681,0.0,2.0,9
1666,1668.25292013,0.0,2.0,9
1667,2450.88763473,0.0,2.0,9
1668,2031.04863098,0.0,2.0,9
1669,2618.4902928,0.0,2.0,9
1670,1963.82280593,0.0,2.0,9
1671,2114.62543984,0.0,2.0,9
1672,2157.83265102,0.0,2.0,9
1673,2099.03596361,0.0,2.0,9
1674,1855.23381105,0.0,2.0,9
1675,1938.76064555,0.0,2.0,9
1676,2520.04995582,0.0,2.0,9
1677,1916.95007959,0.0,2.0,9
1678,1651.01799303,0.0,2.0,9
1679,1835.49317686,0.0,2.0,9
1680,2183.60360813,0.0,2.0,9
1681,2108.4814833,0.0,2.0,9
1682,1710.51752046,0.0,2.0,9
1683,2140.45032081,0.0,2.0,9
1684,1649.75622385,0.0,2.0,9
1685,1786.45431665,0.0,2.0,9
1686,2079.67874973,0.0,2.0,9
1687,3298.12904366,0.0,2.0,9
1688,2211.30686332,0.0,2.0,9
1689,1909.57626195,0.0,2.0,9
1690,1888.41090497,0.0,2.0,9
1691,8672.42843814,1.0,1.0,9
1692,2289.72710237,0.0,2.0,9
1693,1765.41118987,0.0,2.0,9
1694,1866.86553226,0.0,2.0,9
1695,2065.70285147,0.0,2.0,9
1696,2670.50196768,0.0,2.0,9
1697,2457.48655277,0.0,2.0,9
1698,2371.63633655,0.0,2.0,9
1699,2369.10541916,0.0,2.0,9
1700,1899.84195164,0.0,2.0,9
1701,2298.11707873,0.0,2.0,9
1702,8700.29702497,1.0,1.0,9
1703,2532.4481812,0.0,2.0,9
1704,2249.36810388,0.0,2.0,9
1705,2104.69711966,0.0,2.0,9
1706,2251.76189391,0.0,2.0,9
1707,1918.84728599,0.0,2.0,9
1708,2239.21952735,0.0,2.0,9
1709,2063.88927705,0.0,2.0,9
1710,1861.61598817,0.0,2.0,9
1711,1828.75660303,0.0,2.0,9
1712,2035.18390218,0.0,2.0,9
1713,2128.87679083,0.0,2.0,9
1714,1791.27136509,0.0,2.0,9
1715,1984.42189495,0.0,2.0,9
1716,1740.09897719,0.0,2.0,9
1717,1909.78970305,0.0,2.0,9
1718,1940.11192581,0.0,2.0,9
1719,1961.91792585,0.0,2.0,9
1720,1933.91509188,0.0,2.0,9
1721,2252.59786909,0.0,2.0,9
1722,1753.74302832,0.0,2.0,9
1723,1891.98487864,0.0,2.0,9
1724,1848.14703722,0.0,2.0,9
1725,1692.11489912,0.0,2.0,9
1726,2083.88438138,0.0,2.0,9
1727,2098.88005018,0.0,2.0,9
1728,1871.07382526,0.0,2.0,9
1729,2636.67560748,1.0,1.0,9
1730,1942.15511033,0.0,2.0,9
1731,1876.73328231,0.0,2.0,9
1732,2400.04986685,0.0,2.0,9
1733,2035.77748333,0.0,2.0,9
1734,2337.21906669,0.0,2.0,9
1735,1778.34677448,0.0,2.0,9
1736,2915.48517206,0.0,2.0,9
1737,2010.75461749,0.0,2.0,9
1738,2542.03959263,0.0,2.0,9
1739,1728.20944843,1.0,2.0,9
1740,2065.99875123,0.0,2.0,9
1741,2395.10397487,0.0,2.0,9
1742,2114.70275474,0.0,2.0,9
1743,2450.19120211,0.0,2.0,9
1744,1847.04250082,0.0,2.0,9
1745,1776.55217208,0.0,2.0,9
1746,2050.73282852,0.0,2.0,9
1747,2036.58768042,0.0,2.0,9
1748,2090.13903434,0.0,2.0,9
1749,2377.89661286,0.0,2.0,9
1750,1988.10482227,0.0,2.0,9
1751,2068.63596903,0.0,2.0,9
1752,2797.93667312,0.0,2.0,9
1753,1860.01158716,0.0,2.0,9
1754,1852.24155057,0.0,2.0,9
1755,2048.90041441,0.0,2.0,9
1756,1902.61948269,0.0,2.0,9
1757,2967.87223807,0.0,2.0,9
1758,2248.21184131,0.0,2.0,9
1759,1750.97816789,0.0,2.0,9
1760,1709.86694476,0.0,2.0,9
1761,2250.35911122,0.0,2.0,9
1762,1907.43411027,0.0,2.0,9
1763,2121.61427396,0.0,2.0,9
1764,2407.18951011,0.0,2.0,9
1765,1785.37461707,0.0,2.0,9
1766,1872.96328863,0.0,2.0,9
1767,1777.7531838,0.0,2.0,9
1768,2154.67299853,0.0,2.0,9
1769,2519.99985954,0.0,2.0,9
1770,1782.99822133,0.0,2.0,9
1771,2188.83193278,0.0,2.0,9
1772,1863.8278669,0.0,2.0,9
1773,2117.85182135,0.0,2.0,9
1774,1889.02706278,0.0,2.0,9
1775,1810.83901267,0.0,2.0,9
1776,2094.81737311,0.0,2.0,9
1777,1963.76718155,0.0,2.0,9
1778,1917.92142411,0.0,2.0,9
1779,2124.81632267,1.0,1.0,9
1780,2059.8065336,0.0,2.0,9
1781,1836.40766441,0.0,2.0,9
1782,1880.99604567,0.0,2.0,9
1783,2574.03475248,1.0,2.0,9
1784,1721.65950304,0.0,2.0,9
1785,2222.47842334,0.0,2.0,9
1786,2036.14896442,0.0,2.0,9
1787,1753.58875378,0.0,2.0,9
1788,2164.17779993,0.0,2.0,9
1789,1898.30142727,0.0,2.0,9
1790,1878.88537812,0.0,2.0,9
1791,1949.70508931,0.0,2.0,9
1792,1958.51186319,0.0,2.0,9
1793,2031.28144806,0.0,2.0,9
1794,2212.69258207,0.0,2.0,9
1795,1837.06664111,0.0,2.0,9
1796,2039.97994938,0.0,2.0,9
1797,2001.01414458,0.0,2.0,9
1798,1788.36662582,0.0,2.0,9
1799,1654.65170731,0.0,2.0,9
1800,3598.94277931,1.0,1.0,10
1801,3536.37415995,1.0,1.0,10
1802,5845.27094085,1.0,1.0,10
1803,3724.80945247,1.0,1.0,10
1804,6782.34952123,1.0,1.0,10
1805,2834.11747214,1.0,1.0,10
1806,3592.35352929,1.0,1.0,10
1807,3335.64787759,1.0,1.0,10
1808,3675.34746902,1.0,1.0,10
1809,3772.102425,1.0,1.0,10
1810,3958.13195425,1.0,1.0,10
1811,3776.501007,1.0,1.0,10
1812,4437.11299763,1.0,1.0,10
1813,3158.13162882,1.0,1.0,10
1814,4119.68680294,1.0,1.0,10
1815,3882.01046533,1.0,1.0,10
1816,4363.93137513,1.0,1.0,10
1817,3415.75707748,1.0,1.0,10
1818,4600.99164877,1.0,1.0,10
1819,3095.0575273,1.0,1.0,10
1820,3429.91743911,1.0,1.0,10
1821,4716.15830577,1.0,1.0,10
1822,3017.26903742,1.0,1.0,10
1823,3309.14741841,1.0,1.0,10
1824,3347.2783197,1.0,1.0,10
1825,5287.67761181,1.0,1.0,10
1826,3669.32072214,1.0,1.0,10
1827,2948.40160065,1.0,1.0,10
1828,4173.60813214,1.0,1.0,10
1829,3300.49915797,1.0,1.0,10
1830,5137.84818962,1.0,1.0,10
1831,3103.29714343,1.0,1.0,10
1832,6554.3449456,1.0,1.0,10
1833,3412.50086163,1.0,1.0,10
1834,3336.49621124,1.0,1.0,10
1835,3551.97245726,1.0,1.0,10
1836,4823.13261738,1.0,1.0,10
1837,3653.94389523,1.0,1.0,10
1838,5573.32435337,1.0,1.0,10
1839,4722.32116447,1.0,1.0,10
1840,4727.12767387,1.0,1.0,10
1841,3896.59535858,1.0,1.0,10
1842,3024.62992784,1.0,1.0,10
1843,3927.74501603,1.0,1.0,10
1844,3506.94392807,1.0,1.0,10
1845,3033.30714023,1.0,1.0,10
1846,5502.82720887,2.0,1.0,10
1847,3523.05006057,1.0,1.0,10
1848,4127.36785739,1.0,1.0,10
1849,5963.33720493,1.0,1.0,10
1850,2968.13187325,1.0,1.0,10
1851,4567.22010516,1.0,1.0,10
1852,5656.88277755,1.0,1.0,10
1853,3524.81650366,2.0,1.0,10
1854,3632.04157742,1.0,1.0,10
1855,3360.46849403,1.0,1.0,10
1856,10788.4083974,3.0,0.0,10
1857,2478.48767402,1.0,1.0,10
1858,3995.81206803,1.0,1.0,10
1859,3370.49744682,1.0,1.0,10
1860,3433.30540507,1.0,1.0,10
1861,2943.22982148,1.0,1.0,10
1862,4458.55737099,1.0,1.0,10
1863,3634.47421939,1.0,1.0,10
1864,5036.12071079,1.0,1.0,10
1865,3501.14466772,1.0,1.0,10
1866,2349.58260413,1.0,1.0,10
1867,4050.59044813,1.0,1.0,10
1868,3886.52541399,1.0,1.0,10
1869,3979.06929035,1.0,1.0,10
1870,6732.36147467,1.0,1.0,10
1871,3752.24638582,1.0,1.0,10
1872,5613.3150985,1.0,1.0,10
1873,3378.03488451,1.0,1.0,10
1874,3993.68569875,1.0,1.0,10
1875,3279.72721077,1.0,1.0,10
1876,5663.02416935,1.0,1.0,10
1877,3564.51291623,1.0,1.0,10
1878,3384.28945986,1.0,1.0,10
1879,3979.94990023,1.0,1.0,10
1880,4752.26734605,1.0,1.0,10
1881,3464.45337998,1.0,1.0,10
1882,2707.9953274,1.0,1.0,10
1883,2783.46355729,1.0,1.0,10
1884,2867.35651487,1.0,1.0,10
1885,5914.60486408,1.0,1.0,10
1886,4985.37701844,1.0,1.0,10
1887,3822.6186301,1.0,1.0,10
1888,3078.47781712,1.0,1.0,10
1889,3608.45275311,1.0,1.0,10
1890,3372.37219392,1.0,1.0,10
1891,3502.29950982,1.0,1.0,10
1892,3808.02131663,1.0,1.0,10
1893,4257.20242481,1.0,1.0,10
1894,3650.41682253,1.0,1.0,10
1895,4026.33835559,1.0,1.0,10
1896,5159.22849324,1.0,1.0,10
1897,4096.72040869,1.0,1.0,10
1898,3423.61798064,1.0,1.0,10
1899,4077.83686036,1.0,1.0,10
1900,4755.58507784,1.0,1.0,10
1901,3456.27060873,1.0,1.0,10
1902,3346.08393158,1.0,1.0,10
1903,3605.52797655,1.0,1.0,10
1904,3575.01636406,1.0,1.0,10
1905,3940.94315675,1.0,1.0,10
1906,3194.79834919,1.0,1.0,10
1907,11687.23976618,3.0,0.0,10
1908,2986.02659506,1.0,1.0,10
1909,3787.03556031,1.0,1.0,10
1910,2746.5139267,1.0,1.0,10
1911,3662.65305109,1.0,1.0,10
1912,3076.35813106,1.0,1.0,10
1913,3861.44976225,1.0,1.0,10
1914,4074.16566155,1.0,1.0,10
1915,3260.08948999,1.0,1.0,10
1916,4022.35417426,1.0,1.0,10
1917,3442.71895672,1.0,1.0,10
1918,4900.63251141,1.0,1.0,10
1919,4073.64498836,1.0,1.0,10
1920,3943.38056624,1.0,1.0,10
1921,4641.7236044,1.0,1.0,10
1922,4249.8857926,1.0,1.0,10
1923,3649.43149165,1.0,1.0,10
1924,3893.0388589,1.0,1.0,10
1925,4479.01038962,1.0,1.0,10
1926,4140.39526435,1.0,1.0,10
1927,4350.23617458,1.0,1.0,10
1928,5586.4822634,1.0,1.0,10
1929,4380.41853474,1.0,1.0,10
1930,3747.21926173,1.0,1.0,10
1931,4528.5788619,2.0,1.0,10
1932,3755.5495319,1.0,1.0,10
1933,3301.98982923,1.0,1.0,10
1934,3690.07942579,1.0,1.0,10
1935,2741.03901,1.0,1.0,10
1936,5848.7558663,1.0,1.0,10
1937,3954.63772771,1.0,1.0,10
1938,3962.68766034,1.0,1.0,10
1939,4258.51180153,1.0,1.0,10
1940,3366.19369442,1.0,1.0,10
1941,2435.214416,1.0,1.0,10
1942,4203.44581191,1.0,1.0,10
1943,3505.50150001,1.0,1.0,10
1944,3737.86499584,1.0,1.0,10
1945,9450.66631764,2.0,0.0,10
1946,3905.88349701,1.0,1.0,10
1947,3260.97243004,1.0,1.0,10
1948,3703.13034691,1.0,1.0,10
1949,3476.29844333,1.0,1.0,10
1950,2595.60022779,1.0,1.0,10
1951,8714.09878135,2.0,0.0,10
1952,9575.1665802,2.0,0.0,10
1953,3127.84253896,1.0,1.0,10
1954,3486.44701557,2.0,0.0,10
1955,3870.75302081,1.0,1.0,10
1956,3049.169759,1.0,1.0,10
1957,3740.47633317,1.0,1.0,10
1958,3465.85589552,1.0,1.0,10
1959,4580.15427612,1.0,1.0,10
1960,3225.83347319,1.0,1.0,10
1961,2915.8465488,1.0,1.0,10
1962,3786.02765766,1.0,1.0,10
1963,2986.68437693,1.0,1.0,10
1964,3456.04683324,1.0,1.0,10
1965,3381.93949131,1.0,1.0,10
1966,2787.45303795,1.0,1.0,10
1967,4784.06192183,1.0,1.0,10
1968,3355.43267496,1.0,1.0,10
1969,3734.58627414,1.0,1.0,10
1970,3366.4763764,1.0,1.0,10
1971,2880.56601621,1.0,1.0,10
1972,3590.40935171,1.0,1.0,10
1973,3344.9280046,1.0,1.0,10
1974,3409.96178763,1.0,1.0,10
1975,3507.90075771,1.0,1.0,10
1976,4393.09084635,1.0,1.0,10
1977,3362.54142546,1.0,1.0,10
1978,3242.8086737,1.0,1.0,10
1979,3046.96522533,1.0,1.0,10
1980,3837.23209637,1.0,1.0,10
1981,5004.58936897,1.0,1.0,10
1982,4594.75990722,1.0,1.0,10
1983,3583.98301349,1.0,1.0,10
1984,3696.04171885,1.0,1.0,10
1985,4018.88664567,1.0,1.0,10
1986,3607.86202134,1.0,1.0,10
1987,4346.46458848,1.0,1.0,10
1988,3736.66291173,1.0,1.0,10
1989,3593.77474835,1.0,1.0,10
1990,3694.51374331,1.0,1.0,10
1991,2948.69709163,1.0,1.0,10
1992,5103.71986701,1.0,1.0,10
1993,5357.0823425,1.0,1.0,10
1994,3902.31998508,1.0,1.0,10
1995,5326.02588861,1.0,1.0,10
1996,5243.2677536,1.0,1.0,10
1997,3766.76322195,1.0,1.0,10
1998,4118.32732012,1.0,1.0,10
1999,3808.02131663,1.0,1.0,10
