,product-type_cat,s_cat,steel_cat,phos_cat,corr_cat,lustre_cat,cbond_cat,oil_cat,m_cat,ferro_cat,p_cat,bw%2Fme_cat,jurofm_cat,len_num,shape_cat,blue%2Fbright%2Fvarn%2Fclean_cat,carbon_num,bc_cat,non-ageing_cat,width_num
727,C,,K,,,Y,,,,,,,,0.0,COIL,,55.0,,,900.0
728,C,,,,,,,,,,,,,4880.0,SHEET,B,0.0,,,609.9
729,C,,R,,,,Y,,,,,B,,612.0,SHEET,,0.0,,,150.0
730,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
731,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,,1220.0
732,C,,S,,,,,,,,,,,762.0,SHEET,,70.0,,,1320.0
733,C,,,,,Y,,,,,,,,0.0,COIL,,0.0,,,1320.0
734,C,,R,,,,,,,,,,,612.0,SHEET,,0.0,,,1525.0
735,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,,150.0
736,C,,A,,,,,,,,,,,1.0,SHEET,,0.0,,N,335.0
737,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,,1300.0
738,C,,R,,,,,Y,,,,,,762.0,SHEET,,0.0,,,1320.0
739,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,609.0
740,C,,R,,,,Y,,,,,B,,0.0,COIL,,0.0,,,1220.0
741,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,609.9
742,C,,,,,,,,,,,B,,4880.0,SHEET,,0.0,,,595.0
743,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,1320.0
744,C,,R,,,,,,,,,B,,0.0,COIL,,0.0,,,610.0
745,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,75.0
746,C,,V,,,,,,,,,,,0.0,COIL,,0.0,,,609.9
747,C,,R,,,,Y,,,,,B,,612.0,SHEET,,0.0,,,150.0
748,C,,R,,,,,,,,,,,762.0,SHEET,,0.0,,,150.0
749,C,,A,P,,,,,,,,,,762.0,SHEET,,0.0,,N,1220.0
750,C,,,,,,,,,,,M,,0.0,COIL,,0.0,,,1000.0
751,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
752,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
753,C,,S,,,,,,,,,M,,4880.0,SHEET,,70.0,,,610.0
754,C,,A,,,,,,,,,,,4170.0,SHEET,,0.0,,N,609.9
755,C,,R,,,,,,,,,,,762.0,SHEET,,0.0,,,609.9
756,C,,R,,,,,,,,,B,,762.0,SHEET,,0.0,,,610.0
757,C,,R,,,,,,,,,,,612.0,SHEET,,0.0,,,609.9
758,C,,R,,,,,Y,,,,,,4880.0,SHEET,,0.0,,,1320.0
759,C,,R,,,,Y,,,,,,,4170.0,SHEET,,0.0,,,610.0
760,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
761,C,,A,,,,,,,,,B,,4880.0,SHEET,,0.0,,,610.0
762,C,,A,,,,,,,,,B,,762.0,SHEET,,0.0,,,1220.0
763,C,,R,,,,,,,,,B,,0.0,COIL,,0.0,,,609.9
764,C,,A,,,,Y,,,,,B,,4170.0,SHEET,,0.0,,,1300.0
765,C,,A,,,,,,,Y,,,,0.0,COIL,,0.0,,N,50.0
766,C,,K,,,,,,,,,,,0.0,COIL,,65.0,,,610.0
767,C,,R,,,,,,,,,,,4170.0,SHEET,,0.0,,,1500.0
768,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
769,C,,W,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
770,C,,R,,,,Y,,,,,B,,4170.0,SHEET,,0.0,,,609.9
771,C,,A,,,,,,,,,,,611.0,SHEET,,0.0,,N,335.0
772,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,1300.0
773,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,,610.0
774,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,,610.0
775,C,,A,,,,,N,,,,,,0.0,COIL,C,0.0,,,610.0
776,C,,,,,,,,,,,,,4880.0,SHEET,,0.0,,,374.9
777,C,,R,,,,,,,,,B,,4880.0,SHEET,,0.0,,,1320.0
778,C,,A,,,,,Y,,,,,,4880.0,SHEET,,0.0,,,610.0
779,C,,A,,,,,N,,,,,,762.0,SHEET,,0.0,,,610.0
780,C,,R,,,,,,,,,B,,612.0,SHEET,,0.0,,,375.0
781,C,,,,,,,,,,,,,0.0,COIL,,0.0,,,20.0
782,C,,A,,,,,,,,,B,,0.0,COIL,,0.0,,,610.0
783,C,,A,,,,,,,,,B,,4880.0,SHEET,,0.0,,,610.0
784,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,1320.0
785,C,,A,,,Y,,,,,,,,0.0,COIL,,0.0,,,609.9
786,C,,K,,,,,,,,,M,,0.0,COIL,,45.0,,,900.0
787,C,,R,,,,,,,,,,,762.0,SHEET,,0.0,,,150.0
788,C,,V,,,,,,,,,,,4880.0,SHEET,,0.0,,,610.0
789,C,,,,,,,,,,,,,0.0,COIL,,0.0,,,250.0
790,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,1300.0
791,C,,K,,,,,,,,,M,,0.0,COIL,,55.0,,,900.0
792,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,966.0
793,C,,A,,,Y,,Y,,,,,,0.0,COIL,,0.0,,,50.0
794,C,,,,,,,,,,,,,4880.0,SHEET,,0.0,,,1300.0
795,C,,A,,,,,,,,,B,,0.0,COIL,,0.0,,,609.9
796,C,,A,,,,,,,,,B,,4880.0,SHEET,,0.0,,,610.0
797,C,,R,,,,,,,,,,,4170.0,SHEET,,0.0,,,1500.0
798,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
799,C,,A,,,Y,,,,,,,,0.0,COIL,,0.0,,N,609.9
800,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
801,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
802,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
803,C,,,,,,,,,,,,,0.0,COIL,,0.0,,,50.0
804,C,,,,,,,,,,,,,301.0,SHEET,B,0.0,,,300.1
805,C,,R,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
806,C,,R,,,,Y,,,,,B,,4170.0,SHEET,,0.0,,,610.0
807,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,N,1250.0
808,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
809,C,,A,,,Y,,,,,,,,0.0,COIL,,0.0,,,50.0
810,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,609.9
811,C,,R,,,,,,,,,,,881.0,SHEET,,0.0,,,831.9
812,C,,R,,,,Y,,,,,B,,4170.0,SHEET,,0.0,,,609.9
813,C,,A,,,,,,,,,M,,0.0,COIL,,0.0,,,385.1
814,C,,,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
815,C,,,,,,,Y,,,,,,762.0,SHEET,,0.0,,,1320.0
816,C,,A,,,,,,,,,,,3000.0,SHEET,,0.0,,,150.0
817,C,,R,,,,,,,,,B,,4880.0,SHEET,,0.0,,,1320.0
818,C,,,,,Y,,,,,,,,0.0,COIL,,0.0,,,609.9
819,C,,A,,,,,,,Y,,,,3000.0,SHEET,,0.0,,N,335.0
820,C,,,,,,,,,,,,,3000.0,SHEET,,0.0,,,335.0
821,C,,R,,,,,Y,,,,,,4880.0,SHEET,,0.0,,,1320.0
822,C,,A,,,,,,,,,,,301.0,SHEET,,0.0,,,1320.0
823,C,,A,,,,,,,,,B,,0.0,COIL,,0.0,,,60.0
824,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
825,C,,,,,,,,,Y,,,,762.0,SHEET,,0.0,,,1220.0
826,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
827,C,,V,,,,,,,,,,,762.0,SHEET,,0.0,,,1320.0
828,C,,,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
829,C,,,,,,,,,,,,,4880.0,SHEET,,0.0,,,1320.0
830,C,,M,,,,,,,,,,,0.0,COIL,,0.0,,,50.0
831,C,,R,,,,Y,,,,,,,4170.0,SHEET,,0.0,,,1220.0
832,C,,K,,,,,,,,,M,,0.0,COIL,,55.0,,,640.0
833,C,,R,,,,,,,,,,,612.0,SHEET,,0.0,,,375.0
834,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
835,C,,S,,,,,,,,,M,,762.0,SHEET,,70.0,,,610.0
836,C,,A,,,,,Y,,,,,,0.0,COIL,,0.0,,,610.0
837,C,,K,,,,,,,,,M,,0.0,COIL,,65.0,,,900.0
838,C,,K,,,,,,,,,M,,0.0,COIL,,45.0,,,900.0
839,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,,1220.0
840,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,N,610.0
841,C,,,,,,,Y,,,,,,4880.0,SHEET,,0.0,,,610.0
842,C,,R,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
843,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,N,610.0
844,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
845,C,,,,,,,,,,,,,762.0,SHEET,,0.0,,,0.0
846,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
847,C,,R,,,,,N,,,,,,4880.0,SHEET,,0.0,,,1320.0
848,C,,W,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
849,C,,,,,,,,,,,,,0.0,COIL,,0.0,,,610.0
850,C,,R,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
851,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,N,1250.0
852,C,,R,,,,,,,,,,,761.0,SHEET,,0.0,,,1320.0
853,C,,A,,,,,,,,,B,,0.0,COIL,,0.0,,,1320.0
854,C,,A,,,,,,,,,,,4170.0,SHEET,,0.0,,N,609.9
855,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,609.0
856,C,,M,,,,,,,,,,,1220.0,SHEET,,0.0,,,1050.0
857,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,,1525.0
858,C,,R,,,Y,,,,,,,,0.0,COIL,,0.0,,,609.9
859,C,,A,,,,Y,,,,,,,0.0,COIL,,0.0,,,599.9
860,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,609.9
861,C,,M,,,,,,,,,M,,0.0,COIL,,0.0,,,610.0
862,C,,R,,,,Y,,,,,,,612.0,SHEET,,0.0,,,375.0
863,C,,A,,,,,,,,,,,0.0,COIL,,8.0,,,609.9
864,C,,,,,,,,,,,B,,4880.0,SHEET,,0.0,,,1300.0
865,C,,K,,,,,,,,,,,0.0,COIL,,45.0,,,610.0
866,C,,V,,,,,,,,,,,762.0,SHEET,,0.0,,,609.9
867,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
868,C,,A,,,,,,,,,,,4880.0,SHEET,,0.0,,,610.0
869,C,,A,,,,,,,,,B,,0.0,SHEET,,0.0,,,520.0
870,C,,A,,,,,Y,,,,,,4170.0,SHEET,,0.0,,,1320.0
871,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,50.0
872,C,,A,,,,,,,,,B,,762.0,SHEET,,0.0,,,1320.0
873,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,N,609.9
874,C,,A,,,,,,,,,B,,0.0,COIL,,0.0,,,610.0
875,C,,W,,,,,,,,,,,762.0,SHEET,,0.0,,,610.0
876,C,,,,,Y,,,,,,,,0.0,COIL,,0.0,,,610.0
877,C,,K,,,,,,,,,M,,0.0,COIL,,55.0,,,640.0
878,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
879,C,,A,,,,,,,,,,,762.0,SHEET,,0.0,,,1220.0
880,C,,R,,,,,,,,,,,4880.0,SHEET,,0.0,,,610.0
881,C,,,,,Y,Y,,,,,,,0.0,COIL,,0.0,,,20.0
882,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
883,C,,R,,,,,,,,,,,612.0,SHEET,,0.0,,,375.0
884,C,,A,,,,,,,,,B,,762.0,SHEET,,0.0,,,1250.0
885,C,,K,,,,,,,,,,,0.0,COIL,,45.0,,,900.0
886,C,,A,,,,,,,,,B,,4880.0,SHEET,,0.0,,,1300.0
887,C,,R,,,,,,,,,,,0.0,COIL,,0.0,,,1320.0
888,C,,K,,,,,,,,,M,,0.0,COIL,,45.0,,,640.0
889,C,,A,,,,,,,Y,,B,,3000.0,SHEET,,0.0,,N,609.9
890,C,,,,,,,,,Y,,,,612.0,SHEET,,0.0,,,609.9
891,C,,R,,,,,,,,,,,4170.0,SHEET,,0.0,,,1500.0
892,C,,A,,,,,,,,,,,1.0,SHEET,,0.0,,N,609.9
893,C,,R,,,,,,,,,B,,762.0,SHEET,,0.0,,,610.0
894,C,,R,,,,,,,,,,,880.0,SHEET,,0.0,,,830.0
895,C,,V,,,,,,,,,,,762.0,SHEET,,0.0,,,150.0
896,C,,A,,,,,,,,,,,0.0,COIL,,0.0,,,20.0
897,C,,A,,,,,,,,,M,,0.0,COIL,,0.0,,,610.0
