,company1_num,company2_num,company3_num,company4_num,company5_num,company6_num,company7_num,company8_num,company9_num,company10_num
662,52.375,27.0,15.625,36.0,43.5,15.0,61.0,25.875,41.75,50.375
663,50.625,26.875,15.375,35.75,43.625,14.875,60.375,23.875,39.75,49.625
664,48.5,26.125,15.375,35.125,43.75,15.125,60.0,22.875,39.5,49.75
665,48.5,27.125,15.875,35.875,44.875,15.75,61.375,22.375,39.5,49.5
666,46.125,27.25,15.75,35.5,44.375,16.0,62.5,21.0,38.0,49.375
667,45.0,27.5,15.625,35.375,43.375,16.5,63.875,21.625,37.625,49.125
668,42.5,26.875,15.25,34.625,41.25,16.375,62.375,21.5,36.375,46.875
669,45.875,26.25,14.875,34.375,41.0,16.5,63.0,21.375,37.0,48.75
670,48.375,26.25,15.125,34.75,41.0,16.25,62.125,23.0,38.0,49.375
671,47.875,26.375,15.0,34.5,40.75,16.125,61.375,23.0,38.5,50.0
672,48.75,26.25,15.0,34.625,41.75,17.0,61.75,23.5,39.0,49.875
673,48.25,25.25,14.5,34.5,41.375,16.75,61.0,23.375,38.25,49.625
674,48.25,24.875,14.5,34.375,42.625,16.75,60.625,23.875,39.0,48.875
675,48.625,25.25,14.875,34.75,43.625,17.0,61.75,24.5,38.625,48.375
676,48.75,25.5,15.25,35.25,44.25,17.125,62.625,23.875,38.625,50.0
677,47.25,25.25,14.875,35.125,45.5,16.5,63.125,24.0,38.5,50.0
678,47.0,25.625,14.75,36.125,47.625,16.75,63.25,24.625,39.0,49.75
679,47.375,25.25,14.75,36.375,48.75,16.75,63.5,24.875,39.25,50.5
680,47.625,24.875,15.0,36.625,49.625,17.25,63.625,25.25,39.5,49.875
681,47.625,25.25,15.5,37.125,50.875,17.25,64.0,25.5,39.5,49.625
682,46.875,25.375,15.875,37.625,53.75,17.25,63.875,25.375,39.0,47.875
683,46.125,25.375,16.0,37.75,51.875,16.75,64.5,24.875,39.0,47.0
684,45.625,25.125,16.5,37.75,50.0,16.5,63.75,25.25,39.0,46.25
685,45.25,25.0,16.5,37.375,49.875,16.375,64.0,25.375,39.0,46.75
686,44.0,25.25,16.375,38.0,48.875,16.5,63.625,25.5,39.0,47.75
687,43.875,25.375,15.5,38.5,47.5,16.125,63.125,25.0,38.25,46.5
688,43.25,26.5,15.75,38.75,46.375,16.125,63.625,25.625,38.0,46.25
689,40.375,25.875,15.75,38.5,45.75,15.875,63.25,24.5,37.125,44.625
690,40.75,24.25,15.75,38.375,47.375,15.875,64.625,24.375,37.625,45.25
691,40.875,24.125,15.375,38.0,46.625,15.75,66.5,24.5,37.375,43.875
692,39.625,23.75,15.0,37.625,45.875,15.875,66.625,24.375,37.0,42.0
693,41.625,23.625,14.625,37.375,46.5,15.5,67.75,24.375,36.875,42.75
694,44.25,23.0,14.75,38.375,47.25,16.375,65.875,25.0,38.25,44.25
695,43.25,22.25,15.0,37.75,47.875,16.625,66.875,25.0,37.75,43.875
696,42.625,22.625,15.125,37.25,47.625,16.5,67.25,25.25,37.375,44.0
697,43.0,23.375,15.125,38.25,47.5,16.875,66.875,25.375,37.375,44.875
698,43.5,25.5,15.125,38.125,48.625,16.625,66.75,25.375,38.25,46.5
699,43.875,25.0,15.375,39.375,50.375,16.875,66.5,25.625,38.375,46.875
700,44.375,24.625,15.125,39.25,51.0,16.375,65.75,25.125,36.75,45.5
701,43.875,23.375,14.75,40.25,50.875,16.0,66.25,24.5,35.875,44.0
702,43.0,22.75,14.375,39.5,49.5,15.875,64.375,23.75,34.875,42.625
703,44.5,22.875,14.625,39.25,48.875,15.875,64.75,23.625,36.0,44.5
704,46.0,22.375,14.375,39.0,49.625,15.375,64.875,23.5,35.25,46.0
705,45.375,21.0,14.25,38.125,48.375,15.0,64.375,22.75,33.25,45.25
706,46.0,20.0,14.125,38.125,48.875,15.125,64.25,22.375,31.5,46.625
707,48.25,19.25,14.375,38.5,48.875,15.75,65.625,22.75,32.25,48.5
708,48.5,20.75,14.625,39.25,50.25,16.25,67.375,25.0,31.875,48.25
709,48.5,20.625,15.0,39.875,52.625,16.125,67.375,25.375,32.25,48.0
710,47.375,20.125,15.0,39.375,51.75,15.875,66.25,25.0,32.375,47.625
711,47.125,20.0,15.25,38.625,51.25,15.625,66.375,25.125,34.25,47.625
712,47.875,22.125,15.125,38.5,51.625,15.5,66.75,24.75,33.5,47.375
713,46.125,22.375,15.125,38.875,50.625,15.375,66.0,24.5,33.375,46.0
714,46.125,22.125,15.25,38.0,50.0,15.125,65.375,24.25,33.125,45.5
715,44.5,22.25,15.5,38.25,49.375,15.125,67.375,24.625,32.75,46.0
716,44.75,23.875,15.875,37.75,48.75,14.875,68.5,24.875,32.625,45.125
717,44.25,23.375,17.0,38.25,47.25,15.125,69.0,25.375,32.75,44.125
718,46.0,23.5,17.5,38.125,48.625,15.0,68.75,25.25,33.375,44.125
719,46.125,23.0,16.625,38.125,49.625,14.625,69.75,24.5,33.0,44.5
720,45.375,23.125,16.625,38.625,51.375,14.75,70.0,25.125,31.75,44.75
721,44.5,23.625,17.0,39.25,51.0,14.875,70.75,24.375,32.875,44.0
722,44.25,23.75,16.75,39.875,50.125,14.875,69.5,24.375,32.25,43.875
723,44.875,23.875,16.75,40.75,49.5,15.125,69.0,25.5,33.875,44.125
724,45.75,24.25,16.625,40.5,50.75,15.5,69.75,25.125,35.375,45.125
725,46.375,24.0,17.0,40.5,51.375,15.625,69.375,24.875,35.0,45.625
726,46.875,23.375,17.0,40.875,51.375,16.125,69.75,24.875,34.875,44.875
727,46.5,22.625,17.0,41.875,50.875,16.0,70.5,24.875,34.875,44.375
728,46.375,22.625,17.25,41.0,51.75,16.125,70.125,26.375,35.125,45.5
729,47.25,23.25,17.875,41.625,51.5,16.625,69.5,27.125,35.375,45.625
730,42.625,23.0,17.625,41.875,49.875,16.5,67.0,26.25,35.0,44.625
731,44.25,23.125,17.375,42.0,49.375,16.75,67.0,26.125,34.625,45.25
732,44.625,23.0,17.375,42.5,49.375,17.125,67.75,26.125,34.375,45.0
733,43.625,23.125,17.625,42.0,48.875,17.125,68.0,26.625,34.5,44.125
734,43.875,23.25,17.875,42.125,48.125,16.75,68.0,26.5,34.25,44.875
735,42.875,23.375,18.0,41.75,46.625,16.75,68.625,26.75,34.375,44.625
736,43.0,22.625,17.875,42.0,43.75,17.125,67.875,26.25,34.25,44.125
737,44.25,23.375,17.875,42.875,43.375,17.0,69.5,26.875,34.125,44.625
738,45.0,23.375,17.75,42.25,42.25,17.25,68.375,26.875,33.125,46.625
739,45.5,23.125,17.875,43.375,42.5,18.0,67.875,27.25,33.875,47.625
740,46.25,23.625,18.25,43.375,44.375,18.5,68.75,27.125,33.5,47.625
741,46.125,23.75,19.125,43.75,44.75,17.75,68.0,26.625,34.0,48.0
742,45.5,24.625,19.875,45.125,45.0,18.0,66.5,26.875,34.125,47.875
743,44.875,24.5,20.375,44.625,43.625,18.75,67.0,27.0,34.0,47.125
744,45.125,24.125,20.5,44.75,43.75,18.5,66.75,26.25,35.0,46.75
745,45.75,24.375,19.875,45.875,43.75,18.875,67.25,25.875,35.125,47.125
746,45.125,24.625,19.75,46.25,43.625,18.625,67.5,25.375,36.125,47.625
747,44.875,25.375,19.25,46.0,43.75,18.875,68.0,26.625,36.5,47.75
748,44.5,25.75,19.375,46.5,43.875,19.0,68.0,26.875,35.5,48.5
749,44.875,26.125,19.625,47.875,43.25,18.5,68.0,27.25,35.0,49.125
750,45.25,25.75,19.625,47.0,42.5,18.5,68.0,27.375,35.75,48.125
751,45.875,25.25,19.125,46.125,42.5,18.75,68.625,27.375,36.625,47.875
752,46.5,26.0,19.875,45.625,42.5,18.875,68.875,27.625,37.75,47.875
753,46.125,25.375,19.5,45.0,42.25,19.25,68.75,27.625,37.5,47.125
754,46.25,25.125,20.25,44.5,40.875,19.25,69.75,27.625,38.5,46.625
755,45.875,25.0,19.5,43.75,40.25,19.0,70.0,27.75,37.25,47.25
756,45.875,25.0,19.625,44.0,40.0,19.25,69.625,27.75,37.5,47.875
757,45.375,25.25,19.625,44.0,38.875,17.375,70.125,27.75,37.875,47.875
758,44.875,25.375,18.625,43.875,37.625,18.0,69.0,27.25,36.25,47.75
759,44.75,25.0,18.375,43.375,38.0,17.375,67.875,26.625,35.5,47.125
760,46.375,25.375,18.625,43.75,39.75,17.5,66.5,26.625,35.5,47.375
761,44.625,25.0,18.375,43.25,38.75,17.625,66.625,25.5,35.5,45.875
762,44.0,22.5,19.375,43.25,31.25,17.75,67.375,24.75,36.125,45.0
763,43.75,21.25,19.375,42.75,28.0,17.125,67.0,23.25,35.875,43.25
764,45.0,21.25,19.5,42.75,27.75,16.625,67.25,23.375,35.0,44.0
765,45.125,20.875,20.25,44.125,29.0,17.0,67.75,24.125,36.0,44.375
766,44.375,20.625,20.25,44.75,29.375,17.375,68.75,23.75,35.5,43.5
767,44.25,21.375,19.875,45.375,28.75,18.125,69.75,24.25,36.0,43.625
768,45.375,21.125,19.875,45.5,29.125,18.375,69.75,24.5,35.875,44.5
769,48.25,23.375,20.0,45.625,30.125,19.0,68.5,26.375,37.0,47.625
770,49.25,25.25,19.75,46.375,31.875,19.375,70.125,26.5,40.0,47.625
771,48.5,29.25,20.5,50.0,36.25,20.625,74.625,27.0,38.625,46.75
772,47.125,30.625,20.75,50.25,37.0,19.875,76.375,27.625,38.375,43.625
773,47.125,30.125,21.125,49.5,36.5,20.375,75.875,27.75,38.125,44.125
774,48.75,29.0,20.125,50.75,35.125,20.125,76.375,28.0,38.5,45.0
775,49.125,27.5,19.875,51.875,36.0,20.125,76.25,27.875,38.625,45.5
776,46.875,28.125,19.375,52.75,37.25,19.875,74.5,28.0,39.25,45.5
777,47.25,28.875,19.5,52.75,37.125,21.0,75.0,27.5,38.75,46.75
778,47.875,29.875,19.75,51.75,37.375,21.0,75.25,28.125,38.875,47.375
779,49.375,28.75,19.375,50.75,37.75,21.375,75.0,28.375,39.75,47.5
780,49.75,28.5,18.375,50.625,38.75,21.125,73.875,28.5,39.25,47.875
781,51.625,26.0,16.875,51.375,40.75,24.125,75.0,28.75,38.75,48.125
782,51.125,26.5,16.625,50.375,40.125,25.125,76.0,29.25,38.375,49.375
783,52.0,28.0,17.25,52.625,45.5,23.75,77.75,29.0,40.875,49.75
784,51.0,27.0,17.5,52.0,43.875,23.125,76.0,27.5,41.5,49.0
785,52.25,27.5,17.375,52.75,43.375,22.875,75.0,27.875,40.625,48.75
786,51.375,26.5,18.0,52.625,47.0,24.5,76.875,28.0,41.875,50.0
787,48.25,25.375,18.125,52.375,49.75,26.25,75.875,27.75,41.25,48.75
788,47.125,27.0,18.25,51.5,48.875,25.25,76.5,27.875,41.75,47.0
789,48.0,26.375,18.875,50.625,47.125,24.875,77.0,27.625,41.25,46.875
790,49.0,25.5,18.0,51.0,46.125,25.25,77.25,27.75,42.0,48.0
791,49.375,25.375,17.75,50.0,45.125,25.0,76.625,27.625,42.5,47.5
792,48.0,25.125,17.75,49.625,44.875,25.0,75.125,27.375,42.375,47.0
793,47.5,25.5,17.0,49.75,43.5,25.0,75.75,26.5,42.375,47.125
794,47.875,26.25,16.0,48.5,41.5,25.0,75.0,26.25,40.375,47.875
795,46.875,26.25,16.125,49.125,42.75,25.0,74.25,27.125,40.375,48.0
796,46.125,24.75,15.75,48.125,41.625,24.125,74.125,26.5,40.375,47.875
797,47.25,25.0,14.875,47.5,40.625,25.0,75.0,27.375,40.25,48.125
798,48.25,25.0,14.5,46.375,40.375,25.75,75.5,27.125,40.5,49.75
799,49.25,24.5,14.5,46.5,41.0,25.75,75.25,27.5,40.75,49.0
800,49.5,24.375,14.875,46.875,40.875,26.0,75.5,27.625,41.125,49.5
801,50.25,24.5,15.25,49.375,40.75,26.75,76.375,27.875,42.125,50.5
802,50.25,24.5,15.25,48.875,40.875,27.25,77.0,28.25,42.0,51.0
803,50.25,24.25,15.75,49.125,41.0,26.75,76.5,28.25,41.25,50.75
804,49.5,23.625,15.375,49.125,40.5,26.125,77.75,28.5,41.25,50.375
805,48.375,23.875,15.625,49.375,40.5,26.125,77.875,28.875,40.875,50.25
806,47.75,23.75,15.625,49.375,40.125,26.125,79.375,28.125,39.25,49.75
807,48.375,28.5,15.625,50.25,39.75,26.125,79.25,27.875,39.75,49.625
808,48.375,29.125,15.5,50.125,39.25,26.375,78.75,28.0,39.625,49.25
809,48.0,28.875,15.75,51.0,39.375,26.25,79.5,27.875,39.75,49.375
810,48.0,29.5,15.875,52.25,39.0,26.5,79.75,27.875,40.25,48.875
811,47.125,29.375,15.5,52.125,38.375,26.25,79.25,27.0,39.625,48.25
812,47.25,29.125,15.375,52.875,37.25,27.0,79.75,27.0,39.25,48.125
813,47.125,29.25,15.375,53.375,36.25,27.5,80.625,26.875,38.625,48.125
814,47.75,29.5,15.625,54.25,37.125,28.75,81.0,27.0,39.125,47.0
815,47.625,31.5,15.875,56.75,36.875,28.375,82.75,27.5,39.625,47.0
816,48.125,32.125,15.875,58.25,38.5,29.625,83.375,28.0,40.375,47.75
817,47.625,32.75,16.0,57.875,38.625,29.25,83.375,27.875,40.875,48.125
818,47.0,33.5,16.0,56.25,37.5,28.875,81.875,27.75,40.625,48.5
819,46.875,34.375,16.25,56.5,37.75,28.125,80.5,27.125,39.5,47.75
820,47.25,34.375,16.25,54.875,40.5,28.25,81.75,28.0,39.25,48.125
821,47.625,34.375,16.25,57.25,41.0,28.0,82.5,27.625,37.75,48.75
822,49.125,33.375,16.25,56.75,41.375,27.75,82.25,27.875,38.0,49.25
823,48.875,32.0,15.75,55.0,41.125,27.625,80.75,26.875,37.375,50.0
824,48.875,32.5,15.5,55.75,40.625,28.5,80.75,26.875,38.875,49.125
825,47.75,31.125,15.25,54.125,40.75,28.0,81.0,26.25,39.625,47.75
826,47.375,32.625,15.25,53.5,41.5,27.875,81.125,26.875,39.5,47.375
827,47.0,33.5,15.375,55.0,42.75,27.75,80.5,27.5,39.75,47.875
828,46.875,33.5,15.75,55.5,43.125,28.25,80.875,27.625,39.875,47.625
829,46.625,33.25,15.875,55.125,42.75,27.625,82.0,27.75,40.75,47.625
830,46.5,33.375,15.875,55.625,43.375,28.0,82.0,27.75,40.5,46.5
831,47.0,35.0,16.25,55.625,44.125,28.875,81.25,27.625,39.625,45.625
832,47.25,35.25,16.125,56.75,47.25,28.25,80.75,27.75,39.375,44.75
833,46.75,35.25,15.75,57.5,49.0,27.375,80.125,27.25,39.75,44.25
834,46.625,35.0,16.0,55.0,50.125,27.25,78.25,27.625,39.5,44.625
835,47.5,36.875,15.75,55.25,50.375,27.0,79.125,27.875,39.625,45.125
836,47.75,37.5,15.75,56.875,46.75,23.75,80.25,27.875,39.625,46.0
837,47.625,37.0,15.125,55.0,47.25,23.0,79.0,27.375,39.125,45.625
838,46.125,36.5,15.625,55.125,48.75,23.625,79.25,27.625,39.125,45.875
839,45.875,37.25,15.875,54.5,47.75,24.0,80.0,27.5,39.25,45.75
840,45.75,37.625,16.125,54.0,48.75,24.5,79.25,27.25,39.625,46.0
841,45.5,39.0,17.5,54.5,48.25,24.375,80.75,27.625,40.0,46.25
842,45.875,38.375,17.5,54.875,47.25,24.0,81.25,27.125,40.75,45.75
843,46.625,39.0,17.75,54.25,48.25,23.375,81.375,26.75,40.625,45.375
844,47.0,39.5,16.875,55.375,48.75,23.5,81.25,26.625,40.0,45.125
845,47.0,40.0,16.5,56.375,48.75,22.75,80.875,26.375,40.0,44.75
846,47.125,40.0,17.375,56.5,49.125,22.875,81.125,25.875,39.875,45.25
847,48.125,39.625,16.625,57.25,49.75,22.5,82.125,27.125,40.0,45.5
848,47.0,38.5,16.125,55.875,51.375,22.5,80.25,26.25,39.75,45.375
849,47.0,39.0,16.25,56.0,50.125,22.75,81.625,26.75,39.625,45.5
850,46.75,39.125,15.75,56.0,49.375,22.125,81.625,26.25,40.0,44.625
851,46.125,38.875,15.75,56.375,49.25,22.25,80.875,26.375,39.5,44.375
852,46.625,38.875,15.75,57.5,49.5,22.75,81.0,26.75,39.375,44.125
853,46.0,39.0,15.625,57.75,50.75,22.75,81.875,27.625,39.875,43.875
854,46.0,39.25,16.125,59.25,51.0,23.0,81.5,27.375,39.75,43.625
855,46.25,39.625,15.875,57.375,50.75,22.625,82.0,27.375,40.125,44.0
856,46.75,39.625,16.0,56.875,49.625,22.75,82.375,27.125,40.0,43.875
857,46.0,38.875,16.375,57.0,50.0,22.5,81.625,26.125,39.875,44.0
858,46.375,39.0,16.5,57.625,49.875,22.625,81.625,26.875,40.125,43.375
859,46.75,39.25,16.75,59.25,51.375,22.75,82.125,27.0,39.875,44.0
860,46.875,38.75,16.75,59.75,51.25,23.0,82.375,27.25,40.0,44.125
861,48.375,38.125,17.375,60.125,51.375,23.625,83.25,27.75,41.125,44.375
862,48.875,38.375,17.75,59.5,52.875,24.625,84.75,28.0,42.0,46.875
863,48.375,39.75,17.625,59.125,54.375,25.125,85.125,27.75,43.25,46.875
864,48.25,39.875,17.625,58.375,56.375,25.25,85.0,27.75,43.25,47.375
865,48.125,39.875,17.125,57.75,55.125,25.125,85.25,27.625,42.5,47.0
866,47.75,39.0,17.5,57.875,53.5,25.875,84.0,27.5,42.75,45.25
867,48.0,39.25,17.375,56.375,52.5,26.5,81.75,26.75,41.5,45.75
868,47.75,38.875,17.75,56.25,53.0,26.25,81.125,26.375,41.625,45.25
869,48.125,38.875,17.875,56.375,53.875,27.0,80.875,26.375,41.75,45.75
870,47.875,38.5,17.25,56.5,53.75,27.0,80.875,26.375,41.375,45.625
871,48.375,38.25,17.625,56.0,54.5,26.375,82.0,26.5,41.375,45.875
872,49.375,38.75,17.75,56.75,54.25,26.25,82.625,26.875,41.25,46.375
873,49.0,39.0,17.75,57.0,54.625,25.875,83.0,26.375,41.875,45.875
874,49.5,40.0,17.75,56.5,53.75,25.75,82.125,26.875,41.0,45.875
875,48.5,40.0,17.625,56.5,53.0,25.5,81.0,27.125,41.0,45.75
876,48.75,41.25,17.625,56.5,51.375,25.25,80.25,27.125,41.5,45.5
877,46.875,41.625,17.5,56.875,51.0,25.75,80.5,27.125,42.5,45.375
878,45.625,41.625,17.5,55.625,50.0,25.0,79.625,26.875,41.375,44.875
879,45.75,40.25,17.5,55.25,50.25,25.25,80.0,27.125,42.25,44.75
880,45.375,40.875,18.125,55.625,52.625,25.875,80.25,27.125,41.5,44.625
881,45.5,40.75,17.75,55.875,52.0,25.5,80.0,27.75,42.375,44.875
882,45.75,41.875,17.875,55.875,50.375,25.375,80.0,27.875,42.125,44.5
883,46.0,42.75,18.0,56.375,52.625,25.5,79.75,27.625,42.375,44.375
884,45.75,42.5,17.875,56.625,53.375,25.375,80.0,27.75,42.0,45.25
885,45.0,42.125,17.5,56.5,53.75,24.75,79.375,27.5,41.75,45.5
886,44.625,42.25,17.625,56.5,54.0,24.75,80.125,27.75,42.25,45.0
887,44.25,42.875,18.375,56.5,54.5,25.0,79.5,27.5,42.125,44.625
888,44.375,41.75,18.25,56.125,54.5,25.375,79.75,26.875,42.5,43.625
889,45.125,42.0,17.75,56.375,55.625,26.125,80.0,26.875,42.125,44.125
890,45.5,42.25,17.875,56.625,57.0,27.125,81.75,26.75,42.25,45.375
891,45.625,43.75,18.0,57.0,58.5,27.125,84.0,26.875,44.0,45.75
892,45.625,44.125,17.875,56.875,59.5,27.25,82.875,26.75,43.5,45.375
893,45.625,43.75,18.0,57.25,58.625,27.625,84.25,27.25,43.25,46.5
894,45.25,44.0,18.375,57.25,59.0,28.625,83.5,27.125,44.25,46.75
895,44.875,44.0,18.5,58.75,59.0,29.875,84.0,27.25,44.625,48.875
896,43.75,44.375,18.75,59.875,57.25,29.75,84.25,27.375,44.375,48.375
897,43.25,44.5,19.25,59.375,55.625,29.0,84.375,27.0,44.0,48.25
898,43.75,44.125,19.0,59.0,53.0,28.375,84.25,26.875,44.5,48.0
899,43.875,44.5,19.125,57.5,50.875,29.375,83.5,26.625,44.5,47.75
900,44.0,44.5,19.125,58.5,51.5,29.75,84.25,26.75,45.125,48.0
901,43.625,43.375,19.125,57.375,54.0,29.75,83.5,26.125,45.125,48.0
902,44.375,43.0,19.375,57.0,55.0,29.875,82.875,26.25,45.5,47.5
903,46.5,44.625,19.75,57.25,57.0,30.0,85.0,26.625,45.25,47.125
904,46.375,45.0,19.75,57.625,57.125,29.75,84.75,27.125,45.625,46.625
905,45.25,44.0,19.5,56.75,56.375,29.0,84.75,27.0,44.75,47.0
906,45.5,44.0,19.5,56.75,54.25,29.125,84.875,27.125,44.875,46.375
907,45.5,43.625,19.5,55.625,54.0,29.0,84.375,27.5,44.375,45.25
908,46.25,43.5,19.375,57.625,53.625,29.5,84.125,27.5,44.25,45.625
909,46.5,43.75,19.5,56.625,53.75,29.375,83.0,27.0,44.5,45.875
910,46.75,44.0,19.625,56.625,53.25,29.25,82.875,26.25,44.875,45.875
911,46.375,44.125,19.75,56.75,52.75,29.25,84.0,26.25,45.0,45.75
912,46.0,44.125,19.75,57.0,53.375,29.0,84.625,26.875,45.0,45.875
913,46.25,44.25,20.0,56.875,52.0,29.0,84.375,26.875,44.125,46.125
914,46.75,44.25,19.625,57.375,50.5,29.0,85.5,26.375,43.375,45.875
915,47.5,44.625,19.625,57.5,50.625,29.375,85.75,26.25,43.25,46.375
916,46.25,44.25,19.0,57.875,48.75,29.0,86.5,26.125,43.25,45.875
917,45.375,44.25,18.125,57.125,51.25,30.125,87.0,25.625,42.5,43.875
918,45.875,46.75,19.0,58.625,55.5,30.5,87.25,25.5,42.75,44.625
919,48.25,44.125,19.375,57.5,54.0,30.375,85.875,26.0,42.75,48.0
920,48.625,42.375,19.125,57.75,51.125,29.875,85.375,26.625,43.875,48.375
921,48.625,42.375,19.0,58.0,53.25,30.125,84.625,26.75,44.125,48.875
922,48.75,41.75,19.0,55.75,51.125,29.25,83.5,26.5,43.625,48.5
923,49.0,40.125,18.875,54.5,51.0,28.0,83.375,26.375,42.875,48.125
924,50.125,41.5,18.875,53.625,54.5,27.75,83.625,26.25,43.375,48.25
925,50.0,41.0,18.375,53.25,55.25,27.875,82.125,26.5,43.5,47.75
926,49.75,42.5,18.375,52.75,55.625,28.0,82.0,26.375,43.375,47.875
927,49.625,42.5,18.5,52.875,56.0,27.5,80.25,26.375,43.0,47.625
928,50.5,42.375,18.625,52.375,56.125,27.625,80.125,26.375,43.5,47.25
929,52.125,42.125,19.125,53.125,57.75,27.375,81.25,26.375,43.25,47.25
930,52.375,42.25,19.0,54.0,59.75,27.0,81.25,26.625,43.625,46.75
931,51.75,42.25,19.125,53.625,57.875,26.375,81.375,26.875,43.25,46.125
932,51.125,41.875,18.875,52.625,56.125,26.375,80.875,26.375,42.375,45.5
933,50.0,41.125,19.125,51.75,54.125,26.875,81.0,26.75,42.125,45.125
934,49.875,41.125,19.0,52.0,54.75,24.375,80.375,27.125,42.375,45.5
935,48.625,40.75,19.0,51.5,55.5,22.875,80.75,26.625,42.375,46.125
936,49.0,39.625,19.375,52.25,55.125,22.0,81.5,26.875,42.875,46.75
937,49.375,40.5,19.5,51.875,55.875,21.75,81.5,26.75,42.375,47.0
938,49.0,41.125,19.75,53.0,57.625,21.625,81.875,26.875,42.375,47.0
939,50.0,40.75,19.75,53.125,58.625,22.5,80.0,26.0,42.25,46.0
940,49.75,40.875,19.875,52.75,57.625,23.0,77.75,26.625,42.375,45.625
941,49.75,41.75,20.125,52.75,57.125,23.125,78.375,26.5,41.75,45.25
942,50.25,45.625,19.75,52.5,59.125,24.0,79.0,26.75,42.25,45.625
943,50.875,49.5,19.75,52.5,59.5,24.75,80.0,26.625,42.0,45.375
944,50.625,48.75,20.0,53.25,62.0,24.5,79.5,26.5,42.375,44.625
945,50.375,46.25,19.375,52.25,61.875,23.5,78.625,26.625,41.875,44.375
946,50.75,46.375,19.625,50.875,64.625,23.25,77.625,26.5,40.75,45.0
947,50.625,46.625,19.625,50.875,64.625,23.25,75.0,26.25,41.25,44.125
948,50.125,47.0,19.875,50.75,62.75,22.875,74.5,25.25,40.625,43.875
949,49.0,47.0,19.5,49.5,60.875,22.75,75.625,25.5,40.5,43.375
