,m_cat,strength_num,bc_cat,class_cat,product-type_cat,jurofm_cat,enamelability_cat,len_num,bw%2Fme_cat,s_cat,bore_cat,ferro_cat,marvi_cat,surface-quality_cat,bt_cat,family_cat,lustre_cat,oil_cat,exptl_cat,shape_cat
754,,0.0,,3,C,,,4170.0,,,0,,,E,,ZS,,,,SHEET
755,,0.0,,3,C,,,762.0,,,0,,,E,,,,,,SHEET
756,,0.0,,3,C,,,762.0,B,,0,,,E,,,,,,SHEET
757,,0.0,,3,C,,,612.0,,,0,,,E,,,,,,SHEET
758,,0.0,,3,C,,,4880.0,,,0,,,E,,,,Y,,SHEET
759,,0.0,,3,C,,,4170.0,,,0,,,E,,,,,,SHEET
760,,0.0,,3,C,,,0.0,,,0,,,E,Y,,,,,COIL
761,,0.0,,3,C,,,4880.0,B,,0,,,D,,,,,,SHEET
762,,0.0,,3,C,,,762.0,B,,0,,,F,,,,,,SHEET
763,,0.0,,3,C,,,0.0,B,,0,,,E,,,,,,COIL
764,,0.0,,3,C,,,4170.0,B,,0,,,G,,,,,,SHEET
765,,0.0,,5,C,,,0.0,,,0,Y,,,,TN,,,,COIL
766,,0.0,,3,C,,,0.0,,,0,,,,,,,,,COIL
767,,0.0,,2,C,,,4170.0,,,0,,,,,,,,,SHEET
768,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
769,,310.0,,3,C,,,0.0,,,600,,,G,,,,,,COIL
770,,0.0,,3,C,,,4170.0,B,,0,,,E,,,,,,SHEET
771,,0.0,,5,C,,,611.0,,,0,,,,,TN,,,,SHEET
772,,0.0,,3,C,,,4880.0,,,0,,,E,Y,,,,,SHEET
773,,0.0,,3,C,,,4880.0,,,0,,,F,,,,,,SHEET
774,,0.0,,3,C,,,4880.0,,,0,,,G,Y,,,,,SHEET
775,,0.0,,3,C,,,0.0,,,0,,,E,,,,N,,COIL
776,,0.0,,3,C,,,4880.0,,,0,,,G,,,,,,SHEET
777,,0.0,,2,C,,,4880.0,B,,0,,,,,,,,,SHEET
778,,0.0,,3,C,,,4880.0,,,0,,,E,,,,Y,,SHEET
779,,0.0,,3,C,,,762.0,,,0,,,G,,,,N,,SHEET
780,,0.0,,3,C,,,612.0,B,,0,,,E,,,,,,SHEET
781,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
782,,0.0,,3,C,,,0.0,B,,0,,,E,,,,,,COIL
783,,0.0,,3,C,,,4880.0,B,,0,,,D,,,,,,SHEET
784,,0.0,,3,C,,,4880.0,,,0,,,E,,,,,,SHEET
785,,0.0,,3,C,,,0.0,,,0,,,E,,,Y,,,COIL
786,,0.0,,3,C,,,0.0,M,,600,,,,,,,,,COIL
787,,0.0,,3,C,,,762.0,,,0,,,E,,,,,,SHEET
788,,0.0,,2,C,,2,4880.0,,,0,,,,,,,,,SHEET
789,,0.0,,5,C,,,0.0,,,0,,,,,TN,,,,COIL
790,,0.0,,3,C,,,4880.0,,,0,,,E,,,,,,SHEET
791,,0.0,,3,C,,,0.0,M,,600,,,,,,,,,COIL
792,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
793,,0.0,,3,C,,,0.0,,,0,,,G,,,Y,Y,,COIL
794,,0.0,,3,C,,,4880.0,,,0,,,G,,,,,,SHEET
795,,0.0,,3,C,,,0.0,B,,0,,,E,,,,,,COIL
796,,0.0,,3,C,,,4880.0,B,,0,,,G,,,,,,SHEET
797,,0.0,,2,C,,,4170.0,,,0,,,,,,,,,SHEET
798,,0.0,,3,C,,,0.0,,,0,,,D,,,,,,COIL
799,,0.0,,3,C,,,0.0,,,0,,,E,,,Y,,,COIL
800,,0.0,,U,C,,,762.0,,,0,,,E,Y,ZS,,,,SHEET
801,,0.0,,3,C,,,0.0,,,0,,,E,,ZS,,,,COIL
802,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
803,,0.0,,5,C,,,0.0,,,0,,,,,TN,,,,COIL
804,,500.0,,2,C,,,301.0,,,0,,,,,,,,,SHEET
805,,0.0,,2,C,,,762.0,,,0,,,,Y,,,,,SHEET
806,,0.0,,3,C,,,4170.0,B,,0,,,E,,,,,,SHEET
807,,0.0,,3,C,,,762.0,,,0,,,E,,ZS,,,,SHEET
808,,0.0,,3,C,,,762.0,,,0,,,F,,,,,,SHEET
809,,0.0,,3,C,,,0.0,,,0,,,G,,,Y,,,COIL
810,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
811,,0.0,,2,C,,,881.0,,,0,,,,,,,,,SHEET
812,,0.0,,3,C,,,4170.0,B,,0,,,E,,,,,,SHEET
813,,0.0,,3,C,,,0.0,M,,0,,,G,,,,,,COIL
814,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
815,,0.0,,3,C,,,762.0,,,0,,,G,,,,Y,,SHEET
816,,0.0,,3,C,,,3000.0,,,0,,,D,,,,,,SHEET
817,,0.0,,3,C,,,4880.0,B,,0,,,E,,,,,,SHEET
818,,0.0,,3,C,,,0.0,,,0,,,G,,,Y,,,COIL
819,,0.0,,5,C,,,3000.0,,,0,Y,,,,TN,,,,SHEET
820,,0.0,,5,C,,,3000.0,,,0,,,,,TN,,,,SHEET
821,,0.0,,3,C,,,4880.0,,,0,,,E,,,,Y,,SHEET
822,,0.0,,3,C,,,301.0,,,0,,,F,,,,,,SHEET
823,,0.0,,3,C,,,0.0,B,,0,,,E,,,,,,COIL
824,,0.0,,3,C,,,0.0,,,0,,,D,,,,,,COIL
825,,0.0,,5,C,,,762.0,,,0,Y,,,,TN,,,,SHEET
826,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
827,,0.0,,3,C,,1,762.0,,,0,,,,,,,,,SHEET
828,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
829,,0.0,,3,C,,,4880.0,,,0,,,G,,,,,,SHEET
830,,350.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
831,,0.0,,3,C,,,4170.0,,,0,,,E,,,,,,SHEET
832,,0.0,,3,C,,,0.0,M,,600,,,,,,,,,COIL
833,,0.0,,3,C,,,612.0,,,0,,,E,,,,,,SHEET
834,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
835,,0.0,,3,C,,,762.0,M,,0,,,,,,,,,SHEET
836,,0.0,,U,C,,,0.0,,,0,,,G,,,,Y,,COIL
837,,0.0,,3,C,,,0.0,M,,600,,,,Y,,,,,COIL
838,,0.0,,3,C,,,0.0,M,,0,,,,Y,,,,,COIL
839,,0.0,,3,C,,,4880.0,,,0,,,F,,,,,,SHEET
840,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
841,,0.0,,3,C,,,4880.0,,,0,,,G,,,,Y,,SHEET
842,,0.0,,3,C,,,762.0,,,0,,,E,,,,,,SHEET
843,,0.0,,3,C,,,4880.0,,,0,,,F,,,,,,SHEET
844,,0.0,,3,C,,,762.0,,,0,,,F,,,,,,SHEET
845,,0.0,,3,C,,,762.0,,,0,,,G,,,,,,SHEET
846,,500.0,,3,C,,,0.0,,,0,,,,Y,,,,,COIL
847,,0.0,,3,C,,,4880.0,,,0,,,E,,,,N,,SHEET
848,,310.0,,3,C,,,762.0,,,0,,,G,,,,,,SHEET
849,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
850,,0.0,,3,C,,,762.0,,,0,,,E,,,,,,SHEET
851,,0.0,,3,C,,,0.0,,,0,,,E,,ZS,,,,COIL
852,,0.0,,3,C,,,761.0,,,0,,,E,,,,,,SHEET
853,,0.0,,3,C,,,0.0,B,,0,,,G,,,,,,COIL
854,,0.0,,3,C,,,4170.0,,,0,,,E,,ZS,,,,SHEET
855,,0.0,,3,C,,,4880.0,,,0,,,E,,,,,,SHEET
856,,600.0,,2,C,,,1220.0,,,0,,,G,Y,,,,,SHEET
857,,0.0,,3,C,,,762.0,,,0,,,E,,,,,,SHEET
858,,0.0,,3,C,,,0.0,,,0,,,E,,,Y,,,COIL
859,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
860,,0.0,,2,C,,,0.0,,,0,,,,,,,,,COIL
861,,350.0,,3,C,,,0.0,M,,0,,,G,Y,,,,,COIL
862,,0.0,,3,C,,,612.0,,,0,,,E,,,,,,SHEET
863,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
864,,0.0,,3,C,,,4880.0,B,,0,,,G,,,,,,SHEET
865,,0.0,,3,C,,,0.0,,,0,,,,,,,,,COIL
866,,0.0,,2,C,,2,762.0,,,0,,,,,,,,,SHEET
867,,0.0,,3,C,,,0.0,,,0,,,E,Y,,,,,COIL
868,,0.0,,U,C,,,4880.0,,,0,,,E,Y,ZS,,,,SHEET
869,,0.0,,3,C,,,0.0,B,,0,,,F,,,,,,SHEET
870,,0.0,,U,C,,,4170.0,,,0,,,G,,,,Y,,SHEET
871,,0.0,,3,C,,,0.0,,,0,,,G,,,,,,COIL
872,,0.0,,3,C,,,762.0,B,,0,,,E,,,,,,SHEET
873,,0.0,,3,C,,,0.0,,,0,,,E,,ZS,,,,COIL
874,,0.0,,3,C,,,0.0,B,,0,,,D,,,,,,COIL
875,,310.0,,3,C,,,762.0,,,0,,,G,,,,,,SHEET
876,,0.0,,3,C,,,0.0,,,600,,,G,,,Y,,,COIL
877,,0.0,,3,C,,,0.0,M,,0,,,,,,,,,COIL
878,,0.0,,3,C,,,0.0,,,0,,,D,,,,,,COIL
879,,0.0,,3,C,,,762.0,,,0,,,F,,,,,,SHEET
880,,0.0,,2,C,,,4880.0,,,0,,,,,,,,,SHEET
881,,0.0,,3,C,,,0.0,,,0,,,G,,,Y,,,COIL
882,,0.0,,3,C,,,0.0,,,0,,,G,Y,,,,,COIL
883,,0.0,,3,C,,,612.0,,,0,,,E,,,,,,SHEET
884,,0.0,,3,C,,,762.0,B,,0,,,E,,ZS,,,,SHEET
885,,0.0,,3,C,,,0.0,,,0,,,,,,,,,COIL
886,,0.0,,3,C,,,4880.0,B,,0,,,G,,,,,,SHEET
887,,0.0,,3,C,,,0.0,,,0,,,E,,,,,,COIL
888,,0.0,,3,C,,,0.0,M,,500,,,,Y,,,,,COIL
889,,0.0,,5,C,,,3000.0,B,,0,Y,,,,TN,,,,SHEET
890,,0.0,,5,C,,,612.0,,,0,Y,,,,TN,,,,SHEET
891,,0.0,,2,C,,,4170.0,,,0,,,,,,,,,SHEET
892,,0.0,,5,C,,,1.0,,,0,,,,,TN,,,,SHEET
893,,0.0,,2,C,,,762.0,B,,0,,,,,,,,,SHEET
894,,0.0,,2,C,,,880.0,,,0,,,,,,,,,SHEET
895,,0.0,,2,C,,2,762.0,,,0,,,,,,,,,SHEET
896,,0.0,,U,C,,,0.0,,,0,,,G,,,,,,COIL
897,,0.0,,U,C,,,0.0,M,,500,,,G,Y,,,,,COIL
