,input51_num,input55_num,input46_num,input2_num,input47_num,input53_num,input21_num,input26_num,input44_num,input40_num,input36_num,input39_num,input63_num,input35_num,input27_num,input58_num,input50_num,input3_num,input31_num,input24_num,input10_num,input57_num,input19_num,input33_num,input61_num,input17_num,input56_num,input54_num,input49_num,input34_num,input41_num,input52_num
2276,0.0,0.0,14.0,0.0,5.0,11.0,2.0,0.0,15.0,0.0,12.0,4.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
2277,5.0,0.0,2.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,3.0,12.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0
2278,0.0,0.0,11.0,0.0,1.0,16.0,6.0,3.0,0.0,0.0,16.0,8.0,0.0,13.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0
2279,14.0,6.0,16.0,0.0,8.0,7.0,5.0,0.0,3.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,4.0,0.0,7.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0
2280,4.0,1.0,16.0,0.0,8.0,12.0,5.0,0.0,16.0,0.0,14.0,5.0,0.0,16.0,12.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,13.0,0.0,5.0,0.0,2.0
2281,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,7.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2282,16.0,0.0,7.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0
2283,0.0,0.0,6.0,1.0,0.0,15.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,11.0,16.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,10.0,0.0,10.0,0.0,0.0,3.0,0.0,10.0,0.0,3.0
2284,14.0,1.0,16.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0
2285,16.0,7.0,0.0,0.0,0.0,10.0,12.0,0.0,15.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,6.0,0.0,9.0,0.0,16.0,0.0,1.0,8.0,0.0,0.0,0.0,16.0
2286,11.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,13.0,0.0,16.0,0.0,0.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2287,14.0,0.0,15.0,0.0,6.0,13.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,10.0,14.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,12.0,0.0,8.0,0.0,8.0
2288,15.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,12.0,0.0,16.0,0.0,0.0,10.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
2289,0.0,0.0,9.0,0.0,0.0,16.0,0.0,10.0,13.0,0.0,12.0,1.0,0.0,16.0,16.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,2.0,0.0,10.0,0.0,9.0
2290,0.0,0.0,8.0,0.0,2.0,6.0,12.0,4.0,16.0,0.0,9.0,11.0,0.0,13.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
2291,10.0,2.0,10.0,0.0,6.0,13.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,9.0,9.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0,0.0,16.0,0.0,4.0,0.0,9.0
2292,8.0,1.0,16.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
2293,16.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,8.0,0.0,16.0,0.0,0.0,12.0,13.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,16.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2294,14.0,9.0,9.0,0.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0
2295,0.0,15.0,9.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,16.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2296,4.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,14.0,0.0,16.0,0.0,0.0,16.0,13.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0
2297,0.0,0.0,14.0,0.0,2.0,14.0,1.0,6.0,12.0,0.0,8.0,11.0,0.0,14.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,6.0,0.0,10.0,0.0,1.0
2298,6.0,0.0,1.0,0.0,0.0,8.0,0.0,4.0,5.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2299,7.0,5.0,5.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0,1.0,5.0,4.0,0.0,5.0,0.0,10.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0
2300,0.0,3.0,16.0,0.0,4.0,6.0,9.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,12.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2301,0.0,0.0,6.0,0.0,0.0,16.0,0.0,9.0,13.0,0.0,9.0,3.0,0.0,14.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,1.0,0.0,11.0,0.0,7.0
2302,16.0,0.0,0.0,6.0,0.0,0.0,16.0,6.0,14.0,0.0,16.0,5.0,0.0,13.0,12.0,5.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0
2303,13.0,0.0,7.0,0.0,0.0,5.0,16.0,0.0,11.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
2304,8.0,0.0,7.0,0.0,0.0,0.0,11.0,2.0,16.0,0.0,16.0,4.0,0.0,16.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2305,15.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,16.0,0.0,0.0,8.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0
2306,12.0,4.0,5.0,0.0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,9.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,12.0,0.0,7.0,0.0,5.0
2307,0.0,0.0,1.0,0.0,0.0,16.0,12.0,12.0,8.0,0.0,10.0,0.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2308,15.0,0.0,11.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,14.0,0.0,3.0,6.0,8.0,0.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,4.0,0.0,6.0,0.0,8.0
2309,0.0,0.0,7.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
2310,11.0,11.0,15.0,0.0,4.0,5.0,0.0,2.0,14.0,0.0,13.0,0.0,8.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,14.0,0.0,4.0,0.0,14.0
2311,0.0,0.0,7.0,0.0,5.0,7.0,5.0,0.0,10.0,0.0,12.0,11.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0
2312,13.0,0.0,0.0,3.0,0.0,0.0,15.0,1.0,15.0,0.0,16.0,5.0,0.0,16.0,8.0,3.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0
2313,13.0,10.0,12.0,0.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,9.0,8.0,0.0,2.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0
2314,13.0,0.0,1.0,0.0,0.0,8.0,14.0,0.0,1.0,0.0,15.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
2315,12.0,7.0,0.0,5.0,0.0,13.0,15.0,0.0,16.0,0.0,10.0,0.0,9.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0
2316,9.0,13.0,4.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,15.0,5.0,2.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0
2317,9.0,0.0,10.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0
2318,12.0,8.0,0.0,6.0,0.0,9.0,16.0,0.0,15.0,0.0,6.0,0.0,7.0,0.0,0.0,10.0,1.0,16.0,0.0,0.0,8.0,0.0,2.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0
2319,7.0,8.0,5.0,2.0,0.0,13.0,8.0,0.0,5.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,9.0,0.0,11.0,0.0,16.0,0.0,1.0,8.0,0.0,0.0,0.0,16.0
2320,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,16.0,5.0,0.0,8.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2321,6.0,8.0,9.0,1.0,8.0,0.0,10.0,3.0,0.0,0.0,11.0,5.0,2.0,4.0,16.0,0.0,0.0,9.0,3.0,0.0,7.0,0.0,11.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0
2322,3.0,10.0,1.0,0.0,11.0,0.0,5.0,5.0,0.0,0.0,9.0,8.0,3.0,7.0,15.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,10.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2323,2.0,0.0,12.0,0.0,2.0,6.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2324,2.0,1.0,11.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,12.0,8.0,0.0,10.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0
2325,16.0,7.0,10.0,0.0,11.0,5.0,0.0,3.0,1.0,0.0,4.0,12.0,0.0,16.0,16.0,0.0,5.0,9.0,12.0,0.0,2.0,0.0,15.0,0.0,16.0,0.0,0.0,15.0,0.0,8.0,0.0,6.0
2326,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,16.0,8.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2327,12.0,0.0,16.0,0.0,4.0,12.0,9.0,0.0,14.0,0.0,4.0,3.0,0.0,15.0,8.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,13.0,0.0,5.0,0.0,9.0
2328,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,15.0,8.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2329,2.0,11.0,5.0,0.0,11.0,0.0,6.0,4.0,0.0,0.0,12.0,8.0,4.0,5.0,15.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0
2330,9.0,0.0,12.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,14.0,0.0,4.0,0.0,2.0
2331,15.0,11.0,3.0,0.0,9.0,4.0,2.0,4.0,0.0,0.0,0.0,8.0,1.0,12.0,9.0,0.0,0.0,6.0,7.0,0.0,2.0,0.0,12.0,0.0,16.0,0.0,0.0,8.0,0.0,6.0,0.0,6.0
2332,16.0,12.0,15.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,16.0,12.0,1.0,8.0,14.0,9.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,16.0,0.0,1.0,0.0,16.0
2333,16.0,0.0,6.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,12.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0
2334,2.0,7.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,1.0,4.0,14.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,9.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
2335,11.0,4.0,10.0,1.0,11.0,6.0,4.0,5.0,0.0,0.0,5.0,12.0,0.0,13.0,16.0,1.0,2.0,13.0,3.0,0.0,6.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,8.0,0.0,4.0
2336,11.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0
2337,3.0,0.0,4.0,0.0,1.0,1.0,6.0,0.0,16.0,0.0,16.0,9.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2338,13.0,10.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,6.0,0.0,2.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
2339,0.0,2.0,8.0,0.0,8.0,1.0,6.0,1.0,0.0,0.0,4.0,8.0,0.0,1.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,14.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0
2340,16.0,11.0,4.0,0.0,14.0,3.0,0.0,8.0,0.0,0.0,0.0,12.0,1.0,12.0,13.0,0.0,3.0,8.0,12.0,0.0,2.0,0.0,15.0,0.0,16.0,0.0,0.0,12.0,0.0,10.0,0.0,8.0
2341,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,13.0,9.0,0.0,3.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2342,6.0,8.0,4.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,2.0,1.0,12.0,0.0,0.0,9.0,7.0,0.0,8.0,0.0,4.0,0.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
2343,2.0,8.0,15.0,0.0,3.0,2.0,12.0,7.0,8.0,0.0,16.0,0.0,4.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0
2344,14.0,5.0,4.0,0.0,9.0,1.0,0.0,8.0,0.0,0.0,2.0,8.0,0.0,12.0,16.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,0.0,10.0,0.0,8.0,0.0,2.0
2345,7.0,11.0,0.0,3.0,0.0,14.0,16.0,0.0,9.0,0.0,4.0,0.0,7.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,4.0,0.0,8.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0
2346,14.0,0.0,11.0,1.0,0.0,5.0,8.0,3.0,1.0,0.0,13.0,0.0,0.0,11.0,11.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,9.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
2347,3.0,0.0,12.0,0.0,0.0,16.0,16.0,1.0,16.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0
2348,6.0,0.0,12.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0
2349,8.0,6.0,12.0,0.0,8.0,7.0,15.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,16.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0
2350,14.0,0.0,13.0,0.0,4.0,10.0,9.0,7.0,0.0,0.0,0.0,6.0,0.0,8.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,13.0,0.0,8.0,0.0,10.0
2351,6.0,2.0,16.0,0.0,2.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0
2352,2.0,5.0,16.0,0.0,2.0,16.0,16.0,0.0,16.0,0.0,16.0,4.0,2.0,5.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0
2353,7.0,1.0,16.0,2.0,1.0,16.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,4.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0
2354,12.0,15.0,16.0,0.0,8.0,7.0,0.0,0.0,16.0,0.0,11.0,0.0,8.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0
2355,0.0,0.0,5.0,0.0,0.0,13.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2356,16.0,5.0,0.0,1.0,0.0,16.0,0.0,2.0,3.0,0.0,10.0,0.0,14.0,14.0,8.0,3.0,10.0,15.0,0.0,0.0,7.0,0.0,14.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0
2357,14.0,4.0,14.0,0.0,8.0,10.0,0.0,5.0,5.0,0.0,15.0,4.0,0.0,14.0,12.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,16.0,0.0,8.0,0.0,4.0
2358,6.0,0.0,16.0,0.0,2.0,16.0,15.0,7.0,0.0,0.0,8.0,5.0,0.0,5.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0
2359,16.0,0.0,14.0,1.0,0.0,15.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,12.0,12.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
2360,0.0,12.0,16.0,0.0,6.0,8.0,16.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,13.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0
2361,6.0,8.0,14.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,2.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0
2362,9.0,9.0,16.0,2.0,9.0,10.0,0.0,6.0,2.0,0.0,16.0,0.0,1.0,12.0,14.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,15.0,0.0,12.0,0.0,0.0,16.0,0.0,1.0,0.0,8.0
2363,16.0,11.0,9.0,0.0,11.0,5.0,0.0,4.0,0.0,0.0,13.0,1.0,1.0,9.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,13.0,0.0,4.0,0.0,8.0
2364,16.0,1.0,14.0,1.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,3.0,13.0,4.0,0.0,8.0,0.0,14.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0
2365,8.0,8.0,15.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.0,9.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,14.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0
2366,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,9.0,0.0,15.0,2.0,0.0,12.0,5.0,0.0,0.0,3.0,14.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2367,5.0,0.0,9.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,13.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0
2368,13.0,0.0,11.0,0.0,4.0,14.0,8.0,8.0,0.0,0.0,0.0,8.0,0.0,7.0,7.0,0.0,7.0,5.0,8.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,12.0,0.0,7.0,0.0,8.0
2369,16.0,12.0,2.0,0.0,3.0,14.0,15.0,0.0,8.0,0.0,15.0,0.0,0.0,2.0,2.0,1.0,1.0,11.0,0.0,0.0,7.0,0.0,11.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0
2370,15.0,12.0,16.0,0.0,9.0,6.0,0.0,0.0,16.0,0.0,14.0,0.0,3.0,16.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,4.0,0.0,16.0
2371,0.0,1.0,16.0,0.0,6.0,14.0,4.0,3.0,12.0,0.0,16.0,10.0,0.0,16.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0
2372,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,15.0,0.0,16.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2373,3.0,13.0,15.0,0.0,7.0,12.0,5.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0
2374,15.0,3.0,14.0,0.0,8.0,9.0,0.0,4.0,4.0,0.0,16.0,3.0,0.0,16.0,16.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,14.0,0.0,6.0,0.0,8.0
2375,1.0,7.0,15.0,2.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,7.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0
2376,7.0,10.0,15.0,0.0,3.0,12.0,12.0,7.0,15.0,0.0,16.0,0.0,2.0,12.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,10.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0
2377,4.0,2.0,16.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0
2378,6.0,0.0,13.0,0.0,6.0,16.0,16.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0
2379,15.0,9.0,0.0,0.0,0.0,16.0,6.0,3.0,15.0,0.0,14.0,0.0,7.0,0.0,14.0,0.0,2.0,12.0,0.0,0.0,3.0,0.0,11.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0
2380,14.0,0.0,14.0,0.0,1.0,14.0,13.0,0.0,6.0,0.0,16.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0
