,region-pixel-count_num,exgreen-mean_num,vedge-mean_num,intensity-mean_num,region-centroid-row_num,exred-mean_num,short-line-density-5_num,value-mean_num,vegde-sd_num,region-centroid-col_num
565,9.0,-21.3333,1.16667,55.3333,181.0,-19.0,0.0,68.7778,0.862812,225.0
566,9.0,-18.7778,9.27778,49.1481,85.0,-12.4444,0.0,59.5556,81.4852,185.0
567,9.0,-17.4444,1.61111,23.037,106.0,-3.11111,0.111111,29.8889,0.596296,122.0
568,9.0,-8.11111,1.05556,6.48148,126.0,3.55556,0.0,8.33333,0.374074,97.0
569,9.0,-16.3333,0.833335,105.778,86.0,-38.6667,0.0,124.111,0.691214,84.0
570,9.0,-13.8889,0.722223,127.074,39.0,-32.2222,0.0,142.444,0.0629625,115.0
571,9.0,-16.1111,1.5,21.7037,116.0,-1.44444,0.0,27.5556,1.63333,80.0
572,9.0,-2.0,0.388889,0.666667,137.0,-2.0,0.0,2.0,0.107407,237.0
573,9.0,-8.0,0.666667,7.33333,88.0,-6.66667,0.0,12.2222,0.471405,188.0
574,9.0,-14.0,1.27778,40.4444,53.0,-10.6667,0.0,48.6667,0.490654,167.0
575,9.0,-23.2222,0.944447,65.1852,20.0,-26.2222,0.0,81.6667,1.02017,86.0
576,9.0,-15.4444,3.72222,44.5926,17.0,-12.7778,0.111111,54.0,4.4493,141.0
577,9.0,-14.0,1.94444,18.1111,90.0,2.0,0.0,22.1111,0.596296,6.0
578,9.0,8.77778,1.66667,5.85185,237.0,-4.88889,0.0,8.77778,2.44444,23.0
579,9.0,-1.88889,0.722222,1.07407,123.0,-2.88889,0.0,2.66667,0.862963,18.0
580,9.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,123.0
581,9.0,-16.1111,1.0,43.8148,78.0,-8.11111,0.0,51.8889,0.177777,37.0
582,9.0,-3.88889,2.27778,2.18519,135.0,-4.22222,0.0,4.88889,1.26296,94.0
583,9.0,-5.88889,0.777778,2.2963,89.0,-6.55556,0.0,6.44444,0.340741,45.0
584,9.0,-18.5556,2.55556,23.7407,67.0,-2.55556,0.0,30.7778,3.36296,94.0
585,9.0,-13.4444,0.277779,136.481,35.0,-15.7778,0.0,146.222,0.285183,193.0
586,9.0,-22.3333,1.77778,54.7778,187.0,-17.3333,0.0,68.0,1.60093,176.0
587,9.0,-14.2222,0.666665,127.296,21.0,-33.2222,0.0,143.111,0.760117,138.0
588,9.0,-9.88889,2.88889,37.963,68.0,-1.22222,0.111111,41.6667,2.08344,212.0
589,9.0,-15.2222,1.72222,22.7407,118.0,-3.55556,0.222222,29.0,1.52963,127.0
590,9.0,-16.0,1.11111,21.1111,118.0,-2.66667,0.0,27.3333,0.385186,67.0
591,9.0,-8.66667,0.5,19.7778,104.0,-10.3333,0.0,26.1111,0.547722,229.0
592,9.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,20.0
593,9.0,-3.66667,0.222222,1.22222,138.0,-2.33333,0.0,3.22222,0.172133,161.0
594,9.0,-14.2222,1.22222,125.63,18.0,-34.8889,0.0,142.0,1.29386,17.0
595,9.0,-21.8889,5.72222,55.6296,208.0,-22.2222,0.0,70.3333,4.84156,25.0
596,9.0,10.3333,2.38889,13.5556,232.0,-6.66667,0.0,17.0,2.68519,21.0
597,9.0,-2.88889,1.05556,1.96296,132.0,-3.88889,0.111111,4.22222,0.998147,33.0
598,9.0,-10.7778,2.55556,41.8148,161.0,-18.1111,0.0,51.4444,0.518519,201.0
599,9.0,-3.88889,1.66667,5.18518,95.0,-8.88889,0.0,9.44444,5.91111,49.0
600,9.0,-3.0,1.88889,7.44444,92.0,-12.6667,0.111111,12.6667,4.02963,110.0
601,9.0,14.5556,3.38889,12.2593,244.0,-5.77778,0.0,17.1111,2.19511,225.0
602,9.0,20.3333,1.94444,18.5556,208.0,-9.33333,0.0,25.3333,2.64074,142.0
603,9.0,-19.8889,1.11111,54.6296,138.0,-16.5556,0.0,66.7778,0.501848,39.0
604,9.0,-10.2222,1.44444,29.963,188.0,-9.22222,0.0,36.4444,1.4963,28.0
605,9.0,-14.2222,0.944443,35.6296,103.0,-14.5556,0.0,45.2222,0.574134,248.0
606,9.0,11.3333,2.5,6.66667,223.0,-5.33333,0.0,10.4444,5.72222,62.0
607,9.0,-12.2222,3.0,22.8519,160.0,-13.8889,0.0,31.5556,4.04445,66.0
608,9.0,-9.77778,3.11111,41.4815,162.0,-17.4444,0.0,50.5556,5.76296,180.0
609,9.0,-25.1111,0.611111,111.593,96.0,-24.4444,0.0,128.111,0.418521,59.0
610,9.0,-2.22222,2.83333,4.07407,85.0,-5.88889,0.0,6.77778,2.94203,29.0
611,9.0,-11.5556,1.27778,18.7407,116.0,-20.8889,0.0,29.5556,0.854184,90.0
612,9.0,-0.555556,0.722222,1.51852,98.0,-3.55556,0.111111,2.88889,0.712325,17.0
613,9.0,-7.66667,2.83333,28.3333,113.0,-12.0,0.0,34.8889,0.623608,170.0
614,9.0,-15.6667,1.05555,38.8889,82.0,-13.0,0.0,48.4444,0.41852,252.0
615,9.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,163.0
616,9.0,-16.2222,1.83333,21.1852,62.0,-1.88889,0.0,27.2222,0.833334,31.0
617,9.0,-2.88889,0.388889,0.962963,144.0,-2.88889,0.0,2.88889,0.151852,108.0
618,9.0,-16.7778,1.77778,22.4815,41.0,-5.11111,0.111111,29.7778,1.67407,38.0
619,9.0,-8.66667,0.5,19.7778,104.0,-10.3333,0.0,26.1111,0.547722,229.0
620,9.0,-14.7778,0.666669,126.37,47.0,-31.1111,0.111111,141.667,0.355557,79.0
621,9.0,-5.55556,9.5,13.4074,86.0,-13.8889,0.0,19.8889,222.7,201.0
622,9.0,-13.2222,2.94445,33.1852,116.0,-12.2222,0.0,41.6667,1.6113,180.0
623,9.0,-17.6667,2.61111,47.6667,195.0,-15.6667,0.0,58.7778,2.09143,252.0
624,9.0,-6.66667,0.5,4.22222,110.0,0.333333,0.0,6.33333,0.122222,105.0
625,9.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,161.0
626,9.0,-15.5556,1.77778,49.1852,24.0,-20.5556,0.0,61.2222,1.10889,229.0
627,9.0,-11.3333,1.22222,136.889,26.0,-17.6667,0.0,146.556,1.0074,240.0
628,9.0,-4.0,0.333333,1.44444,119.0,-4.33333,0.0,4.22222,0.0888889,96.0
629,9.0,-8.22222,0.722222,6.62963,116.0,2.77778,0.0,8.55556,0.196296,97.0
630,9.0,20.5556,3.22222,23.8148,215.0,-17.1111,0.0,30.6667,2.04033,207.0
631,9.0,-7.22222,0.388889,5.85185,125.0,4.11111,0.0,7.33333,0.062963,29.0
632,9.0,-16.4444,0.888889,20.9259,58.0,-2.77778,0.0,27.3333,0.162963,24.0
633,9.0,-13.5556,2.66667,32.963,190.0,-10.8889,0.0,41.1111,6.97778,10.0
634,9.0,15.6667,1.77778,14.5556,198.0,-7.33333,0.0,19.7778,1.20493,76.0
635,9.0,15.8889,1.44444,23.2593,160.0,-16.4444,0.0,28.5556,1.29386,212.0
636,9.0,-5.77778,1.55556,5.37037,133.0,-5.11111,0.0,9.0,1.00741,54.0
637,9.0,-9.44444,0.444444,29.8148,116.0,-12.4444,0.111111,37.1111,0.344265,159.0
638,9.0,-14.8889,0.444444,107.741,79.0,-41.5556,0.0,126.556,0.344265,44.0
639,9.0,-12.7778,0.944444,126.815,21.0,-35.4444,0.0,142.889,0.611615,97.0
640,9.0,-7.55556,27.2778,44.2963,91.0,-17.5556,0.0,52.6667,752.241,129.0
641,9.0,-14.1111,1.27778,127.037,42.0,-30.1111,0.111111,141.778,0.685184,31.0
642,9.0,-20.1111,1.38889,27.1481,67.0,-6.11111,0.0,35.8889,1.3963,133.0
643,9.0,-4.33333,0.444444,2.11111,134.0,-3.33333,0.0,4.66667,0.118518,84.0
644,9.0,-11.5556,0.444445,135.741,47.0,-20.2222,0.0,146.333,0.385188,191.0
645,9.0,-2.33333,0.944445,1.77778,125.0,-4.0,0.0,3.88889,0.827759,103.0
646,9.0,-22.6667,4.0,58.1111,192.0,-19.0,0.111111,72.0,2.18072,148.0
647,9.0,-11.3333,0.5,16.1111,111.0,-11.6667,0.0,23.7778,0.349603,45.0
648,9.0,16.7778,2.83333,21.2963,201.0,-13.8889,0.0,26.8889,1.29529,112.0
649,9.0,-16.3333,0.777779,121.444,32.0,-33.6667,0.0,138.111,0.207408,239.0
650,9.0,-0.555556,0.166667,0.407407,140.0,-0.555556,0.0,0.777778,0.278887,245.0
651,9.0,-19.4444,0.666665,114.148,18.0,-35.1111,0.0,132.333,0.0888892,25.0
652,9.0,-17.3333,0.666667,22.2222,100.0,-1.33333,0.0,28.4444,0.266666,142.0
653,9.0,-8.88889,1.11111,28.7407,111.0,-12.5556,0.0,35.8889,0.45542,142.0
654,9.0,-14.1111,2.61111,41.037,194.0,-12.1111,0.0,49.7778,1.92546,204.0
655,9.0,-14.7778,0.388887,116.259,25.0,-37.7778,0.0,133.778,0.250923,238.0
656,9.0,17.7778,3.05556,19.5185,203.0,-12.2222,0.0,25.4444,1.94841,116.0
657,9.0,-7.22222,0.388889,5.2963,134.0,4.44444,0.0,7.0,0.062963,14.0
658,9.0,-17.5556,1.27778,23.8519,59.0,-3.55556,0.0,30.8889,0.951851,69.0
659,9.0,-17.7778,2.11111,22.4815,64.0,-1.44444,0.0,28.8889,2.11852,67.0
660,9.0,17.2222,1.0,12.9259,189.0,-6.11111,0.0,18.6667,0.666667,110.0
661,9.0,-23.0,2.0,61.6667,188.0,-21.6667,0.0,76.5556,2.10818,140.0
662,9.0,-11.1111,1.38889,56.7037,65.0,-12.1111,0.0,64.4444,1.23678,208.0
663,9.0,-2.44444,1.16667,2.7037,133.0,-4.44444,0.0,5.0,1.90613,42.0
664,9.0,-3.55556,0.5,1.51852,120.0,-4.22222,0.0,4.11111,0.477778,127.0
665,9.0,-18.0,2.11111,22.7778,71.0,-2.66667,0.111111,29.6667,1.80741,70.0
666,9.0,15.1111,2.5,16.0741,208.0,-10.2222,0.0,21.1111,2.16667,217.0
667,9.0,-13.5556,1.66667,125.963,71.0,-31.2222,0.0,140.889,0.888891,67.0
668,9.0,10.1111,3.05556,8.18519,220.0,-4.88889,0.0,11.5556,15.263,63.0
669,9.0,-4.44444,0.666667,2.14815,103.0,-6.11111,0.0,5.66667,0.577778,68.0
670,9.0,-4.22222,0.722222,2.62963,91.0,-6.55556,0.0,6.22222,0.196296,228.0
671,9.0,9.66667,2.66667,15.4444,211.0,-9.0,0.111111,18.6667,6.08889,233.0
672,9.0,-15.5556,2.22222,20.6296,100.0,0.777778,0.0,25.5556,1.36296,29.0
673,9.0,-20.0,1.0,58.2222,102.0,-14.3333,0.0,69.6667,0.355555,169.0
674,9.0,-13.4444,2.27778,35.4815,179.0,-12.4444,0.0,44.1111,2.50741,180.0
675,9.0,-13.4444,0.388889,17.9259,93.0,-14.1111,0.0,27.1111,0.389682,57.0
676,9.0,-17.2222,1.27778,21.6296,123.0,-20.5556,0.0,34.2222,0.151852,96.0
677,9.0,-4.22222,7.38889,6.62963,122.0,-9.88889,0.0,11.3333,64.9519,81.0
678,9.0,-21.2222,1.61111,60.8519,50.0,-23.5556,0.0,75.7778,1.06284,102.0
679,9.0,-20.3333,3.66667,48.4444,186.0,-14.0,0.111111,59.8889,2.04396,182.0
680,9.0,-8.66667,1.72222,14.4444,34.0,-11.0,0.0,21.0,1.73098,208.0
681,9.0,9.11111,0.777778,15.963,148.0,-11.8889,0.0,19.4444,0.251851,49.0
682,9.0,-23.3333,2.88889,56.3333,183.0,-17.6667,0.0,70.0,1.68215,172.0
683,9.0,-18.3333,1.22222,23.6667,92.0,-1.66667,0.0,30.3333,0.562964,149.0
684,9.0,-22.7778,2.0,58.9259,89.0,-23.7778,0.0,74.4444,1.26491,92.0
685,9.0,-17.4444,2.0,51.5926,66.0,-11.4444,0.0,61.2222,2.08889,169.0
686,9.0,-1.88889,0.555555,2.40741,130.0,-5.88889,0.0,5.0,0.45542,96.0
687,9.0,-7.0,2.16667,8.44444,158.0,-4.33333,0.0,12.2222,1.63333,150.0
688,9.0,-14.4444,1.72222,19.9259,115.0,1.88889,0.111111,24.1111,1.44074,91.0
689,9.0,-7.22222,0.944445,6.62963,130.0,5.44444,0.0,8.44444,0.596297,108.0
690,9.0,-9.11111,1.77778,30.3704,180.0,-8.77778,0.0,36.3333,1.18519,163.0
691,9.0,-17.5556,1.05555,124.185,39.0,-30.8889,0.0,140.333,0.574136,189.0
692,9.0,-15.1111,0.777777,110.37,58.0,-38.1111,0.0,128.111,0.344266,207.0
693,9.0,-7.11111,0.666667,5.81482,123.0,3.88889,0.0,7.33333,0.0888889,231.0
694,9.0,-18.2222,6.61111,51.7407,193.0,-15.5556,0.0,63.0,3.60504,147.0
695,9.0,12.1111,0.888889,12.0741,186.0,-8.22222,0.0,16.1111,0.340741,158.0
696,9.0,-6.22222,13.0556,31.8519,71.0,-18.8889,0.0,40.2222,10.3825,14.0
697,9.0,-20.8889,2.22222,60.6296,65.0,-20.8889,0.222222,74.5556,1.65552,106.0
698,9.0,-30.5556,0.888889,90.6296,83.0,-48.2222,0.0,116.889,0.518519,226.0
699,9.0,-20.2222,0.666665,112.519,70.0,-25.5556,0.0,127.778,0.177776,65.0
700,9.0,-0.222222,0.111111,0.0740741,141.0,-0.222222,0.0,0.222222,0.172133,133.0
701,9.0,-4.66667,24.3333,42.5556,81.0,-23.0,0.0,51.7778,442.178,127.0
702,9.0,12.3333,0.388889,13.0,176.0,-8.66667,0.0,17.1111,0.151852,161.0
703,9.0,-12.2222,3.0,22.8519,160.0,-13.8889,0.0,31.5556,4.04445,66.0
704,9.0,15.5556,1.27778,12.1481,240.0,-7.11111,0.0,17.3333,1.5408,32.0
705,9.0,-4.88889,2.27778,20.5185,159.0,-0.555556,0.111111,22.3333,1.42075,170.0
706,9.0,10.2222,1.94444,10.3704,239.0,-8.11111,0.0,13.7778,1.45169,212.0
707,9.0,16.3333,0.555556,25.4444,170.0,-16.0,0.0,30.8889,0.45542,52.0
708,9.0,-6.44444,0.722222,5.25926,114.0,3.88889,0.0,6.66667,0.0629629,112.0
709,9.0,-3.77778,5.44444,9.92593,140.0,-11.7778,0.0,15.1111,4.76873,86.0
710,9.0,-9.66667,3.66667,19.8889,122.0,-6.0,0.0,26.4444,4.0332,70.0
711,9.0,-15.2222,2.16667,18.7407,44.0,-4.22222,0.0,25.2222,2.38889,2.0
712,9.0,-18.4444,0.888891,121.481,41.0,-33.7778,0.0,138.889,0.68853,230.0
713,9.0,-11.8889,1.61111,44.0741,162.0,-19.8889,0.0,54.6667,0.596296,186.0
714,9.0,-11.1111,2.83333,21.037,158.0,-12.7778,0.0,29.0,1.14444,81.0
715,9.0,-24.6667,0.722223,69.4444,35.0,-23.0,0.0,85.3333,0.250923,40.0
716,9.0,-17.4444,1.66667,47.2593,196.0,-16.4444,0.0,58.5556,1.33333,235.0
717,9.0,-1.33333,4.66667,3.11111,89.0,-0.666667,0.0,3.77778,5.11642,161.0
718,9.0,-17.7778,1.83333,45.1481,160.0,-21.7778,0.0,58.3333,0.922221,239.0
719,9.0,-9.11111,2.94444,16.4815,128.0,-19.1111,0.111111,25.8889,1.75647,58.0
720,9.0,-14.7778,2.33333,21.3704,130.0,-16.7778,0.0,31.8889,2.53333,217.0
721,9.0,-15.8889,1.38889,20.6296,73.0,-2.55556,0.111111,26.7778,1.08519,40.0
722,9.0,-13.5556,1.22222,24.0741,91.0,-18.8889,0.0,34.8889,0.385186,184.0
723,9.0,-6.44444,1.11111,8.7037,134.0,-15.1111,0.0,15.8889,0.981307,27.0
724,9.0,-1.77778,0.111111,1.37037,152.0,-1.11111,0.0,2.33333,0.0296296,150.0
725,9.0,-7.66667,0.277778,6.11111,139.0,4.33333,0.0,7.55556,0.107407,105.0
726,9.0,-3.77778,0.5,1.81481,89.0,-3.11111,0.0,4.11111,0.477778,242.0
727,9.0,-6.77778,0.277778,5.48148,118.0,3.22222,0.0,7.11111,0.0629629,72.0
728,9.0,-7.44444,0.722222,5.48148,113.0,4.88889,0.0,7.11111,0.240741,71.0
729,9.0,-13.8889,0.944445,16.1852,116.0,2.44444,0.0,21.2222,0.151852,25.0
730,9.0,-20.8889,0.722223,111.63,52.0,-31.8889,0.0,129.222,0.596301,60.0
731,9.0,-5.66667,0.555556,5.44444,149.0,-4.0,0.0,8.66667,0.251852,33.0
732,9.0,-23.6667,1.72222,61.5556,194.0,-20.3333,0.0,76.2222,2.59415,100.0
733,9.0,-4.22222,0.277778,2.07407,136.0,-4.22222,0.0,4.88889,0.062963,169.0
734,9.0,-1.22222,1.11111,0.740741,67.0,0.111111,0.0,1.11111,1.24127,173.0
735,9.0,-4.55556,1.77778,5.40741,79.0,-10.8889,0.0,10.5556,1.85185,48.0
736,9.0,-15.5556,1.55556,18.6296,107.0,2.44444,0.111111,23.1111,2.02963,99.0
737,9.0,-1.77778,0.111111,0.592593,133.0,-1.77778,0.0,1.77778,0.0296296,203.0
738,9.0,-1.11111,0.0555556,0.37037,133.0,-1.11111,0.0,1.11111,0.136083,206.0
739,9.0,-11.7778,0.722222,11.1481,87.0,-13.4444,0.0,19.5556,0.240741,250.0
740,9.0,-24.8889,1.11111,71.1852,17.0,-23.5556,0.0,87.3333,1.08866,39.0
741,9.0,13.3333,1.44444,15.2222,187.0,-6.0,0.0,19.6667,0.344265,44.0
742,9.0,-23.3333,2.72222,55.4444,197.0,-19.0,0.0,69.5556,1.85492,71.0
743,9.0,-18.0,1.94444,48.5556,180.0,-13.3333,0.0,59.0,1.48199,118.0
744,9.0,-9.0,2.38889,40.4444,162.0,-18.0,0.0,50.3333,2.1963,192.0
745,9.0,-15.8889,0.777777,124.852,38.0,-34.5556,0.0,141.667,0.58373,118.0
746,9.0,-4.88889,3.22222,16.5185,138.0,-19.8889,0.0,24.7778,3.87967,76.0
747,9.0,-12.2222,1.27778,127.63,24.0,-29.8889,0.0,141.667,0.907406,143.0
748,9.0,-8.44444,0.611111,6.48148,116.0,3.22222,0.0,8.33333,0.151852,138.0
749,9.0,-2.88889,0.5,1.2963,111.0,-3.88889,0.0,3.55556,0.3,72.0
750,9.0,-2.0,0.722222,1.55556,141.0,-4.33333,0.0,3.66667,0.240741,95.0
751,9.0,-14.0,0.77778,112.222,25.0,-43.3333,0.0,131.333,0.501848,58.0
752,9.0,-16.4444,1.05556,124.037,49.0,-32.7778,0.0,140.444,0.92896,138.0
753,9.0,14.8889,0.944445,19.5926,177.0,-11.4444,0.0,24.5556,0.551852,57.0
754,9.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,189.0
755,9.0,-24.8889,1.61111,62.8519,93.0,-24.2222,0.0,79.2222,0.772203,24.0
756,9.0,-1.11111,0.833333,0.703704,41.0,-0.444444,0.0,1.22222,0.809664,160.0
757,9.0,13.2222,0.666667,11.8148,179.0,-6.11111,0.0,16.2222,0.222222,63.0
758,9.0,8.77778,1.16667,6.62963,220.0,-3.88889,0.0,9.55556,0.833333,199.0
759,9.0,-9.55556,1.66667,16.1852,122.0,-17.8889,0.111111,25.3333,1.39841,90.0
760,9.0,-12.1111,3.22222,19.7037,154.0,-14.4444,0.0,28.5556,3.05185,12.0
761,9.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,170.0
762,9.0,16.7778,0.777778,22.1852,176.0,-9.55556,0.0,27.7778,0.655461,97.0
763,9.0,-11.3333,0.777777,127.444,12.0,-35.6667,0.0,143.111,0.518519,204.0
764,9.0,11.2222,0.555555,7.7037,200.0,-5.77778,0.0,11.4444,0.42963,42.0
765,9.0,-10.8889,0.388889,17.0741,83.0,-12.5556,0.0,24.8889,0.136083,203.0
766,9.0,-18.6667,1.05556,104.889,91.0,-37.0,0.0,123.444,0.827758,88.0
767,9.0,-12.3333,3.72222,40.4444,161.0,-15.3333,0.0,49.6667,0.729634,214.0
768,9.0,-11.5556,0.944447,107.63,77.0,-41.2222,0.0,125.222,0.574135,112.0
769,9.0,-17.0,1.5,51.7778,76.0,-12.3333,0.0,61.5556,0.691214,109.0
770,9.0,12.8889,1.66667,16.3704,211.0,-7.77778,0.0,20.6667,1.46667,26.0
771,9.0,-3.11111,1.55556,2.92593,87.0,-5.11111,0.0,5.66667,1.96261,18.0
772,9.0,-2.77778,1.05556,1.48148,123.0,-3.77778,0.0,3.66667,0.996296,44.0
773,9.0,14.2222,1.16667,15.3704,175.0,-8.77778,0.0,20.1111,0.62361,232.0
774,9.0,-3.22222,7.83333,18.6296,104.0,-11.2222,0.0,23.4444,9.71311,37.0
775,9.0,15.8889,2.0,28.037,160.0,-20.7778,0.0,33.3333,0.843274,99.0
776,9.0,-1.11111,11.5,18.5926,70.0,-14.7778,0.0,23.8889,8.768,20.0
777,9.0,-9.88889,1.94444,40.2963,162.0,-16.8889,0.0,49.2222,1.30741,179.0
778,9.0,-14.4444,1.72222,28.1481,154.0,-19.7778,0.0,39.5556,2.55185,193.0
779,9.0,-0.111111,0.0555556,0.037037,118.0,-0.111111,0.0,0.111111,0.136083,6.0
780,9.0,-13.6667,0.444443,126.0,56.0,-30.3333,0.0,140.667,0.0296294,92.0
781,9.0,-12.5556,4.61111,40.2963,201.0,-13.5556,0.0,49.0,5.49512,252.0
782,9.0,-19.7778,1.72222,26.8148,57.0,-8.44444,0.0,36.2222,1.61852,79.0
783,9.0,-7.33333,0.888889,5.88889,124.0,3.66667,0.0,7.55556,0.074074,229.0
784,9.0,-17.6667,0.555555,22.4444,101.0,-2.66667,0.111111,29.2222,0.118519,145.0
785,9.0,-21.1111,5.5,53.5926,190.0,-18.7778,0.0,66.8889,1.8227,93.0
786,9.0,15.7778,1.11111,17.963,199.0,-8.22222,0.0,23.2222,0.518519,152.0
787,9.0,-12.4444,1.38889,42.037,161.0,-18.1111,0.0,52.2222,3.04074,223.0
788,9.0,-3.55556,0.888889,2.62963,97.0,-6.22222,0.0,5.88889,0.651852,207.0
789,9.0,-29.0,0.833335,90.3333,92.0,-46.3333,0.0,115.444,0.211111,201.0
790,9.0,-5.77778,4.33333,8.48148,82.0,-12.4444,0.0,14.5556,41.2889,16.0
791,9.0,-14.6667,0.833333,113.778,18.0,-34.3333,0.0,130.111,0.691216,112.0
792,9.0,-8.22222,0.277778,6.40741,62.0,-6.88889,0.0,11.4444,0.250924,222.0
793,9.0,-16.2222,4.44444,47.8519,120.0,-9.22222,0.0,56.3333,4.35975,243.0
794,9.0,-3.66667,3.0,3.22222,140.0,-1.66667,0.0,5.0,0.421636,172.0
795,9.0,-15.8889,1.16667,121.63,24.0,-32.5556,0.0,137.778,0.966665,251.0
796,9.0,-17.7778,1.5,23.8148,86.0,-1.44444,0.111111,30.2222,0.833333,97.0
797,9.0,-18.2222,1.44445,48.6296,194.0,-16.8889,0.0,60.3333,1.95126,234.0
798,9.0,19.4444,1.33333,22.5185,209.0,-14.5556,0.0,29.0,0.666667,168.0
799,9.0,-12.2222,0.611112,130.296,17.0,-28.5556,0.0,143.889,0.107405,69.0
800,9.0,-2.11111,0.222222,0.925926,118.0,-2.77778,0.0,2.55556,0.0740741,5.0
801,9.0,-1.88889,0.166667,1.40741,152.0,-1.22222,0.0,2.44444,0.0333333,152.0
802,9.0,-13.8889,2.22222,36.7407,70.0,-9.22222,0.0,44.4444,1.82168,209.0
803,9.0,11.3333,1.44444,7.77778,201.0,-4.66667,0.0,11.5556,0.918519,63.0
804,9.0,-18.3333,2.94444,51.6667,102.0,-13.6667,0.111111,62.3333,1.85492,121.0
805,9.0,14.2222,1.16667,15.3704,175.0,-8.77778,0.0,20.1111,0.62361,232.0
806,9.0,-25.0,4.88889,58.6667,44.0,-25.6667,0.0,75.5556,3.20185,79.0
807,9.0,-4.0,3.44444,3.0,124.0,-4.66667,0.0,5.88889,14.963,231.0
808,9.0,-22.1111,2.77778,56.3704,200.0,-17.7778,0.0,69.6667,0.779364,76.0
809,9.0,16.0,2.27778,17.3333,165.0,-13.3333,0.111111,22.6667,3.97408,200.0
810,9.0,-11.7778,1.16667,17.5926,127.0,-25.7778,0.0,30.1111,0.960324,47.0
811,9.0,-11.3333,2.66667,18.0,89.0,-12.0,0.0,25.7778,2.19089,143.0
812,9.0,-13.1111,1.72222,20.037,94.0,-12.7778,0.0,28.6667,3.17407,17.0
813,9.0,-12.1111,1.55556,15.4815,99.0,-12.7778,0.0,23.7778,1.25904,33.0
814,9.0,-7.55556,0.5,5.85185,137.0,5.77778,0.0,7.77778,0.166667,34.0
815,9.0,-13.3333,3.27778,29.4444,116.0,-13.3333,0.0,38.3333,2.47132,153.0
816,9.0,-2.11111,1.33333,3.81481,112.0,-8.11111,0.111111,7.22222,1.37778,49.0
817,9.0,-3.44444,0.888889,5.25926,88.0,-11.1111,0.111111,10.1111,0.607407,31.0
818,9.0,-2.22222,3.61111,11.0741,69.0,-12.5556,0.0,16.0,45.9296,227.0
819,9.0,-17.0,1.11111,21.1111,85.0,-1.0,0.111111,27.1111,0.518519,40.0
820,9.0,-3.88889,1.0,2.51852,124.0,-6.88889,0.0,6.11111,0.444445,140.0
821,9.0,-14.2222,2.5,34.5185,182.0,-8.88889,0.0,42.2222,1.1,142.0
822,9.0,14.1111,1.61111,22.8519,249.0,-9.22222,0.0,27.5556,2.42594,235.0
823,9.0,-1.55556,0.444444,0.740741,131.0,-1.55556,0.0,1.77778,0.807373,33.0
824,9.0,14.0,1.88889,13.3333,243.0,-10.3333,0.111111,18.0,1.85185,36.0
825,9.0,-7.77778,0.0555555,5.7037,64.0,-6.11111,0.0,10.3333,0.136083,206.0
826,9.0,-22.1111,2.5,66.2593,83.0,-18.1111,0.111111,79.6667,6.07777,164.0
827,9.0,-18.4444,1.16667,41.8148,109.0,-17.1111,0.0,53.6667,0.62361,58.0
828,9.0,-7.33333,0.944445,137.778,19.0,-18.6667,0.0,146.444,0.151853,64.0
829,9.0,-8.22222,0.388889,7.51852,36.0,-8.22222,0.0,13.0,0.250924,187.0
830,9.0,-12.5556,1.72222,46.2963,73.0,-1.88889,0.0,51.1111,0.82776,140.0
831,9.0,-13.2222,1.33333,40.5185,80.0,-8.22222,0.0,47.6667,0.711111,187.0
832,9.0,-21.8889,1.0,108.852,67.0,-28.2222,0.0,125.556,0.622222,86.0
833,9.0,-24.0,3.22222,60.1111,193.0,-21.0,0.0,75.1111,1.90516,105.0
834,9.0,-19.4444,1.27778,49.4815,190.0,-14.1111,0.0,60.6667,0.998145,205.0
835,9.0,-5.22222,2.94444,23.6296,80.0,-18.8889,0.0,31.6667,13.7519,9.0
836,9.0,-22.3333,1.16667,65.1111,50.0,-23.3333,0.0,80.3333,0.960323,44.0
837,9.0,-12.2222,2.27778,29.6296,189.0,-8.55556,0.0,36.5556,4.55185,47.0
838,9.0,-2.0,1.27778,2.44444,76.0,-4.66667,0.0,4.66667,1.42075,9.0
839,9.0,-21.8889,1.27778,51.0741,177.0,-14.2222,0.0,63.1111,0.879815,62.0
840,9.0,-19.5556,2.05556,54.963,121.0,-21.5556,0.0,68.6667,1.25462,45.0
841,9.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,161.0
842,9.0,7.33333,2.11111,9.33333,222.0,-2.33333,0.0,11.7778,2.60741,227.0
843,9.0,-23.3333,0.611112,113.111,90.0,-22.3333,0.0,128.333,0.374076,26.0
844,9.0,-14.2222,2.27778,43.5185,73.0,-14.2222,0.0,53.0,1.40502,238.0
845,9.0,-10.6667,1.72222,17.0,89.0,-12.0,0.0,24.5556,1.30668,57.0
846,9.0,-12.4444,3.27778,28.2593,42.0,-11.4444,0.0,36.2222,0.712325,53.0
847,9.0,19.0,1.5,25.1111,168.0,-12.6667,0.0,31.4444,1.14988,160.0
