,rawblue-mean_num,short-line-density-5_num,saturation-mean_num,class_cat,hedge-sd_num,short-line-density-2_num,region-pixel-count_num,intensity-mean_num,region-centroid-col_num,value-mean_num
611,29.5556,0.0,0.596104,foliage,1.13529,0.0,9.0,18.7407,90.0,29.5556
612,2.88889,0.111111,0.916667,foliage,0.730297,0.0,9.0,1.51852,17.0,2.88889
613,34.8889,0.0,0.302071,window,0.68853,0.0,9.0,28.3333,170.0,34.8889
614,48.4444,0.0,0.303876,cement,0.474074,0.0,9.0,38.8889,252.0,48.4444
615,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,163.0,0.0
616,27.2222,0.0,0.419469,brickface,0.966668,0.0,9.0,21.1852,31.0,27.2222
617,2.88889,0.0,1.0,foliage,0.0740741,0.0,9.0,0.962963,108.0,2.88889
618,29.7778,0.111111,0.432047,brickface,1.77778,0.0,9.0,22.4815,38.0,29.7778
619,26.1111,0.0,0.375532,window,2.04124,0.0,9.0,19.7778,229.0,26.1111
620,141.667,0.111111,0.181012,sky,1.15556,0.0,9.0,126.37,79.0,141.667
621,19.8889,0.0,0.630945,foliage,105.541,0.111111,9.0,13.4074,201.0,19.8889
622,41.6667,0.0,0.309461,cement,0.816497,0.0,9.0,33.1852,180.0,41.6667
623,58.7778,0.0,0.288788,path,2.20521,0.0,9.0,47.6667,252.0,58.7778
624,6.33333,0.0,0.708333,brickface,2.37407,0.0,9.0,4.22222,105.0,6.33333
625,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,161.0,0.0
626,61.2222,0.0,0.30862,cement,1.04704,0.0,9.0,49.1852,229.0,61.2222
627,146.556,0.0,0.106102,sky,0.207411,0.0,9.0,136.889,240.0,146.556
628,4.22222,0.0,1.0,foliage,0.207407,0.0,9.0,1.44444,96.0,4.22222
629,8.44444,0.0,0.546517,brickface,0.207407,0.0,9.0,6.62963,97.0,8.55556
630,22.6667,0.0,0.409837,grass,1.61589,0.0,9.0,23.8148,207.0,30.6667
631,6.88889,0.0,0.529762,brickface,0.177778,0.0,9.0,5.85185,29.0,7.33333
632,27.3333,0.0,0.434743,brickface,2.28519,0.0,9.0,20.9259,24.0,27.3333
633,41.1111,0.0,0.305705,path,2.65555,0.0,9.0,32.963,10.0,41.1111
634,11.7778,0.0,0.411573,grass,0.691214,0.0,9.0,14.5556,76.0,19.7778
635,23.4444,0.0,0.378216,grass,1.77221,0.0,9.0,23.2593,212.0,28.5556
636,9.0,0.0,0.630471,window,0.344444,0.0,9.0,5.37037,54.0,9.0
637,37.1111,0.111111,0.310286,window,1.10387,0.0,9.0,29.8148,159.0,37.1111
638,126.556,0.0,0.258079,sky,0.403686,0.0,9.0,107.741,44.0,126.556
639,142.889,0.0,0.195127,sky,0.869227,0.0,9.0,126.815,97.0,142.889
640,52.6667,0.0,0.348885,foliage,377.93,0.111111,9.0,44.2963,129.0,52.6667
641,141.778,0.111111,0.174634,sky,0.774073,0.0,9.0,127.037,31.0,141.778
642,35.8889,0.0,0.429308,brickface,1.22963,0.0,9.0,27.1481,133.0,35.8889
643,4.66667,0.0,0.874074,window,0.151852,0.0,9.0,2.11111,84.0,4.66667
644,146.333,0.0,0.118399,sky,0.38519,0.0,9.0,135.741,191.0,146.333
645,3.88889,0.0,0.923809,foliage,0.691215,0.0,9.0,1.77778,103.0,3.88889
646,72.0,0.111111,0.299308,path,3.86676,0.0,9.0,58.1111,148.0,72.0
647,23.7778,0.0,0.489897,window,0.78881,0.0,9.0,16.1111,45.0,23.7778
648,20.3333,0.0,0.381912,grass,1.78471,0.0,9.0,21.2963,112.0,26.8889
649,138.111,0.0,0.201898,sky,1.18889,0.0,9.0,121.444,239.0,138.111
650,0.777778,0.0,0.240741,window,0.742867,0.0,9.0,0.407407,245.0,0.777778
651,132.333,0.0,0.225725,sky,0.385184,0.0,9.0,114.148,25.0,132.333
652,28.4444,0.0,0.421994,brickface,0.907407,0.0,9.0,22.2222,142.0,28.4444
653,35.8889,0.0,0.315484,window,0.344265,0.0,9.0,28.7407,142.0,35.8889
654,49.7778,0.0,0.275415,path,3.41673,0.0,9.0,41.037,204.0,49.7778
655,133.778,0.0,0.224975,sky,0.827759,0.0,9.0,116.259,238.0,133.778
656,17.6667,0.0,0.393868,grass,1.75647,0.0,9.0,19.5185,116.0,25.4444
657,6.22222,0.0,0.587302,brickface,0.062963,0.0,9.0,5.2963,14.0,7.0
658,30.8889,0.0,0.415301,brickface,1.48519,0.0,9.0,23.8519,69.0,30.8889
659,28.8889,0.0,0.426923,brickface,3.44074,0.0,9.0,22.4815,67.0,28.8889
660,9.22222,0.0,0.508139,grass,1.18634,0.0,9.0,12.9259,110.0,18.6667
661,76.5556,0.0,0.295624,path,2.49815,0.0,9.0,61.6667,140.0,76.5556
662,64.4444,0.0,0.19713,cement,25.5375,0.0,9.0,56.7037,208.0,64.4444
663,5.0,0.0,0.860606,window,3.15818,0.0,9.0,2.7037,42.0,5.0
664,4.11111,0.0,0.984127,foliage,0.596296,0.0,9.0,1.51852,127.0,4.11111
665,29.6667,0.111111,0.43357,brickface,2.07778,0.0,9.0,22.7778,70.0,29.6667
666,14.4444,0.0,0.40213,grass,2.44445,0.0,9.0,16.0741,217.0,21.1111
667,140.889,0.0,0.179672,sky,0.299998,0.0,9.0,125.963,67.0,140.889
668,6.44444,0.0,0.486717,grass,6.08889,0.0,9.0,8.18519,63.0,11.5556
669,5.66667,0.0,0.987654,foliage,0.962963,0.0,9.0,2.14815,68.0,5.66667
670,6.22222,0.0,0.939815,foliage,0.385185,0.0,9.0,2.62963,228.0,6.22222
671,15.2222,0.111111,0.335421,grass,1.73333,0.0,9.0,15.4444,233.0,18.6667
672,25.5556,0.0,0.394331,brickface,3.64444,0.0,9.0,20.6296,29.0,25.5556
673,69.6667,0.0,0.25976,cement,0.296295,0.0,9.0,58.2222,169.0,69.6667
674,44.1111,0.0,0.301166,path,7.27407,0.0,9.0,35.4815,180.0,44.1111
675,27.1111,0.0,0.511905,window,0.172132,0.0,9.0,17.9259,57.0,27.1111
676,34.2222,0.0,0.559546,cement,2.07778,0.0,9.0,21.6296,96.0,34.2222
677,11.3333,0.0,0.809331,foliage,42.2556,0.111111,9.0,6.62963,81.0,11.3333
678,75.7778,0.0,0.304774,cement,0.869227,0.0,9.0,60.8519,102.0,75.7778
679,59.8889,0.111111,0.304522,path,1.24127,0.0,9.0,48.4444,182.0,59.8889
680,21.0,0.0,0.479958,window,0.501848,0.0,9.0,14.4444,208.0,21.0
681,16.8889,0.0,0.403708,grass,33.4222,0.0,9.0,15.963,49.0,19.4444
682,70.0,0.0,0.305472,path,3.07258,0.0,9.0,56.3333,172.0,70.0
683,30.3333,0.0,0.420973,brickface,3.82222,0.0,9.0,23.6667,149.0,30.3333
684,74.4444,0.0,0.317871,cement,0.958392,0.0,9.0,58.9259,92.0,74.4444
685,61.2222,0.0,0.252103,cement,0.418519,0.0,9.0,51.5926,169.0,61.2222
686,5.0,0.0,0.931217,foliage,0.655461,0.0,9.0,2.40741,96.0,5.0
687,12.2222,0.0,0.503086,cement,0.418518,0.0,9.0,8.44444,150.0,12.2222
688,24.1111,0.111111,0.375321,brickface,2.82963,0.0,9.0,19.9259,91.0,24.1111
689,7.22222,0.0,0.501014,brickface,0.666667,0.0,9.0,6.62963,108.0,8.44444
690,36.3333,0.0,0.23849,path,63.9444,0.0,9.0,30.3704,163.0,36.3333
691,140.333,0.0,0.188391,sky,0.583728,0.0,9.0,124.185,189.0,140.333
692,128.111,0.0,0.237567,sky,0.583728,0.0,9.0,110.37,207.0,128.111
693,6.88889,0.0,0.531746,brickface,0.151852,0.0,9.0,5.81482,231.0,7.33333
694,63.0,0.0,0.275266,path,5.40953,0.0,9.0,51.7407,147.0,63.0
695,10.7778,0.0,0.428864,grass,1.81111,0.0,9.0,12.0741,158.0,16.1111
696,40.2222,0.0,0.395671,foliage,16.5364,0.0,9.0,31.8519,14.0,40.2222
697,74.5556,0.222222,0.287325,cement,0.827759,0.0,9.0,60.6296,106.0,74.5556
698,116.889,0.0,0.362062,sky,0.507406,0.0,9.0,90.6296,226.0,116.889
699,127.778,0.0,0.186099,sky,0.562963,0.0,9.0,112.519,65.0,127.778
700,0.222222,0.0,0.222222,window,0.172133,0.0,9.0,0.0740741,133.0,0.222222
701,51.7778,0.0,0.366946,foliage,263.096,0.0,9.0,42.5556,127.0,51.7778
702,11.7778,0.0,0.407734,grass,0.388889,0.0,9.0,13.0,161.0,17.1111
703,31.5556,0.0,0.426014,cement,0.429629,0.0,9.0,22.8519,66.0,31.5556
704,9.33333,0.0,0.470675,grass,1.70511,0.0,9.0,12.1481,32.0,17.3333
705,22.3333,0.111111,0.15128,cement,1.18165,0.0,9.0,20.5185,170.0,22.3333
706,9.66667,0.0,0.445969,grass,2.82056,0.0,9.0,10.3704,212.0,13.7778
707,25.3333,0.0,0.349112,grass,0.389683,0.0,9.0,25.4444,52.0,30.8889
708,6.11111,0.0,0.534392,brickface,0.0444444,0.0,9.0,5.25926,112.0,6.66667
709,15.1111,0.0,0.627944,foliage,2.67845,0.0,9.0,9.92593,86.0,15.1111
710,25.1111,0.0,0.402492,foliage,3.78104,0.0,9.0,19.8889,70.0,26.4444
711,25.2222,0.0,0.457681,brickface,1.52963,0.0,9.0,18.7407,2.0,25.2222
712,138.889,0.0,0.206392,sky,1.24127,0.0,9.0,121.481,230.0,138.889
713,54.6667,0.0,0.301508,path,66.8185,0.0,9.0,44.0741,186.0,54.6667
714,29.0,0.0,0.41916,cement,1.76296,0.0,9.0,21.037,81.0,29.0
715,85.3333,0.0,0.287488,cement,0.646928,0.0,9.0,69.4444,40.0,85.3333
716,58.5556,0.0,0.294238,path,1.14827,0.0,9.0,47.2593,235.0,58.5556
717,3.77778,0.0,0.0976431,window,0.278887,0.0,9.0,3.11111,161.0,3.77778
718,58.3333,0.0,0.352126,path,4.5963,0.0,9.0,45.1481,239.0,58.3333
719,25.8889,0.111111,0.613385,foliage,1.68215,0.0,9.0,16.4815,58.0,25.8889
720,31.8889,0.0,0.505441,cement,0.474074,0.0,9.0,21.3704,217.0,31.8889
721,26.7778,0.111111,0.426973,brickface,2.50741,0.0,9.0,20.6296,40.0,26.7778
722,34.8889,0.0,0.48999,window,0.107408,0.0,9.0,24.0741,184.0,34.8889
723,15.8889,0.0,0.772831,foliage,1.06284,0.0,9.0,8.7037,27.0,15.8889
724,2.33333,0.0,0.537037,window,3.57407,0.0,9.0,1.37037,150.0,2.33333
725,7.22222,0.0,0.532628,brickface,0.522222,0.0,9.0,6.11111,105.0,7.55556
726,4.11111,0.0,0.896296,window,0.551852,0.0,9.0,1.81481,242.0,4.11111
727,6.66667,0.0,0.545855,brickface,0.118518,0.0,9.0,5.48148,72.0,7.11111
728,6.33333,0.0,0.580026,brickface,0.151852,0.0,9.0,5.48148,71.0,7.11111
729,20.0,0.0,0.447187,brickface,3.0963,0.0,9.0,16.1852,25.0,21.2222
730,129.222,0.0,0.218379,sky,0.740744,0.0,9.0,111.63,60.0,129.222
731,8.66667,0.0,0.578339,brickface,0.151852,0.0,9.0,5.44444,33.0,8.66667
732,76.2222,0.0,0.295908,path,1.50062,0.0,9.0,61.5556,100.0,76.2222
733,4.88889,0.0,0.877513,window,0.211111,0.0,9.0,2.07407,169.0,4.88889
734,1.11111,0.0,0.231481,window,0.344265,0.0,9.0,0.740741,173.0,1.11111
735,10.5556,0.0,0.842452,foliage,1.32222,0.0,9.0,5.40741,48.0,10.5556
736,23.0,0.111111,0.413785,brickface,2.26666,0.0,9.0,18.6296,99.0,23.1111
737,1.77778,0.0,1.0,window,0.0296296,0.0,9.0,0.592593,203.0,1.77778
738,1.11111,0.0,1.0,window,0.136083,0.0,9.0,0.37037,206.0,1.11111
739,19.5556,0.0,0.659329,window,0.374074,0.0,9.0,11.1481,250.0,19.5556
740,87.3333,0.0,0.284874,cement,0.807374,0.0,9.0,71.1852,39.0,87.3333
741,12.7778,0.0,0.355526,grass,1.0274,0.0,9.0,15.2222,44.0,19.6667
742,69.5556,0.0,0.314739,path,2.14649,0.0,9.0,55.4444,71.0,69.5556
743,59.0,0.0,0.278822,path,1.08866,0.0,9.0,48.5556,118.0,59.0
744,49.4444,0.0,0.307814,path,219.574,0.0,9.0,40.4444,192.0,50.3333
745,141.667,0.0,0.199972,sky,1.06806,0.0,9.0,124.852,118.0,141.667
746,24.7778,0.0,0.60922,foliage,2.42899,0.222222,9.0,16.5185,76.0,24.7778
747,141.667,0.0,0.169397,sky,1.14075,0.0,9.0,127.63,143.0,141.667
748,8.22222,0.0,0.559171,brickface,0.207407,0.0,9.0,6.48148,138.0,8.33333
749,3.55556,0.0,1.0,foliage,1.3963,0.0,9.0,1.2963,72.0,3.55556
750,3.66667,0.0,0.977778,foliage,0.151852,0.0,9.0,1.55556,95.0,3.66667
751,131.333,0.0,0.25541,sky,0.327731,0.0,9.0,112.222,58.0,131.333
752,140.444,0.0,0.194622,sky,1.06805,0.0,9.0,124.037,138.0,140.444
753,18.4444,0.0,0.35899,grass,1.71852,0.0,9.0,19.5926,57.0,24.5556
754,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,189.0,0.0
755,79.2222,0.0,0.315538,cement,1.73098,0.0,9.0,62.8519,24.0,79.2222
756,1.22222,0.0,0.537037,window,0.172133,0.0,9.0,0.703704,160.0,1.22222
757,9.44444,0.0,0.419762,grass,0.562963,0.0,9.0,11.8148,63.0,16.2222
758,5.0,0.0,0.5039,grass,0.474074,0.0,9.0,6.62963,199.0,9.55556
759,25.3333,0.111111,0.584744,foliage,0.691215,0.0,9.0,16.1852,90.0,25.3333
760,28.5556,0.0,0.479715,cement,3.2,0.0,9.0,19.7037,12.0,28.5556
761,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,170.0,0.0
762,19.7778,0.0,0.316041,grass,1.30668,0.0,9.0,22.1852,97.0,27.7778
763,143.111,0.0,0.19252,sky,0.785183,0.0,9.0,127.444,204.0,143.111
764,5.88889,0.0,0.51532,grass,0.251852,0.0,9.0,7.7037,42.0,11.4444
765,24.8889,0.0,0.481852,window,0.403687,0.0,9.0,17.0741,203.0,24.8889
766,123.444,0.0,0.250204,sky,0.772203,0.0,9.0,104.889,88.0,123.444
767,49.6667,0.0,0.298056,path,18.9222,0.0,9.0,40.4444,214.0,49.6667
768,125.222,0.0,0.250143,sky,0.809667,0.0,9.0,107.63,112.0,125.222
769,61.5556,0.0,0.250705,cement,0.327731,0.0,9.0,51.7778,109.0,61.5556
770,14.6667,0.0,0.333856,grass,1.82222,0.0,9.0,16.3704,26.0,20.6667
771,5.66667,0.0,0.862771,foliage,1.74696,0.0,9.0,2.92593,18.0,5.66667
772,3.66667,0.0,0.961905,foliage,0.844444,0.0,9.0,1.48148,44.0,3.66667
773,13.5556,0.0,0.387412,grass,2.16795,0.0,9.0,15.3704,232.0,20.1111
774,23.4444,0.0,0.607613,foliage,21.6186,0.0,9.0,18.6296,37.0,23.4444
775,29.6667,0.0,0.367514,grass,2.36095,0.0,9.0,28.037,99.0,33.3333
776,23.8889,0.0,0.476884,foliage,6.9167,0.0,9.0,18.5926,20.0,23.8889
777,49.2222,0.0,0.289652,path,5.92962,0.0,9.0,40.2963,179.0,49.2222
778,39.5556,0.0,0.453533,cement,1.86667,0.0,9.0,28.1481,193.0,39.5556
779,0.111111,0.0,0.111111,foliage,0.136083,0.0,9.0,0.037037,6.0,0.111111
780,140.667,0.0,0.176061,sky,0.566668,0.0,9.0,126.0,92.0,140.667
781,49.0,0.0,0.275368,path,5.79527,0.0,9.0,40.2963,252.0,49.0
782,36.2222,0.0,0.440509,brickface,1.97407,0.0,9.0,26.8148,79.0,36.2222
783,7.11111,0.0,0.545855,brickface,0.340741,0.0,9.0,5.88889,229.0,7.55556
784,29.2222,0.111111,0.432819,brickface,0.596295,0.0,9.0,22.4444,145.0,29.2222
785,66.8889,0.0,0.303602,path,3.23465,0.0,9.0,53.5926,93.0,66.8889
786,15.4444,0.0,0.348063,grass,0.255555,0.0,9.0,17.963,152.0,23.2222
787,52.2222,0.0,0.308416,path,31.0222,0.0,9.0,42.037,223.0,52.2222
788,5.88889,0.0,0.915344,foliage,0.474074,0.0,9.0,2.62963,207.0,5.88889
789,115.444,0.0,0.35122,sky,0.296297,0.0,9.0,90.3333,201.0,115.444
790,14.5556,0.0,0.742819,foliage,66.6518,0.0,9.0,8.48148,16.0,14.5556
791,130.111,0.0,0.213257,sky,0.278888,0.0,9.0,113.778,112.0,130.111
792,11.4444,0.0,0.680808,window,0.557773,0.0,9.0,6.40741,222.0,11.4444
793,56.3333,0.0,0.245321,cement,1.83384,0.0,9.0,47.8519,243.0,56.3333
794,5.0,0.0,0.656085,window,0.421637,0.0,9.0,3.22222,172.0,5.0
795,137.778,0.0,0.195977,sky,0.418519,0.0,9.0,121.63,251.0,137.778
796,30.2222,0.111111,0.405541,brickface,2.16296,0.0,9.0,23.8148,97.0,30.2222
797,60.3333,0.0,0.298369,path,3.08941,0.222222,9.0,48.6296,234.0,60.3333
798,20.8889,0.0,0.390338,grass,0.712326,0.0,9.0,22.5185,168.0,29.0
799,143.889,0.0,0.160604,sky,0.311108,0.0,9.0,130.296,69.0,143.889
800,2.55556,0.0,1.0,foliage,0.0888889,0.0,9.0,0.925926,5.0,2.55556
801,2.44444,0.0,0.439153,window,4.34074,0.0,9.0,1.40741,152.0,2.44444
802,44.4444,0.0,0.273358,cement,3.46196,0.111111,9.0,36.7407,209.0,44.4444
803,5.55556,0.0,0.543201,grass,0.551852,0.0,9.0,7.77778,63.0,11.5556
804,62.3333,0.111111,0.2694,cement,0.860662,0.0,9.0,51.6667,121.0,62.3333
805,13.5556,0.0,0.387412,grass,2.16795,0.0,9.0,15.3704,232.0,20.1111
806,75.5556,0.0,0.339917,cement,1.12875,0.0,9.0,58.6667,79.0,75.5556
807,5.88889,0.0,0.895369,foliage,6.43334,0.0,9.0,3.0,231.0,5.88889
808,69.6667,0.0,0.296836,path,2.8829,0.0,9.0,56.3704,76.0,69.6667
809,16.4444,0.111111,0.43082,grass,0.918519,0.0,9.0,17.3333,200.0,22.6667
810,30.1111,0.0,0.701476,foliage,0.490653,0.0,9.0,17.5926,47.0,30.1111
811,25.7778,0.0,0.459093,window,0.0,0.0,9.0,18.0,143.0,25.7778
812,28.6667,0.0,0.457772,window,0.951854,0.0,9.0,20.037,17.0,28.6667
813,23.7778,0.0,0.54148,window,1.12875,0.0,9.0,15.4815,33.0,23.7778
814,6.44444,0.0,0.573633,brickface,0.474074,0.0,9.0,5.85185,34.0,7.77778
815,38.3333,0.0,0.355756,cement,0.834444,0.0,9.0,29.4444,153.0,38.3333
816,7.22222,0.111111,0.867665,foliage,1.71852,0.0,9.0,3.81481,49.0,7.22222
817,10.1111,0.111111,0.851379,foliage,1.98889,0.0,9.0,5.25926,31.0,10.1111
818,16.0,0.0,0.604281,foliage,36.4,0.0,9.0,11.0741,227.0,16.0
819,27.1111,0.111111,0.428735,brickface,0.655555,0.0,9.0,21.1111,40.0,27.1111
820,6.11111,0.0,0.973765,foliage,1.05185,0.0,9.0,2.51852,140.0,6.11111
821,42.2222,0.0,0.293208,path,3.61852,0.0,9.0,34.5185,142.0,42.2222
822,21.2222,0.0,0.28661,grass,1.50554,0.111111,9.0,22.8519,235.0,27.5556
823,1.77778,0.0,0.407407,foliage,1.09545,0.0,9.0,0.740741,33.0,1.77778
824,12.1111,0.111111,0.452229,grass,0.71111,0.0,9.0,13.3333,36.0,18.0
825,10.3333,0.0,0.69798,window,0.136083,0.0,9.0,5.7037,206.0,10.3333
826,79.6667,0.111111,0.260329,cement,0.785184,0.0,9.0,66.2593,164.0,79.6667
827,53.6667,0.0,0.334962,cement,0.490653,0.0,9.0,41.8148,58.0,53.6667
828,146.444,0.0,0.101515,sky,0.31111,0.0,9.0,137.778,64.0,146.444
829,13.0,0.0,0.648657,window,0.278887,0.0,9.0,7.51852,187.0,13.0
830,51.1111,0.0,0.176156,cement,1.0037,0.0,9.0,46.2963,140.0,51.1111
831,47.6667,0.0,0.24473,cement,0.711109,0.0,9.0,40.5185,187.0,47.6667
832,125.556,0.0,0.207702,sky,0.685185,0.0,9.0,108.852,86.0,125.556
833,75.1111,0.0,0.308465,path,2.17733,0.0,9.0,60.1111,105.0,75.1111
834,60.6667,0.0,0.290788,path,1.12382,0.0,9.0,49.4815,205.0,60.6667
835,31.6667,0.0,0.514254,foliage,71.5111,0.0,9.0,23.6296,9.0,31.6667
836,80.3333,0.0,0.290165,cement,0.389682,0.0,9.0,65.1111,44.0,80.3333
837,36.5556,0.0,0.297413,path,14.6074,0.0,9.0,29.6296,47.0,36.5556
838,4.66667,0.0,0.872222,foliage,1.8619,0.0,9.0,2.44444,9.0,4.66667
839,63.1111,0.0,0.306215,path,0.942809,0.0,9.0,51.0741,62.0,63.1111
840,68.6667,0.0,0.307193,cement,2.67844,0.0,9.0,54.963,45.0,68.6667
841,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,161.0,0.0
842,7.66667,0.0,0.373693,grass,7.26296,0.0,9.0,9.33333,227.0,11.7778
843,128.333,0.0,0.181789,sky,0.285185,0.0,9.0,113.111,26.0,128.333
844,53.0,0.0,0.274334,cement,0.781736,0.0,9.0,43.5185,238.0,53.0
845,24.5556,0.0,0.477489,window,4.70343,0.0,9.0,17.0,57.0,24.5556
846,36.2222,0.0,0.337893,cement,0.534027,0.0,9.0,28.2593,53.0,36.2222
847,23.0,0.0,0.335386,grass,0.471404,0.0,9.0,25.1111,160.0,31.4444
848,34.0,0.0,0.421281,brickface,2.1963,0.0,9.0,26.037,136.0,34.0
849,60.1111,0.0,0.413033,foliage,338.641,0.0,9.0,47.1852,31.0,60.1111
850,73.7778,0.111111,0.299164,cement,1.7181,0.0,9.0,59.3333,113.0,73.7778
851,31.4444,0.0,0.392149,window,0.344266,0.0,9.0,23.4074,60.0,31.4444
852,74.1111,0.0,0.307458,path,1.78471,0.0,9.0,59.3704,134.0,74.1111
853,29.5556,0.0,0.202846,cement,1.45551,0.0,9.0,26.1111,162.0,29.5556
854,83.8889,0.0,0.258303,cement,0.122224,0.0,9.0,69.9259,155.0,83.8889
855,14.8889,0.111111,0.35037,grass,4.60741,0.0,9.0,15.1852,72.0,18.5556
856,145.556,0.0,0.124312,sky,0.844443,0.0,9.0,134.333,222.0,145.556
857,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,253.0,0.0
858,12.1111,0.0,0.823021,foliage,9.04074,0.0,9.0,6.25926,30.0,12.1111
859,10.5556,0.111111,0.415772,grass,1.35674,0.0,9.0,12.1852,2.0,16.3333
860,37.7778,0.0,0.284148,path,37.2185,0.0,9.0,30.5926,23.0,37.7778
861,132.0,0.111111,0.222954,sky,0.699999,0.0,9.0,113.37,8.0,132.0
862,13.5556,0.111111,0.426012,grass,4.07407,0.0,9.0,14.8889,158.0,19.6667
863,24.8889,0.111111,0.380367,brickface,5.04074,0.0,9.0,20.1852,33.0,24.8889
864,126.333,0.0,0.297205,sky,0.429629,0.0,9.0,103.259,183.0,126.333
865,30.5556,0.222222,0.420252,brickface,2.47778,0.0,9.0,23.5926,69.0,30.5556
866,71.4444,0.0,0.29965,path,1.60208,0.0,9.0,58.0,168.0,71.4444
867,40.5556,0.0,0.313427,cement,1.92546,0.0,9.0,32.3704,170.0,40.5556
868,127.111,0.0,0.229674,sky,0.658283,0.0,9.0,110.0,91.0,127.111
869,3.33333,0.0,0.972222,window,0.403687,0.0,9.0,1.40741,166.0,3.33333
870,130.667,0.0,0.261838,sky,0.860662,0.0,9.0,111.593,53.0,130.667
871,1.77778,0.0,0.962963,window,0.0740741,0.0,9.0,0.740741,201.0,1.77778
872,4.0,0.0,0.617059,grass,0.062963,0.0,9.0,6.0,247.0,9.88889
873,62.2222,0.0,0.297963,path,4.39023,0.0,9.0,50.0741,56.0,62.2222
874,16.3333,0.0,0.34375,grass,0.918937,0.0,9.0,19.0,207.0,24.2222
875,64.4444,0.0,0.261246,cement,184.522,0.0,9.0,53.7778,120.0,64.4444
876,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,123.0,0.0
877,0.0,0.0,0.0,foliage,0.0,0.0,9.0,0.0,14.0,0.0
878,6.88889,0.111111,0.501683,grass,3.7963,0.0,9.0,8.51852,103.0,12.3333
879,27.3333,0.222222,0.427811,brickface,2.88889,0.0,9.0,21.2222,137.0,27.3333
880,9.0,0.0,0.514445,grass,1.52631,0.0,9.0,12.4074,80.0,18.2222
881,130.222,0.111111,0.249895,sky,1.98518,0.0,9.0,110.296,140.0,130.222
882,140.0,0.0,0.210174,sky,0.455419,0.0,9.0,122.852,1.0,140.0
883,7.0,0.0,0.383372,grass,6.95185,0.0,9.0,7.74074,196.0,9.55556
884,125.778,0.0,0.247337,sky,0.952579,0.0,9.0,107.444,174.0,125.778
885,9.44444,0.0,0.876332,foliage,8.82963,0.0,9.0,4.59259,78.0,9.44444
886,62.8889,0.0,0.319474,cement,0.975629,0.0,9.0,49.6667,228.0,62.8889
887,5.77778,0.0,0.574735,brickface,0.374074,0.0,9.0,5.03704,23.0,6.55556
888,10.6667,0.0,0.657744,window,0.122222,0.0,9.0,6.18518,129.0,10.6667
889,3.88889,0.0,0.833333,window,0.272166,0.0,9.0,1.85185,178.0,3.88889
890,5.88889,0.0,0.895369,foliage,6.43334,0.0,9.0,3.0,231.0,5.88889
891,2.22222,0.0,1.0,foliage,0.151852,0.0,9.0,0.740741,113.0,2.22222
892,52.0,0.111111,0.28154,path,1.48574,0.0,9.0,43.1852,142.0,52.0
893,141.111,0.0,0.197569,sky,0.742867,0.0,9.0,124.407,120.0,141.111
894,72.5556,0.0,0.286791,path,3.96466,0.0,9.0,58.8148,67.0,72.5556
895,8.0,0.0,0.909236,foliage,6.16296,0.0,9.0,3.77778,31.0,8.0
896,69.6667,0.0,0.299951,path,3.51294,0.0,9.0,56.1481,144.0,69.6667
897,19.0,0.0,0.449942,grass,1.02017,0.0,9.0,19.8519,115.0,26.0
898,8.33333,0.0,0.886048,foliage,14.4,0.0,9.0,4.14815,197.0,8.33333
899,30.6667,0.0,0.415751,brickface,0.388889,0.0,9.0,23.7407,67.0,30.6667
900,0.0,0.0,0.0,window,0.0,0.0,9.0,0.0,226.0,0.0
901,6.0,0.111111,0.843518,foliage,0.888194,0.0,9.0,3.40741,101.0,6.0
902,69.3333,0.0,0.222808,cement,0.646929,0.0,9.0,60.037,187.0,69.3333
903,18.8889,0.0,0.628156,foliage,28.5074,0.111111,9.0,12.4815,6.0,18.8889
904,2.33333,0.0,1.0,window,0.0296296,0.0,9.0,0.777778,77.0,2.33333
905,9.44444,0.0,0.497095,grass,0.827759,0.0,9.0,12.8889,90.0,18.7778
906,125.444,0.0,0.231166,sky,0.809664,0.0,9.0,109.111,185.0,125.444
907,16.6667,0.0,0.292729,grass,7.6,0.0,9.0,16.0741,197.0,18.5556
908,60.6667,0.0,0.300036,path,2.2771,0.0,9.0,49.037,178.0,60.6667
909,138.667,0.0,0.199513,sky,1.29386,0.0,9.0,122.519,186.0,138.667
910,40.6667,0.0,0.297841,path,2.50741,0.0,9.0,32.7778,27.0,40.6667
911,141.222,0.0,0.170718,sky,1.18518,0.0,9.0,126.815,141.0,141.222
912,22.5556,0.0,0.420767,grass,2.64505,0.0,9.0,23.037,200.0,29.4444
913,60.4444,0.0,0.249253,cement,0.596297,0.0,9.0,50.6667,185.0,60.4444
914,15.6667,0.0,0.398397,grass,3.53815,0.0,9.0,18.0,154.0,23.6667
915,36.8889,0.0,0.30039,path,73.6741,0.0,9.0,29.6296,16.0,36.8889
916,3.88889,0.0,0.874074,foliage,0.620633,0.0,9.0,2.25926,14.0,3.88889
