2 1:2 2:31 3:22 4:0.039109 5:0.339599 6:0.570648 7:0.522721 8:0.731495 9:0.989054 10:0.357092 11:0.707248 12:0.209178 13:0.326066 14:0.008735 15:0.889395 16:0.662411 17:0.380452 18:0.512597 19:0.61024 20:0.958029
2 1:2 2:32 3:438 4:0.809492 5:0.291883 6:0.960685 7:0.897129 8:0.051043 9:0.598251 10:0.256331 11:0.532689 12:0.629363 13:0.088814 14:0.033144 15:0.482926 16:0.055109 17:0.560793 18:0.488743 19:0.411851 20:0.856649
2 1:2 2:33 3:411 4:0.760938 5:0.23149 6:0.387352 7:0.581273 8:0.713967 9:0.439634 10:0.922298 11:0.277457 12:0.952211 13:0.370288 14:0.401796 15:0.7675 16:0.866948 17:0.933209 18:0.321188 19:0.17995 20:0.47263
2 1:2 2:34 3:188 4:0.348562 5:0.351688 6:0.618197 7:0.863873 8:0.104125 9:0.787316 10:0.853842 11:0.827691 12:0.077507 13:0.75805 14:0.504778 15:0.60307 16:0.297659 17:0.969548 18:0.020838 19:0.557648 20:0.526361
2 1:2 2:35 3:164 4:0.304298 5:0.20689 6:0.937726 7:0.172137 8:0.098599 9:0.276764 10:0.838234 11:0.807055 12:0.767197 13:0.949863 14:0.387742 15:0.704445 16:0.899291 17:0.735423 18:0.753626 19:0.008823 20:0.687284
2 1:2 2:36 3:333 4:0.61604 5:0.903173 6:0.095171 7:0.390351 8:0.488833 9:0.099462 10:0.534661 11:0.747439 12:0.196774 13:0.990553 14:0.266929 15:0.743249 16:0.991031 17:0.077065 18:0.691834 19:0.971464 20:0.234573
1 1:2 2:37 3:529 4:0.977894 5:0.094386 6:0.120069 7:0.925438 8:0.233924 9:0.569009 10:0.756128 11:0.239041 12:0.29493 13:0.940612 14:0.101574 15:0.409932 16:0.727161 17:0.035747 18:0.205246 19:0.133672 20:0.824574
2 1:2 2:38 3:308 4:0.570111 5:0.813367 6:0.113996 7:0.571116 8:0.721916 9:0.85472 10:0.465594 11:0.072664 12:0.216751 13:0.58102 14:0.073181 15:0.969762 16:0.337096 17:0.908716 18:0.837053 19:0.792422 20:0.722053
2 1:2 2:39 3:254 4:0.469075 5:0.365987 6:0.328324 7:0.117893 8:0.382982 9:0.390613 10:0.365673 11:0.628103 12:0.344545 13:0.116492 14:0.866613 15:0.977893 16:0.504014 17:0.090686 18:0.890546 19:0.024072 20:0.709211
1 1:2 2:40 3:295 4:0.546623 5:0.828465 6:0.258335 7:0.629621 8:0.073599 9:0.334935 10:0.029205 11:0.264651 12:0.130113 13:0.871151 14:0.21679 15:0.578395 16:0.271221 17:0.416923 18:0.254057 19:0.401288 20:0.039751
2 1:2 2:41 3:394 4:0.728032 5:0.458064 6:0.629857 7:0.143797 8:0.372503 9:0.682731 10:0.238651 11:0.720878 12:0.399115 13:0.501221 14:0.71287 15:0.331206 16:0.848008 17:0.80302 18:0.674749 19:0.612375 20:0.969469
2 1:2 2:42 3:323 4:0.598422 5:0.530001 6:0.457354 7:0.361116 8:0.828244 9:0.534984 10:0.494635 11:0.518908 12:0.777733 13:0.454033 14:0.659845 15:0.402295 16:0.671177 17:0.959958 18:0.068912 19:0.149598 20:0.332331
2 1:2 2:43 3:15 4:0.025878 5:0.419065 6:0.430766 7:0.52825 8:0.263455 9:0.007667 10:0.303464 11:0.901134 12:0.117651 13:0.297488 14:0.733015 15:0.3442 16:0.90617 17:0.13254 18:0.882522 19:0.600354 20:0.582209
2 1:2 2:44 3:256 4:0.475238 5:0.490735 6:0.135759 7:0.66258 8:0.057444 9:0.160144 10:0.624372 11:0.612533 12:0.236213 13:0.98733 14:0.414722 15:0.788341 16:0.022418 17:0.495264 18:0.212954 19:0.349003 20:0.785378
2 1:2 2:45 3:117 4:0.215672 5:0.702605 6:0.83761 7:0.028337 8:0.149589 9:0.617822 10:0.870372 11:0.95679 12:0.545823 13:0.601299 14:0.275856 15:0.864089 16:0.006803 17:0.105434 18:0.425218 19:0.827257 20:0.398293
2 1:2 2:46 3:196 4:0.361708 5:0.360131 6:0.900579 7:0.770371 8:0.571773 9:0.937407 10:0.427482 11:0.236838 12:0.885329 13:0.840437 14:0.686895 15:0.634521 16:0.557665 17:0.754862 18:0.085976 19:0.934018 20:0.669536
2 1:2 2:47 3:190 4:0.35111 5:0.301637 6:0.46637 7:0.263121 8:0.066677 9:0.14774 10:0.772106 11:0.302081 12:0.037432 13:0.145174 14:0.097653 15:0.061369 16:0.333053 17:0.56648 18:0.434047 19:0.101332 20:0.086634
2 1:2 2:48 3:443 4:0.818756 5:0.81022 6:0.541949 7:0.405164 8:0.898075 9:0.729471 10:0.668281 11:0.939704 12:0.186825 13:0.913275 14:0.531636 15:0.217746 16:0.434889 17:0.92168 18:0.380026 19:0.522258 20:0.501645
2 1:2 2:49 3:272 4:0.500745 5:0.571234 6:0.181394 7:0.012043 8:0.383639 9:0.405899 10:0.97369 11:0.490389 12:0.386945 13:0.702082 14:0.302742 15:0.962115 16:0.918081 17:0.363025 18:0.632696 19:0.388587 20:0.116597
2 1:2 2:50 3:240 4:0.442065 5:0.761277 6:0.471866 7:0.492871 8:0.68677 9:0.087041 10:0.777557 11:0.817481 12:0.813312 13:0.120348 14:0.830848 15:0.905544 16:0.405013 17:0.066925 18:0.476083 19:0.942685 20:0.13401
2 1:2 2:51 3:87 4:0.156311 5:0.080642 6:0.42546 7:0.239157 8:0.582643 9:0.078472 10:0.947752 11:0.083093 12:0.338775 13:0.569142 14:0.290177 15:0.925266 16:0.323698 17:0.471846 18:0.734746 19:0.341565 20:0.97304
2 1:2 2:52 3:246 4:0.454674 5:0.89427 6:0.011855 7:0.28264 8:0.943005 9:0.555407 10:0.411043 11:0.875675 12:0.483847 13:0.207331 14:0.015665 15:0.54736 16:0.119795 17:0.436438 18:0.408788 19:0.853762 20:0.020764
2 1:2 2:53 3:142 4:0.262537 5:0.547113 6:0.563503 7:0.968181 8:0.494137 9:0.977989 10:0.579348 11:0.919423 12:0.579786 13:0.925751 14:0.974852 15:0.647656 16:0.011924 17:0.452617 18:0.428081 19:0.922735 20:0.387452
2 1:2 2:54 3:230 4:0.426906 5:0.692137 6:0.217668 7:0.659815 8:0.468329 9:0.688746 10:0.4888 11:0.133838 12:0.178897 13:0.536795 14:0.694131 15:0.046264 16:0.470751 17:0.710314 18:0.993312 19:0.452985 20:0.649063
2 1:2 2:55 3:287 4:0.530544 5:0.465343 6:0.668566 7:0.376352 8:0.354478 9:0.886331 10:0.468234 11:0.636721 12:0.271263 13:0.197013 14:0.808807 15:0.984926 16:0.579505 17:0.354365 18:0.716597 19:0.819686 20:0.507921
2 1:2 2:56 3:155 4:0.288051 5:0.981506 6:0.334804 7:0.792427 8:0.293332 9:0.778445 10:0.631523 11:0.285418 12:0.402093 13:0.169961 14:0.854167 15:0.128889 16:0.185076 17:0.627585 18:0.81921 19:0.073643 20:0.266379
2 1:2 2:57 3:137 4:0.253132 5:0.039083 6:0.765335 7:0.256015 8:0.945511 9:0.414964 10:0.342747 11:0.796349 12:0.342376 13:0.576511 14:0.124303 15:0.176651 16:0.130492 17:0.59412 18:0.764634 19:0.827804 20:0.952923
2 1:2 2:58 3:339 4:0.624301 5:0.113689 6:0.976176 7:0.873355 8:0.509052 9:0.329187 10:0.63555 11:0.553999 12:0.882736 13:0.790748 14:0.719346 15:0.118662 16:0.628321 17:0.475086 18:0.562572 19:0.97672 20:0.324461
2 1:2 2:59 3:149 4:0.277526 5:0.521338 6:0.372239 7:0.561641 8:0.702167 9:0.37527 10:0.75177 11:0.447518 12:0.535884 13:0.017654 14:0.581924 15:0.989985 16:0.390426 17:0.281665 18:0.996082 19:0.017741 20:0.961447
2 1:2 2:60 3:452 4:0.836419 5:0.735131 6:0.06375 7:0.006496 8:0.761902 9:0.189477 10:0.524432 11:0.776503 12:0.946905 13:0.645526 14:0.599674 15:0.50969 16:0.275761 17:0.744239 18:0.864749 19:0.704122 20:0.922457
2 1:2 2:61 3:358 4:0.661924 5:0.469432 6:0.805303 7:0.80632 8:0.971167 9:0.811572 10:0.054232 11:0.387503 12:0.359864 13:0.460489 14:0.345397 15:0.146698 16:0.684888 17:0.322049 18:0.634996 19:0.395029 20:0.554679
2 1:2 2:62 3:294 4:0.543549 5:0.709914 6:0.714643 7:0.267494 8:0.565613 9:0.860771 10:0.597583 11:0.760393 12:0.797279 13:0.936349 14:0.368561 15:0.098085 16:0.214706 17:0.276166 18:0.571364 19:0.362373 20:0.275504
2 1:2 2:63 3:313 4:0.581307 5:0.314835 6:0.475805 7:0.10183 8:0.595686 9:0.432461 10:0.311303 11:0.669665 12:0.984423 13:0.48038 14:0.758273 15:0.115299 16:0.742109 17:0.058388 18:0.559389 19:0.813439 20:0.46571
2 1:2 2:64 3:414 4:0.765069 5:0.503872 6:0.645791 7:0.047242 8:0.638945 9:0.540829 10:0.080023 11:0.475586 12:0.570706 13:0.338053 14:0.74353 15:0.752362 16:0.10233 17:0.654078 18:0.060762 19:0.685605 20:0.759411
2 1:2 2:65 3:119 4:0.220238 5:0.171899 6:0.625887 7:0.412758 8:0.672783 9:0.615496 10:0.379483 11:0.053474 12:0.081122 13:0.426909 14:0.323293 15:0.180489 16:0.652058 17:0.338704 18:0.374086 19:0.905545 20:0.203932
2 1:2 2:66 3:127 4:0.234274 5:0.140025 6:0.784114 7:0.750818 8:0.274501 9:0.792801 10:0.3111 11:0.949374 12:0.189263 13:0.738725 14:0.200724 15:0.839691 16:0.626214 17:0.522711 18:0.610287 19:0.496147 20:0.000263
2 1:2 2:67 3:53 4:0.096726 5:0.223834 6:0.250772 7:0.961914 8:0.778301 9:0.454327 10:0.988598 11:0.76536 12:0.373888 13:0.920885 14:0.860785 15:0.85638 16:0.904239 17:0.507426 18:0.02555 19:0.590664 20:0.655038
2 1:2 2:68 3:485 4:0.898676 5:0.694673 6:0.319485 7:0.787094 8:0.646577 9:0.18644 10:0.433246 11:0.701673 12:0.780471 13:0.058863 14:0.558369 15:0.778601 16:0.763673 17:0.051101 18:0.301931 19:0.897348 20:0.929953
2 1:2 2:69 3:67 4:0.124989 5:0.397506 6:0.940875 7:0.818894 8:0.401458 9:0.726404 10:0.510348 11:0.542173 12:0.764925 13:0.46714 14:0.49938 15:0.570206 16:0.057711 17:0.270643 18:0.847703 19:0.531728 20:0.729117
2 1:2 2:70 3:219 4:0.405112 5:0.383684 6:0.7282 7:0.557473 8:0.226595 9:0.572385 10:0.014881 11:0.103236 12:0.412294 13:0.472706 14:0.651613 15:0.608906 16:0.674814 17:0.858265 18:0.80629 19:0.845735 20:0.125829
2 1:2 2:71 3:259 4:0.481451 5:0.729442 6:0.794123 7:0.097321 8:0.079587 9:0.064292 10:0.093171 11:0.680182 12:0.965443 13:0.762595 14:0.524885 15:0.427581 16:0.307197 17:0.704917 18:0.707861 19:0.488367 20:0.585033
2 1:2 2:72 3:250 4:0.463153 5:0.54045 6:0.307219 7:0.798956 8:0.218533 9:0.386301 10:0.958022 11:0.313143 12:0.663792 13:0.550491 14:0.059593 15:0.457513 16:0.373731 17:0.206415 18:0.09731 19:0.422113 20:0.459691
2 1:2 2:73 3:404 4:0.74896 5:0.451616 6:0.223927 7:0.317565 8:0.708296 9:0.627475 10:0.571772 11:0.421584 12:0.80054 13:0.955196 14:0.550708 15:0.034296 16:0.069697 17:0.027346 18:0.532676 19:0.245335 20:0.429879
2 1:2 2:74 3:461 4:0.854503 5:0.275652 6:0.850838 7:0.717464 8:0.088588 9:0.974358 10:0.223561 11:0.257285 12:0.553772 13:0.245979 14:0.826927 15:0.68208 16:0.704099 17:0.168094 18:0.784467 19:0.004093 20:0.498645
2 1:2 2:75 3:107 4:0.196743 5:0.6823 6:0.322342 7:0.001889 8:0.754481 9:0.505017 10:0.735163 11:0.16424 12:0.059953 13:0.65139 14:0.490304 15:0.443446 16:0.028134 17:0.106589 18:0.869395 19:0.464121 20:0.175782
2 1:2 2:76 3:126 4:0.232087 5:0.473796 6:0.001972 7:0.987713 8:0.664731 9:0.588254 10:0.29055 11:0.205394 12:0.240955 13:0.316982 14:0.141577 15:0.92945 16:0.599414 17:0.595217 18:0.906911 19:0.580693 20:0.161066
2 1:2 2:77 3:113 4:0.20744 5:0.819977 6:0.552236 7:0.980207 8:0.690508 9:0.505927 10:0.334097 11:0.028831 12:0.992842 13:0.512512 14:0.902926 15:0.134349 16:0.221084 17:0.158596 18:0.793951 19:0.478123 20:0.492084
2 1:2 2:78 3:521 4:0.962823 5:0.527265 6:0.34331 7:0.860838 8:0.297691 9:0.299831 10:0.80594 11:0.991472 12:0.572675 13:0.463851 14:0.193914 15:0.537696 16:0.451769 17:0.972711 18:0.091343 19:0.057113 20:0.819924
2 1:2 2:79 3:4 4:0.00625 5:0.688058 6:0.438594 7:0.514715 8:0.308177 9:0.590764 10:0.587743 11:0.357531 12:0.50406 13:0.893615 14:0.390113 15:0.522634 16:0.179817 17:0.657983 18:0.589527 19:0.754801 20:0.564575
2 1:2 2:80 3:514 4:0.951451 5:0.174004 6:0.945407 7:0.298733 8:0.937822 9:0.512185 10:0.5448 11:0.506244 12:0.138637 13:0.805466 14:0.782615 15:0.878643 16:0.362988 17:0.235491 18:0.506836 19:0.67649 20:0.593071
2 1:2 2:81 3:335 4:0.621089 5:0.498511 6:0.303224 7:0.162428 8:0.432369 9:0.101964 10:0.910235 11:0.805387 12:0.461148 13:0.640479 14:0.019831 15:0.335795 16:0.466479 17:0.24368 18:0.96769 19:0.093833 20:0.437397
2 1:2 2:82 3:179 4:0.328687 5:0.977121 6:0.156898 7:0.902544 8:0.812471 9:0.074167 10:0.418459 11:0.724183 12:0.683846 13:0.968001 14:0.664103 15:0.847729 16:0.6401 17:0.582007 18:0.420025 19:0.095028 20:0.514397
2 1:2 2:83 3:400 4:0.739771 5:0.658541 6:0.993971 7:0.152027 8:0.196783 9:0.106831 10:0.795967 11:0.333086 12:0.089207 13:0.805863 14:0.607908 15:0.057002 16:0.751165 17:0.601199 18:0.933743 19:0.693468 20:0.169115
2 1:2 2:84 3:537 4:0.990519 5:0.592573 6:0.593763 7:0.855545 8:0.329176 9:0.284524 10:0.723086 11:0.145085 12:0.473331 13:0.52303 14:0.600533 15:0.724052 16:0.241928 17:0.042108 18:0.536824 19:0.709044 20:0.446555
2 1:2 2:85 3:82 4:0.152417 5:0.050307 6:0.549982 7:0.519282 8:0.863379 9:0.99893 10:0.711863 11:0.714208 12:0.704239 13:0.96544 14:0.669018 15:0.139169 16:0.891037 17:0.489856 18:0.233513 19:0.654409 20:0.746954
2 1:2 2:86 3:467 4:0.861822 5:0.898384 6:0.035001 7:0.648552 8:0.130746 9:0.655329 10:0.964894 11:0.856571 12:0.944125 13:0.040389 14:0.620689 15:0.37272 16:0.800717 17:0.774952 18:0.815042 19:0.76884 20:0.056441
2 1:2 2:87 3:274 4:0.506362 5:0.938071 6:0.862055 7:0.534569 8:0.438419 9:0.739869 10:0.186136 11:0.581128 12:0.249996 13:0.769351 14:0.6306 15:0.016973 16:0.811581 17:0.798177 18:0.541734 19:0.168766 20:0.774692
2 1:2 2:88 3:48 4:0.087101 5:0.178027 6:0.526604 7:0.486632 8:0.035692 9:0.482287 10:0.822262 11:0.111025 12:0.722831 13:0.559079 14:0.577277 15:0.668652 16:0.539847 17:0.551917 18:0.76815 19:0.663375 20:0.631904
2 1:2 2:89 3:99 4:0.181215 5:0.785057 6:0.677276 7:0.838844 8:0.159211 9:0.030116 10:0.22188 11:0.575561 12:0.435147 13:0.429959 14:0.147092 15:0.871213 16:0.139551 17:0.586808 18:0.041774 19:0.627038 20:0.382205
2 1:2 2:90 3:9 4:0.01369 5:0.020551 6:0.499304 7:0.815354 8:0.592449 9:0.863679 10:0.129054 11:0.193048 12:0.635245 13:0.852188 14:0.748406 15:0.959875 16:0.524044 17:0.987117 18:0.914304 19:0.277974 20:0.340787
2 1:2 2:91 3:146 4:0.269368 5:0.752248 6:0.686799 7:0.356055 8:0.010177 9:0.018213 10:0.814816 11:0.367024 12:0.729117 13:0.100964 14:0.061516 15:0.511774 16:0.23831 17:0.870144 18:0.306656 19:0.433082 20:0.071215
1 1:2 2:92 3:399 4:0.736501 5:0.152274 6:0.489809 7:0.312785 8:0.091058 9:0.220206 10:0.766322 11:0.224436 12:0.523498 13:0.350767 14:0.941288 15:0.660636 16:0.777866 17:0.332633 18:0.917122 19:0.255027 20:0.480801
2 1:2 2:93 3:101 4:0.18585 5:0.252927 6:0.199147 7:0.941072 8:0.518783 9:0.319471 10:0.702123 11:0.289406 12:0.144965 13:0.901474 14:0.487688 15:0.655043 16:0.144613 17:0.427585 18:0.58768 19:0.569669 20:0.903972
2 1:2 2:94 3:382 4:0.70773 5:0.479624 6:0.165074 7:0.158409 8:0.466025 9:0.701945 10:0.146734 11:0.58855 12:0.215681 13:0.157364 14:0.870028 15:0.53895 16:0.771205 17:0.256712 18:0.899893 19:0.629012 20:0.223182
2 1:2 2:95 3:427 4:0.789472 5:0.100869 6:0.076758 7:0.992931 8:0.983941 9:0.204307 10:0.475561 11:0.131343 12:0.893282 13:0.222072 14:0.001282 15:0.310339 16:0.729815 17:0.937951 18:0.802506 19:0.868053 20:0.033363
2 1:2 2:96 3:20 4:0.034884 5:0.428486 6:0.868366 7:0.1317 8:0.243024 9:0.425176 10:0.275614 11:0.179393 12:0.817978 13:0.239688 14:0.519286 15:0.032273 16:0.566691 17:0.500222 18:0.294796 19:0.447885 20:0.69332
2 1:2 2:97 3:439 4:0.812742 5:0.586662 6:0.027161 7:0.681172 8:0.535065 9:0.749929 10:0.683764 11:0.099293 12:0.836561 13:0.819028 14:0.085001 15:0.908195 16:0.854771 17:0.668615 18:0.190561 19:0.381827 20:0.285892
1 1:2 2:98 3:525 4:0.969529 5:0.046424 6:0.368554 7:0.09327 8:0.91951 9:0.869802 10:0.434375 11:0.565342 12:0.316268 13:0.139246 14:0.481637 15:0.665316 16:0.040425 17:0.689713 18:0.446805 19:0.712314 20:0.127983
2 1:2 2:99 3:58 4:0.108256 5:0.72455 6:0.398611 7:0.200438 8:0.134774 9:0.227136 10:0.077468 11:0.78276 12:0.592842 13:0.150918 14:0.896464 15:0.503166 16:0.965037 17:0.844457 18:0.581349 19:0.637655 20:0.062904
2 1:2 2:100 3:365 4:0.675069 5:0.748663 6:0.484722 7:0.929033 8:0.012658 9:0.448481 10:0.121607 11:0.734466 12:0.717631 13:0.280408 14:0.888537 15:0.713305 16:0.49745 17:0.372029 18:0.952488 19:0.546124 20:0.484882
2 1:2 2:101 3:539 4:0.998372 5:0.381372 6:0.406668 7:0.593533 8:0.820767 9:0.116271 10:0.528449 11:0.840549 12:0.960545 13:0.676739 14:0.475427 15:0.872487 16:0.507361 17:0.41138 18:0.740819 19:0.786422 20:0.195858
2 1:2 2:102 3:420 4:0.776998 5:0.129901 6:0.248318 7:0.946295 8:0.272089 9:0.836931 10:0.243797 11:0.503707 12:0.671488 13:0.395896 14:0.592978 15:0.854877 16:0.0949 17:0.699627 18:0.229775 19:0.206712 20:0.232633
2 1:2 2:103 3:306 4:0.566538 5:0.602045 6:0.1534 7:0.37094 8:0.916205 9:0.607886 10:0.180734 11:0.882823 12:0.832438 13:0.074975 14:0.235206 15:0.184785 16:0.167604 17:0.083075 18:0.798535 19:0.505769 20:0.259376
2 1:2 2:104 3:39 4:0.070974 5:0.885362 6:0.692255 7:0.382775 8:0.924835 9:0.293287 10:0.554447 11:0.20938 12:0.171363 13:0.261769 14:0.735608 15:0.345367 16:0.161559 17:0.095692 18:0.065049 19:0.214982 20:0.528375
2 1:2 2:105 3:479 4:0.887568 5:0.609339 6:0.417184 7:0.677663 8:0.850879 9:0.20899 10:0.941736 11:0.34643 12:0.007006 13:0.028498 14:0.682978 15:0.796063 16:0.003692 17:0.135426 18:0.178032 19:0.805768 20:0.841355
2 1:2 2:106 3:141 4:0.258628 5:0.967974 6:0.726584 7:0.440961 8:0.633708 9:0.279531 10:0.021822 11:0.340959 12:0.619931 13:0.178049 14:0.936478 15:0.518495 16:0.614006 17:0.439253 18:0.102906 19:0.300663 20:0.767194
2 1:2 2:107 3:130 4:0.239936 5:0.065573 6:0.74046 7:0.309688 8:0.803356 9:0.467325 10:0.086101 11:0.176107 12:0.994918 13:0.375472 14:0.052203 15:0.630007 16:0.982722 17:0.617213 18:0.120198 19:0.264788 20:0.119264
2 1:2 2:108 3:166 4:0.306491 5:0.908159 6:0.736176 7:0.704225 8:0.541528 9:0.322802 10:0.721685 11:0.42987 12:0.513413 13:0.109101 14:0.694459 15:0.995612 16:0.827272 17:0.403432 18:0.574838 19:0.584562 20:0.452357
2 1:2 2:109 3:3 4:0.003512 5:0.405925 6:0.84852 7:0.908555 8:0.040396 9:0.174568 10:0.792453 11:0.049547 12:0.605617 13:0.837202 14:0.241061 15:0.248626 16:0.036557 17:0.029384 18:0.13911 19:0.978701 20:0.359742
2 1:2 2:110 3:205 4:0.379062 5:0.058318 6:0.071483 7:0.181131 8:0.869662 9:0.920852 10:0.511235 11:0.653047 12:0.855193 13:0.638651 14:0.844116 15:0.387814 16:0.388239 17:0.548031 18:0.356124 19:0.438771 20:0.742075
2 1:2 2:111 3:268 4:0.495892 5:0.850294 6:0.557203 7:0.399206 8:0.315421 9:0.476278 10:0.661139 11:0.119829 12:0.56652 13:0.161704 14:0.314647 15:0.381871 16:0.811075 17:0.534228 18:0.077015 19:0.501631 20:0.417323
1 1:2 2:112 3:482 4:0.892363 5:0.802123 6:0.984419 7:0.212193 8:0.808875 9:0.264226 10:0.969816 11:0.144152 12:0.741067 13:0.385611 14:0.071712 15:0.935856 16:0.227156 17:0.567388 18:0.04907 19:0.375561 20:0.10441
2 1:2 2:113 3:301 4:0.557116 5:0.944252 6:0.478799 7:0.731911 8:0.513568 9:0.961204 10:0.917351 11:0.011853 12:0.459438 13:0.378552 14:0.460535 15:0.027554 16:0.248324 17:0.785868 18:0.874546 19:0.962735 20:0.247464
2 1:2 2:114 3:528 4:0.976928 5:0.087819 6:0.811697 7:0.060713 8:0.614588 9:0.96789 10:0.351553 11:0.441051 12:0.601437 13:0.333057 14:0.185303 15:0.250442 16:0.583834 17:0.284573 18:0.491178 19:0.166022 20:0.622016
2 1:2 2:115 3:79 4:0.145372 5:0.63038 6:0.753984 7:0.10857 8:0.981814 9:0.378163 10:0.614405 11:0.481149 12:0.493238 13:0.826432 14:0.587757 15:0.940122 16:0.566471 17:0.726706 18:0.554594 19:0.572747 20:0.871987
1 1:2 2:116 3:110 4:0.203324 5:0.77197 6:0.139414 7:0.021107 8:0.168604 9:0.564577 10:0.326451 11:0.412705 12:0.938722 13:0.443985 14:0.208908 15:0.688998 16:0.945916 17:0.00403 18:0.038272 19:0.066066 20:0.736864
2 1:2 2:117 3:356 4:0.65801 5:0.034349 6:0.092818 7:0.251271 8:0.873911 9:0.493678 10:0.108778 11:0.694077 12:0.164773 13:0.496583 14:0.768489 15:0.430968 16:0.200927 17:0.459193 18:0.16235 19:0.112744 20:0.053235
2 1:2 2:118 3:222 4:0.411071 5:0.833445 6:0.24432 7:0.305401 8:0.121227 9:0.648148 10:0.414485 11:0.405929 12:0.823791 13:0.565738 14:0.968573 15:0.486068 16:0.017614 17:0.374522 18:0.855736 19:0.306999 20:0.012072
2 1:2 2:119 3:329 4:0.609583 5:0.31949 6:0.211962 7:0.668094 8:0.78367 9:0.152953 10:0.821482 11:0.983729 12:0.858349 13:0.052127 14:0.512402 15:0.100102 16:0.715235 17:0.183737 18:0.830007 19:0.989524 20:0.244427
2 1:2 2:120 3:390 4:0.721683 5:0.19545 6:0.924606 7:0.881456 8:0.111448 9:0.34124 10:0.230902 11:0.644288 12:0.751966 13:0.608451 14:0.261923 15:0.617319 16:0.749628 17:0.124788 18:0.703362 19:0.041845 20:0.315523
2 1:2 2:121 3:237 4:0.43734 5:0.285545 6:0.082354 7:0.552145 8:0.258568 9:0.122338 10:0.040724 11:0.975787 12:0.310362 13:0.741989 14:0.960359 15:0.434486 16:0.094097 17:0.390292 18:0.729261 19:0.318428 20:0.142756
2 1:2 2:122 3:234 4:0.432891 5:0.425833 6:0.513422 7:0.125724 8:0.554324 9:0.54895 10:0.87793 11:0.422339 12:0.431624 13:0.406682 14:0.915345 15:0.414642 16:0.345102 17:0.892946 18:0.148014 19:0.298068 20:0.942027
2 1:2 2:123 3:446 4:0.822422 5:0.247563 6:0.313043 7:0.620363 8:0.216541 9:0.87758 10:0.136797 11:0.253554 12:0.683212 13:0.203744 14:0.288497 15:0.83296 16:0.604863 17:0.886002 18:0.694696 19:0.909135 20:0.4133
2 1:2 2:124 3:41 4:0.074867 5:0.16509 6:0.348358 7:0.757031 8:0.880364 9:0.034781 10:0.559067 11:0.862127 12:0.975203 13:0.863311 14:0.820539 15:0.362866 16:0.820267 17:0.674526 18:0.60365 19:0.988495 20:0.913295
1 1:2 2:125 3:347 4:0.642815 5:0.661939 6:0.381564 7:0.457069 8:0.58506 9:0.708472 10:0.448778 11:0.899023 12:0.981365 13:0.958853 14:0.875473 15:0.946544 16:0.085794 17:0.87764 18:0.642689 19:0.224463 20:0.298613
2 1:2 2:126 3:417 4:0.772143 5:0.99725 6:0.19409 7:0.496495 8:0.047236 9:0.464068 10:0.69678 11:0.786436 12:0.454626 13:0.933071 14:0.08063 15:0.223052 16:0.423735 17:0.755844 18:0.398337 19:0.733834 20:0.660656
2 1:2 2:127 3:203 4:0.375189 5:0.072783 6:0.979013 7:0.832549 8:0.746757 9:0.556796 10:0.280424 11:0.460566 12:0.469541 13:0.691356 14:0.195723 15:0.74879 16:0.208734 17:0.120488 18:0.246483 19:0.866609 20:0.802488
2 1:2 2:128 3:211 4:0.389784 5:0.916041 6:0.964459 7:0.780976 8:0.975642 9:0.841243 10:0.913231 11:0.38987 12:0.748607 13:0.876916 14:0.571627 15:0.326669 16:0.074939 17:0.994088 18:0.841022 19:0.078183 20:0.075543
2 1:2 2:129 3:343 4:0.635569 5:0.109793 6:0.615371 7:0.232059 8:0.141934 9:0.070342 10:0.804358 11:0.196904 12:0.530951 13:0.192809 14:0.429451 15:0.80912 16:0.231021 17:0.517388 18:0.620842 19:0.996129 20:0.302259
2 1:2 2:130 3:472 4:0.874048 5:0.220071 6:0.80931 7:0.935033 8:0.743757 9:0.7735 10:0.99423 11:0.397148 12:0.152582 13:0.799013 14:0.997044 15:0.08794 16:0.923808 17:0.216878 18:0.682754 19:0.536075 20:0.007718
2 1:2 2:131 3:424 4:0.786833 5:0.34969 6:0.29142 7:0.883441 8:0.776777 9:0.119931 10:0.009845 11:0.187541 12:0.496379 13:0.788887 14:0.339764 15:0.448153 16:0.394942 17:0.428549 18:0.284203 19:0.467604 20:0.161174
2 1:2 2:132 3:241 4:0.447557 5:0.844069 6:0.177022 7:0.03728 8:0.529162 9:0.753003 10:0.161867 11:0.793861 12:0.91855 13:0.346242 14:0.790146 15:0.75956 16:0.319982 17:0.82908 18:0.388648 19:0.350352 20:0.715673
2 1:2 2:133 3:193 4:0.357042 5:0.012811 6:0.599547 7:0.177581 8:0.126837 9:0.763115 10:0.606587 11:0.46544 12:0.691356 13:0.066099 14:0.377258 15:0.105607 16:0.757512 17:0.949646 18:0.197627 19:0.459818 20:0.305932
2 1:2 2:134 3:318 4:0.587942 5:0.562619 6:0.271723 7:0.76136 8:0.232417 9:0.638037 10:0.201023 11:0.982215 12:0.370801 13:0.849556 14:0.332243 15:0.589064 16:0.483082 17:0.227573 18:0.002749 19:0.679975 20:0.516867
2 1:2 2:135 3:372 4:0.688815 5:0.00313 6:0.706781 7:0.448408 8:0.695838 9:0.417705 10:0.893614 11:0.686808 12:0.783751 13:0.519879 14:0.136856 15:0.240399 16:0.261542 17:0.444906 18:0.52128 19:0.23765 20:0.549607
