,year_cat,gq_cat,gqtypeg_cat,farm_cat,ownershg_cat,value_cat,rent_cat,ftotinc_cat,nfams_cat,ncouples_cat,nmothers_cat,nfathers_cat,momloc_cat,stepmom_cat,momrule_cat,poploc_cat,steppop_cat,poprule_cat,sploc_cat,sprule_cat,famsize_cat,nchild_cat,nchlt5_cat,famunit_cat,eldch_cat,yngch_cat,nsibs_cat,relateg_cat,age_cat,sex_cat,raceg_cat,marst_cat,chborn_cat,bplg_cat,school_cat,educrec_cat,schltype_cat,empstatg_cat,labforce_cat,occ1950_cat,occscore_cat,sei_cat,ind1950_cat,classwkg_cat,wkswork2_cat,hrswork2_cat,yrlastwk_cat,workedyr_cat,inctot_cat,incwage_cat,incbus_cat,incfarm_cat,incss_cat,incwelfr_cat,incother_cat,poverty_cat,migrat5g_cat,migplac5_cat,movedin_cat,vetstat_cat,tranwork_cat
4010,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,25150,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,11,Male,White,Never_married_single,,California,Yes_in_school,Grade_5-8,Other_private_1970,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,501,Same_state_countydifferent_house,,1,,
4011,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),8750,0,9350,1,1,2,1,1,0,1,0,0,0,4,1,6,1,1,1,1,1,2,Child,20,Female,White,Married_spouse_present,1_child,California,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,2550,0,0,0,0,0,2550,185,Same_house,,6,,
4012,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,22050,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,12,5,0,Head_Householder,44,Male,White,Married_spouse_present,,Kentucky,No_not_in_school,Grade_10,Not_enrolled,Employed,Yes_in_labor_force,Buyers_and_dept_heads_store,40,72,Not_specified_retail_trade,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,22050,22050,0,0,0,0,0,501,Same_state_countydifferent_house,,2,Yes,Driver
4013,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,78,1750,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,78,Female,White,Widowed,2__children,Scotland,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,1750,0,0,0,1750,0,0,99,Same_house,,6,,
4014,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,6050,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,5,Female,Black_Negro,Never_married_single,,California,Yes_in_school,None_or_preschool,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,162,Same_state_countydifferent_house,,3,,
4015,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,115,12150,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,7,3,0,Spouse,26,Female,Black_Negro,Married_spouse_present,2__children,Texas,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Telephone,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,4550,4550,0,0,0,0,0,327,Different_state,Texas,2,,Driver
4016,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,8150,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,57,Male,White,Married_spouse_present,,Nebraska,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Gas_and_steam_supply_systems,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8150,8150,0,0,0,0,0,332,Same_house,,6,No_Service,Driver
4017,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),11250,0,5950,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,66,Female,White,Married_spouse_present,2__children,California,No_not_in_school,Grade_11,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,268,Same_house,,6,,
4018,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,6150,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,9,Male,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,125,Same_state_countydifferent_house,,3,,
4019,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,7050,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,Child,18,Female,White,Never_married_single,No_children,Missouri,No_not_in_school,None_or_preschool,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Agriculture,Works_for_wages_salary,40-47_weeks,40_hours,,Yes,1050,350,0,0,0,650,0,144,Different_state,Missouri,1,,Driver
4020,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,10050,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,5,Female,White,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,230,Moved_place_not_reported,,2,,
4021,97,Other_group_quarters,Military,Non-Farm,,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Other_non-relatives,21,Male,White,Never_married_single,,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Members_of_the_armed_services,11,18,Federal_public_administration,Works_for_wages_salary,50-52_weeks,,,Yes,3150,3150,0,0,0,0,0,0,Same_state_different_county,,1,,Walked_only
4022,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,150,21050,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,9,9,0,Spouse,44,Female,White,Married_spouse_present,12_(12+_1960-1990),California,No_not_in_school,Grade_11,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,501,Same_state_different_county,,2,,
4023,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,15050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,54,Female,White,Married_spouse_present,2__children,New_York,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,501,Same_house,,6,,
4024,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,15150,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,10,3,0,Spouse,30,Female,White,Married_spouse_present,3,Illinois,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,346,Same_state_countydifferent_house,,4,,
4025,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,7950,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,48,Female,White,Never_married_single,No_children,Nebraska,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Crude_petroleum_and_natural_gas_extraction,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,7950,7950,0,0,0,0,0,417,Same_house,,7,,Driver
4026,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,1050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,63,Female,White,Divorced,1_child,Kentucky,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),24,44,Misc_business_services,Works_for_wages_salary,,,Worked_3-6_yrs_ago,No,1050,0,0,0,1050,0,0,55,Same_house,,5,,
4027,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),16250,0,14450,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,11,Male,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Parochial_(1970),,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,286,Same_house,,9,,
4028,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,11250,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,Head_Householder,26,Male,White,Married_spouse_present,,Washington,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Policemen_and_detectives,32,39,Local_public_administration,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,9050,9050,0,0,0,0,0,381,Same_state_countydifferent_house,,2,No_Service,Driver
4029,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,7050,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,5,Female,Black_Negro,Never_married_single,,United_States_ns,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,189,Moved_place_not_reported,,1,,
4030,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,98,2150,1,0,2,0,1,0,1,0,0,0,0,0,4,1,1,1,0,0,0,Child,22,Female,White,Never_married_single,1_child,Mexico,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,56,Abroad,Mexico,1,,
4031,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,8750,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,10,Female,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,234,Moved_place_not_reported,,1,,
4032,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,2050,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,Other_relatives,1,Female,White,Never_married_single,,California,,,,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,69,,,2,,
4033,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,6750,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,54,Female,White,Divorced,3,Michigan,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Foremen_(nec),38,49,Misc_personal_services,Works_for_wages_salary,50-52_weeks,35-39_hours,,Yes,6750,6750,0,0,0,0,0,354,Same_state_countydifferent_house,,1,,Driver
4034,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,75,0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,0,Male,Japanese,Never_married_single,,California,,,,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,1,,,9,,
4035,97,Other_group_quarters,Military,Non-Farm,,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Other_non-relatives,27,Male,White,Married_spouse_absent,,Montana,No_not_in_school,Grade_9,Not_enrolled,Employed,Yes_in_labor_force,Members_of_the_armed_services,11,18,Federal_public_administration,Works_for_wages_salary,50-52_weeks,,,Yes,5550,5550,0,0,0,0,0,0,Same_house,,1,,Driver
4036,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,8050,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,6,4,0,Head_Householder,26,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Craftsmen_and_kindred_workers_(nec),29,32,Trucking_service,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,8050,8050,0,0,0,0,0,216,Same_state_countydifferent_house,,2,No_Service,Driver
4037,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,1050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,68,Male,Black_Negro,Widowed,,United_States_ns,No_not_in_school,Grade_1-4,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Auto_repair_services_and_garages,Works_for_wages_salary,14-26_weeks,40_hours,,Yes,1050,150,0,0,850,0,0,60,Same_house,,5,No_Service,Driver
4038,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,11050,1,1,1,1,0,0,0,0,0,0,2,1,7,5,1,1,11,1,0,Head_Householder,34,Male,White,Married_spouse_present,,California,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Apparel_and_accessories_stores_except_shoe,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,11050,11050,0,0,0,0,0,201,Same_house,,5,Yes,Driver
4039,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,34250,1,1,2,1,2,0,1,0,0,0,0,0,8,0,0,1,99,99,2,Sibling,26,Female,White,Never_married_single,No_children,Minnesota,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Printing_publishing_and_allied_industries,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,9150,9150,0,0,0,0,0,501,Same_house,,5,,Driver
4040,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,0,12050,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,18,14,0,Spouse,49,Female,White,Married_spouse_present,7,New_York,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,313,Same_house,,5,,
4041,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,16,12,0,Head_Householder,35,Female,White,Separated,2__children,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,1,Same_house,,5,,
4042,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,12450,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,10,Female,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,246,Same_state_countydifferent_house,,1,,
4043,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,260,10650,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,7,Male,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,243,Same_state_countydifferent_house,,1,,
4044,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,100,7750,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,28,Male,White,Divorced,,Illinois,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Mail_carriers,34,53,Postal_service,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,7750,7750,0,0,0,0,0,406,Same_house,,4,No_Service,Driver
4045,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,165,5750,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,7,Female,White,Never_married_single,,Arizona,Yes_in_school,None_or_preschool,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,155,Same_state_countydifferent_house,,4,,
4046,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,200,26350,1,2,2,2,4,0,2,3,0,2,0,0,8,0,0,1,99,99,3,Grandchild,6,Male,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,410,Same_state_countydifferent_house,,1,,
4047,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,23350,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,16,Female,White,Never_married_single,No_children,California,Yes_in_school,Grade_11,Public_school,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),27,47,Educational_services,Works_for_wages_salary,14-26_weeks,30-34_hours,,Yes,150,150,0,0,0,0,0,501,Same_house,,6,,Passenger
4048,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),13750,0,7950,1,1,0,0,0,0,0,0,0,0,3,1,3,0,0,1,99,99,0,Sibling-in-Law,70,Male,White,Married_spouse_present,,North_Dakota,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Gardeners_except_farm_and_groundskeepers,17,11,Federal_public_administration,Works_for_wages_salary,,,Worked_2_yrs_prior,No,3450,0,0,0,950,0,2450,277,Different_state,Washington,1,Yes,
4049,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,80,9250,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,64,Male,White,Married_spouse_present,,Abroad_(unknown)_or_at_sea,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Janitors_and_sextons,21,9,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,7050,7050,0,0,0,0,0,377,Same_state_countydifferent_house,,3,No_Service,Driver
4050,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,7650,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,24,Male,White,Never_married_single,,California,Yes_in_school,1_to_3_years_of_college,Public_school,Not_in_labor_force,No_not_in_labor_force,Shipping_and_receiving_clerks,25,22,Air_transportation,Works_for_wages_salary,,,Worked_2_yrs_prior,No,0,0,0,0,0,0,0,267,Same_state_countydifferent_house,,3,No_Service,
4051,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),11250,0,3550,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,8,Male,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,95,Same_state_countydifferent_house,,5,,
4052,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,37650,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,52,Female,White,Married_spouse_present,3,Ireland,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,250,0,0,0,0,0,250,501,Same_house,,5,,
4053,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,250,23850,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,12,Female,White,Never_married_single,,Colorado,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,472,Same_state_different_county,,3,,
4054,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,90,2450,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,61,Male,White,Married_spouse_present,,Lithuania,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Apparel_and_accessories,Works_for_wages_salary,,,Worked_3-6_yrs_ago,No,750,0,0,0,0,0,750,100,Same_house,,5,No_Service,
4055,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14250,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,0,Grandchild,1,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,282,,,2,,
4056,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,0,1150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,70,Female,White,Widowed,2__children,Ohio,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,,,Worked_7-10_yrs_ago,No,1150,0,0,0,1150,0,0,65,Same_house,,5,,
4057,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14650,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,44,Male,White,Married_spouse_present,,South_America,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Buyers_and_dept_heads_store,41,72,Lumber_and_building_material_retailing,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,9050,9050,0,0,0,0,0,501,Same_house,,5,No_Service,Driver
4058,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,75,2350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,25,Female,White,Never_married_single,No_children,Massachusetts,Yes_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Medical_and_dental-technicians,25,48,Hospitals,Works_for_wages_salary,50-52_weeks,15-29_hours,,Yes,2350,2350,0,0,0,0,0,123,Different_state,Massachusetts,2,,Driver
4059,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750,0,10050,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,0,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,999999,999999,999999,999999,99999,99999,99999,270,,,1,,
4060,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,6950,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,20,Female,White,Divorced,1_child,England,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),24,44,Educational_services,Works_for_wages_salary,1-13_weeks,1-14_hours,,Yes,450,450,0,0,0,0,0,283,Same_state_countydifferent_house,,1,,Driver
4061,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,111,12050,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,71,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Yarn_thread_and_fabric,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,12050,12050,0,0,0,0,0,501,Same_house,,5,Yes,Driver
4062,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,155,12450,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,33,Male,White,Married_spouse_present,,Colorado,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Nurses_professional,35,46,Hospitals,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,7750,7750,0,0,0,0,0,501,Same_state_different_county,,1,Yes,Driver
4063,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,180,21050,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,18,18,0,Head_Householder,55,Male,White,Divorced,,North_Dakota,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Physicians_and_surgeons,79,92,Local_public_administration,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,21050,21050,0,0,0,0,0,501,Different_state,North_Dakota,4,Yes,Driver
4064,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,22750,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,18,Male,White,Never_married_single,,Illinois,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Counter_and_fountain_workers,13,17,Eating_and_drinking__places,Works_for_wages_salary,1-13_weeks,40_hours,,Yes,350,350,0,0,0,0,0,450,Same_house,,4,No_Service,Driver
4065,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,15450,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,20,15,0,Head_Householder,47,Male,White,Married_spouse_present,,Canada,No_not_in_school,Grade_10,Not_enrolled,Employed,Yes_in_labor_force,Gardeners_except_farm_and_groundskeepers,17,11,Educational_services,Works_for_wages_salary,48-49_weeks,60+_hours,,Yes,8350,7550,0,0,0,0,750,344,Same_state_countydifferent_house,,1,No_Service,Driver
4066,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,200,23250,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,22,22,0,Spouse,52,Female,White,Married_spouse_present,1_child,Illinois,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Drug_stores,Works_for_wages_salary,50-52_weeks,30-34_hours,,Yes,5050,5050,0,0,0,0,0,501,Same_house,,5,,Driver
4067,97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,95,8550,1,1,1,1,0,0,0,0,0,0,2,1,5,3,3,1,4,2,0,Head_Householder,27,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Attendants_auto_service_and_parking,18,19,Gasoline_service_stations,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,6050,6050,0,0,0,0,0,195,Same_state_countydifferent_house,,1,No_Service,Driver
