,year_cat,gq_cat,gqtypeg_cat,farm_cat,ownershg_cat,value_cat,rent_cat,ftotinc_cat,nfams_cat,ncouples_cat,nmothers_cat,nfathers_cat,momloc_cat,stepmom_cat,momrule_cat,poploc_cat,steppop_cat,poprule_cat,sploc_cat,sprule_cat,famsize_cat,nchild_cat,nchlt5_cat,famunit_cat,eldch_cat,yngch_cat,nsibs_cat,relateg_cat,age_cat,sex_cat,raceg_cat,marst_cat,chborn_cat,bplg_cat,school_cat,educrec_cat,schltype_cat,empstatg_cat,labforce_cat,occ1950_cat,occscore_cat,sei_cat,ind1950_cat,classwkg_cat,wkswork2_cat,hrswork2_cat,yrlastwk_cat,workedyr_cat,inctot_cat,incwage_cat,incbus_cat,incfarm_cat,incss_cat,incwelfr_cat,incother_cat,poverty_cat,migrat5g_cat,migplac5_cat,movedin_cat,vetstat_cat,tranwork_cat
3597,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,625,48000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,35,Female,White,Married_spouse_present,No_children,Michigan,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Insurance,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,18000,18000,0,0,0,0,0,501,Moved_place_not_reported,California,0,No_Service,Auto_truck_or_van
3598,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,675,35000,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,4,Male,Black_Negro,Never_married_single,,California,No_not_in_school,None_or_preschool,Not_enrolled,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,211,,,0,,
3599,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000,0,211000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,18,Male,Other_Asian_or_Pacific,Never_married_single,,California,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,501,Same_house,,0,No_Service,
3600,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,512,34220,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,34,Male,White,Married_spouse_present,,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Misc_retail_stores,Works_for_wages_salary,14-26_weeks,,Worked_previous_yr,Yes,5200,4000,1200,0,0,0,0,412,Same_house,,5,No_Service,
3601,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500,0,63511,1,1,2,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,Child,15,Female,Other_Asian_or_Pacific,Never_married_single,No_children,Philippines,Yes_in_school,Grade_10,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,0,0,0,419,Same_house,,0,,
3602,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,50397,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,72,Male,White,Divorced,,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Policemen_and_detectives,31,39,Local_public_administration,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,50397,0,0,0,2106,0,0,501,Moved_place_not_reported,California,2,Yes,
3603,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,437,16000,1,1,1,1,2,0,1,1,1,1,0,0,7,0,0,1,99,99,4,Child,17,Female,White,Never_married_single,No_children,Mexico,No_not_in_school,Grade_1-4,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,83,Moved_place_not_reported,Abroad_n_s,0,No_Service,
3604,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,68519,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,Child,17,Male,White,Never_married_single,,Maine,Yes_in_school,Grade_11,Private_school_(19601990),Employed,Yes_in_labor_force,Cashiers,18,44,Eating_and_drinking__places,Works_for_wages_salary,40-47_weeks,,Worked_current_yr,Yes,3807,3807,0,0,0,0,0,501,Moved_place_not_reported,North_Carolina,0,No_Service,
3605,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,725,45000,1,1,1,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,2,Child,2,Male,White,Never_married_single,,Central_America,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,227,,,0,,
3606,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000,0,75000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,58,Male,White,Widowed,,United_Kingdom_ns,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Veterinarians,42,78,Agriculture,Works_for_wages_salary,40-47_weeks,49-59_hours,,Yes,75000,75000,0,0,0,0,0,501,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
3607,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,575,15385,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,15,Female,Chinese,Never_married_single,No_children,Vietnam,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,0,0,0,101,Same_house,,0,,
3608,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,187,9888,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,6,Female,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,78,Same_house,,0,,
3609,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,412,15000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,28,Female,White,Never_married_single,No_children,Central_America,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,1,Moved_place_not_reported,Abroad_n_s,0,No_Service,
3610,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,625,5000,1,0,2,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,1,Child,2,Female,Black_Negro,Never_married_single,,California,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,40,,,0,,
3611,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,487,19390,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,Spouse,46,Male,Black_Negro,Married_spouse_present,,Africa,No_not_in_school,4+_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Managers_officials_and_proprietors_(nec),35,68,Theaters_and_motion_pictures,Works_for_wages_salary,,,Worked_current_yr,No,0,0,0,0,0,0,0,234,Moved_place_not_reported,Abroad_n_s,0,No_Service,
3612,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,1000,57500,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,0,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,501,,,0,,
3613,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,512,4200,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,23,Male,White,Never_married_single,,Arizona,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,33,Moved_place_not_reported,California,0,No_Service,
3614,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,34783,1,1,1,1,0,0,0,0,0,0,2,1,4,1,0,1,22,22,0,Head_Householder,34,Male,White,Married_spouse_present,,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Attendants_auto_service_and_parking,18,19,Motor_vehicles_and_accessories_retailing,Works_for_wages_salary,40-47_weeks,40_hours,,Yes,18783,18783,0,0,0,0,0,268,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
3615,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,1000,38000,1,1,1,1,0,0,0,0,0,0,2,1,5,3,2,1,5,1,0,Head_Householder,35,Male,White,Married_spouse_present,,Texas,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Mechanics_and_repairmen_(nec),29,27,Construction,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,38000,38000,0,0,0,0,0,257,Moved_place_not_reported,Texas,2,No_Service,Auto_truck_or_van
3616,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,81200,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,83,Female,White,Married_spouse_present,1_child,Ohio,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,36800,0,0,0,6800,0,0,501,Same_house,,0,No_Service,
3617,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000,0,58603,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,61,Male,White,Married_spouse_present,,California,No_not_in_school,4+_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Laundering_cleaning_and_dyeing,Self-employed,,,Worked_3-5_yrs_ago,No,58603,0,0,0,0,0,0,501,Same_house,,8,No_Service,
3618,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,37900,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,12,Male,White,Never_married_single,,Illinois,Yes_in_school,Grade_5-8,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,380,Moved_place_not_reported,Illinois,0,,
3619,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,537,7195,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,39,Female,Black_Negro,Never_married_single,No_children,California,No_not_in_school,4+_years_of_college,Not_enrolled,Unemployed,Yes_in_labor_force,Subject_not_specified-Professors,41,84,Educational_services,Works_for_wages_salary,27-39_weeks,,Worked_current_yr,Yes,7195,5900,0,0,0,0,1295,112,Moved_place_not_reported,California,1,No_Service,
3620,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,8000,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,Partner_friend_visitor,20,Female,White,Never_married_single,No_children,California,Yes_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Educational_services,Works_for_wages_salary,14-26_weeks,15-29_hours,,Yes,10000,4000,0,0,0,0,0,155,Moved_place_not_reported,California,0,No_Service,Bus_or_trolley_bus
3621,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000,0,29164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,64,Female,White,Divorced,6,Florida,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),38,68,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,29164,28903,0,0,0,0,0,452,Same_house,,6,No_Service,Auto_truck_or_van
3622,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000,0,85612,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,44,44,0,Head_Householder,69,Male,Chinese,Married_spouse_present,,China,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Hotels_and_lodging_places,Self-employed,50-52_weeks,49-59_hours,,Yes,48612,0,36000,0,11000,0,0,501,Same_house,,7,No_Service,Walked_only
3623,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,137,11520,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,99,99,1,Sibling,18,Female,Black_Negro,Never_married_single,1_child,California,No_not_in_school,Grade_10,Not_enrolled,Unemployed,Yes_in_labor_force,Attendants_professional_and_personal_service_(nec),14,26,Welfare_and_religious_services,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,3360,0,0,0,0,3360,0,78,Same_house,,0,No_Service,
3624,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000,0,54274,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,70,Male,White,Divorced,,Wyoming,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_6-10_yrs_ago,No,54274,0,0,0,3543,0,0,501,Same_house,,7,Yes,
3625,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,31800,2,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,1,Sibling-in-Law,37,Male,White,Never_married_single,,Mexico,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Laborers_(nec),20,8,Furniture_and_fixtures,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,12000,12000,0,0,0,0,0,165,Same_house,,0,No_Service,Auto_truck_or_van
3626,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,91731,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,16,Male,White,Never_married_single,,Oklahoma,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,501,Same_house,,0,No_Service,
3627,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500,0,61974,1,1,2,1,2,0,1,1,0,1,0,0,7,1,1,1,1,1,3,Child,23,Female,White,Never_married_single,1_child,Mexico,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Carpets_rugs_and_other_floor_coverings,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,17500,13500,0,0,0,0,4000,308,Same_house,,0,No_Service,Auto_truck_or_van
3628,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,114580,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,48,Male,White,Married_spouse_present,,Ohio,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Professional_technical_99_kindred_workers_(nec),31,65,Aircraft_and_parts,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,74598,74547,0,0,0,0,0,501,Moved_place_not_reported,California,2,Yes,Auto_truck_or_van
3629,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,82000,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,Head_Householder,29,Male,White,Married_spouse_present,,Mexico,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Eating_and_drinking__places,Self-employed,50-52_weeks,49-59_hours,,Yes,70000,0,70000,0,0,0,0,501,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
3630,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,111000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,1,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,501,,,0,,
3631,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,52500,1,1,2,1,4,0,1,0,0,0,2,1,4,1,0,1,10,10,0,Head_Householder,54,Male,Other_Asian_or_Pacific,Married_spouse_present,,Philippines,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Aircraft_and_parts,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,30000,29000,0,0,0,0,0,404,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
3632,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500,0,31057,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,33,33,0,Head_Householder,74,Male,White,Married_spouse_present,,Mexico,No_not_in_school,Grade_1-4,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_6-10_yrs_ago,No,31057,0,0,0,23090,0,0,320,Same_house,,7,No_Service,
3633,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,39600,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,99,99,0,Other_relatives,17,Male,White,Never_married_single,,South_America,Yes_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,315,Moved_place_not_reported,Abroad_n_s,0,No_Service,
3634,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000,0,29808,1,2,2,2,2,0,1,1,0,1,0,0,7,0,0,1,99,99,2,Child,18,Female,White,Never_married_single,No_children,Abroad_(unknown)_or_at_sea,Yes_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Misc_business_services,Works_for_wages_salary,48-49_weeks,30-34_hours,,Yes,5200,5200,0,0,0,0,0,148,Same_house,,0,No_Service,Auto_truck_or_van
3635,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,312,22000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,8,4,0,Head_Householder,35,Male,White,Married_spouse_present,,Mexico,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Foremen_(nec),37,49,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,18000,18000,0,0,0,0,0,175,Same_house,,2,No_Service,Auto_truck_or_van
3636,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500,0,77500,1,1,2,1,0,0,0,0,0,0,0,0,9,0,0,1,99,99,2,Sibling,44,Male,White,Married_spouse_absent,,Mexico,No_not_in_school,Grade_1-4,Not_enrolled,Unemployed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Misc_manufacturing_industries,Works_for_wages_salary,,,Worked_current_yr,No,0,0,0,0,0,0,0,288,Same_house,,0,No_Service,
3637,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,28338,1,0,2,0,2,0,5,0,0,0,0,0,4,0,0,1,99,99,1,Grandchild,8,Female,Black_Negro,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,225,Same_house,,0,,
3638,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,1000,93482,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,30,Male,White,Married_spouse_present,,Michigan,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Physicians_and_surgeons,79,92,Hospitals,Works_for_wages_salary,48-49_weeks,15-29_hours,,Yes,56774,56623,0,0,0,0,0,501,Moved_place_not_reported,California,1,No_Service,Auto_truck_or_van
3639,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500,0,62794,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,24,24,0,Head_Householder,42,Male,Black_Negro,Married_spouse_present,,Mississippi,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Laborers_(nec),20,8,Nonmettalic__mining_and_quarrying_except_fuel,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,36355,36355,0,0,0,0,0,501,Moved_place_not_reported,California,2,No_Service,Auto_truck_or_van
3640,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),52500,0,55033,1,1,2,1,0,0,0,0,0,0,0,0,6,1,0,1,33,33,0,Head_Householder,68,Female,White,Widowed,5,Louisiana,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Dieticians_and_nutritionists,20,39,Hospitals,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,21692,18450,0,0,3242,0,0,322,Same_house,,8,No_Service,Auto_truck_or_van
3641,99,Institution,Institution_(1990),Non-Farm,,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,35,Male,American_Indian,Separated,,Florida,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,0,Moved_place_not_reported,California,0,Yes,
3642,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,537,20000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,16,Male,White,Never_married_single,,Mexico,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,,0,0,,,,,Never_worked,No,0,0,0,0,0,0,0,1,Moved_place_not_reported,Abroad_n_s,0,No_Service,
3643,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,132940,1,1,2,1,6,0,1,0,0,0,2,1,6,3,0,1,18,10,0,Head_Householder,41,Male,Black_Negro,Married_spouse_present,,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Janitors_and_sextons,20,9,Educational_services,Works_for_wages_salary,48-49_weeks,49-59_hours,,Yes,99000,36000,24000,0,0,0,0,501,Same_house,,6,No_Service,Auto_truck_or_van
3644,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,875,38106,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,1,Male,White,Never_married_single,,California,,,,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,258,,,0,,
3645,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,101540,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,27,27,0,Spouse,53,Female,White,Married_spouse_present,3,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,43500,43500,0,0,0,0,0,501,Same_house,,0,No_Service,Auto_truck_or_van
3646,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000,0,49000,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Head_Householder,53,Male,White,Never_married_single,,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Real_estate_agents_and_brokers,35,62,Real_estate,Self-employed,14-26_weeks,15-29_hours,,Yes,40000,0,40000,0,0,0,0,501,Same_house,,6,Yes,Auto_truck_or_van
3647,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,38000,1,1,1,1,0,0,0,0,0,0,2,2,4,2,2,1,3,2,0,Head_Householder,36,Female,White,Married_spouse_present,2__children,California,No_not_in_school,4+_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Real_estate_agents_and_brokers,35,62,Banking_and_credit,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,1500,1500,0,0,0,0,0,302,Moved_place_not_reported,California,2,No_Service,
3648,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,537,18000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,7,Female,White,Never_married_single,,California,Yes_in_school,Grade_1-4,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,122,Same_house,,0,,
3649,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,725,58963,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,25,21,0,Spouse,51,Female,White,Married_spouse_present,No_children,Cuba,Yes_in_school,Grade_10,Public_school,Employed,Yes_in_labor_force,Cashiers,18,44,Misc_retail_stores,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,18000,18000,0,0,0,0,0,461,Same_house,,0,No_Service,Auto_truck_or_van
3650,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,387,7560,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,5,Female,White,Never_married_single,,California,Yes_in_school,None_or_preschool,Public_school,,,,0,0,,,,,,,0,999999,999999,999999,99999,99999,99999,60,Same_house,,0,,
3651,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000,0,5200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,47,Female,White,Divorced,No_children,Ohio,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Unemployed,Yes_in_labor_force,Real_estate_agents_and_brokers,35,62,Real_estate,Works_for_wages_salary,14-26_weeks,,Worked_previous_yr,Yes,5200,4000,0,0,0,0,1200,81,Same_house,,5,No_Service,
3652,99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,437,12500,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,3,3,0,Spouse,20,Female,White,Married_spouse_present,1_child,Mexico,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Attendants_physicians_and_dentists_office,16,38,Medical_and_other_health_services_except_hospitals,Works_for_wages_salary,50-52_weeks,,Worked_current_yr,Yes,6500,6500,0,0,0,0,0,125,Moved_place_not_reported,California,0,No_Service,
